Order 0	number of articles 12
0	Aisle 16	Location 11
1	Aisle 1	Location 20
2	Aisle 4	Location 2
3	Aisle 0	Location 28
4	Aisle 19	Location 9
5	Aisle 17	Location 20
6	Aisle 10	Location 36
7	Aisle 4	Location 21
8	Aisle 4	Location 0
9	Aisle 18	Location 17
10	Aisle 12	Location 14
11	Aisle 11	Location 9
Order 1	number of articles 8
0	Aisle 4	Location 40
1	Aisle 13	Location 30
2	Aisle 7	Location 9
3	Aisle 14	Location 11
4	Aisle 6	Location 4
5	Aisle 10	Location 2
6	Aisle 15	Location 6
7	Aisle 13	Location 19
Order 2	number of articles 6
0	Aisle 4	Location 29
1	Aisle 6	Location 12
2	Aisle 3	Location 32
3	Aisle 5	Location 11
4	Aisle 15	Location 2
5	Aisle 13	Location 36
Order 3	number of articles 16
0	Aisle 3	Location 43
1	Aisle 6	Location 28
2	Aisle 14	Location 20
3	Aisle 4	Location 16
4	Aisle 7	Location 12
5	Aisle 15	Location 43
6	Aisle 11	Location 10
7	Aisle 2	Location 30
8	Aisle 4	Location 4
9	Aisle 17	Location 21
10	Aisle 12	Location 38
11	Aisle 4	Location 41
12	Aisle 18	Location 38
13	Aisle 13	Location 15
14	Aisle 2	Location 10
15	Aisle 15	Location 40
Order 4	number of articles 12
0	Aisle 5	Location 42
1	Aisle 3	Location 10
2	Aisle 11	Location 21
3	Aisle 8	Location 20
4	Aisle 18	Location 5
5	Aisle 16	Location 17
6	Aisle 6	Location 43
7	Aisle 11	Location 41
8	Aisle 7	Location 27
9	Aisle 1	Location 37
10	Aisle 7	Location 25
11	Aisle 13	Location 34
Order 5	number of articles 22
0	Aisle 12	Location 4
1	Aisle 10	Location 12
2	Aisle 14	Location 28
3	Aisle 19	Location 30
4	Aisle 10	Location 39
5	Aisle 16	Location 3
6	Aisle 18	Location 25
7	Aisle 12	Location 31
8	Aisle 7	Location 23
9	Aisle 17	Location 15
10	Aisle 2	Location 44
11	Aisle 6	Location 23
12	Aisle 17	Location 18
13	Aisle 16	Location 9
14	Aisle 11	Location 33
15	Aisle 12	Location 43
16	Aisle 8	Location 5
17	Aisle 5	Location 11
18	Aisle 3	Location 44
19	Aisle 8	Location 10
20	Aisle 17	Location 31
21	Aisle 19	Location 8
Order 6	number of articles 19
0	Aisle 6	Location 36
1	Aisle 1	Location 14
2	Aisle 1	Location 25
3	Aisle 19	Location 42
4	Aisle 17	Location 29
5	Aisle 6	Location 21
6	Aisle 4	Location 35
7	Aisle 15	Location 26
8	Aisle 0	Location 41
9	Aisle 12	Location 37
10	Aisle 5	Location 0
11	Aisle 6	Location 28
12	Aisle 18	Location 31
13	Aisle 4	Location 27
14	Aisle 2	Location 33
15	Aisle 7	Location 31
16	Aisle 6	Location 6
17	Aisle 2	Location 25
18	Aisle 6	Location 14
Order 7	number of articles 24
0	Aisle 9	Location 2
1	Aisle 7	Location 28
2	Aisle 4	Location 3
3	Aisle 9	Location 18
4	Aisle 0	Location 15
5	Aisle 5	Location 6
6	Aisle 8	Location 18
7	Aisle 18	Location 10
8	Aisle 8	Location 37
9	Aisle 10	Location 11
10	Aisle 12	Location 38
11	Aisle 10	Location 15
12	Aisle 0	Location 37
13	Aisle 7	Location 10
14	Aisle 11	Location 5
15	Aisle 14	Location 25
16	Aisle 5	Location 23
17	Aisle 9	Location 29
18	Aisle 6	Location 27
19	Aisle 15	Location 42
20	Aisle 18	Location 11
21	Aisle 14	Location 30
22	Aisle 9	Location 5
23	Aisle 9	Location 33
Order 8	number of articles 8
0	Aisle 18	Location 41
1	Aisle 15	Location 41
2	Aisle 13	Location 31
3	Aisle 7	Location 28
4	Aisle 6	Location 2
5	Aisle 14	Location 23
