Order 0	number of articles 19
0	Aisle 6	Location 28
1	Aisle 2	Location 35
2	Aisle 16	Location 5
3	Aisle 1	Location 41
4	Aisle 3	Location 27
5	Aisle 10	Location 36
6	Aisle 5	Location 43
7	Aisle 0	Location 4
8	Aisle 13	Location 37
9	Aisle 11	Location 38
10	Aisle 19	Location 31
11	Aisle 2	Location 26
12	Aisle 5	Location 19
13	Aisle 10	Location 22
14	Aisle 18	Location 42
15	Aisle 7	Location 26
16	Aisle 9	Location 29
17	Aisle 0	Location 30
18	Aisle 17	Location 30
Order 1	number of articles 13
0	Aisle 10	Location 18
1	Aisle 15	Location 6
2	Aisle 16	Location 39
3	Aisle 2	Location 37
4	Aisle 5	Location 8
5	Aisle 9	Location 25
6	Aisle 13	Location 32
7	Aisle 16	Location 29
8	Aisle 8	Location 0
9	Aisle 9	Location 5
10	Aisle 19	Location 12
11	Aisle 17	Location 10
12	Aisle 3	Location 14
Order 2	number of articles 16
0	Aisle 15	Location 38
1	Aisle 1	Location 41
2	Aisle 10	Location 18
3	Aisle 14	Location 29
4	Aisle 10	Location 0
5	Aisle 3	Location 40
6	Aisle 3	Location 6
7	Aisle 13	Location 28
8	Aisle 18	Location 14
9	Aisle 8	Location 28
10	Aisle 2	Location 21
11	Aisle 5	Location 8
12	Aisle 1	Location 26
13	Aisle 17	Location 13
14	Aisle 6	Location 14
15	Aisle 4	Location 38
Order 3	number of articles 10
0	Aisle 15	Location 2
1	Aisle 16	Location 25
2	Aisle 19	Location 43
3	Aisle 14	Location 1
4	Aisle 4	Location 0
5	Aisle 17	Location 4
6	Aisle 11	Location 35
7	Aisle 19	Location 19
8	Aisle 2	Location 34
9	Aisle 9	Location 7
Order 4	number of articles 20
0	Aisle 2	Location 40
1	Aisle 14	Location 9
2	Aisle 14	Location 24
3	Aisle 6	Location 9
4	Aisle 6	Location 10
5	Aisle 0	Location 22
6	Aisle 13	Location 31
7	Aisle 7	Location 28
8	Aisle 3	Location 22
9	Aisle 9	Location 10
10	Aisle 8	Location 40
11	Aisle 0	Location 17
12	Aisle 4	Location 21
13	Aisle 12	Location 41
14	Aisle 0	Location 12
15	Aisle 1	Location 0
16	Aisle 13	Location 1
17	Aisle 18	Location 7
18	Aisle 14	Location 10
19	Aisle 1	Location 14
Order 5	number of articles 5
0	Aisle 8	Location 33
1	Aisle 17	Location 7
2	Aisle 18	Location 10
3	Aisle 17	Location 11
4	Aisle 8	Location 15
Order 6	number of articles 15
0	Aisle 0	Location 34
1	Aisle 0	Location 0
2	Aisle 6	Location 19
3	Aisle 18	Location 17
4	Aisle 12	Location 40
5	Aisle 11	Location 42
6	Aisle 5	Location 10
7	Aisle 2	Location 30
8	Aisle 13	Location 44
9	Aisle 5	Location 9
10	Aisle 19	Location 15
11	Aisle 16	Location 38
12	Aisle 14	Location 26
13	Aisle 13	Location 37
14	Aisle 14	Location 14
Order 7	number of articles 19
0	Aisle 2	Location 10
1	Aisle 8	Location 26
2	Aisle 12	Location 21
3	Aisle 13	Location 30
4	Aisle 7	Location 22
5	Aisle 8	Location 21
6	Aisle 4	Location 13
7	Aisle 18	Location 32
8	Aisle 8	Location 3
9	Aisle 14	Location 19
10	Aisle 9	Location 40
11	Aisle 0	Location 34
12	Aisle 8	Location 0
13	Aisle 3	Location 10
14	Aisle 4	Location 26
15	Aisle 5	Location 18
16	Aisle 11	Location 11
17	Aisle 15	Location 10
18	Aisle 13	Location 10
Order 8	number of articles 6
0	Aisle 17	Location 16
1	Aisle 16	Location 19
2	Aisle 7	Location 26
3	Aisle 1	Location 28
4	Aisle 7	Location 30
5	Aisle 2	Location 8
Order 9	number of articles 9
0	Aisle 4	Location 43
1	Aisle 12	Location 33
2	Aisle 2	Location 9
3	Aisle 5	Location 3
4	Aisle 16	Location 7
5	Aisle 17	Location 22
6	Aisle 18	Location 20
7	Aisle 13	Location 31
8	Aisle 13	Location 0
Order 10	number of articles 17
0	Aisle 4	Location 38
1	Aisle 0	Location 30
2	Aisle 2	Location 27
3	Aisle 1	Location 6
4	Aisle 10	Location 32
5	Aisle 6	Location 17
6	Aisle 15	Location 9
7	Aisle 6	Location 3
8	Aisle 17	Location 9
9	Aisle 10	Location 3
10	Aisle 14	Location 24
11	Aisle 7	Location 13
12	Aisle 5	Location 26
13	Aisle 6	Location 38
14	Aisle 6	Location 4
15	Aisle 9	Location 26
16	Aisle 19	Location 26
Order 11	number of articles 13
0	Aisle 6	Location 10
1	Aisle 10	Location 38
2	Aisle 16	Location 5
3	Aisle 11	Location 9
4	Aisle 15	Location 13
5	Aisle 13	Location 18
6	Aisle 19	Location 42
7	Aisle 2	Location 31
8	Aisle 13	Location 9
9	Aisle 2	Location 4
10	Aisle 10	Location 3
11	Aisle 17	Location 13
12	Aisle 5	Location 10
Order 12	number of articles 8
0	Aisle 12	Location 23
1	Aisle 11	Location 9
2	Aisle 4	Location 35
3	Aisle 13	Location 28
4	Aisle 7	Location 0
5	Aisle 1	Location 12
6	Aisle 17	Location 43
7	Aisle 15	Location 5
Order 13	number of articles 23
0	Aisle 8	Location 0
1	Aisle 19	Location 31
2	Aisle 2	Location 20
3	Aisle 19	Location 3
4	Aisle 5	Location 44
5	Aisle 12	Location 44
6	Aisle 16	Location 15
