Order 0	number of articles 12
0	Aisle 15	Location 32
1	Aisle 11	Location 6
2	Aisle 11	Location 34
3	Aisle 1	Location 5
4	Aisle 10	Location 20
5	Aisle 17	Location 34
6	Aisle 3	Location 12
7	Aisle 16	Location 22
8	Aisle 9	Location 43
9	Aisle 8	Location 42
10	Aisle 9	Location 24
11	Aisle 16	Location 21
Order 1	number of articles 8
0	Aisle 1	Location 11
1	Aisle 16	Location 1
2	Aisle 0	Location 1
3	Aisle 10	Location 32
4	Aisle 12	Location 39
5	Aisle 19	Location 18
6	Aisle 2	Location 22
7	Aisle 11	Location 41
Order 2	number of articles 18
0	Aisle 12	Location 5
1	Aisle 18	Location 36
2	Aisle 10	Location 44
3	Aisle 4	Location 29
4	Aisle 10	Location 31
5	Aisle 7	Location 41
6	Aisle 8	Location 29
7	Aisle 0	Location 28
8	Aisle 14	Location 44
9	Aisle 17	Location 10
10	Aisle 16	Location 43
11	Aisle 1	Location 27
12	Aisle 13	Location 4
13	Aisle 1	Location 33
14	Aisle 7	Location 16
15	Aisle 0	Location 26
16	Aisle 16	Location 0
17	Aisle 14	Location 32
Order 3	number of articles 16
0	Aisle 3	Location 38
1	Aisle 18	Location 38
2	Aisle 11	Location 41
3	Aisle 7	Location 29
4	Aisle 1	Location 0
5	Aisle 12	Location 4
6	Aisle 6	Location 16
7	Aisle 14	Location 7
8	Aisle 3	Location 5
9	Aisle 4	Location 38
10	Aisle 10	Location 4
11	Aisle 12	Location 1
12	Aisle 18	Location 21
13	Aisle 6	Location 7
14	Aisle 3	Location 17
15	Aisle 10	Location 42
Order 4	number of articles 17
0	Aisle 15	Location 6
1	Aisle 5	Location 3
2	Aisle 3	Location 25
3	Aisle 9	Location 23
4	Aisle 17	Location 12
5	Aisle 12	Location 23
6	Aisle 0	Location 33
7	Aisle 19	Location 26
8	Aisle 4	Location 1
9	Aisle 9	Location 20
10	Aisle 9	Location 42
11	Aisle 17	Location 9
12	Aisle 13	Location 44
13	Aisle 12	Location 10
14	Aisle 14	Location 23
15	Aisle 12	Location 16
16	Aisle 12	Location 25
Order 5	number of articles 5
0	Aisle 1	Location 0
1	Aisle 11	Location 27
2	Aisle 2	Location 26
3	Aisle 9	Location 16
4	Aisle 11	Location 40
Order 6	number of articles 21
0	Aisle 19	Location 11
1	Aisle 7	Location 37
2	Aisle 11	Location 15
3	Aisle 14	Location 17
4	Aisle 3	Location 12
5	Aisle 19	Location 44
6	Aisle 16	Location 22
7	Aisle 3	Location 32
8	Aisle 9	Location 16
9	Aisle 8	Location 36
10	Aisle 12	Location 27
11	Aisle 7	Location 3
12	Aisle 18	Location 15
13	Aisle 17	Location 13
14	Aisle 4	Location 2
15	Aisle 13	Location 6
16	Aisle 4	Location 27
17	Aisle 8	Location 39
18	Aisle 5	Location 17
19	Aisle 5	Location 24
20	Aisle 5	Location 8
Order 7	number of articles 21
0	Aisle 13	Location 30
1	Aisle 5	Location 1
2	Aisle 1	Location 3
3	Aisle 5	Location 41
4	Aisle 15	Location 8
5	Aisle 0	Location 20
6	Aisle 9	Location 14
7	Aisle 17	Location 20
8	Aisle 14	Location 1
9	Aisle 0	Location 30
10	Aisle 8	Location 16
11	Aisle 17	Location 3
12	Aisle 15	Location 15
13	Aisle 8	Location 3
14	Aisle 2	Location 13
15	Aisle 4	Location 20
16	Aisle 8	Location 13
17	Aisle 15	Location 31
18	Aisle 13	Location 19
19	Aisle 7	Location 12
20	Aisle 13	Location 43
Order 8	number of articles 17
0	Aisle 3	Location 2
1	Aisle 2	Location 22
2	Aisle 9	Location 33
3	Aisle 18	Location 0
4	Aisle 7	Location 27
5	Aisle 6	Location 10
6	Aisle 0	Location 30
7	Aisle 18	Location 17
8	Aisle 15	Location 40
9	Aisle 18	Location 36
10	Aisle 13	Location 13
11	Aisle 10	Location 30
12	Aisle 8	Location 35
13	Aisle 5	Location 15
14	Aisle 9	Location 36
15	Aisle 9	Location 41
16	Aisle 9	Location 27
Order 9	number of articles 15
0	Aisle 0	Location 38
1	Aisle 15	Location 4
2	Aisle 9	Location 31
3	Aisle 10	Location 16
4	Aisle 11	Location 8
5	Aisle 18	Location 1
6	Aisle 19	Location 13
7	Aisle 12	Location 1
8	Aisle 11	Location 20
9	Aisle 11	Location 13
10	Aisle 7	Location 43
11	Aisle 12	Location 31
12	Aisle 15	Location 12
13	Aisle 5	Location 40
14	Aisle 15	Location 42
Order 10	number of articles 12
0	Aisle 7	Location 19
1	Aisle 8	Location 44
2	Aisle 3	Location 35
3	Aisle 14	Location 31
4	Aisle 16	Location 19
5	Aisle 4	Location 17
6	Aisle 13	Location 19
7	Aisle 10	Location 34
8	Aisle 14	Location 17
9	Aisle 13	Location 20
10	Aisle 17	Location 41
11	Aisle 1	Location 38
Order 11	number of articles 12
0	Aisle 2	Location 7
1	Aisle 11	Location 9
2	Aisle 4	Location 8
3	Aisle 9	Location 14
4	Aisle 11	Location 32
5	Aisle 8	Location 15
6	Aisle 11	Location 6
7	Aisle 19	Location 25
8	Aisle 9	Location 20
9	Aisle 4	Location 43
10	Aisle 13	Location 16
11	Aisle 1	Location 21
Order 12	number of articles 24
0	Aisle 7	Location 37
1	Aisle 17	Location 23
2	Aisle 18	Location 19
3	Aisle 3	Location 41
4	Aisle 17	Location 15
5	Aisle 2	Location 12
6	Aisle 16	Location 18
7	Aisle 18	Location 0
8	Aisle 14	Location 17
9	Aisle 14	Location 3
10	Aisle 4	Location 31
11	Aisle 11	Location 33
12	Aisle 17	Location 10
13	Aisle 13	Location 15
14	Aisle 9	Location 16
15	Aisle 15	Location 31
16	Aisle 15	Location 24
17	Aisle 4	Location 44
18	Aisle 19	Location 10
19	Aisle 4	Location 15
20	Aisle 7	Location 33
21	Aisle 12	Location 3
22	Aisle 17	Location 0
23	Aisle 18	Location 14
Order 13	number of articles 5
0	Aisle 6	Location 2
1	Aisle 1	Location 9
2	Aisle 11	Location 4
3	Aisle 15	Location 0
4	Aisle 1	Location 26
Order 14	number of articles 23
0	Aisle 17	Location 44
1	Aisle 6	Location 2
2	Aisle 10	Location 35
3	Aisle 16	Location 11
4	Aisle 10	Location 27
5	Aisle 8	Location 26
6	Aisle 5	Location 5
7	Aisle 17	Location 7
8	Aisle 8	Location 31
9	Aisle 7	Location 11
10	Aisle 5	Location 25
11	Aisle 5	Location 1
12	Aisle 10	Location 19
13	Aisle 14	Location 16
14	Aisle 16	Location 25
15	Aisle 13	Location 24
16	Aisle 19	Location 30
17	Aisle 10	Location 38
18	Aisle 12	Location 28
19	Aisle 2	Location 3
20	Aisle 9	Location 30
21	Aisle 12	Location 22
22	Aisle 18	Location 33
Order 15	number of articles 20
0	Aisle 2	Location 0
1	Aisle 12	Location 22
2	Aisle 4	Location 8
3	Aisle 3	Location 13
4	Aisle 11	Location 28
5	Aisle 5	Location 19
6	Aisle 17	Location 16
7	Aisle 3	Location 43
8	Aisle 17	Location 7
9	Aisle 2	Location 5
10	Aisle 5	Location 23
11	Aisle 3	Location 14
12	Aisle 18	Location 34
13	Aisle 4	Location 7
14	Aisle 14	Location 9
15	Aisle 15	Location 28
16	Aisle 2	Location 28
17	Aisle 17	Location 24
18	Aisle 6	Location 33
19	Aisle 13	Location 35
Order 16	number of articles 7
0	Aisle 0	Location 17
1	Aisle 0	Location 13
2	Aisle 9	Location 28
3	Aisle 4	Location 19
4	Aisle 17	Location 29
5	Aisle 7	Location 20
6	Aisle 16	Location 32
Order 17	number of articles 11
0	Aisle 15	Location 16
1	Aisle 0	Location 16
2	Aisle 2	Location 12
3	Aisle 9	Location 34
4	Aisle 3	Location 36
5	Aisle 6	Location 6
6	Aisle 5	Location 34
7	Aisle 3	Location 19
8	Aisle 5	Location 39
9	Aisle 5	Location 9
10	Aisle 14	Location 6
Order 18	number of articles 23
0	Aisle 2	Location 10
1	Aisle 12	Location 29
2	Aisle 14	Location 20
3	Aisle 18	Location 25
4	Aisle 7	Location 14
5	Aisle 4	Location 23
6	Aisle 4	Location 30
7	Aisle 8	Location 1
8	Aisle 9	Location 42
9	Aisle 2	Location 3
10	Aisle 15	Location 35
11	Aisle 17	Location 0
12	Aisle 5	Location 44
13	Aisle 11	Location 1
14	Aisle 6	Location 14
15	Aisle 2	Location 39
16	Aisle 0	Location 1
17	Aisle 18	Location 26
18	Aisle 19	Location 35
19	Aisle 17	Location 39
20	Aisle 9	Location 0
21	Aisle 9	Location 5
22	Aisle 10	Location 32
Order 19	number of articles 19
0	Aisle 9	Location 30
1	Aisle 8	Location 38
2	Aisle 12	Location 40
3	Aisle 9	Location 18
4	Aisle 14	Location 9
5	Aisle 6	Location 23
6	Aisle 8	Location 6
7	Aisle 10	Location 37
8	Aisle 14	Location 7
9	Aisle 0	Location 31
10	Aisle 9	Location 29
11	Aisle 0	Location 21
12	Aisle 17	Location 33
13	Aisle 12	Location 36
14	Aisle 9	Location 24
15	Aisle 6	Location 13
16	Aisle 14	Location 16
17	Aisle 5	Location 5
18	Aisle 13	Location 19
Order 20	number of articles 18
0	Aisle 15	Location 42
1	Aisle 8	Location 36
2	Aisle 11	Location 6
3	Aisle 0	Location 1
4	Aisle 2	Location 20
5	Aisle 3	Location 5
6	Aisle 9	Location 15
7	Aisle 10	Location 0
8	Aisle 3	Location 3
9	Aisle 14	Location 33
10	Aisle 15	Location 20
11	Aisle 16	Location 26
12	Aisle 18	Location 20
13	Aisle 11	Location 15
14	Aisle 9	Location 25
15	Aisle 9	Location 29
16	Aisle 0	Location 40
17	Aisle 4	Location 30
Order 21	number of articles 23
0	Aisle 0	Location 34
1	Aisle 17	Location 25
2	Aisle 13	Location 42
3	Aisle 10	Location 12
4	Aisle 1	Location 40
5	Aisle 11	Location 2
6	Aisle 14	Location 19
7	Aisle 19	Location 28
8	Aisle 2	Location 7
9	Aisle 15	Location 19
10	Aisle 10	Location 38
11	Aisle 5	Location 35
12	Aisle 15	Location 39
13	Aisle 18	Location 5
14	Aisle 12	Location 44
15	Aisle 5	Location 44
16	Aisle 2	Location 11
17	Aisle 2	Location 22
18	Aisle 2	Location 9
19	Aisle 12	Location 39
20	Aisle 7	Location 29
21	Aisle 11	Location 18
22	Aisle 16	Location 12
Order 22	number of articles 6
0	Aisle 18	Location 35
1	Aisle 15	Location 29
2	Aisle 19	Location 23
3	Aisle 16	Location 7
4	Aisle 13	Location 29
5	Aisle 5	Location 3
Order 23	number of articles 7
0	Aisle 8	Location 21
1	Aisle 13	Location 13
2	Aisle 17	Location 35
3	Aisle 19	Location 1
4	Aisle 12	Location 11
5	Aisle 0	Location 41
6	Aisle 16	Location 25
Order 24	number of articles 11
0	Aisle 1	Location 5
1	Aisle 5	Location 3
2	Aisle 10	Location 24
3	Aisle 10	Location 27
4	Aisle 10	Location 2
5	Aisle 1	Location 9
6	Aisle 11	Location 17
7	Aisle 1	Location 14
8	Aisle 14	Location 30
9	Aisle 7	Location 37
10	Aisle 12	Location 36
Order 25	number of articles 20
0	Aisle 2	Location 0
1	Aisle 9	Location 3
2	Aisle 11	Location 36
3	Aisle 11	Location 28
