Order 0	number of articles 15
0	Aisle 7	Location 30
1	Aisle 1	Location 14
2	Aisle 9	Location 15
3	Aisle 16	Location 7
4	Aisle 16	Location 12
5	Aisle 5	Location 16
6	Aisle 15	Location 19
7	Aisle 3	Location 26
8	Aisle 6	Location 17
9	Aisle 17	Location 24
10	Aisle 18	Location 5
11	Aisle 16	Location 33
12	Aisle 17	Location 15
13	Aisle 19	Location 32
14	Aisle 11	Location 9
Order 1	number of articles 22
0	Aisle 7	Location 37
1	Aisle 7	Location 9
2	Aisle 16	Location 4
3	Aisle 0	Location 30
4	Aisle 9	Location 31
5	Aisle 9	Location 28
6	Aisle 0	Location 26
7	Aisle 18	Location 30
8	Aisle 2	Location 31
9	Aisle 14	Location 3
10	Aisle 1	Location 26
11	Aisle 0	Location 6
12	Aisle 15	Location 31
13	Aisle 4	Location 42
14	Aisle 15	Location 12
15	Aisle 13	Location 0
16	Aisle 15	Location 5
17	Aisle 11	Location 14
18	Aisle 18	Location 9
19	Aisle 10	Location 37
20	Aisle 7	Location 6
21	Aisle 18	Location 39
Order 2	number of articles 9
0	Aisle 2	Location 36
1	Aisle 10	Location 5
2	Aisle 3	Location 2
3	Aisle 3	Location 10
4	Aisle 7	Location 6
5	Aisle 7	Location 25
6	Aisle 15	Location 27
7	Aisle 8	Location 11
8	Aisle 16	Location 3
Order 3	number of articles 8
0	Aisle 3	Location 7
1	Aisle 15	Location 11
2	Aisle 2	Location 28
3	Aisle 4	Location 23
4	Aisle 16	Location 40
5	Aisle 14	Location 10
6	Aisle 7	Location 44
7	Aisle 17	Location 28
Order 4	number of articles 6
0	Aisle 4	Location 22
1	Aisle 10	Location 21
2	Aisle 12	Location 26
3	Aisle 18	Location 11
4	Aisle 12	Location 20
5	Aisle 10	Location 12
Order 5	number of articles 13
0	Aisle 11	Location 22
1	Aisle 13	Location 16
2	Aisle 12	Location 3
3	Aisle 5	Location 26
4	Aisle 4	Location 26
5	Aisle 14	Location 33
6	Aisle 18	Location 16
7	Aisle 17	Location 8
8	Aisle 13	Location 32
9	Aisle 14	Location 6
10	Aisle 6	Location 24
11	Aisle 17	Location 12
12	Aisle 13	Location 24
Order 6	number of articles 6
0	Aisle 4	Location 11
1	Aisle 19	Location 16
2	Aisle 17	Location 28
3	Aisle 11	Location 5
4	Aisle 10	Location 31
5	Aisle 19	Location 39
Order 7	number of articles 5
0	Aisle 13	Location 21
1	Aisle 12	Location 13
2	Aisle 16	Location 31
3	Aisle 11	Location 41
4	Aisle 11	Location 0
Order 8	number of articles 24
0	Aisle 14	Location 19
1	Aisle 12	Location 8
