Order 0	number of articles 9
0	Aisle 10	Location 42
1	Aisle 9	Location 8
2	Aisle 9	Location 19
3	Aisle 13	Location 24
4	Aisle 12	Location 2
5	Aisle 14	Location 30
6	Aisle 8	Location 10
7	Aisle 0	Location 3
8	Aisle 11	Location 27
Order 1	number of articles 5
0	Aisle 15	Location 36
1	Aisle 12	Location 0
2	Aisle 16	Location 19
3	Aisle 7	Location 32
4	Aisle 15	Location 27
Order 2	number of articles 22
0	Aisle 19	Location 2
1	Aisle 0	Location 10
2	Aisle 14	Location 27
3	Aisle 0	Location 8
4	Aisle 19	Location 12
5	Aisle 12	Location 43
6	Aisle 0	Location 21
7	Aisle 9	Location 25
8	Aisle 10	Location 44
9	Aisle 15	Location 12
10	Aisle 15	Location 40
11	Aisle 14	Location 40
12	Aisle 11	Location 23
13	Aisle 5	Location 15
14	Aisle 10	Location 9
15	Aisle 3	Location 24
16	Aisle 16	Location 36
17	Aisle 14	Location 34
18	Aisle 2	Location 9
19	Aisle 4	Location 9
20	Aisle 4	Location 27
21	Aisle 12	Location 5
Order 3	number of articles 23
0	Aisle 0	Location 8
1	Aisle 12	Location 40
2	Aisle 11	Location 24
3	Aisle 2	Location 33
4	Aisle 8	Location 37
5	Aisle 4	Location 15
6	Aisle 5	Location 30
7	Aisle 9	Location 2
8	Aisle 0	Location 9
9	Aisle 6	Location 33
10	Aisle 5	Location 27
11	Aisle 0	Location 38
12	Aisle 7	Location 10
13	Aisle 18	Location 39
14	Aisle 3	Location 19
15	Aisle 15	Location 4
16	Aisle 4	Location 31
17	Aisle 15	Location 34
18	Aisle 10	Location 5
19	Aisle 7	Location 6
20	Aisle 0	Location 14
21	Aisle 14	Location 6
22	Aisle 8	Location 44
Order 4	number of articles 23
0	Aisle 16	Location 38
1	Aisle 13	Location 2
2	Aisle 6	Location 33
3	Aisle 11	Location 28
4	Aisle 9	Location 20
5	Aisle 15	Location 9
6	Aisle 16	Location 24
7	Aisle 11	Location 26
8	Aisle 18	Location 9
9	Aisle 10	Location 14
10	Aisle 8	Location 8
