Order 0	number of articles 13
0	Aisle 0	Location 14
1	Aisle 1	Location 29
2	Aisle 16	Location 7
3	Aisle 1	Location 24
4	Aisle 16	Location 34
5	Aisle 1	Location 11
6	Aisle 0	Location 28
7	Aisle 12	Location 10
8	Aisle 1	Location 44
9	Aisle 0	Location 41
10	Aisle 0	Location 29
11	Aisle 15	Location 1
12	Aisle 10	Location 35
Order 1	number of articles 12
0	Aisle 0	Location 20
1	Aisle 0	Location 5
2	Aisle 10	Location 12
3	Aisle 0	Location 12
4	Aisle 7	Location 1
5	Aisle 0	Location 24
6	Aisle 19	Location 19
7	Aisle 6	Location 44
8	Aisle 16	Location 43
9	Aisle 1	Location 2
10	Aisle 1	Location 29
11	Aisle 1	Location 16
Order 2	number of articles 11
0	Aisle 1	Location 14
1	Aisle 7	Location 29
2	Aisle 0	Location 40
3	Aisle 16	Location 10
4	Aisle 12	Location 43
5	Aisle 14	Location 22
6	Aisle 0	Location 6
7	Aisle 1	Location 15
8	Aisle 0	Location 21
9	Aisle 15	Location 44
10	Aisle 9	Location 1
Order 3	number of articles 10
0	Aisle 16	Location 1
1	Aisle 1	Location 2
2	Aisle 1	Location 25
3	Aisle 0	Location 13
4	Aisle 1	Location 30
5	Aisle 8	Location 23
6	Aisle 9	Location 22
7	Aisle 7	Location 10
8	Aisle 1	Location 12
9	Aisle 17	Location 8
Order 4	number of articles 14
0	Aisle 11	Location 13
1	Aisle 8	Location 24
2	Aisle 0	Location 43
3	Aisle 6	Location 27
4	Aisle 1	Location 13
5	Aisle 0	Location 0
6	Aisle 1	Location 23
7	Aisle 1	Location 40
8	Aisle 11	Location 24
9	Aisle 12	Location 8
10	Aisle 1	Location 10
11	Aisle 1	Location 21
12	Aisle 1	Location 44
13	Aisle 0	Location 17
Order 5	number of articles 21
0	Aisle 0	Location 1
1	Aisle 1	Location 42
2	Aisle 0	Location 7
3	Aisle 6	Location 37
4	Aisle 1	Location 30
5	Aisle 13	Location 21
6	Aisle 0	Location 33
7	Aisle 8	Location 21
8	Aisle 6	Location 42
9	Aisle 6	Location 2
10	Aisle 16	Location 22
11	Aisle 10	Location 38
12	Aisle 12	Location 43
13	Aisle 7	Location 36
14	Aisle 1	Location 27
15	Aisle 15	Location 9
16	Aisle 11	Location 15
17	Aisle 1	Location 25
18	Aisle 0	Location 29
19	Aisle 7	Location 31
20	Aisle 15	Location 32
Order 6	number of articles 12
0	Aisle 1	Location 13
1	Aisle 8	Location 10
2	Aisle 0	Location 12
3	Aisle 18	Location 4
4	Aisle 7	Location 4
5	Aisle 10	Location 2
6	Aisle 12	Location 9
7	Aisle 1	Location 5
8	Aisle 1	Location 26
9	Aisle 19	Location 3
10	Aisle 0	Location 22
11	Aisle 0	Location 20
Order 7	number of articles 5
0	Aisle 8	Location 7
1	Aisle 18	Location 43
2	Aisle 1	Location 22
