Order 0	number of articles 8
0	Aisle 1	Location 31
1	Aisle 11	Location 17
2	Aisle 0	Location 12
3	Aisle 10	Location 24
4	Aisle 0	Location 40
5	Aisle 1	Location 19
6	Aisle 1	Location 15
7	Aisle 16	Location 0
Order 1	number of articles 21
0	Aisle 11	Location 43
1	Aisle 0	Location 4
2	Aisle 15	Location 6
3	Aisle 14	Location 34
4	Aisle 11	Location 42
5	Aisle 0	Location 10
6	Aisle 1	Location 28
7	Aisle 12	Location 22
8	Aisle 19	Location 43
9	Aisle 13	Location 21
10	Aisle 14	Location 24
11	Aisle 0	Location 18
12	Aisle 6	Location 4
13	Aisle 0	Location 41
14	Aisle 17	Location 13
15	Aisle 8	Location 10
16	Aisle 0	Location 5
17	Aisle 14	Location 40
18	Aisle 1	Location 34
19	Aisle 6	Location 11
20	Aisle 13	Location 43
Order 2	number of articles 19
0	Aisle 19	Location 31
1	Aisle 0	Location 20
2	Aisle 19	Location 11
3	Aisle 18	Location 2
4	Aisle 0	Location 19
5	Aisle 12	Location 35
6	Aisle 0	Location 37
7	Aisle 12	Location 20
8	Aisle 17	Location 40
9	Aisle 1	Location 14
10	Aisle 1	Location 8
11	Aisle 13	Location 42
12	Aisle 0	Location 9
13	Aisle 1	Location 29
14	Aisle 13	Location 19
15	Aisle 16	Location 33
16	Aisle 19	Location 33
17	Aisle 7	Location 1
18	Aisle 14	Location 7
Order 3	number of articles 14
0	Aisle 1	Location 2
1	Aisle 0	Location 5
2	Aisle 0	Location 37
3	Aisle 18	Location 44
4	Aisle 1	Location 9
5	Aisle 19	Location 30
6	Aisle 0	Location 14
7	Aisle 15	Location 30
8	Aisle 1	Location 26
9	Aisle 16	Location 22
10	Aisle 18	Location 15
11	Aisle 10	Location 5
12	Aisle 1	Location 40
13	Aisle 0	Location 40
Order 4	number of articles 10
0	Aisle 0	Location 11
1	Aisle 17	Location 35
2	Aisle 0	Location 24
3	Aisle 0	Location 14
4	Aisle 1	Location 27
5	Aisle 1	Location 40
6	Aisle 0	Location 29
7	Aisle 0	Location 16
8	Aisle 6	Location 42
9	Aisle 12	Location 35
Order 5	number of articles 9
0	Aisle 17	Location 43
1	Aisle 0	Location 31
2	Aisle 14	Location 31
3	Aisle 1	Location 3
4	Aisle 18	Location 1
5	Aisle 0	Location 2
6	Aisle 1	Location 35
7	Aisle 0	Location 4
8	Aisle 11	Location 41
Order 6	number of articles 20
0	Aisle 9	Location 29
1	Aisle 0	Location 13
2	Aisle 0	Location 37
3	Aisle 1	Location 17
4	Aisle 0	Location 30
5	Aisle 9	Location 20
6	Aisle 0	Location 40
7	Aisle 12	Location 7
8	Aisle 13	Location 37
9	Aisle 7	Location 26
10	Aisle 1	Location 5
11	Aisle 8	Location 22
12	Aisle 12	Location 2
13	Aisle 9	Location 3
14	Aisle 8	Location 13
15	Aisle 7	Location 7
16	Aisle 0	Location 41
17	Aisle 0	Location 43
18	Aisle 19	Location 12
19	Aisle 6	Location 41
Order 7	number of articles 12
0	Aisle 1	Location 1
1	Aisle 0	Location 12
2	Aisle 1	Location 12
3	Aisle 8	Location 12
4	Aisle 6	Location 39
5	Aisle 1	Location 37
6	Aisle 8	Location 19
7	Aisle 12	Location 10
8	Aisle 0	Location 14
9	Aisle 6	Location 44
10	Aisle 0	Location 27
11	Aisle 12	Location 33
Order 8	number of articles 19
0	Aisle 1	Location 38
1	Aisle 6	Location 37
2	Aisle 0	Location 8
3	Aisle 1	Location 17
4	Aisle 1	Location 30
5	Aisle 1	Location 36
6	Aisle 19	Location 3
7	Aisle 1	Location 23
8	Aisle 0	Location 22
9	Aisle 10	Location 40
10	Aisle 12	Location 1
11	Aisle 1	Location 4
12	Aisle 1	Location 41
13	Aisle 0	Location 17
14	Aisle 13	Location 3
15	Aisle 1	Location 12
16	Aisle 12	Location 12
17	Aisle 0	Location 40
18	Aisle 0	Location 28
Order 9	number of articles 7
0	Aisle 0	Location 15
1	Aisle 0	Location 35
2	Aisle 16	Location 11
3	Aisle 1	Location 5
4	Aisle 13	Location 31
5	Aisle 19	Location 16
6	Aisle 18	Location 7
Order 10	number of articles 7
0	Aisle 10	Location 38
1	Aisle 9	Location 33
2	Aisle 14	Location 1
3	Aisle 19	Location 37
4	Aisle 0	Location 26
5	Aisle 0	Location 7
6	Aisle 16	Location 30
Order 11	number of articles 6
0	Aisle 0	Location 2
1	Aisle 0	Location 27
2	Aisle 10	Location 27
3	Aisle 13	Location 13
4	Aisle 0	Location 24
5	Aisle 14	Location 34
Order 12	number of articles 20
0	Aisle 18	Location 39
1	Aisle 0	Location 6
2	Aisle 1	Location 37
3	Aisle 10	Location 32
4	Aisle 1	Location 22
5	Aisle 14	Location 41
6	Aisle 1	Location 43
7	Aisle 14	Location 27
8	Aisle 16	Location 21
9	Aisle 1	Location 2
10	Aisle 19	Location 38
11	Aisle 1	Location 14
12	Aisle 19	Location 10
13	Aisle 19	Location 0
14	Aisle 11	Location 39
15	Aisle 1	Location 18
16	Aisle 1	Location 20
17	Aisle 16	Location 38
18	Aisle 0	Location 33
19	Aisle 0	Location 18
Order 13	number of articles 14
0	Aisle 1	Location 11
1	Aisle 0	Location 2
2	Aisle 7	Location 42
3	Aisle 1	Location 34
4	Aisle 13	Location 41
5	Aisle 8	Location 19
6	Aisle 1	Location 0
7	Aisle 1	Location 13
8	Aisle 1	Location 8
9	Aisle 0	Location 8
10	Aisle 0	Location 37
11	Aisle 1	Location 15
12	Aisle 14	Location 17
13	Aisle 0	Location 43
Order 14	number of articles 11
0	Aisle 15	Location 6
1	Aisle 7	Location 40
2	Aisle 19	Location 22
3	Aisle 1	Location 0
4	Aisle 1	Location 33
5	Aisle 12	Location 8
6	Aisle 1	Location 39
7	Aisle 16	Location 25
8	Aisle 1	Location 15
9	Aisle 13	Location 38
10	Aisle 1	Location 38
Order 15	number of articles 7
0	Aisle 19	Location 23
1	Aisle 17	Location 24
2	Aisle 10	Location 31
3	Aisle 1	Location 6
4	Aisle 7	Location 4
5	Aisle 15	Location 2
6	Aisle 1	Location 17
Order 16	number of articles 13
0	Aisle 19	Location 30
1	Aisle 1	Location 12
2	Aisle 19	Location 13
3	Aisle 8	Location 27
4	Aisle 1	Location 42
5	Aisle 0	Location 43
6	Aisle 13	Location 37
7	Aisle 8	Location 31
8	Aisle 0	Location 18
9	Aisle 1	Location 36
10	Aisle 1	Location 3
11	Aisle 0	Location 27
12	Aisle 1	Location 24
Order 17	number of articles 5
0	Aisle 0	Location 15
1	Aisle 0	Location 8
2	Aisle 0	Location 34
3	Aisle 0	Location 5
4	Aisle 1	Location 15
Order 18	number of articles 22
0	Aisle 12	Location 12
1	Aisle 0	Location 41
2	Aisle 1	Location 17
3	Aisle 18	Location 37
4	Aisle 0	Location 19
5	Aisle 0	Location 5
6	Aisle 1	Location 28
7	Aisle 1	Location 7
8	Aisle 0	Location 40
9	Aisle 17	Location 37
10	Aisle 1	Location 20
11	Aisle 0	Location 34
12	Aisle 1	Location 23
13	Aisle 11	Location 25
14	Aisle 10	Location 28
15	Aisle 0	Location 16
16	Aisle 16	Location 36
17	Aisle 9	Location 39
18	Aisle 16	Location 7
19	Aisle 17	Location 1
20	Aisle 19	Location 44
21	Aisle 1	Location 25
Order 19	number of articles 4
0	Aisle 6	Location 33
1	Aisle 0	Location 38
2	Aisle 1	Location 24
3	Aisle 16	Location 43
Order 20	number of articles 5
0	Aisle 11	Location 9
1	Aisle 14	Location 20
2	Aisle 0	Location 26
3	Aisle 1	Location 13
4	Aisle 0	Location 0
Order 21	number of articles 21
0	Aisle 0	Location 27
1	Aisle 15	Location 30
2	Aisle 13	Location 5
3	Aisle 0	Location 2
4	Aisle 9	Location 20
5	Aisle 1	Location 3
6	Aisle 0	Location 32
7	Aisle 10	Location 26
8	Aisle 0	Location 36
9	Aisle 12	Location 14
10	Aisle 0	Location 29
11	Aisle 13	Location 9
12	Aisle 18	Location 39
13	Aisle 1	Location 23
14	Aisle 8	Location 42
15	Aisle 1	Location 28
16	Aisle 1	Location 9
17	Aisle 1	Location 2
18	Aisle 17	Location 16
19	Aisle 7	Location 37
20	Aisle 7	Location 3
Order 22	number of articles 18
