Order 0	number of articles 23
0	Aisle 18	Location 21
1	Aisle 0	Location 10
2	Aisle 1	Location 36
3	Aisle 0	Location 22
4	Aisle 0	Location 20
5	Aisle 0	Location 11
6	Aisle 6	Location 10
7	Aisle 19	Location 33
8	Aisle 1	Location 13
9	Aisle 0	Location 24
10	Aisle 9	Location 43
11	Aisle 0	Location 35
12	Aisle 13	Location 39
13	Aisle 0	Location 0
14	Aisle 12	Location 1
15	Aisle 13	Location 21
16	Aisle 13	Location 18
17	Aisle 19	Location 32
18	Aisle 0	Location 26
19	Aisle 15	Location 11
20	Aisle 0	Location 25
21	Aisle 13	Location 35
22	Aisle 6	Location 37
Order 1	number of articles 7
0	Aisle 1	Location 31
1	Aisle 1	Location 9
2	Aisle 0	Location 3
3	Aisle 0	Location 39
4	Aisle 9	Location 44
5	Aisle 13	Location 21
6	Aisle 0	Location 18
Order 2	number of articles 8
0	Aisle 12	Location 2
1	Aisle 11	Location 35
2	Aisle 11	Location 0
3	Aisle 9	Location 34
4	Aisle 9	Location 7
5	Aisle 14	Location 18
6	Aisle 15	Location 17
7	Aisle 14	Location 0
Order 3	number of articles 6
0	Aisle 1	Location 37
1	Aisle 11	Location 10
2	Aisle 18	Location 36
3	Aisle 0	Location 1
4	Aisle 18	Location 15
5	Aisle 6	Location 14
Order 4	number of articles 18
0	Aisle 11	Location 15
1	Aisle 1	Location 42
2	Aisle 1	Location 20
3	Aisle 18	Location 34
4	Aisle 1	Location 23
5	Aisle 0	Location 40
6	Aisle 11	Location 1
7	Aisle 12	Location 41
8	Aisle 1	Location 7
9	Aisle 10	Location 1
10	Aisle 0	Location 44
11	Aisle 0	Location 12
12	Aisle 1	Location 44
13	Aisle 1	Location 41
14	Aisle 8	Location 24
15	Aisle 10	Location 34
16	Aisle 0	Location 5
17	Aisle 7	Location 0
Order 5	number of articles 21
0	Aisle 1	Location 26
1	Aisle 0	Location 33
2	Aisle 1	Location 32
3	Aisle 1	Location 7
4	Aisle 1	Location 38
5	Aisle 13	Location 1
6	Aisle 17	Location 11
7	Aisle 9	Location 20
8	Aisle 1	Location 11
9	Aisle 12	Location 16
10	Aisle 7	Location 6
11	Aisle 1	Location 4
12	Aisle 0	Location 37
13	Aisle 1	Location 1
14	Aisle 1	Location 3
15	Aisle 17	Location 23
16	Aisle 14	Location 4
17	Aisle 1	Location 15
18	Aisle 0	Location 29
19	Aisle 17	Location 34
20	Aisle 18	Location 33
Order 6	number of articles 9
0	Aisle 1	Location 32
1	Aisle 13	Location 7
2	Aisle 1	Location 5
3	Aisle 1	Location 18
4	Aisle 1	Location 1
5	Aisle 16	Location 44
6	Aisle 0	Location 42
7	Aisle 6	Location 6
8	Aisle 1	Location 16
Order 7	number of articles 23
0	Aisle 11	Location 11
1	Aisle 17	Location 37
2	Aisle 14	Location 25
3	Aisle 1	Location 29
4	Aisle 0	Location 8
5	Aisle 1	Location 42
6	Aisle 6	Location 28
7	Aisle 0	Location 21
8	Aisle 1	Location 15
9	Aisle 0	Location 24
10	Aisle 0	Location 35
11	Aisle 18	Location 19
12	Aisle 16	Location 43
13	Aisle 19	Location 8
14	Aisle 15	Location 4
15	Aisle 11	Location 4
16	Aisle 17	Location 21
17	Aisle 1	Location 16
18	Aisle 8	Location 18
19	Aisle 12	Location 31
20	Aisle 16	Location 40
21	Aisle 0	Location 16
22	Aisle 6	Location 31
Order 8	number of articles 9
0	Aisle 0	Location 9
1	Aisle 0	Location 10
2	Aisle 16	Location 22
3	Aisle 0	Location 37
4	Aisle 1	Location 41
5	Aisle 7	Location 26
6	Aisle 14	Location 4
7	Aisle 15	Location 20
8	Aisle 17	Location 30
Order 9	number of articles 5
0	Aisle 9	Location 24
1	Aisle 0	Location 39
2	Aisle 1	Location 13
3	Aisle 7	Location 19
4	Aisle 9	Location 4
Order 10	number of articles 13
0	Aisle 13	Location 35
1	Aisle 0	Location 44
2	Aisle 19	Location 9
3	Aisle 1	Location 8
4	Aisle 7	Location 5
5	Aisle 14	Location 42
6	Aisle 1	Location 39
7	Aisle 1	Location 30
8	Aisle 1	Location 38
9	Aisle 7	Location 21
10	Aisle 1	Location 12
11	Aisle 0	Location 23
12	Aisle 17	Location 35
Order 11	number of articles 21
0	Aisle 0	Location 32
1	Aisle 8	Location 23
2	Aisle 18	Location 21
3	Aisle 1	Location 36
4	Aisle 1	Location 2
5	Aisle 13	Location 5
6	Aisle 14	Location 37
7	Aisle 15	Location 18
8	Aisle 0	Location 22
9	Aisle 6	Location 17
