Order 0	number of articles 11
0	Aisle 2	Location 11
1	Aisle 6	Location 4
2	Aisle 17	Location 3
3	Aisle 1	Location 16
4	Aisle 13	Location 20
5	Aisle 5	Location 6
6	Aisle 12	Location 27
7	Aisle 13	Location 42
8	Aisle 11	Location 9
9	Aisle 9	Location 28
10	Aisle 10	Location 16
Order 1	number of articles 5
0	Aisle 6	Location 8
1	Aisle 13	Location 23
2	Aisle 3	Location 16
3	Aisle 19	Location 39
4	Aisle 0	Location 26
Order 2	number of articles 24
0	Aisle 15	Location 24
1	Aisle 14	Location 29
2	Aisle 15	Location 20
3	Aisle 12	Location 12
4	Aisle 2	Location 11
5	Aisle 4	Location 1
6	Aisle 3	Location 35
7	Aisle 14	Location 4
8	Aisle 10	Location 10
9	Aisle 10	Location 14
10	Aisle 11	Location 4
11	Aisle 2	Location 23
12	Aisle 12	Location 4
13	Aisle 4	Location 36
14	Aisle 15	Location 30
15	Aisle 16	Location 18
16	Aisle 7	Location 33
17	Aisle 10	Location 1
18	Aisle 2	Location 12
19	Aisle 1	Location 34
20	Aisle 7	Location 16
21	Aisle 6	Location 32
22	Aisle 9	Location 7
23	Aisle 16	Location 40
Order 3	number of articles 20
0	Aisle 14	Location 35
1	Aisle 16	Location 3
2	Aisle 5	Location 19
3	Aisle 18	Location 15
4	Aisle 2	Location 7
5	Aisle 3	Location 4
6	Aisle 13	Location 16
7	Aisle 5	Location 23
8	Aisle 11	Location 12
9	Aisle 1	Location 21
10	Aisle 17	Location 21
11	Aisle 9	Location 7
12	Aisle 13	Location 8
13	Aisle 3	Location 12
14	Aisle 9	Location 36
15	Aisle 9	Location 34
16	Aisle 4	Location 11
17	Aisle 9	Location 30
18	Aisle 14	Location 29
19	Aisle 15	Location 28
Order 4	number of articles 19
0	Aisle 19	Location 25
1	Aisle 5	Location 5
2	Aisle 11	Location 7
3	Aisle 8	Location 36
4	Aisle 8	Location 16
5	Aisle 16	Location 13
6	Aisle 3	Location 42
7	Aisle 10	Location 17
8	Aisle 2	Location 4
9	Aisle 7	Location 26
10	Aisle 9	Location 19
11	Aisle 5	Location 2
12	Aisle 18	Location 1
13	Aisle 13	Location 38
14	Aisle 7	Location 6
15	Aisle 9	Location 36
16	Aisle 8	Location 8
17	Aisle 7	Location 44
18	Aisle 6	Location 19
Order 5	number of articles 21
0	Aisle 10	Location 15
1	Aisle 18	Location 20
2	Aisle 3	Location 36
3	Aisle 9	Location 27
4	Aisle 19	Location 37
5	Aisle 17	Location 21
6	Aisle 1	Location 7
7	Aisle 14	Location 30
8	Aisle 12	Location 36
9	Aisle 12	Location 18
10	Aisle 4	Location 42
11	Aisle 9	Location 21
12	Aisle 5	Location 30
13	Aisle 1	Location 11
14	Aisle 14	Location 24
15	Aisle 4	Location 35
16	Aisle 6	Location 22
17	Aisle 13	Location 28
18	Aisle 9	Location 25
19	Aisle 9	Location 39
20	Aisle 13	Location 23
Order 6	number of articles 18
0	Aisle 2	Location 6
1	Aisle 5	Location 14
2	Aisle 17	Location 7
3	Aisle 4	Location 20
4	Aisle 1	Location 23
5	Aisle 19	Location 11
6	Aisle 14	Location 13
7	Aisle 12	Location 11
8	Aisle 3	Location 33
9	Aisle 11	Location 29
10	Aisle 8	Location 2
11	Aisle 18	Location 11
12	Aisle 11	Location 44
13	Aisle 2	Location 0
14	Aisle 19	Location 9
15	Aisle 2	Location 27
16	Aisle 13	Location 38
17	Aisle 19	Location 26
Order 7	number of articles 14
0	Aisle 18	Location 15
1	Aisle 15	Location 21
2	Aisle 11	Location 13
3	Aisle 7	Location 44
4	Aisle 1	Location 9
5	Aisle 7	Location 8
6	Aisle 5	Location 29
7	Aisle 16	Location 12
8	Aisle 5	Location 3
9	Aisle 2	Location 42
10	Aisle 10	Location 18
11	Aisle 2	Location 40
12	Aisle 8	Location 5
13	Aisle 15	Location 35
Order 8	number of articles 5
0	Aisle 3	Location 2
1	Aisle 18	Location 17
2	Aisle 1	Location 30
3	Aisle 5	Location 7
