Order 0	number of articles 20
0	Aisle 12	Location 0
1	Aisle 7	Location 32
2	Aisle 5	Location 39
3	Aisle 4	Location 32
4	Aisle 9	Location 29
5	Aisle 10	Location 29
6	Aisle 7	Location 31
7	Aisle 10	Location 26
8	Aisle 7	Location 8
9	Aisle 8	Location 15
10	Aisle 2	Location 12
11	Aisle 1	Location 17
12	Aisle 14	Location 30
13	Aisle 2	Location 26
14	Aisle 0	Location 13
15	Aisle 13	Location 15
16	Aisle 18	Location 24
17	Aisle 14	Location 23
18	Aisle 9	Location 37
19	Aisle 14	Location 5
Order 1	number of articles 11
0	Aisle 10	Location 4
1	Aisle 13	Location 1
2	Aisle 9	Location 26
3	Aisle 1	Location 7
4	Aisle 12	Location 2
5	Aisle 1	Location 39
6	Aisle 19	Location 13
7	Aisle 14	Location 32
8	Aisle 11	Location 2
9	Aisle 1	Location 16
10	Aisle 3	Location 25
Order 2	number of articles 5
0	Aisle 15	Location 34
1	Aisle 18	Location 16
2	Aisle 12	Location 14
3	Aisle 14	Location 29
4	Aisle 0	Location 26
Order 3	number of articles 11
0	Aisle 2	Location 42
1	Aisle 19	Location 16
2	Aisle 5	Location 12
3	Aisle 13	Location 33
4	Aisle 18	Location 26
5	Aisle 12	Location 43
6	Aisle 3	Location 39
7	Aisle 16	Location 24
8	Aisle 7	Location 25
9	Aisle 1	Location 35
10	Aisle 10	Location 41
Order 4	number of articles 19
0	Aisle 5	Location 24
1	Aisle 3	Location 6
2	Aisle 12	Location 21
3	Aisle 5	Location 22
4	Aisle 11	Location 33
5	Aisle 19	Location 37
6	Aisle 2	Location 8
7	Aisle 12	Location 23
8	Aisle 16	Location 22
9	Aisle 15	Location 24
10	Aisle 17	Location 38
11	Aisle 18	Location 40
12	Aisle 6	Location 32
13	Aisle 3	Location 16
14	Aisle 3	Location 1
15	Aisle 9	Location 8
16	Aisle 17	Location 10
17	Aisle 18	Location 5
18	Aisle 13	Location 44
Order 5	number of articles 13
0	Aisle 4	Location 2
1	Aisle 11	Location 23
2	Aisle 19	Location 2
3	Aisle 6	Location 23
4	Aisle 16	Location 37
5	Aisle 6	Location 10
6	Aisle 8	Location 32
7	Aisle 6	Location 19
8	Aisle 9	Location 34
9	Aisle 12	Location 4
10	Aisle 14	Location 21
11	Aisle 0	Location 3
12	Aisle 11	Location 39
Order 6	number of articles 23
0	Aisle 6	Location 16
1	Aisle 1	Location 44
2	Aisle 7	Location 24
3	Aisle 10	Location 18
4	Aisle 1	Location 7
5	Aisle 11	Location 18
6	Aisle 8	Location 35
7	Aisle 10	Location 33
8	Aisle 18	Location 28
9	Aisle 8	Location 29
10	Aisle 19	Location 33
11	Aisle 14	Location 9
12	Aisle 18	Location 21
13	Aisle 4	Location 28
14	Aisle 9	Location 30
15	Aisle 9	Location 6
16	Aisle 12	Location 12
17	Aisle 12	Location 14
18	Aisle 2	Location 20
19	Aisle 5	Location 13
20	Aisle 10	Location 16
21	Aisle 15	Location 10
22	Aisle 18	Location 6
Order 7	number of articles 11
0	Aisle 13	Location 27
1	Aisle 4	Location 3
2	Aisle 8	Location 35
3	Aisle 8	Location 18
4	Aisle 15	Location 6
5	Aisle 17	Location 37
6	Aisle 3	Location 10
7	Aisle 10	Location 13
8	Aisle 3	Location 35
9	Aisle 15	Location 12
10	Aisle 19	Location 7
Order 8	number of articles 7
0	Aisle 19	Location 23
1	Aisle 16	Location 9
2	Aisle 13	Location 42
3	Aisle 15	Location 8
4	Aisle 5	Location 7
5	Aisle 1	Location 41
6	Aisle 13	Location 15
Order 9	number of articles 10
0	Aisle 4	Location 16
1	Aisle 15	Location 10
2	Aisle 8	Location 38
3	Aisle 7	Location 17
4	Aisle 0	Location 24
5	Aisle 10	Location 13
6	Aisle 1	Location 19
7	Aisle 3	Location 31
8	Aisle 9	Location 8
9	Aisle 11	Location 22
Order 10	number of articles 22
0	Aisle 7	Location 36
1	Aisle 3	Location 14
2	Aisle 10	Location 25
3	Aisle 8	Location 0
4	Aisle 15	Location 39
5	Aisle 10	Location 17
6	Aisle 6	Location 28
7	Aisle 8	Location 35
8	Aisle 1	Location 37
9	Aisle 1	Location 1
10	Aisle 5	Location 17
11	Aisle 5	Location 30
12	Aisle 1	Location 3
13	Aisle 14	Location 37
14	Aisle 2	Location 28
15	Aisle 7	Location 20
16	Aisle 1	Location 29
17	Aisle 12	Location 4
18	Aisle 5	Location 4
19	Aisle 6	Location 6
20	Aisle 15	Location 38
21	Aisle 8	Location 26
Order 11	number of articles 17
0	Aisle 2	Location 26
1	Aisle 19	Location 30
2	Aisle 10	Location 6
3	Aisle 6	Location 9
4	Aisle 1	Location 30
5	Aisle 3	Location 13
6	Aisle 4	Location 38
7	Aisle 7	Location 44
8	Aisle 2	Location 19
9	Aisle 2	Location 21
10	Aisle 13	Location 25
11	Aisle 5	Location 8
12	Aisle 3	Location 3
13	Aisle 18	Location 41
14	Aisle 6	Location 35
15	Aisle 14	Location 3
16	Aisle 19	Location 8
Order 12	number of articles 12
0	Aisle 9	Location 5
1	Aisle 13	Location 36
2	Aisle 11	Location 44
3	Aisle 9	Location 23
4	Aisle 0	Location 29
5	Aisle 5	Location 2
6	Aisle 12	Location 10
7	Aisle 0	Location 8
8	Aisle 1	Location 40
9	Aisle 3	Location 8
10	Aisle 2	Location 1
11	Aisle 7	Location 7
Order 13	number of articles 20
0	Aisle 3	Location 39
1	Aisle 17	Location 43
2	Aisle 2	Location 31
3	Aisle 14	Location 10
4	Aisle 10	Location 26
5	Aisle 11	Location 19
6	Aisle 8	Location 7
7	Aisle 4	Location 19
8	Aisle 6	Location 16
9	Aisle 8	Location 8
10	Aisle 18	Location 37
11	Aisle 4	Location 44
12	Aisle 9	Location 2
13	Aisle 10	Location 28
14	Aisle 2	Location 43
15	Aisle 17	Location 31
16	Aisle 3	Location 11
17	Aisle 12	Location 10
18	Aisle 1	Location 6
19	Aisle 18	Location 14
Order 14	number of articles 7
0	Aisle 5	Location 4
1	Aisle 0	Location 30
2	Aisle 13	Location 36
3	Aisle 0	Location 44
4	Aisle 9	Location 12
5	Aisle 15	Location 41
6	Aisle 17	Location 33
Order 15	number of articles 19
0	Aisle 5	Location 23
1	Aisle 11	Location 32
2	Aisle 15	Location 18
3	Aisle 13	Location 13
4	Aisle 14	Location 11
5	Aisle 9	Location 36
6	Aisle 18	Location 33
7	Aisle 8	Location 24
8	Aisle 14	Location 38
9	Aisle 18	Location 40
10	Aisle 15	Location 34
11	Aisle 12	Location 33
12	Aisle 6	Location 3
13	Aisle 0	Location 27
14	Aisle 12	Location 7
15	Aisle 14	Location 13
16	Aisle 7	Location 15
17	Aisle 12	Location 13
18	Aisle 9	Location 34
Order 16	number of articles 9
0	Aisle 17	Location 1
1	Aisle 6	Location 5
2	Aisle 13	Location 39
3	Aisle 1	Location 6
4	Aisle 19	Location 0
5	Aisle 11	Location 21
6	Aisle 1	Location 36
7	Aisle 18	Location 0
8	Aisle 2	Location 24
Order 17	number of articles 16
0	Aisle 16	Location 40
1	Aisle 13	Location 35
2	Aisle 12	Location 38
3	Aisle 11	Location 14
4	Aisle 12	Location 14
5	Aisle 12	Location 1
6	Aisle 3	Location 24
7	Aisle 16	Location 6
8	Aisle 9	Location 44
9	Aisle 1	Location 43
10	Aisle 12	Location 17
11	Aisle 7	Location 10
12	Aisle 0	Location 5
13	Aisle 10	Location 41
14	Aisle 18	Location 8
15	Aisle 7	Location 1
Order 18	number of articles 18
0	Aisle 6	Location 32
1	Aisle 5	Location 24
2	Aisle 6	Location 5
3	Aisle 18	Location 43
4	Aisle 11	Location 6
5	Aisle 15	Location 30
6	Aisle 4	Location 38
7	Aisle 3	Location 12
8	Aisle 11	Location 2
9	Aisle 14	Location 6
10	Aisle 14	Location 29
11	Aisle 7	Location 8
12	Aisle 16	Location 38
13	Aisle 11	Location 11
14	Aisle 17	Location 42
15	Aisle 7	Location 15
16	Aisle 19	Location 41
17	Aisle 0	Location 25
Order 19	number of articles 17
0	Aisle 18	Location 2
1	Aisle 10	Location 2
2	Aisle 8	Location 24
3	Aisle 5	Location 31
4	Aisle 15	Location 41
5	Aisle 0	Location 40
6	Aisle 11	Location 27
7	Aisle 5	Location 10
8	Aisle 7	Location 14
9	Aisle 4	Location 20
10	Aisle 7	Location 19
11	Aisle 15	Location 32
12	Aisle 0	Location 17
13	Aisle 2	Location 25
14	Aisle 7	Location 6
15	Aisle 0	Location 24
16	Aisle 8	Location 26
Order 20	number of articles 16
0	Aisle 5	Location 35
1	Aisle 7	Location 35
2	Aisle 15	Location 18
3	Aisle 7	Location 30
4	Aisle 13	Location 38
5	Aisle 2	Location 14
6	Aisle 10	Location 41
7	Aisle 7	Location 7
8	Aisle 14	Location 41
9	Aisle 6	Location 3
10	Aisle 6	Location 40
11	Aisle 18	Location 0
12	Aisle 11	Location 22
13	Aisle 10	Location 34
14	Aisle 3	Location 44
15	Aisle 8	Location 18
