Order 0	number of articles 15
0	Aisle 12	Location 16
1	Aisle 9	Location 7
2	Aisle 1	Location 19
3	Aisle 16	Location 18
4	Aisle 2	Location 43
5	Aisle 8	Location 23
6	Aisle 18	Location 28
7	Aisle 9	Location 1
8	Aisle 7	Location 2
9	Aisle 6	Location 3
10	Aisle 15	Location 32
11	Aisle 4	Location 8
12	Aisle 9	Location 39
13	Aisle 17	Location 35
14	Aisle 13	Location 24
Order 1	number of articles 20
0	Aisle 12	Location 10
1	Aisle 3	Location 5
2	Aisle 1	Location 31
3	Aisle 7	Location 2
4	Aisle 10	Location 32
5	Aisle 1	Location 9
6	Aisle 8	Location 38
7	Aisle 6	Location 25
8	Aisle 17	Location 29
9	Aisle 15	Location 21
10	Aisle 17	Location 21
11	Aisle 4	Location 24
12	Aisle 12	Location 31
13	Aisle 2	Location 15
14	Aisle 4	Location 39
15	Aisle 18	Location 37
16	Aisle 16	Location 16
17	Aisle 7	Location 6
18	Aisle 15	Location 13
19	Aisle 0	Location 40
Order 2	number of articles 5
0	Aisle 17	Location 32
1	Aisle 12	Location 1
2	Aisle 11	Location 32
3	Aisle 15	Location 2
4	Aisle 11	Location 43
Order 3	number of articles 23
0	Aisle 15	Location 7
1	Aisle 2	Location 13
2	Aisle 10	Location 38
3	Aisle 1	Location 43
4	Aisle 3	Location 33
5	Aisle 14	Location 25
6	Aisle 18	Location 13
7	Aisle 17	Location 21
8	Aisle 17	Location 17
9	Aisle 19	Location 39
10	Aisle 17	Location 8
11	Aisle 15	Location 25
12	Aisle 5	Location 19
13	Aisle 1	Location 3
14	Aisle 3	Location 38
15	Aisle 13	Location 36
16	Aisle 18	Location 35
17	Aisle 4	Location 36
18	Aisle 2	Location 36
19	Aisle 6	Location 38
20	Aisle 0	Location 43
21	Aisle 3	Location 37
22	Aisle 1	Location 35
Order 4	number of articles 24
0	Aisle 7	Location 43
1	Aisle 7	Location 10
2	Aisle 3	Location 17
3	Aisle 8	Location 21
4	Aisle 1	Location 8
5	Aisle 18	Location 27
6	Aisle 19	Location 37
7	Aisle 6	Location 19
8	Aisle 16	Location 20
9	Aisle 12	Location 39
10	Aisle 7	Location 36
11	Aisle 16	Location 5
12	Aisle 3	Location 23
13	Aisle 1	Location 22
14	Aisle 19	Location 14
15	Aisle 14	Location 17
16	Aisle 6	Location 44
17	Aisle 1	Location 14
18	Aisle 6	Location 38
19	Aisle 3	Location 30
20	Aisle 11	Location 19
21	Aisle 15	Location 5
22	Aisle 1	Location 6
23	Aisle 7	Location 11
Order 5	number of articles 9
0	Aisle 17	Location 14
1	Aisle 4	Location 1
2	Aisle 10	Location 42
3	Aisle 13	Location 27
4	Aisle 4	Location 44
5	Aisle 15	Location 21
6	Aisle 5	Location 4
7	Aisle 12	Location 19
8	Aisle 10	Location 17
Order 6	number of articles 20
0	Aisle 8	Location 42
1	Aisle 7	Location 34
2	Aisle 11	Location 9
3	Aisle 3	Location 38
4	Aisle 11	Location 13
5	Aisle 7	Location 24
6	Aisle 3	Location 30
7	Aisle 17	Location 16
8	Aisle 17	Location 3
9	Aisle 18	Location 22
10	Aisle 19	Location 4
11	Aisle 10	Location 33
12	Aisle 3	Location 34
13	Aisle 9	Location 18
14	Aisle 17	Location 33
15	Aisle 1	Location 14
16	Aisle 18	Location 19
17	Aisle 5	Location 6
18	Aisle 1	Location 44
19	Aisle 11	Location 7
Order 7	number of articles 20
0	Aisle 11	Location 43
1	Aisle 10	Location 41
2	Aisle 7	Location 27
3	Aisle 1	Location 30
4	Aisle 13	Location 41
5	Aisle 17	Location 14
6	Aisle 7	Location 24
7	Aisle 13	Location 9
8	Aisle 9	Location 15
9	Aisle 4	Location 41
10	Aisle 6	Location 14
11	Aisle 17	Location 28
12	Aisle 8	Location 10
13	Aisle 6	Location 7
14	Aisle 14	Location 43
15	Aisle 13	Location 20
16	Aisle 9	Location 13
17	Aisle 12	Location 30
18	Aisle 2	Location 2
19	Aisle 8	Location 33
Order 8	number of articles 7
0	Aisle 8	Location 11
1	Aisle 14	Location 3
2	Aisle 0	Location 3
3	Aisle 10	Location 10
4	Aisle 18	Location 43
5	Aisle 8	Location 30
6	Aisle 17	Location 37
Order 9	number of articles 9
0	Aisle 13	Location 4
1	Aisle 0	Location 10
2	Aisle 7	Location 20
3	Aisle 6	Location 30
