Order 0	number of articles 19
0	Aisle 0	Location 16
1	Aisle 16	Location 7
2	Aisle 9	Location 26
3	Aisle 8	Location 11
4	Aisle 16	Location 36
5	Aisle 0	Location 43
6	Aisle 5	Location 0
7	Aisle 7	Location 20
8	Aisle 5	Location 36
9	Aisle 1	Location 32
10	Aisle 19	Location 13
11	Aisle 6	Location 1
12	Aisle 10	Location 1
13	Aisle 8	Location 33
14	Aisle 10	Location 10
15	Aisle 10	Location 33
16	Aisle 1	Location 4
17	Aisle 10	Location 26
18	Aisle 8	Location 14
Order 1	number of articles 7
0	Aisle 2	Location 34
1	Aisle 8	Location 27
2	Aisle 1	Location 33
3	Aisle 1	Location 32
4	Aisle 19	Location 38
5	Aisle 12	Location 39
6	Aisle 9	Location 26
Order 2	number of articles 18
0	Aisle 6	Location 1
1	Aisle 13	Location 16
2	Aisle 11	Location 38
3	Aisle 11	Location 3
4	Aisle 16	Location 3
5	Aisle 17	Location 41
6	Aisle 1	Location 44
7	Aisle 14	Location 1
8	Aisle 5	Location 29
9	Aisle 1	Location 11
10	Aisle 13	Location 28
11	Aisle 6	Location 21
12	Aisle 6	Location 43
13	Aisle 15	Location 43
14	Aisle 7	Location 22
15	Aisle 13	Location 4
16	Aisle 2	Location 31
17	Aisle 17	Location 36
Order 3	number of articles 23
0	Aisle 18	Location 12
1	Aisle 9	Location 31
2	Aisle 0	Location 44
3	Aisle 14	Location 42
4	Aisle 14	Location 39
5	Aisle 11	Location 34
6	Aisle 1	Location 11
7	Aisle 9	Location 20
8	Aisle 10	Location 43
9	Aisle 1	Location 1
10	Aisle 4	Location 1
11	Aisle 0	Location 21
12	Aisle 4	Location 15
13	Aisle 8	Location 27
14	Aisle 1	Location 2
15	Aisle 14	Location 29
16	Aisle 6	Location 3
17	Aisle 0	Location 0
18	Aisle 2	Location 38
19	Aisle 5	Location 35
20	Aisle 5	Location 21
21	Aisle 2	Location 12
22	Aisle 5	Location 2
Order 4	number of articles 5
0	Aisle 15	Location 1
1	Aisle 4	Location 40
2	Aisle 1	Location 12
3	Aisle 12	Location 28
4	Aisle 6	Location 28
Order 5	number of articles 14
0	Aisle 9	Location 23
1	Aisle 15	Location 13
2	Aisle 10	Location 29
3	Aisle 11	Location 25
4	Aisle 15	Location 6
5	Aisle 11	Location 36
6	Aisle 0	Location 28
7	Aisle 0	Location 39
8	Aisle 13	Location 31
9	Aisle 4	Location 5
10	Aisle 16	Location 33
11	Aisle 3	Location 29
12	Aisle 5	Location 4
13	Aisle 0	Location 3
Order 6	number of articles 23
0	Aisle 1	Location 19
1	Aisle 1	Location 35
2	Aisle 19	Location 43
3	Aisle 0	Location 21
4	Aisle 4	Location 19
5	Aisle 16	Location 8
6	Aisle 12	Location 30
7	Aisle 6	Location 15
8	Aisle 6	Location 3
9	Aisle 12	Location 14
10	Aisle 16	Location 3
11	Aisle 5	Location 9
12	Aisle 19	Location 42
13	Aisle 8	Location 27
14	Aisle 8	Location 22
15	Aisle 6	Location 19
16	Aisle 12	Location 32
17	Aisle 14	Location 30
18	Aisle 18	Location 12
19	Aisle 10	Location 9
20	Aisle 17	Location 6
21	Aisle 6	Location 18
22	Aisle 18	Location 19
Order 7	number of articles 5
0	Aisle 19	Location 5
1	Aisle 5	Location 5
2	Aisle 19	Location 18
3	Aisle 7	Location 18
