Order 0	number of articles 8
0	Aisle 15	Location 33
1	Aisle 5	Location 8
2	Aisle 11	Location 24
3	Aisle 5	Location 15
4	Aisle 15	Location 29
5	Aisle 16	Location 20
6	Aisle 18	Location 40
7	Aisle 8	Location 35
Order 1	number of articles 6
0	Aisle 15	Location 29
1	Aisle 17	Location 13
2	Aisle 14	Location 7
3	Aisle 18	Location 44
4	Aisle 9	Location 7
5	Aisle 15	Location 15
Order 2	number of articles 18
0	Aisle 17	Location 30
1	Aisle 3	Location 25
2	Aisle 8	Location 43
3	Aisle 9	Location 33
4	Aisle 2	Location 37
5	Aisle 9	Location 23
6	Aisle 14	Location 17
7	Aisle 3	Location 43
8	Aisle 10	Location 17
9	Aisle 7	Location 4
10	Aisle 15	Location 19
11	Aisle 15	Location 6
12	Aisle 19	Location 42
13	Aisle 5	Location 1
14	Aisle 19	Location 11
15	Aisle 5	Location 23
16	Aisle 10	Location 22
17	Aisle 12	Location 8
Order 3	number of articles 22
0	Aisle 4	Location 0
1	Aisle 8	Location 39
2	Aisle 1	Location 34
3	Aisle 15	Location 13
4	Aisle 6	Location 33
5	Aisle 9	Location 2
6	Aisle 15	Location 40
7	Aisle 6	Location 42
8	Aisle 7	Location 38
9	Aisle 17	Location 39
10	Aisle 13	Location 30
11	Aisle 15	Location 17
12	Aisle 0	Location 22
13	Aisle 6	Location 40
14	Aisle 6	Location 29
15	Aisle 15	Location 12
16	Aisle 18	Location 23
17	Aisle 8	Location 6
18	Aisle 4	Location 33
19	Aisle 6	Location 10
20	Aisle 7	Location 9
21	Aisle 13	Location 27
Order 4	number of articles 24
0	Aisle 12	Location 19
1	Aisle 19	Location 8
2	Aisle 17	Location 14
3	Aisle 0	Location 16
4	Aisle 5	Location 35
5	Aisle 13	Location 38
6	Aisle 1	Location 13
7	Aisle 4	Location 12
8	Aisle 4	Location 3
9	Aisle 18	Location 15
10	Aisle 4	Location 41
11	Aisle 9	Location 31
12	Aisle 7	Location 12
13	Aisle 4	Location 32
14	Aisle 13	Location 31
15	Aisle 5	Location 44
16	Aisle 2	Location 26
17	Aisle 19	Location 17
18	Aisle 16	Location 23
19	Aisle 19	Location 30
20	Aisle 6	Location 38
21	Aisle 3	Location 8
22	Aisle 13	Location 24
23	Aisle 8	Location 2
Order 5	number of articles 7
0	Aisle 10	Location 43
1	Aisle 9	Location 2
2	Aisle 11	Location 4
3	Aisle 18	Location 8
4	Aisle 8	Location 6
5	Aisle 16	Location 25
6	Aisle 13	Location 20
Order 6	number of articles 11
0	Aisle 15	Location 7
1	Aisle 10	Location 24
2	Aisle 18	Location 11
3	Aisle 1	Location 32
4	Aisle 17	Location 4
5	Aisle 10	Location 0
6	Aisle 18	Location 2
7	Aisle 0	Location 20
8	Aisle 8	Location 12
9	Aisle 3	Location 34
10	Aisle 13	Location 32
Order 7	number of articles 19
0	Aisle 3	Location 14
1	Aisle 17	Location 19
2	Aisle 17	Location 38
3	Aisle 0	Location 18
4	Aisle 15	Location 19
5	Aisle 7	Location 24
6	Aisle 14	Location 0
7	Aisle 14	Location 8
8	Aisle 16	Location 22
9	Aisle 1	Location 4
10	Aisle 9	Location 36
11	Aisle 19	Location 44
12	Aisle 3	Location 29
13	Aisle 13	Location 43
14	Aisle 6	Location 29
15	Aisle 17	Location 43
16	Aisle 8	Location 0
17	Aisle 6	Location 2
18	Aisle 2	Location 0
Order 8	number of articles 22
0	Aisle 2	Location 10
1	Aisle 19	Location 2
2	Aisle 1	Location 39
3	Aisle 7	Location 30
4	Aisle 12	Location 30
5	Aisle 12	Location 40
6	Aisle 9	Location 7
7	Aisle 2	Location 6
8	Aisle 6	Location 21
9	Aisle 14	Location 32
10	Aisle 18	Location 22
11	Aisle 0	Location 35
12	Aisle 5	Location 19
13	Aisle 8	Location 16
14	Aisle 3	Location 12
15	Aisle 7	Location 27
16	Aisle 12	Location 42
17	Aisle 18	Location 32
18	Aisle 11	Location 37
19	Aisle 14	Location 44
20	Aisle 4	Location 44
21	Aisle 7	Location 22
Order 9	number of articles 14
0	Aisle 0	Location 17
1	Aisle 14	Location 37
2	Aisle 14	Location 22
3	Aisle 0	Location 5
4	Aisle 17	Location 18
5	Aisle 4	Location 4
6	Aisle 3	Location 29
7	Aisle 6	Location 15
8	Aisle 10	Location 36
9	Aisle 15	Location 37
10	Aisle 6	Location 31
11	Aisle 13	Location 22
12	Aisle 11	Location 8
13	Aisle 4	Location 35
Order 10	number of articles 18
0	Aisle 17	Location 21
1	Aisle 13	Location 9
2	Aisle 17	Location 37
3	Aisle 10	Location 43
4	Aisle 9	Location 10
5	Aisle 13	Location 25
6	Aisle 3	Location 19
7	Aisle 14	Location 22
8	Aisle 15	Location 35
9	Aisle 10	Location 6
10	Aisle 8	Location 29
11	Aisle 1	Location 28
12	Aisle 18	Location 25
13	Aisle 1	Location 41
14	Aisle 1	Location 33
15	Aisle 7	Location 34
16	Aisle 7	Location 16
17	Aisle 1	Location 14
Order 11	number of articles 5
0	Aisle 13	Location 1
1	Aisle 3	Location 4
2	Aisle 17	Location 26
3	Aisle 11	Location 34
4	Aisle 12	Location 4
Order 12	number of articles 20
0	Aisle 16	Location 37
1	Aisle 16	Location 44
2	Aisle 15	Location 23
3	Aisle 13	Location 37
4	Aisle 0	Location 18
5	Aisle 15	Location 11
6	Aisle 16	Location 27
7	Aisle 11	Location 41
8	Aisle 10	Location 8
9	Aisle 8	Location 22
10	Aisle 3	Location 25
11	Aisle 7	Location 2
12	Aisle 8	Location 29
13	Aisle 17	Location 0
14	Aisle 19	Location 29
15	Aisle 3	Location 35
16	Aisle 14	Location 7
17	Aisle 14	Location 21
18	Aisle 10	Location 27
19	Aisle 19	Location 24
Order 13	number of articles 12
0	Aisle 10	Location 33
1	Aisle 3	Location 32
2	Aisle 13	Location 32
3	Aisle 14	Location 33
4	Aisle 10	Location 13
5	Aisle 17	Location 18
6	Aisle 2	Location 29
7	Aisle 10	Location 17
8	Aisle 3	Location 6
9	Aisle 3	Location 37
10	Aisle 9	Location 1
11	Aisle 17	Location 37
Order 14	number of articles 4
0	Aisle 0	Location 7
1	Aisle 2	Location 9
2	Aisle 19	Location 2
3	Aisle 14	Location 32
Order 15	number of articles 12
0	Aisle 18	Location 23
1	Aisle 19	Location 21
2	Aisle 10	Location 36
3	Aisle 6	Location 34
4	Aisle 7	Location 19
5	Aisle 19	Location 29
6	Aisle 9	Location 3
7	Aisle 8	Location 11
8	Aisle 1	Location 30
9	Aisle 0	Location 37
10	Aisle 16	Location 7
11	Aisle 16	Location 0
Order 16	number of articles 15
0	Aisle 7	Location 32
1	Aisle 7	Location 28
2	Aisle 6	Location 18
3	Aisle 13	Location 35
4	Aisle 12	Location 14
5	Aisle 2	Location 34
6	Aisle 13	Location 9
7	Aisle 11	Location 13
8	Aisle 8	Location 43
9	Aisle 3	Location 28
10	Aisle 14	Location 21
11	Aisle 19	Location 43
12	Aisle 4	Location 10
13	Aisle 19	Location 2
14	Aisle 17	Location 41
Order 17	number of articles 17
0	Aisle 0	Location 14
1	Aisle 16	Location 43
2	Aisle 6	Location 0
3	Aisle 15	Location 2
4	Aisle 17	Location 33
5	Aisle 0	Location 20
6	Aisle 1	Location 6
7	Aisle 13	Location 38
8	Aisle 14	Location 2
9	Aisle 13	Location 28
10	Aisle 6	Location 39
11	Aisle 8	Location 27
12	Aisle 18	Location 41
13	Aisle 4	Location 15
14	Aisle 5	Location 29
15	Aisle 10	Location 29
16	Aisle 5	Location 3
Order 18	number of articles 20
0	Aisle 14	Location 17
1	Aisle 15	Location 38
2	Aisle 2	Location 16
3	Aisle 6	Location 39
4	Aisle 8	Location 23
5	Aisle 10	Location 11
6	Aisle 19	Location 1
7	Aisle 12	Location 13
8	Aisle 17	Location 17
9	Aisle 13	Location 44
10	Aisle 16	Location 30
11	Aisle 2	Location 15
12	Aisle 8	Location 42
13	Aisle 11	Location 42
14	Aisle 14	Location 43
15	Aisle 19	Location 7
16	Aisle 18	Location 5
17	Aisle 11	Location 27
18	Aisle 17	Location 16
19	Aisle 12	Location 24
Order 19	number of articles 23
0	Aisle 5	Location 21
1	Aisle 1	Location 15
2	Aisle 5	Location 33
3	Aisle 18	Location 30
4	Aisle 14	Location 27
5	Aisle 0	Location 27
6	Aisle 16	Location 32
7	Aisle 12	Location 13
8	Aisle 2	Location 16
9	Aisle 12	Location 40
10	Aisle 5	Location 14
11	Aisle 7	Location 18
12	Aisle 6	Location 30
13	Aisle 10	Location 37
14	Aisle 14	Location 31
15	Aisle 8	Location 35
16	Aisle 3	Location 34
17	Aisle 10	Location 27
18	Aisle 17	Location 16
19	Aisle 4	Location 34
20	Aisle 16	Location 23
21	Aisle 3	Location 23
22	Aisle 13	Location 31
Order 20	number of articles 16
0	Aisle 14	Location 7
1	Aisle 19	Location 34
2	Aisle 1	Location 35
3	Aisle 19	Location 5
4	Aisle 16	Location 26
5	Aisle 15	Location 4
6	Aisle 10	Location 34
7	Aisle 8	Location 2
8	Aisle 14	Location 31
9	Aisle 0	Location 18
10	Aisle 9	Location 39
11	Aisle 8	Location 8
12	Aisle 7	Location 32
13	Aisle 0	Location 9
14	Aisle 17	Location 37
15	Aisle 12	Location 9
Order 21	number of articles 15
0	Aisle 13	Location 33
1	Aisle 11	Location 35
2	Aisle 0	Location 8
3	Aisle 3	Location 32
4	Aisle 1	Location 0
5	Aisle 18	Location 42
6	Aisle 1	Location 13
7	Aisle 6	Location 6
8	Aisle 4	Location 11
9	Aisle 18	Location 37
10	Aisle 8	Location 37
11	Aisle 2	Location 19
12	Aisle 0	Location 31
13	Aisle 14	Location 2
14	Aisle 13	Location 31
Order 22	number of articles 9
0	Aisle 16	Location 17
1	Aisle 5	Location 31
2	Aisle 5	Location 18
3	Aisle 8	Location 28
4	Aisle 19	Location 16
5	Aisle 19	Location 23
6	Aisle 5	Location 39
7	Aisle 7	Location 10
8	Aisle 15	Location 11
Order 23	number of articles 13
0	Aisle 3	Location 28
1	Aisle 19	Location 29
2	Aisle 13	Location 37
3	Aisle 4	Location 37
4	Aisle 12	Location 20
5	Aisle 8	Location 10
6	Aisle 14	Location 27
7	Aisle 1	Location 34
8	Aisle 17	Location 9
9	Aisle 4	Location 34
10	Aisle 5	Location 16
11	Aisle 15	Location 19
12	Aisle 12	Location 10
Order 24	number of articles 5
0	Aisle 16	Location 21
1	Aisle 13	Location 7
2	Aisle 16	Location 7
3	Aisle 17	Location 14
4	Aisle 12	Location 40
Order 25	number of articles 10
0	Aisle 14	Location 30
1	Aisle 18	Location 22
2	Aisle 15	Location 1
3	Aisle 1	Location 24
4	Aisle 5	Location 7
5	Aisle 0	Location 19
6	Aisle 9	Location 12
7	Aisle 7	Location 31
8	Aisle 19	Location 3
9	Aisle 6	Location 39
Order 26	number of articles 6
0	Aisle 9	Location 24
1	Aisle 8	Location 30
2	Aisle 3	Location 43
3	Aisle 17	Location 26
4	Aisle 6	Location 24
5	Aisle 13	Location 7
Order 27	number of articles 8
0	Aisle 7	Location 23
1	Aisle 18	Location 10
2	Aisle 0	Location 35
3	Aisle 6	Location 27
4	Aisle 15	Location 39
5	Aisle 4	Location 43
6	Aisle 4	Location 2
7	Aisle 14	Location 2
Order 28	number of articles 12
0	Aisle 8	Location 22
1	Aisle 12	Location 5
2	Aisle 9	Location 14
3	Aisle 0	Location 11
4	Aisle 19	Location 14
5	Aisle 5	Location 10
6	Aisle 1	Location 37
7	Aisle 16	Location 5
8	Aisle 9	Location 35
9	Aisle 11	Location 34
10	Aisle 7	Location 3
11	Aisle 0	Location 41
Order 29	number of articles 18
0	Aisle 7	Location 29
1	Aisle 18	Location 35
2	Aisle 19	Location 34
3	Aisle 0	Location 38
4	Aisle 1	Location 23
5	Aisle 4	Location 44
6	Aisle 11	Location 4
7	Aisle 9	Location 19
8	Aisle 12	Location 13
9	Aisle 1	Location 4
10	Aisle 10	Location 13
11	Aisle 14	Location 10
12	Aisle 4	Location 27
13	Aisle 6	Location 20
14	Aisle 17	Location 30
15	Aisle 16	Location 11
16	Aisle 5	Location 5
17	Aisle 2	Location 8
