Order 0	number of articles 9
0	Aisle 19	Location 31
1	Aisle 7	Location 30
2	Aisle 16	Location 42
3	Aisle 9	Location 7
4	Aisle 14	Location 7
5	Aisle 8	Location 6
6	Aisle 1	Location 22
7	Aisle 10	Location 10
8	Aisle 19	Location 42
Order 1	number of articles 16
0	Aisle 19	Location 39
1	Aisle 11	Location 7
2	Aisle 6	Location 4
3	Aisle 13	Location 7
4	Aisle 8	Location 15
5	Aisle 2	Location 13
6	Aisle 10	Location 37
7	Aisle 17	Location 32
8	Aisle 16	Location 24
9	Aisle 9	Location 33
10	Aisle 7	Location 23
11	Aisle 6	Location 5
12	Aisle 8	Location 36
13	Aisle 1	Location 30
14	Aisle 16	Location 1
15	Aisle 5	Location 41
Order 2	number of articles 21
0	Aisle 1	Location 39
1	Aisle 0	Location 39
2	Aisle 10	Location 34
3	Aisle 16	Location 1
4	Aisle 14	Location 7
5	Aisle 12	Location 21
6	Aisle 2	Location 35
7	Aisle 4	Location 40
8	Aisle 1	Location 32
9	Aisle 3	Location 11
10	Aisle 14	Location 1
11	Aisle 15	Location 3
12	Aisle 9	Location 38
13	Aisle 8	Location 13
14	Aisle 6	Location 27
15	Aisle 3	Location 7
16	Aisle 7	Location 33
17	Aisle 0	Location 23
18	Aisle 1	Location 38
19	Aisle 3	Location 1
20	Aisle 18	Location 22
Order 3	number of articles 20
0	Aisle 1	Location 23
1	Aisle 6	Location 13
2	Aisle 9	Location 12
3	Aisle 17	Location 25
4	Aisle 3	Location 37
5	Aisle 9	Location 4
6	Aisle 9	Location 3
7	Aisle 9	Location 30
8	Aisle 13	Location 31
9	Aisle 7	Location 8
10	Aisle 14	Location 27
11	Aisle 3	Location 40
12	Aisle 7	Location 23
13	Aisle 15	Location 19
14	Aisle 2	Location 43
15	Aisle 17	Location 43
16	Aisle 3	Location 28
17	Aisle 15	Location 41
18	Aisle 9	Location 43
19	Aisle 12	Location 39
Order 4	number of articles 15
0	Aisle 12	Location 15
1	Aisle 17	Location 15
2	Aisle 5	Location 4
3	Aisle 11	Location 40
4	Aisle 1	Location 38
5	Aisle 4	Location 42
6	Aisle 11	Location 11
7	Aisle 15	Location 0
8	Aisle 18	Location 43
9	Aisle 6	Location 1
10	Aisle 9	Location 32
11	Aisle 19	Location 14
12	Aisle 9	Location 11
13	Aisle 4	Location 22
14	Aisle 13	Location 30
Order 5	number of articles 5
0	Aisle 5	Location 43
1	Aisle 5	Location 32
2	Aisle 16	Location 4
3	Aisle 4	Location 9
4	Aisle 8	Location 21
Order 6	number of articles 9
0	Aisle 17	Location 35
1	Aisle 4	Location 40
2	Aisle 1	Location 30
3	Aisle 4	Location 1
4	Aisle 0	Location 3
5	Aisle 5	Location 8
6	Aisle 19	Location 15
7	Aisle 9	Location 32
8	Aisle 0	Location 35
Order 7	number of articles 23
0	Aisle 3	Location 20
1	Aisle 4	Location 34
2	Aisle 7	Location 42
3	Aisle 9	Location 35
4	Aisle 3	Location 41
5	Aisle 11	Location 25
6	Aisle 2	Location 22
7	Aisle 9	Location 8
8	Aisle 14	Location 7
9	Aisle 19	Location 29
10	Aisle 8	Location 38
11	Aisle 0	Location 5
12	Aisle 5	Location 25
13	Aisle 17	Location 3
14	Aisle 10	Location 29
15	Aisle 18	Location 20
16	Aisle 0	Location 7
17	Aisle 3	Location 8
18	Aisle 16	Location 22
