Order 0	number of articles 10
0	Aisle 19	Location 17
1	Aisle 3	Location 0
2	Aisle 14	Location 33
3	Aisle 9	Location 5
4	Aisle 13	Location 43
5	Aisle 13	Location 37
6	Aisle 14	Location 12
7	Aisle 17	Location 25
8	Aisle 16	Location 22
9	Aisle 11	Location 29
Order 1	number of articles 24
0	Aisle 0	Location 24
1	Aisle 12	Location 19
2	Aisle 4	Location 40
3	Aisle 12	Location 44
4	Aisle 14	Location 36
5	Aisle 17	Location 35
6	Aisle 2	Location 2
7	Aisle 10	Location 13
8	Aisle 14	Location 31
9	Aisle 14	Location 39
10	Aisle 12	Location 23
11	Aisle 2	Location 42
12	Aisle 15	Location 13
13	Aisle 3	Location 7
14	Aisle 0	Location 16
15	Aisle 2	Location 19
16	Aisle 6	Location 36
17	Aisle 9	Location 33
18	Aisle 12	Location 13
19	Aisle 2	Location 7
20	Aisle 2	Location 27
21	Aisle 15	Location 34
22	Aisle 15	Location 33
23	Aisle 18	Location 29
Order 2	number of articles 16
0	Aisle 17	Location 30
1	Aisle 3	Location 29
2	Aisle 13	Location 31
3	Aisle 2	Location 12
4	Aisle 1	Location 5
5	Aisle 9	Location 12
6	Aisle 15	Location 24
7	Aisle 3	Location 31
8	Aisle 15	Location 13
9	Aisle 5	Location 26
10	Aisle 0	Location 3
11	Aisle 3	Location 6
12	Aisle 15	Location 16
13	Aisle 15	Location 35
14	Aisle 10	Location 29
15	Aisle 4	Location 32
Order 3	number of articles 7
0	Aisle 4	Location 12
1	Aisle 4	Location 43
2	Aisle 2	Location 34
3	Aisle 2	Location 31
4	Aisle 15	Location 16
5	Aisle 2	Location 11
6	Aisle 3	Location 20
Order 4	number of articles 5
0	Aisle 16	Location 0
1	Aisle 1	Location 33
2	Aisle 19	Location 18
3	Aisle 14	Location 5
4	Aisle 15	Location 16
Order 5	number of articles 14
0	Aisle 0	Location 9
1	Aisle 16	Location 12
2	Aisle 10	Location 27
3	Aisle 18	Location 20
4	Aisle 18	Location 33
5	Aisle 17	Location 36
6	Aisle 2	Location 35
7	Aisle 6	Location 37
8	Aisle 17	Location 41
9	Aisle 11	Location 13
10	Aisle 1	Location 31
11	Aisle 14	Location 19
12	Aisle 5	Location 8
13	Aisle 3	Location 17
Order 6	number of articles 6
0	Aisle 6	Location 12
1	Aisle 14	Location 35
2	Aisle 11	Location 31
3	Aisle 12	Location 28
4	Aisle 0	Location 23
5	Aisle 5	Location 13
Order 7	number of articles 18
0	Aisle 11	Location 10
1	Aisle 9	Location 33
2	Aisle 0	Location 23
3	Aisle 2	Location 41
4	Aisle 11	Location 30
5	Aisle 2	Location 27
6	Aisle 7	Location 2
7	Aisle 5	Location 38
8	Aisle 10	Location 17
9	Aisle 7	Location 24
10	Aisle 0	Location 24
11	Aisle 3	Location 36
12	Aisle 2	Location 40
13	Aisle 19	Location 16
14	Aisle 19	Location 0
15	Aisle 3	Location 2
16	Aisle 10	Location 23
17	Aisle 0	Location 42
Order 8	number of articles 5
0	Aisle 13	Location 34
1	Aisle 3	Location 15
2	Aisle 15	Location 35
3	Aisle 16	Location 21
4	Aisle 5	Location 10
Order 9	number of articles 14
0	Aisle 7	Location 34
1	Aisle 19	Location 15
2	Aisle 1	Location 44
3	Aisle 12	Location 32
4	Aisle 7	Location 17
5	Aisle 12	Location 2
6	Aisle 4	Location 22
7	Aisle 17	Location 31
8	Aisle 8	Location 2
9	Aisle 19	Location 18
10	Aisle 10	Location 12
11	Aisle 6	Location 26
12	Aisle 18	Location 39
13	Aisle 10	Location 28
Order 10	number of articles 10
0	Aisle 19	Location 0
1	Aisle 16	Location 2
2	Aisle 1	Location 6
3	Aisle 13	Location 8
4	Aisle 5	Location 12
5	Aisle 13	Location 35
6	Aisle 15	Location 4
7	Aisle 2	Location 8
8	Aisle 17	Location 1
9	Aisle 19	Location 39
Order 11	number of articles 23
0	Aisle 18	Location 34
1	Aisle 10	Location 12
2	Aisle 8	Location 43
3	Aisle 16	Location 11
4	Aisle 6	Location 14
5	Aisle 3	Location 28
6	Aisle 17	Location 12
7	Aisle 2	Location 37
8	Aisle 19	Location 44
9	Aisle 15	Location 43
10	Aisle 15	Location 3
11	Aisle 17	Location 20
12	Aisle 17	Location 43
13	Aisle 12	Location 22
14	Aisle 12	Location 11
15	Aisle 0	Location 44
16	Aisle 8	Location 19
17	Aisle 16	Location 29
18	Aisle 0	Location 0
19	Aisle 15	Location 18
20	Aisle 19	Location 2
21	Aisle 18	Location 23
22	Aisle 18	Location 18
Order 12	number of articles 21
0	Aisle 15	Location 20
1	Aisle 4	Location 17
2	Aisle 12	Location 33
3	Aisle 3	Location 38
4	Aisle 2	Location 33
5	Aisle 17	Location 22
6	Aisle 19	Location 32
7	Aisle 5	Location 28
8	Aisle 0	Location 3
9	Aisle 7	Location 10
10	Aisle 14	Location 18
11	Aisle 16	Location 43
12	Aisle 0	Location 32
13	Aisle 11	Location 19
14	Aisle 13	Location 3
15	Aisle 17	Location 18
16	Aisle 14	Location 13
17	Aisle 15	Location 32
18	Aisle 11	Location 43
19	Aisle 16	Location 35
20	Aisle 12	Location 12
Order 13	number of articles 10
0	Aisle 11	Location 38
1	Aisle 8	Location 2
2	Aisle 3	Location 41
3	Aisle 12	Location 10
4	Aisle 1	Location 3
5	Aisle 14	Location 32
6	Aisle 4	Location 12
7	Aisle 15	Location 19
8	Aisle 17	Location 26
9	Aisle 16	Location 10
Order 14	number of articles 10
0	Aisle 8	Location 19
1	Aisle 3	Location 24
2	Aisle 3	Location 43
3	Aisle 19	Location 6
4	Aisle 14	Location 23
5	Aisle 18	Location 41
6	Aisle 12	Location 44
7	Aisle 7	Location 10
8	Aisle 11	Location 9
9	Aisle 18	Location 1
Order 15	number of articles 21
0	Aisle 17	Location 24
1	Aisle 8	Location 13
2	Aisle 14	Location 41
3	Aisle 7	Location 40
4	Aisle 14	Location 43
5	Aisle 12	Location 19
6	Aisle 10	Location 4
7	Aisle 17	Location 6
8	Aisle 0	Location 20
9	Aisle 9	Location 0
10	Aisle 11	Location 32
11	Aisle 5	Location 18
12	Aisle 9	Location 43
13	Aisle 13	Location 41
14	Aisle 4	Location 13
15	Aisle 13	Location 1
16	Aisle 18	Location 11
17	Aisle 9	Location 22
18	Aisle 6	Location 14
19	Aisle 1	Location 34
20	Aisle 10	Location 31
Order 16	number of articles 23
0	Aisle 19	Location 22
1	Aisle 15	Location 42
2	Aisle 18	Location 37
3	Aisle 8	Location 36
4	Aisle 12	Location 0
5	Aisle 19	Location 0
6	Aisle 5	Location 8
7	Aisle 4	Location 43
8	Aisle 16	Location 9
9	Aisle 0	Location 2
10	Aisle 5	Location 33
11	Aisle 18	Location 13
12	Aisle 15	Location 7
13	Aisle 9	Location 22
14	Aisle 2	Location 22
15	Aisle 1	Location 26
16	Aisle 8	Location 21
17	Aisle 8	Location 16
18	Aisle 18	Location 38
19	Aisle 3	Location 9
20	Aisle 8	Location 32
21	Aisle 13	Location 21
22	Aisle 5	Location 6
Order 17	number of articles 8
0	Aisle 6	Location 32
1	Aisle 5	Location 21
2	Aisle 13	Location 13
3	Aisle 6	Location 28
4	Aisle 4	Location 1
5	Aisle 18	Location 20
6	Aisle 11	Location 6
7	Aisle 19	Location 42
Order 18	number of articles 11
0	Aisle 14	Location 32
1	Aisle 6	Location 9
