Order 0	number of articles 24
0	Aisle 0	Location 36
1	Aisle 13	Location 24
2	Aisle 19	Location 20
3	Aisle 5	Location 12
4	Aisle 13	Location 36
5	Aisle 12	Location 41
6	Aisle 11	Location 7
7	Aisle 4	Location 28
8	Aisle 8	Location 16
9	Aisle 12	Location 36
10	Aisle 3	Location 2
11	Aisle 9	Location 2
12	Aisle 16	Location 4
13	Aisle 5	Location 4
14	Aisle 9	Location 43
15	Aisle 11	Location 37
16	Aisle 6	Location 21
17	Aisle 16	Location 2
18	Aisle 4	Location 27
19	Aisle 6	Location 5
20	Aisle 4	Location 14
21	Aisle 14	Location 9
22	Aisle 12	Location 3
23	Aisle 1	Location 41
Order 1	number of articles 24
0	Aisle 4	Location 7
1	Aisle 11	Location 38
2	Aisle 2	Location 37
3	Aisle 12	Location 36
4	Aisle 2	Location 19
5	Aisle 5	Location 40
6	Aisle 0	Location 28
7	Aisle 3	Location 3
8	Aisle 1	Location 29
9	Aisle 13	Location 33
10	Aisle 7	Location 2
11	Aisle 17	Location 12
12	Aisle 2	Location 10
13	Aisle 8	Location 10
14	Aisle 18	Location 18
15	Aisle 10	Location 9
16	Aisle 11	Location 6
17	Aisle 18	Location 38
18	Aisle 17	Location 22
19	Aisle 5	Location 26
20	Aisle 10	Location 11
21	Aisle 2	Location 31
22	Aisle 19	Location 28
23	Aisle 0	Location 3
Order 2	number of articles 19
0	Aisle 6	Location 42
1	Aisle 3	Location 28
2	Aisle 6	Location 9
3	Aisle 9	Location 2
4	Aisle 0	Location 43
5	Aisle 8	Location 27
6	Aisle 8	Location 37
7	Aisle 19	Location 7
8	Aisle 5	Location 34
9	Aisle 8	Location 43
10	Aisle 18	Location 7
11	Aisle 10	Location 8
12	Aisle 1	Location 20
13	Aisle 14	Location 35
14	Aisle 14	Location 11
15	Aisle 13	Location 24
16	Aisle 9	Location 37
17	Aisle 10	Location 21
18	Aisle 10	Location 3
Order 3	number of articles 15
0	Aisle 5	Location 3
1	Aisle 7	Location 36
2	Aisle 15	Location 12
3	Aisle 4	Location 43
4	Aisle 1	Location 29
5	Aisle 6	Location 43
6	Aisle 14	Location 24
7	Aisle 19	Location 18
8	Aisle 3	Location 8
9	Aisle 17	Location 23
10	Aisle 1	Location 16
11	Aisle 4	Location 5
12	Aisle 11	Location 44
13	Aisle 10	Location 36
14	Aisle 14	Location 32
Order 4	number of articles 18
0	Aisle 11	Location 33
1	Aisle 6	Location 23
2	Aisle 19	Location 19
3	Aisle 3	Location 16
4	Aisle 18	Location 5
5	Aisle 7	Location 25
6	Aisle 16	Location 44
7	Aisle 8	Location 11
8	Aisle 4	Location 31
9	Aisle 4	Location 3
10	Aisle 7	Location 38
11	Aisle 6	Location 20
12	Aisle 5	Location 19
13	Aisle 10	Location 39
14	Aisle 13	Location 26
15	Aisle 18	Location 39
16	Aisle 0	Location 28
17	Aisle 9	Location 36
Order 5	number of articles 10
0	Aisle 8	Location 15
1	Aisle 18	Location 41
2	Aisle 19	Location 15
3	Aisle 6	Location 1
4	Aisle 1	Location 19
5	Aisle 10	Location 5
6	Aisle 13	Location 1
7	Aisle 10	Location 10
8	Aisle 9	Location 14
9	Aisle 3	Location 14
Order 6	number of articles 7
0	Aisle 13	Location 23
1	Aisle 18	Location 13
2	Aisle 14	Location 42
3	Aisle 9	Location 3
4	Aisle 5	Location 33
5	Aisle 6	Location 30
6	Aisle 9	Location 31
Order 7	number of articles 12
0	Aisle 5	Location 15
1	Aisle 4	Location 41
2	Aisle 15	Location 12
3	Aisle 2	Location 29
4	Aisle 2	Location 32
5	Aisle 19	Location 8
6	Aisle 2	Location 17
7	Aisle 3	Location 32
8	Aisle 14	Location 33
9	Aisle 17	Location 23
10	Aisle 16	Location 33
11	Aisle 12	Location 34
Order 8	number of articles 13
0	Aisle 10	Location 28
1	Aisle 5	Location 18
2	Aisle 8	Location 27
3	Aisle 11	Location 18
4	Aisle 12	Location 42
5	Aisle 11	Location 33
6	Aisle 0	Location 20
7	Aisle 9	Location 16
8	Aisle 15	Location 16
9	Aisle 15	Location 36
10	Aisle 0	Location 35
11	Aisle 4	Location 3
12	Aisle 17	Location 41
Order 9	number of articles 9
0	Aisle 19	Location 31
1	Aisle 18	Location 18
2	Aisle 18	Location 2
3	Aisle 15	Location 40
4	Aisle 14	Location 25
5	Aisle 15	Location 33
6	Aisle 0	Location 10
7	Aisle 16	Location 31
8	Aisle 7	Location 22
Order 10	number of articles 5
0	Aisle 9	Location 40
1	Aisle 11	Location 14
2	Aisle 4	Location 32
3	Aisle 2	Location 9
4	Aisle 1	Location 44
Order 11	number of articles 18
0	Aisle 13	Location 31
1	Aisle 19	Location 7
2	Aisle 3	Location 38
3	Aisle 5	Location 23
4	Aisle 11	Location 7
5	Aisle 6	Location 17
6	Aisle 17	Location 17
7	Aisle 7	Location 8
8	Aisle 13	Location 20
9	Aisle 4	Location 38
10	Aisle 6	Location 26
11	Aisle 6	Location 7
12	Aisle 9	Location 0
13	Aisle 15	Location 8
14	Aisle 16	Location 3
15	Aisle 3	Location 22
16	Aisle 15	Location 14
17	Aisle 17	Location 42
Order 12	number of articles 23
0	Aisle 2	Location 41
1	Aisle 4	Location 27
2	Aisle 7	Location 28
3	Aisle 13	Location 27
4	Aisle 17	Location 8
5	Aisle 19	Location 13
6	Aisle 3	Location 14
7	Aisle 7	Location 16
8	Aisle 7	Location 41
9	Aisle 17	Location 0
10	Aisle 6	Location 1
11	Aisle 10	Location 18
12	Aisle 11	Location 41
13	Aisle 0	Location 5
14	Aisle 0	Location 33
15	Aisle 0	Location 16
16	Aisle 10	Location 3
17	Aisle 2	Location 30
18	Aisle 16	Location 22
19	Aisle 1	Location 24
20	Aisle 1	Location 20
21	Aisle 5	Location 11
22	Aisle 12	Location 18
Order 13	number of articles 24
0	Aisle 17	Location 21
1	Aisle 17	Location 27
2	Aisle 11	Location 9
3	Aisle 4	Location 11
4	Aisle 2	Location 15
5	Aisle 0	Location 12
6	Aisle 2	Location 34
7	Aisle 4	Location 15
8	Aisle 11	Location 43
9	Aisle 18	Location 0
10	Aisle 0	Location 37
11	Aisle 3	Location 24
12	Aisle 8	Location 30
13	Aisle 11	Location 38
14	Aisle 19	Location 44
15	Aisle 1	Location 14
16	Aisle 6	Location 12
17	Aisle 2	Location 33
18	Aisle 16	Location 26
19	Aisle 5	Location 21
20	Aisle 3	Location 2
21	Aisle 10	Location 31
22	Aisle 9	Location 19
23	Aisle 0	Location 3
Order 14	number of articles 11
0	Aisle 4	Location 25
1	Aisle 6	Location 28
2	Aisle 5	Location 14
3	Aisle 0	Location 24
4	Aisle 4	Location 18
5	Aisle 2	Location 37
6	Aisle 9	Location 10
7	Aisle 12	Location 28
8	Aisle 19	Location 43
9	Aisle 1	Location 0
10	Aisle 9	Location 0
Order 15	number of articles 22
0	Aisle 17	Location 26
1	Aisle 19	Location 17
2	Aisle 6	Location 10
3	Aisle 16	Location 30
4	Aisle 5	Location 44
5	Aisle 0	Location 10
6	Aisle 18	Location 15
7	Aisle 2	Location 0
8	Aisle 16	Location 44
9	Aisle 1	Location 13
10	Aisle 13	Location 0
11	Aisle 18	Location 32
12	Aisle 3	Location 11
13	Aisle 16	Location 4
14	Aisle 13	Location 40
15	Aisle 4	Location 22
16	Aisle 6	Location 6
17	Aisle 12	Location 3
18	Aisle 4	Location 42
19	Aisle 17	Location 0
20	Aisle 4	Location 39
21	Aisle 17	Location 11
Order 16	number of articles 21
0	Aisle 12	Location 10
1	Aisle 14	Location 17
2	Aisle 15	Location 27
3	Aisle 14	Location 43
4	Aisle 15	Location 36
5	Aisle 8	Location 13
6	Aisle 16	Location 31
7	Aisle 0	Location 27
8	Aisle 18	Location 40
9	Aisle 3	Location 8
10	Aisle 16	Location 19
11	Aisle 0	Location 37
12	Aisle 2	Location 3
13	Aisle 3	Location 42
14	Aisle 13	Location 43
15	Aisle 19	Location 40
16	Aisle 10	Location 2
17	Aisle 8	Location 39
18	Aisle 10	Location 41
19	Aisle 9	Location 14
20	Aisle 1	Location 12
Order 17	number of articles 6
0	Aisle 3	Location 2
1	Aisle 17	Location 13
2	Aisle 15	Location 0
3	Aisle 14	Location 41
4	Aisle 6	Location 37
5	Aisle 16	Location 24
Order 18	number of articles 8
0	Aisle 3	Location 16
1	Aisle 11	Location 42
2	Aisle 12	Location 36
3	Aisle 3	Location 24
4	Aisle 4	Location 38
5	Aisle 10	Location 44
6	Aisle 5	Location 28
7	Aisle 13	Location 18
Order 19	number of articles 12
0	Aisle 17	Location 34
1	Aisle 16	Location 17
2	Aisle 15	Location 41
3	Aisle 3	Location 40
4	Aisle 18	Location 29
5	Aisle 0	Location 4
6	Aisle 7	Location 18
7	Aisle 2	Location 7
