Order 0	number of articles 18
0	Aisle 4	Location 16
1	Aisle 15	Location 36
2	Aisle 6	Location 7
3	Aisle 9	Location 18
4	Aisle 17	Location 12
5	Aisle 9	Location 15
6	Aisle 12	Location 4
7	Aisle 19	Location 20
8	Aisle 18	Location 21
9	Aisle 3	Location 0
10	Aisle 9	Location 39
11	Aisle 18	Location 6
12	Aisle 15	Location 1
13	Aisle 2	Location 41
14	Aisle 0	Location 6
15	Aisle 18	Location 11
16	Aisle 4	Location 14
17	Aisle 19	Location 2
Order 1	number of articles 10
0	Aisle 17	Location 39
1	Aisle 1	Location 43
2	Aisle 6	Location 22
3	Aisle 19	Location 14
4	Aisle 11	Location 43
5	Aisle 15	Location 0
6	Aisle 4	Location 20
7	Aisle 3	Location 31
8	Aisle 1	Location 18
9	Aisle 2	Location 3
Order 2	number of articles 16
0	Aisle 1	Location 40
1	Aisle 0	Location 12
2	Aisle 3	Location 4
3	Aisle 5	Location 35
4	Aisle 6	Location 15
5	Aisle 18	Location 25
6	Aisle 9	Location 11
7	Aisle 0	Location 26
8	Aisle 18	Location 43
9	Aisle 0	Location 16
10	Aisle 9	Location 42
11	Aisle 7	Location 21
12	Aisle 17	Location 40
13	Aisle 1	Location 13
14	Aisle 0	Location 32
15	Aisle 12	Location 8
Order 3	number of articles 8
0	Aisle 1	Location 8
1	Aisle 7	Location 4
2	Aisle 13	Location 26
3	Aisle 2	Location 16
4	Aisle 13	Location 38
5	Aisle 11	Location 6
6	Aisle 0	Location 23
7	Aisle 9	Location 39
Order 4	number of articles 5
0	Aisle 12	Location 9
1	Aisle 3	Location 32
2	Aisle 18	Location 6
3	Aisle 10	Location 25
4	Aisle 9	Location 3
Order 5	number of articles 5
0	Aisle 14	Location 23
1	Aisle 10	Location 2
2	Aisle 8	Location 10
3	Aisle 15	Location 30
4	Aisle 12	Location 25
Order 6	number of articles 18
0	Aisle 17	Location 22
1	Aisle 4	Location 43
2	Aisle 7	Location 14
3	Aisle 0	Location 42
4	Aisle 18	Location 7
5	Aisle 9	Location 23
6	Aisle 0	Location 17
7	Aisle 11	Location 30
8	Aisle 12	Location 24
9	Aisle 13	Location 43
10	Aisle 10	Location 1
11	Aisle 17	Location 33
12	Aisle 14	Location 35
13	Aisle 7	Location 31
14	Aisle 6	Location 43
15	Aisle 3	Location 1
16	Aisle 18	Location 2
17	Aisle 15	Location 32
Order 7	number of articles 18
0	Aisle 10	Location 21
1	Aisle 8	Location 37
2	Aisle 10	Location 32
3	Aisle 0	Location 21
4	Aisle 10	Location 13
5	Aisle 16	Location 11
6	Aisle 13	Location 10
7	Aisle 18	Location 26
8	Aisle 7	Location 34
9	Aisle 5	Location 2
10	Aisle 19	Location 36
11	Aisle 8	Location 39
12	Aisle 7	Location 16
13	Aisle 14	Location 40
14	Aisle 13	Location 35
15	Aisle 8	Location 6
16	Aisle 8	Location 10
17	Aisle 17	Location 28
Order 8	number of articles 22
0	Aisle 15	Location 1
1	Aisle 6	Location 34
2	Aisle 7	Location 42
3	Aisle 12	Location 13
4	Aisle 4	Location 3
5	Aisle 11	Location 4
6	Aisle 3	Location 4
7	Aisle 18	Location 16
8	Aisle 17	Location 7
9	Aisle 9	Location 7
10	Aisle 14	Location 15
11	Aisle 11	Location 25
12	Aisle 18	Location 17
