Order 0	number of articles 13
0	Aisle 0	Location 7
1	Aisle 0	Location 0
2	Aisle 12	Location 7
3	Aisle 10	Location 33
4	Aisle 1	Location 7
5	Aisle 6	Location 26
6	Aisle 18	Location 21
7	Aisle 7	Location 5
8	Aisle 16	Location 10
9	Aisle 0	Location 2
10	Aisle 0	Location 42
11	Aisle 1	Location 22
12	Aisle 0	Location 14
Order 1	number of articles 9
0	Aisle 8	Location 18
1	Aisle 16	Location 25
2	Aisle 15	Location 3
3	Aisle 19	Location 25
4	Aisle 0	Location 20
5	Aisle 1	Location 33
6	Aisle 1	Location 17
7	Aisle 6	Location 1
8	Aisle 0	Location 16
Order 2	number of articles 16
0	Aisle 14	Location 16
1	Aisle 16	Location 34
2	Aisle 9	Location 17
3	Aisle 1	Location 19
4	Aisle 16	Location 16
5	Aisle 9	Location 38
6	Aisle 0	Location 30
7	Aisle 0	Location 2
8	Aisle 0	Location 18
9	Aisle 0	Location 25
10	Aisle 0	Location 32
11	Aisle 18	Location 24
12	Aisle 0	Location 22
13	Aisle 16	Location 1
14	Aisle 7	Location 35
15	Aisle 13	Location 21
Order 3	number of articles 8
0	Aisle 0	Location 37
1	Aisle 13	Location 9
2	Aisle 17	Location 29
3	Aisle 8	Location 17
4	Aisle 0	Location 26
5	Aisle 0	Location 39
6	Aisle 1	Location 26
7	Aisle 0	Location 21
Order 4	number of articles 21
0	Aisle 0	Location 7
1	Aisle 9	Location 32
2	Aisle 0	Location 9
3	Aisle 17	Location 29
4	Aisle 13	Location 1
5	Aisle 1	Location 12
6	Aisle 17	Location 9
7	Aisle 0	Location 40
8	Aisle 0	Location 3
9	Aisle 17	Location 13
10	Aisle 1	Location 36
11	Aisle 8	Location 29
12	Aisle 15	Location 14
13	Aisle 1	Location 17
14	Aisle 1	Location 25
15	Aisle 1	Location 28
16	Aisle 6	Location 10
17	Aisle 0	Location 21
18	Aisle 1	Location 32
19	Aisle 14	Location 31
20	Aisle 0	Location 20
Order 5	number of articles 12
0	Aisle 10	Location 28
1	Aisle 0	Location 11
2	Aisle 1	Location 12
3	Aisle 0	Location 4
4	Aisle 12	Location 7
5	Aisle 18	Location 31
6	Aisle 13	Location 38
7	Aisle 1	Location 31
8	Aisle 0	Location 34
9	Aisle 0	Location 36
10	Aisle 0	Location 2
11	Aisle 0	Location 38
Order 6	number of articles 9
0	Aisle 0	Location 34
1	Aisle 0	Location 10
2	Aisle 0	Location 0
3	Aisle 9	Location 6
4	Aisle 1	Location 23
5	Aisle 7	Location 35
6	Aisle 6	Location 39
7	Aisle 8	Location 11
8	Aisle 12	Location 15
Order 7	number of articles 13
0	Aisle 6	Location 16
