Order 0	number of articles 17
0	Aisle 9	Location 35
1	Aisle 1	Location 20
2	Aisle 0	Location 25
3	Aisle 8	Location 32
4	Aisle 0	Location 12
5	Aisle 7	Location 20
6	Aisle 7	Location 9
7	Aisle 8	Location 0
8	Aisle 0	Location 41
9	Aisle 0	Location 6
10	Aisle 13	Location 0
11	Aisle 6	Location 42
12	Aisle 7	Location 31
13	Aisle 1	Location 28
14	Aisle 15	Location 1
15	Aisle 1	Location 21
16	Aisle 10	Location 24
Order 1	number of articles 19
0	Aisle 13	Location 39
1	Aisle 1	Location 9
2	Aisle 0	Location 14
3	Aisle 1	Location 8
4	Aisle 0	Location 18
5	Aisle 12	Location 3
6	Aisle 0	Location 28
7	Aisle 0	Location 35
8	Aisle 15	Location 34
9	Aisle 14	Location 36
10	Aisle 17	Location 35
11	Aisle 0	Location 7
12	Aisle 15	Location 5
13	Aisle 11	Location 6
14	Aisle 7	Location 7
15	Aisle 1	Location 43
16	Aisle 6	Location 22
17	Aisle 0	Location 0
18	Aisle 7	Location 41
Order 2	number of articles 12
0	Aisle 11	Location 40
1	Aisle 8	Location 23
2	Aisle 8	Location 19
3	Aisle 1	Location 15
4	Aisle 7	Location 20
5	Aisle 6	Location 39
6	Aisle 1	Location 26
7	Aisle 1	Location 6
8	Aisle 0	Location 27
9	Aisle 1	Location 21
10	Aisle 1	Location 19
11	Aisle 15	Location 37
Order 3	number of articles 7
0	Aisle 9	Location 2
1	Aisle 1	Location 13
2	Aisle 0	Location 34
3	Aisle 7	Location 18
4	Aisle 1	Location 20
5	Aisle 15	Location 34
6	Aisle 1	Location 35
Order 4	number of articles 18
0	Aisle 0	Location 26
1	Aisle 1	Location 17
2	Aisle 13	Location 7
3	Aisle 14	Location 17
4	Aisle 0	Location 31
5	Aisle 0	Location 17
6	Aisle 0	Location 10
7	Aisle 1	Location 25
8	Aisle 11	Location 15
9	Aisle 0	Location 22
10	Aisle 15	Location 26
11	Aisle 1	Location 30
12	Aisle 1	Location 14
13	Aisle 1	Location 22
14	Aisle 14	Location 5
15	Aisle 0	Location 43
16	Aisle 0	Location 4
17	Aisle 0	Location 9
Order 5	number of articles 13
0	Aisle 10	Location 30
1	Aisle 0	Location 25
2	Aisle 6	Location 31
3	Aisle 18	Location 19
4	Aisle 10	Location 17
5	Aisle 0	Location 20
6	Aisle 0	Location 13
7	Aisle 10	Location 39
8	Aisle 9	Location 5
9	Aisle 8	Location 10
10	Aisle 0	Location 21
11	Aisle 0	Location 40
12	Aisle 18	Location 13
Order 6	number of articles 16
0	Aisle 17	Location 38
1	Aisle 6	Location 39
2	Aisle 0	Location 39
3	Aisle 8	Location 37
4	Aisle 18	Location 35
5	Aisle 1	Location 20
6	Aisle 10	Location 28
7	Aisle 14	Location 1
8	Aisle 10	Location 19
9	Aisle 1	Location 17
10	Aisle 18	Location 31
11	Aisle 9	Location 1
12	Aisle 1	Location 14
13	Aisle 0	Location 36
14	Aisle 12	Location 4
15	Aisle 1	Location 8
Order 7	number of articles 11
0	Aisle 0	Location 8
1	Aisle 0	Location 28
2	Aisle 1	Location 40
3	Aisle 0	Location 18
4	Aisle 10	Location 5
5	Aisle 0	Location 36
6	Aisle 14	Location 32
7	Aisle 0	Location 42
8	Aisle 1	Location 1
9	Aisle 11	Location 40
10	Aisle 11	Location 14
Order 8	number of articles 22
0	Aisle 1	Location 36
1	Aisle 8	Location 15
2	Aisle 1	Location 42
3	Aisle 0	Location 34
4	Aisle 0	Location 5
5	Aisle 11	Location 33
6	Aisle 1	Location 3
7	Aisle 0	Location 0
8	Aisle 11	Location 23
9	Aisle 1	Location 43
10	Aisle 0	Location 21
11	Aisle 0	Location 3
12	Aisle 1	Location 23
13	Aisle 11	Location 17
14	Aisle 1	Location 0
15	Aisle 11	Location 13
16	Aisle 1	Location 34
17	Aisle 0	Location 41
18	Aisle 0	Location 43
19	Aisle 19	Location 31
20	Aisle 0	Location 31
21	Aisle 0	Location 20
Order 9	number of articles 22
0	Aisle 7	Location 20
1	Aisle 0	Location 36
2	Aisle 1	Location 25
3	Aisle 8	Location 29
4	Aisle 0	Location 7
5	Aisle 1	Location 33
6	Aisle 0	Location 10
7	Aisle 0	Location 27
8	Aisle 1	Location 37
9	Aisle 18	Location 28
10	Aisle 19	Location 35
11	Aisle 1	Location 32
12	Aisle 1	Location 7
13	Aisle 17	Location 9
14	Aisle 0	Location 37
15	Aisle 6	Location 17
16	Aisle 0	Location 31
17	Aisle 7	Location 5
18	Aisle 6	Location 32
19	Aisle 1	Location 28
20	Aisle 0	Location 24
21	Aisle 0	Location 39
