Order 0	number of articles 7
0	Aisle 0	Location 14
1	Aisle 0	Location 12
2	Aisle 0	Location 35
3	Aisle 14	Location 26
4	Aisle 0	Location 18
5	Aisle 0	Location 39
6	Aisle 19	Location 17
Order 1	number of articles 11
0	Aisle 12	Location 3
1	Aisle 11	Location 10
2	Aisle 9	Location 3
3	Aisle 1	Location 22
4	Aisle 0	Location 4
5	Aisle 1	Location 44
6	Aisle 8	Location 34
7	Aisle 19	Location 6
8	Aisle 1	Location 1
9	Aisle 19	Location 23
10	Aisle 0	Location 21
Order 2	number of articles 20
0	Aisle 14	Location 10
1	Aisle 10	Location 41
2	Aisle 1	Location 11
3	Aisle 0	Location 25
4	Aisle 1	Location 41
5	Aisle 15	Location 14
6	Aisle 10	Location 14
7	Aisle 6	Location 6
8	Aisle 16	Location 14
9	Aisle 11	Location 4
10	Aisle 10	Location 37
11	Aisle 0	Location 12
12	Aisle 0	Location 37
13	Aisle 1	Location 7
14	Aisle 12	Location 1
15	Aisle 13	Location 38
16	Aisle 1	Location 10
17	Aisle 17	Location 3
18	Aisle 1	Location 24
19	Aisle 1	Location 36
Order 3	number of articles 16
0	Aisle 16	Location 29
1	Aisle 0	Location 23
2	Aisle 1	Location 16
3	Aisle 0	Location 39
4	Aisle 0	Location 26
5	Aisle 0	Location 9
6	Aisle 0	Location 6
7	Aisle 0	Location 5
8	Aisle 1	Location 20
9	Aisle 0	Location 22
10	Aisle 6	Location 16
11	Aisle 0	Location 16
12	Aisle 1	Location 0
13	Aisle 7	Location 9
14	Aisle 12	Location 28
15	Aisle 7	Location 39
Order 4	number of articles 6
0	Aisle 12	Location 43
1	Aisle 0	Location 33
2	Aisle 0	Location 20
3	Aisle 16	Location 3
4	Aisle 18	Location 33
5	Aisle 0	Location 26
Order 5	number of articles 18
0	Aisle 15	Location 34
1	Aisle 10	Location 15
2	Aisle 0	Location 40
3	Aisle 6	Location 2
4	Aisle 13	Location 7
5	Aisle 7	Location 24
6	Aisle 0	Location 31
7	Aisle 19	Location 14
8	Aisle 0	Location 35
9	Aisle 12	Location 44
10	Aisle 15	Location 0
11	Aisle 1	Location 2
12	Aisle 0	Location 21
13	Aisle 0	Location 8
14	Aisle 17	Location 11
15	Aisle 6	Location 10
16	Aisle 0	Location 18
17	Aisle 16	Location 44
Order 6	number of articles 15
0	Aisle 14	Location 34
1	Aisle 0	Location 42
2	Aisle 1	Location 34
3	Aisle 14	Location 0
4	Aisle 18	Location 44
5	Aisle 6	Location 16
6	Aisle 10	Location 2
7	Aisle 1	Location 2
8	Aisle 8	Location 36
9	Aisle 0	Location 7
10	Aisle 10	Location 16
11	Aisle 18	Location 37
12	Aisle 1	Location 24
13	Aisle 0	Location 39
14	Aisle 1	Location 26
Order 7	number of articles 9
0	Aisle 1	Location 8
1	Aisle 1	Location 27
2	Aisle 16	Location 38
3	Aisle 17	Location 17
4	Aisle 0	Location 6
5	Aisle 0	Location 31
