Order 0	number of articles 6
0	Aisle 1	Location 38
1	Aisle 19	Location 2
2	Aisle 0	Location 5
3	Aisle 0	Location 3
4	Aisle 12	Location 37
5	Aisle 14	Location 36
Order 1	number of articles 19
0	Aisle 1	Location 33
1	Aisle 6	Location 8
2	Aisle 1	Location 3
3	Aisle 0	Location 12
4	Aisle 0	Location 28
5	Aisle 6	Location 22
6	Aisle 0	Location 4
7	Aisle 14	Location 31
8	Aisle 10	Location 6
9	Aisle 10	Location 4
10	Aisle 1	Location 11
11	Aisle 11	Location 8
12	Aisle 19	Location 24
13	Aisle 15	Location 19
14	Aisle 0	Location 30
15	Aisle 16	Location 41
16	Aisle 1	Location 44
17	Aisle 1	Location 14
18	Aisle 13	Location 8
Order 2	number of articles 19
0	Aisle 1	Location 11
1	Aisle 6	Location 29
2	Aisle 0	Location 5
3	Aisle 19	Location 9
4	Aisle 1	Location 13
5	Aisle 1	Location 30
6	Aisle 1	Location 35
7	Aisle 1	Location 7
8	Aisle 1	Location 12
9	Aisle 1	Location 16
10	Aisle 0	Location 6
11	Aisle 1	Location 29
12	Aisle 1	Location 19
13	Aisle 1	Location 32
14	Aisle 0	Location 26
15	Aisle 0	Location 44
16	Aisle 0	Location 17
17	Aisle 15	Location 31
18	Aisle 10	Location 12
Order 3	number of articles 5
0	Aisle 0	Location 4
1	Aisle 10	Location 7
2	Aisle 0	Location 14
3	Aisle 0	Location 9
4	Aisle 1	Location 23
Order 4	number of articles 13
0	Aisle 6	Location 18
1	Aisle 0	Location 13
2	Aisle 1	Location 13
3	Aisle 1	Location 9
4	Aisle 11	Location 30
5	Aisle 19	Location 15
6	Aisle 0	Location 17
7	Aisle 0	Location 5
8	Aisle 15	Location 15
9	Aisle 15	Location 17
10	Aisle 14	Location 37
11	Aisle 9	Location 38
12	Aisle 10	Location 24
Order 5	number of articles 20
0	Aisle 0	Location 12
1	Aisle 9	Location 31
2	Aisle 9	Location 13
3	Aisle 16	Location 16
4	Aisle 17	Location 13
5	Aisle 1	Location 17
6	Aisle 0	Location 18
7	Aisle 0	Location 28
8	Aisle 0	Location 1
9	Aisle 17	Location 10
10	Aisle 0	Location 33
11	Aisle 12	Location 8
12	Aisle 13	Location 17
13	Aisle 1	Location 24
14	Aisle 1	Location 5
15	Aisle 1	Location 34
16	Aisle 18	Location 4
17	Aisle 14	Location 16
18	Aisle 11	Location 23
19	Aisle 0	Location 14
Order 6	number of articles 20
0	Aisle 1	Location 9
1	Aisle 14	Location 7
2	Aisle 12	Location 25
3	Aisle 0	Location 29
4	Aisle 0	Location 17
5	Aisle 0	Location 31
6	Aisle 6	Location 7
7	Aisle 12	Location 44
8	Aisle 7	Location 23
9	Aisle 1	Location 39
10	Aisle 0	Location 6
11	Aisle 1	Location 13
12	Aisle 18	Location 3
13	Aisle 16	Location 22
14	Aisle 14	Location 11
15	Aisle 1	Location 10
16	Aisle 0	Location 42
17	Aisle 11	Location 22
18	Aisle 0	Location 15
19	Aisle 7	Location 2
Order 7	number of articles 20
0	Aisle 15	Location 1
1	Aisle 15	Location 37
2	Aisle 18	Location 33
3	Aisle 1	Location 34
4	Aisle 17	Location 6
5	Aisle 0	Location 44
6	Aisle 15	Location 28
7	Aisle 0	Location 9
8	Aisle 16	Location 18
9	Aisle 0	Location 8
10	Aisle 6	Location 3
11	Aisle 1	Location 44
12	Aisle 8	Location 1
13	Aisle 0	Location 24
14	Aisle 0	Location 42
15	Aisle 1	Location 20
16	Aisle 9	Location 29
17	Aisle 12	Location 39
18	Aisle 0	Location 12
19	Aisle 13	Location 28
Order 8	number of articles 6
0	Aisle 19	Location 27
1	Aisle 0	Location 26
2	Aisle 1	Location 4
3	Aisle 13	Location 20
4	Aisle 0	Location 18
5	Aisle 1	Location 43
Order 9	number of articles 10
0	Aisle 1	Location 22
1	Aisle 0	Location 13
2	Aisle 11	Location 29
3	Aisle 1	Location 4
4	Aisle 18	Location 39
5	Aisle 19	Location 44
6	Aisle 1	Location 25
7	Aisle 9	Location 22
8	Aisle 0	Location 18
9	Aisle 0	Location 35
Order 10	number of articles 20
0	Aisle 1	Location 17
1	Aisle 1	Location 32
2	Aisle 0	Location 43
3	Aisle 12	Location 28
4	Aisle 7	Location 20
5	Aisle 0	Location 4
6	Aisle 1	Location 18
7	Aisle 11	Location 6
8	Aisle 19	Location 30
9	Aisle 0	Location 20
10	Aisle 11	Location 5
11	Aisle 12	Location 38
12	Aisle 1	Location 35
13	Aisle 10	Location 23
14	Aisle 15	Location 27
15	Aisle 9	Location 30
16	Aisle 1	Location 14
17	Aisle 17	Location 1
18	Aisle 11	Location 7
19	Aisle 1	Location 8
Order 11	number of articles 6
0	Aisle 1	Location 26
1	Aisle 18	Location 44
2	Aisle 12	Location 5
3	Aisle 9	Location 29
4	Aisle 14	Location 11
5	Aisle 0	Location 27
Order 12	number of articles 14
0	Aisle 13	Location 34
1	Aisle 6	Location 6
2	Aisle 10	Location 8
3	Aisle 17	Location 37
4	Aisle 14	Location 20
5	Aisle 0	Location 27
6	Aisle 0	Location 16
7	Aisle 12	Location 3
8	Aisle 9	Location 32
9	Aisle 1	Location 40
10	Aisle 1	Location 19
11	Aisle 15	Location 10
12	Aisle 6	Location 14
13	Aisle 7	Location 42
Order 13	number of articles 10
0	Aisle 8	Location 31
1	Aisle 0	Location 30
2	Aisle 19	Location 36
3	Aisle 14	Location 21
4	Aisle 0	Location 9
5	Aisle 1	Location 12
6	Aisle 13	Location 35
7	Aisle 1	Location 6
8	Aisle 11	Location 13
9	Aisle 0	Location 22
Order 14	number of articles 23
0	Aisle 11	Location 3
1	Aisle 12	Location 37
2	Aisle 11	Location 2
3	Aisle 1	Location 40
4	Aisle 10	Location 40
5	Aisle 1	Location 21
6	Aisle 1	Location 20
7	Aisle 8	Location 29
8	Aisle 7	Location 34
9	Aisle 0	Location 16
10	Aisle 16	Location 2
11	Aisle 1	Location 18
12	Aisle 15	Location 8
13	Aisle 0	Location 12
14	Aisle 0	Location 4
15	Aisle 0	Location 1
16	Aisle 14	Location 0
17	Aisle 13	Location 13
18	Aisle 0	Location 14
19	Aisle 10	Location 13
20	Aisle 6	Location 41
21	Aisle 1	Location 15
22	Aisle 0	Location 30
Order 15	number of articles 5
0	Aisle 16	Location 14
1	Aisle 1	Location 28
2	Aisle 1	Location 9
3	Aisle 0	Location 44
4	Aisle 1	Location 34
Order 16	number of articles 17
0	Aisle 14	Location 38
1	Aisle 9	Location 13
2	Aisle 1	Location 22
3	Aisle 1	Location 5
4	Aisle 0	Location 35
5	Aisle 6	Location 11
6	Aisle 0	Location 33
7	Aisle 15	Location 28
8	Aisle 7	Location 30
9	Aisle 9	Location 2
10	Aisle 0	Location 43
11	Aisle 11	Location 5
12	Aisle 10	Location 4
13	Aisle 17	Location 24
14	Aisle 6	Location 14
15	Aisle 1	Location 16
16	Aisle 16	Location 21
Order 17	number of articles 10
0	Aisle 0	Location 22
1	Aisle 16	Location 26
2	Aisle 19	Location 1
3	Aisle 8	Location 24
4	Aisle 9	Location 42
5	Aisle 1	Location 42
6	Aisle 15	Location 25
7	Aisle 10	Location 19
8	Aisle 0	Location 35
9	Aisle 14	Location 40
Order 18	number of articles 24
0	Aisle 9	Location 22
1	Aisle 0	Location 29
2	Aisle 1	Location 21
3	Aisle 0	Location 7
4	Aisle 12	Location 7
5	Aisle 0	Location 43
6	Aisle 12	Location 1
7	Aisle 0	Location 15
8	Aisle 0	Location 10
9	Aisle 0	Location 8
10	Aisle 11	Location 31
11	Aisle 11	Location 29
12	Aisle 0	Location 6
13	Aisle 6	Location 16
14	Aisle 15	Location 29
15	Aisle 1	Location 29
16	Aisle 19	Location 29
17	Aisle 1	Location 25
18	Aisle 0	Location 11
19	Aisle 1	Location 26
20	Aisle 1	Location 39
21	Aisle 13	Location 28
22	Aisle 1	Location 2
23	Aisle 9	Location 19
Order 19	number of articles 9
0	Aisle 9	Location 34
1	Aisle 10	Location 19
2	Aisle 1	Location 19
3	Aisle 0	Location 36
4	Aisle 12	Location 23
5	Aisle 0	Location 38
6	Aisle 14	Location 28
7	Aisle 6	Location 41
8	Aisle 1	Location 2
