Order 0	number of articles 19
0	Aisle 0	Location 43
1	Aisle 16	Location 27
2	Aisle 1	Location 39
3	Aisle 0	Location 33
4	Aisle 16	Location 34
5	Aisle 7	Location 24
6	Aisle 0	Location 3
7	Aisle 0	Location 30
8	Aisle 0	Location 16
9	Aisle 0	Location 17
10	Aisle 11	Location 42
11	Aisle 0	Location 23
12	Aisle 1	Location 30
13	Aisle 16	Location 17
14	Aisle 0	Location 34
15	Aisle 8	Location 7
16	Aisle 1	Location 6
17	Aisle 18	Location 17
18	Aisle 12	Location 38
Order 1	number of articles 16
0	Aisle 0	Location 39
1	Aisle 10	Location 32
2	Aisle 0	Location 40
3	Aisle 11	Location 40
4	Aisle 12	Location 5
5	Aisle 11	Location 18
6	Aisle 0	Location 8
7	Aisle 1	Location 41
8	Aisle 18	Location 27
9	Aisle 1	Location 35
10	Aisle 14	Location 3
11	Aisle 15	Location 32
12	Aisle 13	Location 16
13	Aisle 0	Location 3
14	Aisle 1	Location 11
15	Aisle 16	Location 18
Order 2	number of articles 23
0	Aisle 16	Location 20
1	Aisle 8	Location 22
2	Aisle 10	Location 33
3	Aisle 1	Location 3
4	Aisle 0	Location 14
5	Aisle 17	Location 3
6	Aisle 1	Location 28
7	Aisle 1	Location 19
8	Aisle 1	Location 18
9	Aisle 8	Location 21
10	Aisle 8	Location 35
11	Aisle 1	Location 24
12	Aisle 1	Location 16
13	Aisle 17	Location 24
14	Aisle 18	Location 2
15	Aisle 8	Location 44
16	Aisle 1	Location 7
17	Aisle 16	Location 34
18	Aisle 11	Location 5
19	Aisle 10	Location 5
20	Aisle 1	Location 30
21	Aisle 0	Location 21
22	Aisle 10	Location 3
Order 3	number of articles 7
0	Aisle 6	Location 5
1	Aisle 18	Location 44
2	Aisle 9	Location 22
3	Aisle 0	Location 34
4	Aisle 1	Location 13
5	Aisle 11	Location 43
6	Aisle 1	Location 37
Order 4	number of articles 16
0	Aisle 16	Location 15
1	Aisle 11	Location 35
2	Aisle 11	Location 14
3	Aisle 0	Location 22
4	Aisle 16	Location 39
5	Aisle 16	Location 42
6	Aisle 7	Location 9
7	Aisle 0	Location 11
8	Aisle 14	Location 34
9	Aisle 0	Location 43
10	Aisle 10	Location 41
11	Aisle 13	Location 4
12	Aisle 0	Location 27
13	Aisle 0	Location 18
14	Aisle 1	Location 3
15	Aisle 11	Location 44
Order 5	number of articles 10
0	Aisle 0	Location 28
1	Aisle 1	Location 29
2	Aisle 1	Location 24
3	Aisle 15	Location 32
4	Aisle 0	Location 26
5	Aisle 6	Location 7
6	Aisle 0	Location 3
7	Aisle 18	Location 19
8	Aisle 8	Location 36
9	Aisle 0	Location 14
Order 6	number of articles 5
0	Aisle 19	Location 17
1	Aisle 14	Location 9
2	Aisle 1	Location 14
3	Aisle 15	Location 25
4	Aisle 13	Location 1
Order 7	number of articles 9
0	Aisle 1	Location 20
1	Aisle 0	Location 18
2	Aisle 0	Location 17
3	Aisle 16	Location 10
4	Aisle 11	Location 44
5	Aisle 11	Location 35
6	Aisle 17	Location 37
7	Aisle 0	Location 43
8	Aisle 0	Location 41
Order 8	number of articles 11
0	Aisle 11	Location 16
1	Aisle 10	Location 30
2	Aisle 1	Location 32
3	Aisle 16	Location 36
4	Aisle 15	Location 43
5	Aisle 19	Location 9
6	Aisle 0	Location 16
7	Aisle 8	Location 16
8	Aisle 1	Location 39
9	Aisle 0	Location 11
10	Aisle 1	Location 34
Order 9	number of articles 17
0	Aisle 9	Location 25
1	Aisle 0	Location 35
2	Aisle 12	Location 39
3	Aisle 1	Location 37
4	Aisle 0	Location 7
5	Aisle 9	Location 30
6	Aisle 9	Location 6
7	Aisle 1	Location 10
8	Aisle 19	Location 3
9	Aisle 6	Location 22
10	Aisle 17	Location 17
11	Aisle 0	Location 1
12	Aisle 1	Location 27
13	Aisle 1	Location 5
14	Aisle 1	Location 44
15	Aisle 11	Location 11
16	Aisle 14	Location 15
Order 10	number of articles 6
0	Aisle 0	Location 22
1	Aisle 13	Location 15
2	Aisle 6	Location 0
3	Aisle 1	Location 21
4	Aisle 9	Location 8
5	Aisle 12	Location 1
Order 11	number of articles 10
0	Aisle 0	Location 6
1	Aisle 18	Location 41
2	Aisle 1	Location 0
3	Aisle 19	Location 15
4	Aisle 8	Location 36
5	Aisle 1	Location 15
6	Aisle 18	Location 33
7	Aisle 16	Location 2
8	Aisle 1	Location 23
9	Aisle 8	Location 44
Order 12	number of articles 12
0	Aisle 1	Location 30
1	Aisle 15	Location 7
2	Aisle 19	Location 14
3	Aisle 1	Location 7
4	Aisle 7	Location 2
5	Aisle 0	Location 23
6	Aisle 0	Location 14
7	Aisle 12	Location 32
8	Aisle 14	Location 22
9	Aisle 16	Location 38
10	Aisle 0	Location 5
11	Aisle 17	Location 8
Order 13	number of articles 20
0	Aisle 18	Location 24
1	Aisle 17	Location 27
2	Aisle 19	Location 32
3	Aisle 1	Location 9
4	Aisle 17	Location 7
5	Aisle 1	Location 8
6	Aisle 0	Location 26
7	Aisle 19	Location 1
8	Aisle 1	Location 25
9	Aisle 1	Location 12
10	Aisle 0	Location 2
11	Aisle 6	Location 39
12	Aisle 14	Location 1
13	Aisle 0	Location 24
14	Aisle 14	Location 28
15	Aisle 17	Location 44
16	Aisle 14	Location 24
17	Aisle 1	Location 40
18	Aisle 0	Location 44
19	Aisle 1	Location 10
Order 14	number of articles 15
0	Aisle 0	Location 42
1	Aisle 1	Location 16
2	Aisle 0	Location 35
3	Aisle 12	Location 33
4	Aisle 14	Location 37
5	Aisle 1	Location 25
6	Aisle 19	Location 4
7	Aisle 1	Location 20
8	Aisle 7	Location 22
9	Aisle 1	Location 29
10	Aisle 8	Location 25
11	Aisle 1	Location 11
12	Aisle 6	Location 22
13	Aisle 1	Location 7
14	Aisle 14	Location 19
Order 15	number of articles 21
0	Aisle 19	Location 9
1	Aisle 17	Location 4
2	Aisle 0	Location 30
3	Aisle 1	Location 23
4	Aisle 0	Location 22
5	Aisle 17	Location 28
6	Aisle 0	Location 12
7	Aisle 0	Location 5
8	Aisle 17	Location 41
9	Aisle 0	Location 31
10	Aisle 1	Location 12
11	Aisle 18	Location 9
12	Aisle 11	Location 3
13	Aisle 7	Location 5
14	Aisle 1	Location 38
15	Aisle 11	Location 2
16	Aisle 15	Location 8
17	Aisle 11	Location 37
18	Aisle 0	Location 20
19	Aisle 7	Location 27
20	Aisle 17	Location 32
Order 16	number of articles 18
0	Aisle 1	Location 12
1	Aisle 7	Location 36
2	Aisle 8	Location 5
3	Aisle 0	Location 21
4	Aisle 6	Location 12
5	Aisle 1	Location 40
6	Aisle 7	Location 12
7	Aisle 17	Location 17
8	Aisle 18	Location 37
9	Aisle 1	Location 16
10	Aisle 0	Location 25
11	Aisle 15	Location 15
12	Aisle 17	Location 35
13	Aisle 17	Location 22
14	Aisle 15	Location 18
15	Aisle 9	Location 9
16	Aisle 18	Location 31
17	Aisle 16	Location 42
Order 17	number of articles 11
0	Aisle 16	Location 0
