Order 0	number of articles 19
0	Aisle 0	Location 0
1	Aisle 1	Location 1
2	Aisle 9	Location 12
3	Aisle 19	Location 22
4	Aisle 1	Location 6
5	Aisle 8	Location 19
6	Aisle 1	Location 25
7	Aisle 7	Location 21
8	Aisle 12	Location 26
9	Aisle 0	Location 22
10	Aisle 17	Location 8
11	Aisle 11	Location 28
12	Aisle 11	Location 3
13	Aisle 1	Location 19
14	Aisle 19	Location 14
15	Aisle 15	Location 44
16	Aisle 8	Location 39
17	Aisle 7	Location 18
18	Aisle 0	Location 44
Order 1	number of articles 13
0	Aisle 11	Location 9
1	Aisle 6	Location 17
2	Aisle 15	Location 37
3	Aisle 1	Location 25
4	Aisle 16	Location 6
5	Aisle 9	Location 12
6	Aisle 0	Location 3
7	Aisle 17	Location 17
8	Aisle 1	Location 6
9	Aisle 7	Location 42
10	Aisle 0	Location 10
11	Aisle 7	Location 26
12	Aisle 1	Location 29
Order 2	number of articles 16
0	Aisle 8	Location 33
1	Aisle 15	Location 36
2	Aisle 1	Location 3
3	Aisle 1	Location 40
4	Aisle 1	Location 4
5	Aisle 16	Location 25
6	Aisle 0	Location 12
7	Aisle 0	Location 30
8	Aisle 13	Location 28
9	Aisle 15	Location 40
10	Aisle 0	Location 34
11	Aisle 0	Location 41
12	Aisle 6	Location 37
13	Aisle 7	Location 0
14	Aisle 9	Location 5
15	Aisle 1	Location 19
Order 3	number of articles 15
0	Aisle 0	Location 14
1	Aisle 0	Location 7
2	Aisle 0	Location 32
3	Aisle 1	Location 37
4	Aisle 9	Location 20
5	Aisle 7	Location 17
6	Aisle 19	Location 24
7	Aisle 17	Location 2
8	Aisle 12	Location 3
9	Aisle 18	Location 21
10	Aisle 13	Location 6
11	Aisle 0	Location 43
12	Aisle 1	Location 25
13	Aisle 7	Location 31
14	Aisle 1	Location 26
Order 4	number of articles 18
0	Aisle 10	Location 25
1	Aisle 8	Location 14
2	Aisle 1	Location 13
3	Aisle 1	Location 20
4	Aisle 1	Location 0
5	Aisle 1	Location 38
6	Aisle 17	Location 21
7	Aisle 0	Location 19
8	Aisle 18	Location 13
9	Aisle 0	Location 13
10	Aisle 11	Location 37
11	Aisle 0	Location 6
12	Aisle 1	Location 24
13	Aisle 9	Location 18
14	Aisle 18	Location 4
15	Aisle 1	Location 37
16	Aisle 6	Location 17
17	Aisle 9	Location 7
Order 5	number of articles 5
0	Aisle 0	Location 28
1	Aisle 17	Location 30
2	Aisle 14	Location 20
3	Aisle 0	Location 23
4	Aisle 11	Location 41
Order 6	number of articles 12
0	Aisle 7	Location 35
1	Aisle 14	Location 14
2	Aisle 1	Location 31
3	Aisle 11	Location 35
4	Aisle 8	Location 34
5	Aisle 0	Location 19
6	Aisle 16	Location 43
7	Aisle 9	Location 3
8	Aisle 18	Location 17
9	Aisle 12	Location 21
10	Aisle 14	Location 15
11	Aisle 15	Location 15
Order 7	number of articles 20
0	Aisle 0	Location 35
1	Aisle 1	Location 4
2	Aisle 17	Location 8
3	Aisle 1	Location 11
4	Aisle 12	Location 11
5	Aisle 1	Location 27
6	Aisle 19	Location 37
7	Aisle 1	Location 0
8	Aisle 0	Location 34
9	Aisle 0	Location 10
10	Aisle 1	Location 17
11	Aisle 14	Location 15
12	Aisle 0	Location 7
13	Aisle 6	Location 1
14	Aisle 9	Location 8
15	Aisle 14	Location 27
16	Aisle 17	Location 4
17	Aisle 1	Location 9
18	Aisle 19	Location 4
19	Aisle 0	Location 6
Order 8	number of articles 19
0	Aisle 19	Location 38
1	Aisle 0	Location 36
2	Aisle 17	Location 31
3	Aisle 15	Location 8
4	Aisle 1	Location 28
5	Aisle 7	Location 38
6	Aisle 12	Location 29
7	Aisle 1	Location 25
8	Aisle 1	Location 34
9	Aisle 18	Location 42
10	Aisle 6	Location 6
11	Aisle 0	Location 4
12	Aisle 11	Location 8
13	Aisle 0	Location 28
14	Aisle 0	Location 44
15	Aisle 0	Location 34
16	Aisle 15	Location 43
17	Aisle 0	Location 11
18	Aisle 1	Location 16
Order 9	number of articles 19
0	Aisle 0	Location 16
1	Aisle 0	Location 12
2	Aisle 0	Location 17
3	Aisle 12	Location 3
4	Aisle 19	Location 17
5	Aisle 16	Location 25
6	Aisle 0	Location 29
7	Aisle 1	Location 36
8	Aisle 1	Location 41
9	Aisle 11	Location 0
10	Aisle 17	Location 20
11	Aisle 1	Location 43
12	Aisle 1	Location 2
13	Aisle 17	Location 43
14	Aisle 14	Location 37
15	Aisle 0	Location 6
16	Aisle 11	Location 19
17	Aisle 18	Location 26
18	Aisle 1	Location 22
Order 10	number of articles 21
0	Aisle 19	Location 35
1	Aisle 14	Location 29
2	Aisle 16	Location 38
3	Aisle 9	Location 28
4	Aisle 1	Location 23
5	Aisle 1	Location 2
6	Aisle 1	Location 24
7	Aisle 1	Location 3
8	Aisle 1	Location 5
9	Aisle 0	Location 13
10	Aisle 1	Location 16
11	Aisle 15	Location 38
12	Aisle 13	Location 42
13	Aisle 1	Location 10
14	Aisle 18	Location 3
15	Aisle 0	Location 26
16	Aisle 8	Location 24
17	Aisle 0	Location 6
18	Aisle 11	Location 12
19	Aisle 13	Location 37
20	Aisle 12	Location 13
Order 11	number of articles 10
0	Aisle 16	Location 3
1	Aisle 1	Location 35
2	Aisle 9	Location 20
3	Aisle 13	Location 19
4	Aisle 0	Location 34
5	Aisle 0	Location 15
6	Aisle 11	Location 24
7	Aisle 7	Location 37
8	Aisle 0	Location 5
9	Aisle 0	Location 43
Order 12	number of articles 24
0	Aisle 18	Location 42
1	Aisle 18	Location 14
2	Aisle 1	Location 0
3	Aisle 13	Location 30
4	Aisle 11	Location 30
5	Aisle 0	Location 18
6	Aisle 12	Location 30
7	Aisle 13	Location 43
8	Aisle 1	Location 17
9	Aisle 1	Location 8
10	Aisle 1	Location 41
11	Aisle 15	Location 23
12	Aisle 18	Location 34
13	Aisle 1	Location 28
14	Aisle 8	Location 16
15	Aisle 6	Location 13
16	Aisle 0	Location 40
17	Aisle 19	Location 8
18	Aisle 1	Location 4
19	Aisle 1	Location 25
20	Aisle 0	Location 29
21	Aisle 17	Location 33
22	Aisle 1	Location 22
23	Aisle 0	Location 10
Order 13	number of articles 9
0	Aisle 19	Location 25
1	Aisle 1	Location 6
2	Aisle 1	Location 8
3	Aisle 7	Location 23
4	Aisle 18	Location 17
5	Aisle 0	Location 21
6	Aisle 0	Location 0
7	Aisle 15	Location 9
8	Aisle 16	Location 21
Order 14	number of articles 15
0	Aisle 1	Location 0
1	Aisle 1	Location 10
2	Aisle 0	Location 22
3	Aisle 0	Location 6
4	Aisle 18	Location 8
5	Aisle 6	Location 10
6	Aisle 15	Location 22
7	Aisle 0	Location 21
8	Aisle 11	Location 11
9	Aisle 7	Location 35
10	Aisle 8	Location 32
11	Aisle 0	Location 14
12	Aisle 0	Location 40
13	Aisle 1	Location 1
14	Aisle 8	Location 22
Order 15	number of articles 7
0	Aisle 8	Location 26
1	Aisle 1	Location 22
2	Aisle 17	Location 13
3	Aisle 1	Location 35
4	Aisle 1	Location 13
5	Aisle 0	Location 18
6	Aisle 0	Location 8
Order 16	number of articles 24
0	Aisle 6	Location 26
1	Aisle 1	Location 25
2	Aisle 11	Location 2
3	Aisle 1	Location 41
4	Aisle 0	Location 19
5	Aisle 1	Location 43
6	Aisle 0	Location 31
7	Aisle 19	Location 20
8	Aisle 17	Location 40
9	Aisle 1	Location 8
10	Aisle 1	Location 14
11	Aisle 15	Location 32
12	Aisle 0	Location 29
13	Aisle 18	Location 10
14	Aisle 15	Location 40
15	Aisle 17	Location 28
16	Aisle 13	Location 2
17	Aisle 6	Location 6
18	Aisle 9	Location 11
19	Aisle 1	Location 22
20	Aisle 1	Location 35
21	Aisle 1	Location 1
22	Aisle 1	Location 18
23	Aisle 18	Location 38
Order 17	number of articles 15
0	Aisle 15	Location 10
1	Aisle 15	Location 41
2	Aisle 1	Location 40
3	Aisle 1	Location 44
4	Aisle 0	Location 11
5	Aisle 7	Location 34
6	Aisle 15	Location 13
7	Aisle 11	Location 39
8	Aisle 1	Location 32
9	Aisle 1	Location 10
10	Aisle 0	Location 6
11	Aisle 6	Location 22
12	Aisle 1	Location 33
13	Aisle 16	Location 39
14	Aisle 11	Location 17
Order 18	number of articles 16
0	Aisle 16	Location 40
1	Aisle 15	Location 36
2	Aisle 12	Location 19
3	Aisle 19	Location 29
4	Aisle 18	Location 17
5	Aisle 1	Location 21
6	Aisle 16	Location 39
7	Aisle 1	Location 41
8	Aisle 1	Location 38
9	Aisle 18	Location 0
10	Aisle 1	Location 1
11	Aisle 0	Location 31
12	Aisle 0	Location 20
13	Aisle 6	Location 26
14	Aisle 13	Location 5
15	Aisle 1	Location 2
Order 19	number of articles 9
0	Aisle 7	Location 7
1	Aisle 14	Location 38
2	Aisle 0	Location 12
3	Aisle 15	Location 12
4	Aisle 8	Location 3
5	Aisle 1	Location 42
6	Aisle 11	Location 25
7	Aisle 0	Location 38
8	Aisle 11	Location 16
