Order 0	number of articles 8
0	Aisle 8	Location 26
1	Aisle 1	Location 6
2	Aisle 13	Location 1
3	Aisle 0	Location 0
4	Aisle 0	Location 40
5	Aisle 1	Location 11
6	Aisle 0	Location 1
7	Aisle 13	Location 11
Order 1	number of articles 22
0	Aisle 0	Location 18
1	Aisle 1	Location 13
2	Aisle 10	Location 43
3	Aisle 16	Location 31
4	Aisle 1	Location 34
5	Aisle 9	Location 16
6	Aisle 0	Location 15
7	Aisle 18	Location 25
8	Aisle 0	Location 2
9	Aisle 1	Location 42
10	Aisle 18	Location 33
11	Aisle 8	Location 27
12	Aisle 1	Location 44
13	Aisle 1	Location 30
14	Aisle 18	Location 42
15	Aisle 1	Location 18
16	Aisle 19	Location 26
17	Aisle 0	Location 43
18	Aisle 0	Location 14
19	Aisle 0	Location 28
20	Aisle 14	Location 41
21	Aisle 18	Location 7
Order 2	number of articles 10
0	Aisle 1	Location 17
1	Aisle 15	Location 38
2	Aisle 13	Location 4
3	Aisle 8	Location 24
4	Aisle 7	Location 19
5	Aisle 0	Location 26
6	Aisle 15	Location 33
7	Aisle 1	Location 12
8	Aisle 11	Location 32
9	Aisle 12	Location 19
Order 3	number of articles 13
0	Aisle 1	Location 37
1	Aisle 8	Location 26
2	Aisle 0	Location 8
3	Aisle 11	Location 17
4	Aisle 0	Location 6
5	Aisle 14	Location 21
6	Aisle 7	Location 28
7	Aisle 0	Location 41
8	Aisle 6	Location 16
9	Aisle 11	Location 40
10	Aisle 8	Location 33
11	Aisle 0	Location 22
12	Aisle 18	Location 36
Order 4	number of articles 5
0	Aisle 17	Location 38
1	Aisle 0	Location 7
2	Aisle 7	Location 20
3	Aisle 15	Location 32
4	Aisle 0	Location 42
Order 5	number of articles 17
0	Aisle 9	Location 14
1	Aisle 0	Location 20
2	Aisle 0	Location 41
3	Aisle 17	Location 16
4	Aisle 19	Location 13
5	Aisle 1	Location 15
6	Aisle 0	Location 15
7	Aisle 19	Location 18
8	Aisle 0	Location 10
9	Aisle 14	Location 26
10	Aisle 17	Location 36
11	Aisle 1	Location 9
12	Aisle 9	Location 33
13	Aisle 12	Location 10
14	Aisle 11	Location 1
15	Aisle 14	Location 4
16	Aisle 18	Location 0
Order 6	number of articles 17
0	Aisle 0	Location 13
1	Aisle 8	Location 29
2	Aisle 17	Location 6
3	Aisle 0	Location 11
4	Aisle 1	Location 40
5	Aisle 1	Location 27
6	Aisle 1	Location 9
7	Aisle 1	Location 42
