Order 0	number of articles 21
0	Aisle 1	Location 21
1	Aisle 9	Location 39
2	Aisle 10	Location 26
3	Aisle 0	Location 10
4	Aisle 0	Location 27
5	Aisle 0	Location 20
6	Aisle 1	Location 1
7	Aisle 12	Location 21
8	Aisle 10	Location 15
9	Aisle 16	Location 26
10	Aisle 8	Location 0
11	Aisle 1	Location 27
12	Aisle 11	Location 12
13	Aisle 14	Location 13
14	Aisle 12	Location 20
15	Aisle 0	Location 33
16	Aisle 0	Location 38
17	Aisle 17	Location 20
18	Aisle 0	Location 43
19	Aisle 0	Location 42
20	Aisle 12	Location 28
Order 1	number of articles 18
0	Aisle 8	Location 23
1	Aisle 12	Location 38
2	Aisle 8	Location 38
3	Aisle 12	Location 5
4	Aisle 0	Location 9
5	Aisle 16	Location 26
6	Aisle 16	Location 31
7	Aisle 15	Location 12
8	Aisle 8	Location 27
9	Aisle 19	Location 30
10	Aisle 0	Location 29
11	Aisle 6	Location 35
12	Aisle 1	Location 10
13	Aisle 1	Location 25
14	Aisle 8	Location 20
15	Aisle 1	Location 36
16	Aisle 17	Location 36
17	Aisle 0	Location 21
Order 2	number of articles 5
0	Aisle 1	Location 14
1	Aisle 0	Location 35
2	Aisle 17	Location 2
3	Aisle 0	Location 36
4	Aisle 16	Location 21
Order 3	number of articles 19
0	Aisle 1	Location 17
1	Aisle 17	Location 42
2	Aisle 1	Location 26
3	Aisle 0	Location 38
4	Aisle 0	Location 31
5	Aisle 1	Location 9
6	Aisle 0	Location 34
7	Aisle 7	Location 31
8	Aisle 16	Location 5
9	Aisle 1	Location 24
10	Aisle 0	Location 1
11	Aisle 0	Location 21
12	Aisle 0	Location 26
13	Aisle 13	Location 32
14	Aisle 13	Location 41
15	Aisle 17	Location 8
16	Aisle 9	Location 27
17	Aisle 1	Location 42
18	Aisle 8	Location 20
Order 4	number of articles 23
0	Aisle 0	Location 11
1	Aisle 1	Location 0
2	Aisle 0	Location 8
3	Aisle 16	Location 32
4	Aisle 16	Location 13
5	Aisle 1	Location 17
6	Aisle 1	Location 41
7	Aisle 17	Location 41
8	Aisle 1	Location 24
9	Aisle 9	Location 38
10	Aisle 17	Location 19
11	Aisle 6	Location 8
12	Aisle 8	Location 34
13	Aisle 19	Location 22
14	Aisle 14	Location 7
15	Aisle 18	Location 13
16	Aisle 12	Location 29
17	Aisle 14	Location 36
18	Aisle 18	Location 42
19	Aisle 1	Location 18
20	Aisle 1	Location 30
21	Aisle 16	Location 7
22	Aisle 7	Location 42
Order 5	number of articles 6
0	Aisle 1	Location 41
1	Aisle 1	Location 39
2	Aisle 8	Location 34
3	Aisle 0	Location 21
4	Aisle 0	Location 17
5	Aisle 7	Location 13
Order 6	number of articles 20
0	Aisle 14	Location 36
1	Aisle 10	Location 3
2	Aisle 12	Location 2
3	Aisle 12	Location 33
4	Aisle 15	Location 9
5	Aisle 6	Location 9
6	Aisle 9	Location 35
7	Aisle 0	Location 18
8	Aisle 0	Location 5
9	Aisle 11	Location 14
10	Aisle 1	Location 4
11	Aisle 0	Location 28
12	Aisle 9	Location 11
13	Aisle 18	Location 42
14	Aisle 1	Location 21
15	Aisle 19	Location 29
16	Aisle 1	Location 43
17	Aisle 8	Location 0
18	Aisle 7	Location 25
19	Aisle 19	Location 44
Order 7	number of articles 23
0	Aisle 16	Location 10
1	Aisle 16	Location 22
2	Aisle 11	Location 33
3	Aisle 0	Location 23
4	Aisle 1	Location 26
5	Aisle 1	Location 44
6	Aisle 1	Location 8
7	Aisle 0	Location 27
8	Aisle 1	Location 11
9	Aisle 19	Location 31
10	Aisle 11	Location 9
11	Aisle 0	Location 18
12	Aisle 0	Location 13
13	Aisle 17	Location 2
14	Aisle 0	Location 44
15	Aisle 12	Location 29
16	Aisle 18	Location 13
17	Aisle 0	Location 42
18	Aisle 17	Location 11
19	Aisle 1	Location 36
20	Aisle 1	Location 25
21	Aisle 1	Location 37
22	Aisle 0	Location 37
Order 8	number of articles 19
0	Aisle 0	Location 24
1	Aisle 11	Location 33
2	Aisle 1	Location 12
3	Aisle 6	Location 10
4	Aisle 0	Location 3
5	Aisle 16	Location 20
6	Aisle 10	Location 33
7	Aisle 1	Location 35
8	Aisle 0	Location 8
9	Aisle 7	Location 31
10	Aisle 16	Location 44
11	Aisle 11	Location 32
12	Aisle 0	Location 6
13	Aisle 0	Location 22
14	Aisle 11	Location 27
15	Aisle 18	Location 41
16	Aisle 1	Location 29
17	Aisle 1	Location 31
18	Aisle 6	Location 2
Order 9	number of articles 20
0	Aisle 0	Location 21
1	Aisle 0	Location 18
2	Aisle 0	Location 0
3	Aisle 1	Location 19
4	Aisle 14	Location 38
5	Aisle 8	Location 16
6	Aisle 1	Location 4
7	Aisle 18	Location 5
8	Aisle 13	Location 33
9	Aisle 17	Location 19
10	Aisle 9	Location 5
11	Aisle 0	Location 35
12	Aisle 0	Location 25
13	Aisle 7	Location 9
14	Aisle 0	Location 7
15	Aisle 12	Location 42
16	Aisle 0	Location 28
17	Aisle 6	Location 10
18	Aisle 11	Location 42
19	Aisle 1	Location 0
Order 10	number of articles 22
0	Aisle 13	Location 28
1	Aisle 13	Location 15
2	Aisle 7	Location 38
3	Aisle 1	Location 1
4	Aisle 1	Location 31
5	Aisle 7	Location 35
6	Aisle 0	Location 33
7	Aisle 19	Location 14
8	Aisle 16	Location 22
9	Aisle 9	Location 28
10	Aisle 6	Location 11
11	Aisle 18	Location 36
12	Aisle 1	Location 17
13	Aisle 1	Location 37
14	Aisle 19	Location 29
15	Aisle 17	Location 13
16	Aisle 10	Location 12
17	Aisle 17	Location 19
18	Aisle 1	Location 7
19	Aisle 0	Location 16
20	Aisle 0	Location 32
21	Aisle 16	Location 25
Order 11	number of articles 17
0	Aisle 1	Location 29
1	Aisle 15	Location 15
2	Aisle 1	Location 41
3	Aisle 1	Location 24
4	Aisle 7	Location 42
5	Aisle 1	Location 3
6	Aisle 18	Location 29
7	Aisle 0	Location 18
8	Aisle 16	Location 24
9	Aisle 15	Location 24
10	Aisle 1	Location 27
11	Aisle 13	Location 3
12	Aisle 7	Location 14
13	Aisle 14	Location 6
14	Aisle 8	Location 5
15	Aisle 12	Location 23
16	Aisle 16	Location 2
Order 12	number of articles 22
0	Aisle 12	Location 19
1	Aisle 1	Location 42
2	Aisle 1	Location 10
3	Aisle 13	Location 20
4	Aisle 1	Location 25
5	Aisle 6	Location 27
6	Aisle 0	Location 23
7	Aisle 1	Location 12
8	Aisle 14	Location 30
9	Aisle 0	Location 2
10	Aisle 12	Location 8
11	Aisle 1	Location 32
12	Aisle 1	Location 23
13	Aisle 14	Location 18
14	Aisle 0	Location 5
15	Aisle 1	Location 22
16	Aisle 0	Location 8
17	Aisle 16	Location 37
18	Aisle 8	Location 31
19	Aisle 1	Location 33
20	Aisle 7	Location 39
21	Aisle 6	Location 26
Order 13	number of articles 16
0	Aisle 11	Location 4
1	Aisle 0	Location 16
2	Aisle 12	Location 38
3	Aisle 12	Location 25
4	Aisle 6	Location 26
5	Aisle 17	Location 8
6	Aisle 16	Location 1
7	Aisle 11	Location 18
8	Aisle 10	Location 30
9	Aisle 6	Location 4
10	Aisle 15	Location 36
11	Aisle 1	Location 25
12	Aisle 9	Location 24
13	Aisle 10	Location 17
14	Aisle 1	Location 15
15	Aisle 9	Location 13
Order 14	number of articles 12
0	Aisle 19	Location 26
1	Aisle 1	Location 22
2	Aisle 7	Location 33
3	Aisle 19	Location 2
4	Aisle 13	Location 30
5	Aisle 0	Location 3
6	Aisle 0	Location 44
7	Aisle 0	Location 21
8	Aisle 0	Location 32
9	Aisle 17	Location 3
10	Aisle 0	Location 4
11	Aisle 12	Location 30
Order 15	number of articles 23
0	Aisle 19	Location 36
1	Aisle 0	Location 2
2	Aisle 19	Location 13
3	Aisle 1	Location 38
4	Aisle 7	Location 40
5	Aisle 10	Location 9
6	Aisle 0	Location 15
7	Aisle 16	Location 3
8	Aisle 0	Location 39
9	Aisle 15	Location 0
10	Aisle 8	Location 14
11	Aisle 1	Location 25
12	Aisle 13	Location 39
13	Aisle 0	Location 23
14	Aisle 1	Location 30
15	Aisle 0	Location 14
16	Aisle 19	Location 6
17	Aisle 13	Location 1
18	Aisle 1	Location 3
19	Aisle 18	Location 7
20	Aisle 0	Location 43
21	Aisle 7	Location 16
22	Aisle 1	Location 32
Order 16	number of articles 6
0	Aisle 14	Location 26
1	Aisle 1	Location 42
2	Aisle 7	Location 11
3	Aisle 1	Location 39
4	Aisle 17	Location 25
5	Aisle 0	Location 2
Order 17	number of articles 9
0	Aisle 14	Location 36
1	Aisle 0	Location 44
2	Aisle 1	Location 0
3	Aisle 0	Location 12
4	Aisle 1	Location 2
5	Aisle 17	Location 25
6	Aisle 1	Location 9
7	Aisle 0	Location 5
8	Aisle 0	Location 30
Order 18	number of articles 8
0	Aisle 1	Location 10
1	Aisle 17	Location 41
2	Aisle 17	Location 42
3	Aisle 1	Location 37
4	Aisle 17	Location 44
5	Aisle 1	Location 22
6	Aisle 14	Location 17
7	Aisle 0	Location 1
Order 19	number of articles 21
0	Aisle 1	Location 39
1	Aisle 1	Location 5
2	Aisle 6	Location 35
3	Aisle 0	Location 6
4	Aisle 8	Location 39
5	Aisle 8	Location 2
6	Aisle 0	Location 24
7	Aisle 1	Location 7
8	Aisle 17	Location 16
9	Aisle 12	Location 16
10	Aisle 1	Location 12
11	Aisle 15	Location 21
12	Aisle 1	Location 10
13	Aisle 15	Location 32
14	Aisle 0	Location 25
15	Aisle 1	Location 3
16	Aisle 19	Location 1
17	Aisle 0	Location 18
18	Aisle 0	Location 36
19	Aisle 13	Location 32
20	Aisle 14	Location 26
