Order 0	number of articles 24
0	Aisle 11	Location 43
1	Aisle 10	Location 30
2	Aisle 1	Location 18
3	Aisle 0	Location 27
4	Aisle 11	Location 23
5	Aisle 19	Location 5
6	Aisle 6	Location 17
7	Aisle 16	Location 30
8	Aisle 10	Location 8
9	Aisle 0	Location 24
10	Aisle 17	Location 40
11	Aisle 1	Location 42
12	Aisle 6	Location 27
13	Aisle 8	Location 1
14	Aisle 17	Location 4
15	Aisle 19	Location 37
16	Aisle 0	Location 5
17	Aisle 1	Location 0
18	Aisle 1	Location 44
19	Aisle 0	Location 0
20	Aisle 17	Location 27
21	Aisle 1	Location 6
22	Aisle 9	Location 13
23	Aisle 1	Location 13
Order 1	number of articles 13
0	Aisle 0	Location 7
1	Aisle 0	Location 35
2	Aisle 0	Location 9
3	Aisle 0	Location 12
4	Aisle 1	Location 2
5	Aisle 19	Location 43
6	Aisle 6	Location 16
7	Aisle 0	Location 39
8	Aisle 18	Location 15
9	Aisle 1	Location 6
10	Aisle 12	Location 28
11	Aisle 16	Location 29
12	Aisle 1	Location 21
Order 2	number of articles 6
0	Aisle 15	Location 21
1	Aisle 0	Location 42
2	Aisle 0	Location 30
3	Aisle 17	Location 41
4	Aisle 0	Location 33
5	Aisle 10	Location 11
Order 3	number of articles 20
0	Aisle 19	Location 11
1	Aisle 18	Location 29
2	Aisle 16	Location 4
3	Aisle 1	Location 9
4	Aisle 1	Location 34
5	Aisle 0	Location 33
6	Aisle 12	Location 8
7	Aisle 7	Location 27
8	Aisle 1	Location 3
9	Aisle 8	Location 18
10	Aisle 11	Location 13
11	Aisle 1	Location 4
12	Aisle 0	Location 34
13	Aisle 13	Location 41
14	Aisle 15	Location 14
15	Aisle 1	Location 16
16	Aisle 17	Location 12
17	Aisle 1	Location 31
18	Aisle 0	Location 11
19	Aisle 16	Location 40
Order 4	number of articles 22
0	Aisle 1	Location 13
1	Aisle 1	Location 40
2	Aisle 1	Location 36
3	Aisle 6	Location 26
4	Aisle 0	Location 31
5	Aisle 14	Location 42
6	Aisle 16	Location 6
7	Aisle 0	Location 9
8	Aisle 0	Location 10
9	Aisle 0	Location 35
10	Aisle 1	Location 23
11	Aisle 0	Location 16
12	Aisle 18	Location 6
13	Aisle 10	Location 27
14	Aisle 11	Location 30
15	Aisle 7	Location 28
16	Aisle 9	Location 31
17	Aisle 1	Location 0
18	Aisle 13	Location 32
19	Aisle 9	Location 43
20	Aisle 6	Location 44
21	Aisle 8	Location 33
Order 5	number of articles 5
0	Aisle 14	Location 43
1	Aisle 6	Location 41
2	Aisle 0	Location 21
3	Aisle 0	Location 35
4	Aisle 12	Location 42
Order 6	number of articles 13
0	Aisle 0	Location 25
1	Aisle 6	Location 0
2	Aisle 1	Location 30
3	Aisle 16	Location 21
4	Aisle 0	Location 17
5	Aisle 0	Location 16
6	Aisle 1	Location 6
7	Aisle 7	Location 17
8	Aisle 12	Location 38
9	Aisle 0	Location 0
10	Aisle 18	Location 16
11	Aisle 0	Location 8
12	Aisle 9	Location 1
Order 7	number of articles 21
0	Aisle 1	Location 22
1	Aisle 0	Location 12
2	Aisle 10	Location 28
3	Aisle 13	Location 36
4	Aisle 1	Location 18
5	Aisle 14	Location 24
6	Aisle 1	Location 24
7	Aisle 6	Location 5
8	Aisle 19	Location 16
9	Aisle 0	Location 27
10	Aisle 17	Location 31
11	Aisle 1	Location 23
12	Aisle 0	Location 19
13	Aisle 6	Location 13
14	Aisle 10	Location 9
15	Aisle 0	Location 16
16	Aisle 1	Location 20
17	Aisle 15	Location 21
18	Aisle 1	Location 31
19	Aisle 1	Location 6
20	Aisle 13	Location 18
Order 8	number of articles 14
0	Aisle 15	Location 15
1	Aisle 1	Location 38
2	Aisle 19	Location 41
3	Aisle 1	Location 41
4	Aisle 15	Location 10
5	Aisle 18	Location 19
6	Aisle 1	Location 17
7	Aisle 0	Location 29
8	Aisle 0	Location 2
9	Aisle 0	Location 5
10	Aisle 14	Location 44
11	Aisle 0	Location 24
12	Aisle 14	Location 32
13	Aisle 19	Location 21
Order 9	number of articles 6
0	Aisle 10	Location 4
1	Aisle 17	Location 29
2	Aisle 18	Location 0
3	Aisle 1	Location 42
4	Aisle 16	Location 25
5	Aisle 8	Location 41
Order 10	number of articles 15
0	Aisle 12	Location 1
1	Aisle 12	Location 7
2	Aisle 1	Location 14
3	Aisle 0	Location 25
4	Aisle 15	Location 41
5	Aisle 18	Location 1
6	Aisle 15	Location 24
7	Aisle 14	Location 31
8	Aisle 1	Location 16
9	Aisle 1	Location 39
10	Aisle 9	Location 18
11	Aisle 1	Location 13
12	Aisle 0	Location 12
13	Aisle 0	Location 10
14	Aisle 10	Location 42
Order 11	number of articles 23
0	Aisle 6	Location 42
1	Aisle 0	Location 30
2	Aisle 14	Location 33
3	Aisle 15	Location 37
4	Aisle 0	Location 37
5	Aisle 1	Location 27
6	Aisle 17	Location 7
7	Aisle 1	Location 24
8	Aisle 19	Location 25
9	Aisle 10	Location 18
10	Aisle 15	Location 25
11	Aisle 0	Location 8
12	Aisle 0	Location 24
13	Aisle 1	Location 5
14	Aisle 17	Location 14
15	Aisle 12	Location 34
16	Aisle 1	Location 8
17	Aisle 9	Location 40
18	Aisle 1	Location 21
19	Aisle 18	Location 23
20	Aisle 15	Location 43
21	Aisle 18	Location 40
22	Aisle 7	Location 21
Order 12	number of articles 20
