Order 0	number of articles 19
0	Aisle 8	Location 14
1	Aisle 1	Location 15
2	Aisle 16	Location 27
3	Aisle 9	Location 40
4	Aisle 15	Location 15
5	Aisle 1	Location 3
6	Aisle 4	Location 9
7	Aisle 3	Location 35
8	Aisle 8	Location 8
9	Aisle 4	Location 27
10	Aisle 18	Location 5
11	Aisle 13	Location 2
12	Aisle 2	Location 25
13	Aisle 3	Location 25
14	Aisle 13	Location 34
15	Aisle 16	Location 37
16	Aisle 4	Location 22
17	Aisle 17	Location 33
18	Aisle 12	Location 3
Order 1	number of articles 18
0	Aisle 11	Location 33
1	Aisle 1	Location 18
2	Aisle 13	Location 14
3	Aisle 19	Location 23
4	Aisle 15	Location 27
5	Aisle 7	Location 28
6	Aisle 12	Location 40
7	Aisle 19	Location 24
8	Aisle 19	Location 19
9	Aisle 9	Location 11
10	Aisle 7	Location 29
11	Aisle 9	Location 15
12	Aisle 15	Location 42
13	Aisle 2	Location 19
14	Aisle 6	Location 17
15	Aisle 15	Location 36
16	Aisle 17	Location 10
17	Aisle 16	Location 44
Order 2	number of articles 17
0	Aisle 17	Location 6
1	Aisle 5	Location 18
2	Aisle 14	Location 20
3	Aisle 0	Location 44
4	Aisle 4	Location 39
5	Aisle 8	Location 0
6	Aisle 9	Location 44
7	Aisle 19	Location 29
8	Aisle 19	Location 30
9	Aisle 10	Location 9
10	Aisle 12	Location 3
11	Aisle 3	Location 11
12	Aisle 6	Location 28
13	Aisle 3	Location 9
14	Aisle 17	Location 30
15	Aisle 6	Location 32
16	Aisle 14	Location 42
Order 3	number of articles 5
0	Aisle 10	Location 0
1	Aisle 1	Location 35
2	Aisle 14	Location 25
3	Aisle 4	Location 27
4	Aisle 5	Location 26
Order 4	number of articles 22
0	Aisle 6	Location 8
1	Aisle 15	Location 35
2	Aisle 18	Location 44
3	Aisle 8	Location 31
4	Aisle 18	Location 37
5	Aisle 6	Location 11
6	Aisle 10	Location 40
7	Aisle 6	Location 14
8	Aisle 17	Location 25
9	Aisle 2	Location 4
10	Aisle 14	Location 24
11	Aisle 15	Location 37
12	Aisle 3	Location 44
13	Aisle 15	Location 15
14	Aisle 8	Location 16
15	Aisle 2	Location 12
