Order 0	number of articles 16
0	Aisle 0	Location 39
1	Aisle 6	Location 22
2	Aisle 1	Location 10
3	Aisle 1	Location 33
4	Aisle 0	Location 32
5	Aisle 0	Location 7
6	Aisle 1	Location 43
7	Aisle 7	Location 29
8	Aisle 0	Location 31
9	Aisle 1	Location 25
10	Aisle 0	Location 38
11	Aisle 15	Location 34
12	Aisle 0	Location 42
13	Aisle 12	Location 32
14	Aisle 0	Location 40
15	Aisle 11	Location 34
Order 1	number of articles 7
0	Aisle 15	Location 4
1	Aisle 0	Location 3
2	Aisle 0	Location 31
3	Aisle 0	Location 23
4	Aisle 1	Location 37
5	Aisle 1	Location 28
6	Aisle 11	Location 20
Order 2	number of articles 11
0	Aisle 15	Location 14
1	Aisle 6	Location 27
2	Aisle 0	Location 41
3	Aisle 0	Location 38
4	Aisle 0	Location 2
5	Aisle 14	Location 17
6	Aisle 1	Location 34
7	Aisle 11	Location 14
8	Aisle 1	Location 35
9	Aisle 0	Location 3
10	Aisle 1	Location 27
Order 3	number of articles 8
0	Aisle 1	Location 39
1	Aisle 19	Location 42
2	Aisle 10	Location 22
3	Aisle 16	Location 28
4	Aisle 15	Location 44
5	Aisle 0	Location 10
6	Aisle 1	Location 32
7	Aisle 1	Location 31
Order 4	number of articles 20
0	Aisle 7	Location 30
1	Aisle 1	Location 25
2	Aisle 12	Location 41
3	Aisle 14	Location 8
4	Aisle 1	Location 12
5	Aisle 0	Location 0
6	Aisle 1	Location 1
7	Aisle 1	Location 29
8	Aisle 12	Location 8
9	Aisle 19	Location 38
10	Aisle 0	Location 24
11	Aisle 1	Location 3
12	Aisle 0	Location 20
13	Aisle 14	Location 25
14	Aisle 0	Location 36
15	Aisle 7	Location 25
16	Aisle 0	Location 33
17	Aisle 1	Location 18
18	Aisle 0	Location 6
19	Aisle 15	Location 4
Order 5	number of articles 10
0	Aisle 17	Location 9
1	Aisle 14	Location 11
2	Aisle 0	Location 12
3	Aisle 1	Location 27
4	Aisle 0	Location 27
5	Aisle 12	Location 14
6	Aisle 1	Location 42
7	Aisle 0	Location 44
8	Aisle 0	Location 38
9	Aisle 1	Location 8
Order 6	number of articles 9
0	Aisle 1	Location 34
1	Aisle 0	Location 8
2	Aisle 1	Location 20
3	Aisle 18	Location 16
4	Aisle 13	Location 35
5	Aisle 0	Location 19
6	Aisle 1	Location 36
7	Aisle 6	Location 15
8	Aisle 19	Location 8
Order 7	number of articles 16
0	Aisle 11	Location 44
1	Aisle 19	Location 40
2	Aisle 9	Location 44
3	Aisle 19	Location 36
4	Aisle 16	Location 10
5	Aisle 9	Location 10
6	Aisle 1	Location 30
7	Aisle 1	Location 15
8	Aisle 8	Location 41
9	Aisle 0	Location 41
10	Aisle 8	Location 10
11	Aisle 0	Location 4
12	Aisle 0	Location 2
13	Aisle 17	Location 21
14	Aisle 19	Location 0
15	Aisle 1	Location 33
Order 8	number of articles 15
0	Aisle 1	Location 42
1	Aisle 15	Location 26
2	Aisle 1	Location 26
3	Aisle 1	Location 43
4	Aisle 17	Location 22
5	Aisle 1	Location 18
6	Aisle 1	Location 40
7	Aisle 1	Location 44
8	Aisle 19	Location 34
9	Aisle 0	Location 10
10	Aisle 10	Location 20
11	Aisle 7	Location 21
12	Aisle 0	Location 22
13	Aisle 0	Location 18
14	Aisle 1	Location 36
Order 9	number of articles 18
0	Aisle 19	Location 2
1	Aisle 0	Location 37
2	Aisle 15	Location 12
3	Aisle 1	Location 27
4	Aisle 9	Location 5
5	Aisle 6	Location 25
6	Aisle 13	Location 8
7	Aisle 0	Location 6
8	Aisle 10	Location 10
9	Aisle 1	Location 6
10	Aisle 1	Location 15
11	Aisle 7	Location 25
12	Aisle 0	Location 5
13	Aisle 12	Location 21
14	Aisle 0	Location 35
15	Aisle 19	Location 6
16	Aisle 1	Location 1
17	Aisle 1	Location 26
Order 10	number of articles 22
0	Aisle 16	Location 12
1	Aisle 17	Location 17
2	Aisle 1	Location 43
3	Aisle 0	Location 40
4	Aisle 12	Location 3
5	Aisle 1	Location 18
6	Aisle 18	Location 36
7	Aisle 7	Location 3
8	Aisle 6	Location 42
9	Aisle 1	Location 1
10	Aisle 1	Location 19
11	Aisle 0	Location 33
12	Aisle 6	Location 16
13	Aisle 15	Location 21
14	Aisle 7	Location 6
15	Aisle 7	Location 39
16	Aisle 15	Location 15
17	Aisle 1	Location 35
18	Aisle 11	Location 21
19	Aisle 16	Location 17
20	Aisle 1	Location 31
21	Aisle 10	Location 29
Order 11	number of articles 24
0	Aisle 1	Location 2
1	Aisle 1	Location 32
2	Aisle 1	Location 3
3	Aisle 0	Location 29
4	Aisle 0	Location 4
5	Aisle 0	Location 26
6	Aisle 7	Location 40
7	Aisle 1	Location 12
8	Aisle 18	Location 7
9	Aisle 17	Location 25
10	Aisle 0	Location 13
11	Aisle 8	Location 27
12	Aisle 11	Location 41
13	Aisle 1	Location 29
14	Aisle 1	Location 7
15	Aisle 11	Location 20
16	Aisle 1	Location 43
17	Aisle 18	Location 5
18	Aisle 13	Location 7
19	Aisle 1	Location 16
20	Aisle 8	Location 29
21	Aisle 12	Location 41
22	Aisle 16	Location 43
23	Aisle 1	Location 27
Order 12	number of articles 15
0	Aisle 1	Location 8
1	Aisle 19	Location 3
2	Aisle 1	Location 18
3	Aisle 1	Location 22
4	Aisle 1	Location 24
5	Aisle 1	Location 33
6	Aisle 10	Location 39
7	Aisle 8	Location 36
8	Aisle 1	Location 5
9	Aisle 1	Location 42
10	Aisle 9	Location 37
11	Aisle 0	Location 27
12	Aisle 1	Location 44
13	Aisle 1	Location 13
14	Aisle 1	Location 1
Order 13	number of articles 19
0	Aisle 13	Location 34
1	Aisle 16	Location 34
2	Aisle 13	Location 32
3	Aisle 0	Location 19
4	Aisle 1	Location 18
5	Aisle 0	Location 17
6	Aisle 1	Location 28
7	Aisle 7	Location 22
8	Aisle 0	Location 8
9	Aisle 0	Location 40
10	Aisle 8	Location 4
11	Aisle 7	Location 34
12	Aisle 0	Location 16
13	Aisle 15	Location 36
14	Aisle 9	Location 21
15	Aisle 1	Location 10
16	Aisle 0	Location 9
17	Aisle 19	Location 35
18	Aisle 15	Location 16
Order 14	number of articles 9
0	Aisle 1	Location 8
1	Aisle 19	Location 6
2	Aisle 9	Location 21
3	Aisle 17	Location 39
4	Aisle 6	Location 41
5	Aisle 18	Location 40
6	Aisle 1	Location 20
7	Aisle 15	Location 14
8	Aisle 13	Location 16
Order 15	number of articles 13
0	Aisle 18	Location 20
1	Aisle 0	Location 21
2	Aisle 7	Location 10
3	Aisle 1	Location 38
4	Aisle 7	Location 3
5	Aisle 11	Location 33
6	Aisle 1	Location 24
7	Aisle 13	Location 28
8	Aisle 1	Location 31
9	Aisle 1	Location 26
10	Aisle 16	Location 10
11	Aisle 1	Location 25
12	Aisle 0	Location 11
Order 16	number of articles 15
0	Aisle 12	Location 40
1	Aisle 0	Location 12
2	Aisle 0	Location 41
3	Aisle 15	Location 23
4	Aisle 13	Location 6
5	Aisle 1	Location 4
6	Aisle 0	Location 44
7	Aisle 0	Location 30
8	Aisle 0	Location 8
9	Aisle 19	Location 43
10	Aisle 0	Location 23
11	Aisle 0	Location 21
12	Aisle 8	Location 29
13	Aisle 1	Location 5
14	Aisle 0	Location 0
Order 17	number of articles 13
0	Aisle 1	Location 13
1	Aisle 9	Location 6
2	Aisle 17	Location 9
3	Aisle 10	Location 27
4	Aisle 0	Location 10
5	Aisle 8	Location 4
6	Aisle 0	Location 20
7	Aisle 1	Location 11
8	Aisle 0	Location 44
9	Aisle 0	Location 22
10	Aisle 1	Location 41
11	Aisle 0	Location 19
12	Aisle 1	Location 7
Order 18	number of articles 7
0	Aisle 10	Location 2
1	Aisle 6	Location 20
2	Aisle 1	Location 44
3	Aisle 0	Location 3
4	Aisle 16	Location 28
5	Aisle 13	Location 17
6	Aisle 1	Location 41
Order 19	number of articles 20
0	Aisle 1	Location 11
1	Aisle 1	Location 27
2	Aisle 17	Location 30
3	Aisle 0	Location 41
4	Aisle 1	Location 41
5	Aisle 7	Location 28
6	Aisle 0	Location 40
7	Aisle 0	Location 0
8	Aisle 0	Location 13
9	Aisle 6	Location 1
10	Aisle 0	Location 10
11	Aisle 18	Location 13
12	Aisle 1	Location 13
13	Aisle 14	Location 32
14	Aisle 0	Location 11
15	Aisle 9	Location 29
