Order 0	number of articles 20
0	Aisle 1	Location 26
1	Aisle 0	Location 4
2	Aisle 13	Location 40
3	Aisle 0	Location 9
4	Aisle 1	Location 34
5	Aisle 8	Location 10
6	Aisle 0	Location 38
7	Aisle 14	Location 27
8	Aisle 1	Location 41
9	Aisle 17	Location 19
10	Aisle 19	Location 25
11	Aisle 8	Location 44
12	Aisle 1	Location 0
13	Aisle 6	Location 7
14	Aisle 12	Location 13
15	Aisle 0	Location 13
16	Aisle 0	Location 2
17	Aisle 0	Location 29
18	Aisle 16	Location 39
19	Aisle 17	Location 35
Order 1	number of articles 21
0	Aisle 10	Location 15
1	Aisle 1	Location 22
2	Aisle 17	Location 43
3	Aisle 0	Location 23
4	Aisle 1	Location 38
5	Aisle 0	Location 18
6	Aisle 9	Location 15
7	Aisle 8	Location 41
8	Aisle 1	Location 12
9	Aisle 0	Location 19
10	Aisle 1	Location 31
11	Aisle 10	Location 6
12	Aisle 1	Location 30
13	Aisle 10	Location 9
14	Aisle 1	Location 26
15	Aisle 0	Location 14
16	Aisle 15	Location 28
17	Aisle 13	Location 29
18	Aisle 1	Location 43
19	Aisle 1	Location 23
20	Aisle 17	Location 19
Order 2	number of articles 11
0	Aisle 0	Location 8
1	Aisle 0	Location 2
2	Aisle 16	Location 29
3	Aisle 1	Location 28
4	Aisle 13	Location 24
5	Aisle 0	Location 0
6	Aisle 7	Location 4
7	Aisle 0	Location 21
8	Aisle 1	Location 11
9	Aisle 1	Location 19
10	Aisle 1	Location 12
Order 3	number of articles 11
0	Aisle 13	Location 27
1	Aisle 0	Location 44
2	Aisle 11	Location 28
3	Aisle 19	Location 4
4	Aisle 0	Location 5
5	Aisle 0	Location 11
6	Aisle 1	Location 2
7	Aisle 19	Location 38
8	Aisle 0	Location 23
9	Aisle 10	Location 0
10	Aisle 0	Location 29
Order 4	number of articles 15
0	Aisle 13	Location 34
1	Aisle 1	Location 33
2	Aisle 1	Location 34
3	Aisle 8	Location 19
4	Aisle 0	Location 11
5	Aisle 1	Location 15
6	Aisle 0	Location 30
7	Aisle 1	Location 13
8	Aisle 0	Location 3
9	Aisle 0	Location 42
10	Aisle 1	Location 38
11	Aisle 11	Location 34
12	Aisle 13	Location 22
13	Aisle 0	Location 34
14	Aisle 16	Location 15
Order 5	number of articles 5
0	Aisle 1	Location 29
1	Aisle 0	Location 11
2	Aisle 13	Location 12
3	Aisle 11	Location 35
4	Aisle 11	Location 27
Order 6	number of articles 22
0	Aisle 16	Location 28
1	Aisle 16	Location 20
2	Aisle 9	Location 36
3	Aisle 12	Location 22
4	Aisle 0	Location 39
5	Aisle 14	Location 16
6	Aisle 0	Location 12
7	Aisle 19	Location 6
8	Aisle 1	Location 43
9	Aisle 8	Location 28
10	Aisle 0	Location 24
11	Aisle 16	Location 8
12	Aisle 6	Location 41
13	Aisle 18	Location 3
14	Aisle 13	Location 2
15	Aisle 8	Location 35
16	Aisle 13	Location 37
17	Aisle 8	Location 34
18	Aisle 1	Location 26
19	Aisle 9	Location 5
20	Aisle 1	Location 42
21	Aisle 1	Location 4
Order 7	number of articles 12
0	Aisle 11	Location 17
1	Aisle 1	Location 23
2	Aisle 0	Location 43
3	Aisle 1	Location 32
4	Aisle 0	Location 7
5	Aisle 11	Location 44
6	Aisle 17	Location 30
7	Aisle 7	Location 23
8	Aisle 0	Location 27
9	Aisle 0	Location 36
10	Aisle 10	Location 41
11	Aisle 0	Location 28
Order 8	number of articles 16
0	Aisle 14	Location 20
1	Aisle 6	Location 26
2	Aisle 0	Location 21
3	Aisle 1	Location 13
4	Aisle 1	Location 20
5	Aisle 0	Location 27
6	Aisle 0	Location 24
7	Aisle 0	Location 3
8	Aisle 1	Location 36
9	Aisle 7	Location 2
10	Aisle 12	Location 33
11	Aisle 16	Location 26
12	Aisle 0	Location 32
13	Aisle 0	Location 6
14	Aisle 0	Location 42
15	Aisle 0	Location 29
Order 9	number of articles 21
0	Aisle 0	Location 23
1	Aisle 0	Location 33
2	Aisle 1	Location 18
3	Aisle 14	Location 40
4	Aisle 0	Location 17
5	Aisle 9	Location 13
6	Aisle 0	Location 38
7	Aisle 1	Location 37
8	Aisle 1	Location 29
9	Aisle 1	Location 30
10	Aisle 11	Location 15
11	Aisle 0	Location 10
12	Aisle 14	Location 23
13	Aisle 0	Location 36
14	Aisle 12	Location 43
15	Aisle 12	Location 1
16	Aisle 1	Location 2
17	Aisle 1	Location 25
18	Aisle 18	Location 33
19	Aisle 1	Location 15
20	Aisle 7	Location 1
Order 10	number of articles 20
0	Aisle 6	Location 0
1	Aisle 14	Location 25
2	Aisle 0	Location 35
3	Aisle 1	Location 18
4	Aisle 15	Location 13
5	Aisle 0	Location 9
6	Aisle 0	Location 1
7	Aisle 1	Location 20
8	Aisle 15	Location 43
9	Aisle 1	Location 34
10	Aisle 8	Location 33
11	Aisle 0	Location 3
12	Aisle 0	Location 20
13	Aisle 0	Location 13
14	Aisle 0	Location 10
15	Aisle 12	Location 43
16	Aisle 1	Location 21
17	Aisle 1	Location 16
18	Aisle 16	Location 16
19	Aisle 9	Location 26
Order 11	number of articles 13
0	Aisle 6	Location 9
1	Aisle 7	Location 4
2	Aisle 11	Location 12
3	Aisle 14	Location 14
4	Aisle 0	Location 32
5	Aisle 9	Location 11
6	Aisle 1	Location 33
7	Aisle 6	Location 11
8	Aisle 13	Location 7
9	Aisle 0	Location 12
10	Aisle 1	Location 29
11	Aisle 1	Location 36
12	Aisle 17	Location 20
Order 12	number of articles 6
0	Aisle 1	Location 3
1	Aisle 1	Location 1
2	Aisle 11	Location 16
3	Aisle 8	Location 4
4	Aisle 1	Location 30
5	Aisle 17	Location 4
Order 13	number of articles 8
0	Aisle 0	Location 15
1	Aisle 9	Location 24
2	Aisle 1	Location 39
3	Aisle 12	Location 23
4	Aisle 0	Location 35
5	Aisle 0	Location 24
6	Aisle 0	Location 2
7	Aisle 18	Location 10
Order 14	number of articles 10
0	Aisle 1	Location 38
1	Aisle 1	Location 23
2	Aisle 7	Location 35
3	Aisle 0	Location 33
4	Aisle 17	Location 22
5	Aisle 12	Location 2
6	Aisle 1	Location 0
7	Aisle 6	Location 7
8	Aisle 16	Location 19
9	Aisle 12	Location 41
Order 15	number of articles 6
0	Aisle 13	Location 7
1	Aisle 1	Location 30
2	Aisle 17	Location 20
3	Aisle 8	Location 35
4	Aisle 1	Location 17
5	Aisle 0	Location 39
Order 16	number of articles 7
0	Aisle 0	Location 37
1	Aisle 14	Location 15
2	Aisle 7	Location 33
3	Aisle 0	Location 32
4	Aisle 18	Location 38
5	Aisle 0	Location 33
6	Aisle 16	Location 32
Order 17	number of articles 20
0	Aisle 0	Location 42
1	Aisle 6	Location 27
2	Aisle 15	Location 5
3	Aisle 0	Location 6
4	Aisle 0	Location 35
5	Aisle 0	Location 41
6	Aisle 1	Location 28
7	Aisle 11	Location 22
8	Aisle 7	Location 10
9	Aisle 8	Location 4
10	Aisle 12	Location 25
11	Aisle 1	Location 42
12	Aisle 0	Location 1
13	Aisle 18	Location 6
14	Aisle 1	Location 31
15	Aisle 12	Location 17
16	Aisle 0	Location 7
17	Aisle 1	Location 32
18	Aisle 17	Location 4
19	Aisle 0	Location 38
Order 18	number of articles 7
0	Aisle 0	Location 18
1	Aisle 19	Location 20
2	Aisle 16	Location 19
3	Aisle 12	Location 2
4	Aisle 1	Location 10
5	Aisle 18	Location 36
6	Aisle 1	Location 14
Order 19	number of articles 18
0	Aisle 8	Location 22
1	Aisle 0	Location 32
2	Aisle 1	Location 32
3	Aisle 9	Location 19
4	Aisle 0	Location 34
5	Aisle 1	Location 28
6	Aisle 0	Location 36
7	Aisle 1	Location 16
8	Aisle 19	Location 18
9	Aisle 1	Location 27
10	Aisle 6	Location 44
11	Aisle 1	Location 4
12	Aisle 9	Location 4
13	Aisle 8	Location 20
14	Aisle 1	Location 18
15	Aisle 1	Location 6
16	Aisle 1	Location 13
17	Aisle 13	Location 3
