Order 0	number of articles 11
0	Aisle 1	Location 14
1	Aisle 11	Location 39
2	Aisle 0	Location 9
3	Aisle 1	Location 15
4	Aisle 14	Location 20
5	Aisle 0	Location 31
6	Aisle 14	Location 5
7	Aisle 1	Location 33
8	Aisle 0	Location 35
9	Aisle 11	Location 27
10	Aisle 12	Location 34
Order 1	number of articles 7
0	Aisle 19	Location 0
1	Aisle 11	Location 6
2	Aisle 1	Location 36
3	Aisle 6	Location 27
4	Aisle 7	Location 43
5	Aisle 18	Location 16
6	Aisle 9	Location 21
Order 2	number of articles 21
0	Aisle 0	Location 43
1	Aisle 10	Location 21
2	Aisle 12	Location 14
3	Aisle 0	Location 15
4	Aisle 1	Location 32
5	Aisle 0	Location 35
6	Aisle 16	Location 11
7	Aisle 19	Location 35
8	Aisle 15	Location 24
9	Aisle 0	Location 9
10	Aisle 12	Location 44
11	Aisle 19	Location 0
12	Aisle 7	Location 11
13	Aisle 0	Location 8
14	Aisle 19	Location 37
15	Aisle 15	Location 22
16	Aisle 6	Location 11
17	Aisle 1	Location 20
18	Aisle 1	Location 27
19	Aisle 0	Location 16
20	Aisle 11	Location 6
Order 3	number of articles 14
0	Aisle 17	Location 37
1	Aisle 12	Location 40
2	Aisle 1	Location 27
3	Aisle 17	Location 14
4	Aisle 9	Location 4
5	Aisle 14	Location 39
6	Aisle 8	Location 26
7	Aisle 1	Location 34
8	Aisle 1	Location 28
9	Aisle 0	Location 18
10	Aisle 16	Location 39
11	Aisle 7	Location 7
12	Aisle 0	Location 38
13	Aisle 1	Location 12
Order 4	number of articles 10
0	Aisle 1	Location 24
1	Aisle 15	Location 3
2	Aisle 12	Location 22
3	Aisle 1	Location 42
4	Aisle 0	Location 34
5	Aisle 13	Location 14
6	Aisle 0	Location 21
7	Aisle 17	Location 41
8	Aisle 1	Location 32
9	Aisle 1	Location 27
Order 5	number of articles 13
0	Aisle 19	Location 11
1	Aisle 1	Location 18
2	Aisle 1	Location 36
3	Aisle 1	Location 44
4	Aisle 16	Location 4
5	Aisle 18	Location 41
6	Aisle 7	Location 13
7	Aisle 0	Location 17
8	Aisle 8	Location 2
9	Aisle 13	Location 21
10	Aisle 0	Location 15
11	Aisle 0	Location 22
12	Aisle 1	Location 2
Order 6	number of articles 6
0	Aisle 0	Location 27
1	Aisle 12	Location 44
2	Aisle 0	Location 17
3	Aisle 0	Location 31
4	Aisle 13	Location 38
5	Aisle 1	Location 36
Order 7	number of articles 5
0	Aisle 1	Location 31
1	Aisle 1	Location 16
2	Aisle 1	Location 35
3	Aisle 6	Location 13
4	Aisle 1	Location 40
Order 8	number of articles 17
0	Aisle 0	Location 16
1	Aisle 0	Location 8
2	Aisle 17	Location 17
3	Aisle 16	Location 29
4	Aisle 0	Location 31
5	Aisle 1	Location 12
6	Aisle 15	Location 18
7	Aisle 1	Location 44
8	Aisle 1	Location 10
9	Aisle 16	Location 15
10	Aisle 9	Location 12
11	Aisle 12	Location 43
12	Aisle 1	Location 31
13	Aisle 7	Location 9
14	Aisle 14	Location 9
15	Aisle 9	Location 11
16	Aisle 1	Location 23
Order 9	number of articles 13
0	Aisle 0	Location 43
1	Aisle 7	Location 28
2	Aisle 0	Location 14
3	Aisle 10	Location 40
4	Aisle 7	Location 7
5	Aisle 1	Location 6
6	Aisle 0	Location 1
7	Aisle 0	Location 11
8	Aisle 6	Location 34
9	Aisle 0	Location 22
10	Aisle 9	Location 9
11	Aisle 0	Location 18
