Order 0	number of articles 13
0	Aisle 10	Location 36
1	Aisle 19	Location 21
2	Aisle 1	Location 25
3	Aisle 15	Location 14
4	Aisle 10	Location 22
5	Aisle 15	Location 4
6	Aisle 0	Location 1
7	Aisle 0	Location 2
8	Aisle 0	Location 18
9	Aisle 0	Location 23
10	Aisle 1	Location 10
11	Aisle 9	Location 25
12	Aisle 1	Location 26
Order 1	number of articles 17
0	Aisle 12	Location 6
1	Aisle 13	Location 22
2	Aisle 1	Location 24
3	Aisle 11	Location 43
4	Aisle 1	Location 10
5	Aisle 8	Location 17
6	Aisle 0	Location 2
7	Aisle 15	Location 17
8	Aisle 0	Location 27
9	Aisle 1	Location 9
10	Aisle 12	Location 10
11	Aisle 0	Location 39
12	Aisle 15	Location 5
13	Aisle 0	Location 35
14	Aisle 1	Location 31
15	Aisle 19	Location 15
16	Aisle 1	Location 38
Order 2	number of articles 21
0	Aisle 1	Location 44
1	Aisle 17	Location 9
2	Aisle 0	Location 29
3	Aisle 16	Location 16
4	Aisle 0	Location 24
5	Aisle 8	Location 37
6	Aisle 16	Location 44
7	Aisle 18	Location 25
8	Aisle 11	Location 40
9	Aisle 11	Location 37
10	Aisle 0	Location 25
11	Aisle 9	Location 32
12	Aisle 6	Location 4
13	Aisle 0	Location 19
14	Aisle 1	Location 41
15	Aisle 8	Location 43
16	Aisle 1	Location 39
17	Aisle 0	Location 14
18	Aisle 14	Location 36
19	Aisle 0	Location 8
20	Aisle 9	Location 24
Order 3	number of articles 8
0	Aisle 9	Location 33
1	Aisle 1	Location 23
2	Aisle 0	Location 22
3	Aisle 7	Location 23
4	Aisle 1	Location 14
5	Aisle 14	Location 0
6	Aisle 0	Location 15
7	Aisle 1	Location 40
Order 4	number of articles 14
0	Aisle 14	Location 21
1	Aisle 10	Location 17
2	Aisle 0	Location 39
3	Aisle 0	Location 2
4	Aisle 1	Location 15
5	Aisle 0	Location 5
6	Aisle 13	Location 42
7	Aisle 0	Location 19
8	Aisle 15	Location 13
9	Aisle 11	Location 4
10	Aisle 0	Location 25
11	Aisle 9	Location 11
12	Aisle 0	Location 29
13	Aisle 14	Location 20
Order 5	number of articles 6
0	Aisle 10	Location 18
1	Aisle 1	Location 21
2	Aisle 1	Location 29
3	Aisle 1	Location 20
4	Aisle 1	Location 15
5	Aisle 17	Location 5
Order 6	number of articles 9
0	Aisle 1	Location 0
1	Aisle 9	Location 40
2	Aisle 18	Location 42
3	Aisle 1	Location 43
4	Aisle 11	Location 20
5	Aisle 1	Location 9
6	Aisle 6	Location 28
7	Aisle 1	Location 10
8	Aisle 0	Location 11
Order 7	number of articles 11
0	Aisle 17	Location 17
1	Aisle 0	Location 19
2	Aisle 13	Location 28
3	Aisle 0	Location 21
4	Aisle 1	Location 44
5	Aisle 13	Location 42
6	Aisle 0	Location 29
7	Aisle 9	Location 24
8	Aisle 15	Location 5
9	Aisle 10	Location 2
10	Aisle 17	Location 1
Order 8	number of articles 13
0	Aisle 0	Location 1
1	Aisle 1	Location 37
2	Aisle 1	Location 15
3	Aisle 1	Location 4
4	Aisle 14	Location 20
5	Aisle 17	Location 41
6	Aisle 13	Location 25
7	Aisle 14	Location 29
8	Aisle 0	Location 3
9	Aisle 0	Location 11
10	Aisle 12	Location 8
11	Aisle 1	Location 24
12	Aisle 15	Location 3
Order 9	number of articles 6
0	Aisle 1	Location 24
1	Aisle 11	Location 32
2	Aisle 16	Location 11
3	Aisle 1	Location 22
4	Aisle 19	Location 31
5	Aisle 17	Location 42
Order 10	number of articles 13
0	Aisle 1	Location 32
1	Aisle 0	Location 34
2	Aisle 0	Location 30
3	Aisle 0	Location 1
4	Aisle 13	Location 37
5	Aisle 1	Location 6
6	Aisle 1	Location 19
7	Aisle 1	Location 5
8	Aisle 17	Location 6
9	Aisle 1	Location 38
10	Aisle 8	Location 31
11	Aisle 12	Location 38
12	Aisle 11	Location 28
Order 11	number of articles 10
0	Aisle 1	Location 29
1	Aisle 12	Location 41
2	Aisle 0	Location 12
3	Aisle 0	Location 7
4	Aisle 6	Location 24
5	Aisle 13	Location 1
6	Aisle 0	Location 8
7	Aisle 12	Location 20
8	Aisle 8	Location 40
9	Aisle 1	Location 13
Order 12	number of articles 11
0	Aisle 10	Location 21
1	Aisle 19	Location 13
2	Aisle 7	Location 11
3	Aisle 17	Location 4
4	Aisle 8	Location 43
5	Aisle 14	Location 19
6	Aisle 10	Location 37
7	Aisle 17	Location 2
8	Aisle 19	Location 21
9	Aisle 8	Location 39
10	Aisle 8	Location 22
Order 13	number of articles 16
0	Aisle 19	Location 31
1	Aisle 1	Location 41
2	Aisle 10	Location 36
3	Aisle 1	Location 3
4	Aisle 0	Location 9
5	Aisle 0	Location 34
6	Aisle 0	Location 3
7	Aisle 0	Location 39
8	Aisle 8	Location 32
9	Aisle 16	Location 1
10	Aisle 1	Location 31
11	Aisle 0	Location 7
12	Aisle 14	Location 26
13	Aisle 8	Location 29
14	Aisle 16	Location 38
15	Aisle 0	Location 28
Order 14	number of articles 7
0	Aisle 1	Location 42
1	Aisle 0	Location 39
2	Aisle 10	Location 27
3	Aisle 8	Location 0
4	Aisle 9	Location 5
5	Aisle 6	Location 15
6	Aisle 1	Location 18
Order 15	number of articles 20
0	Aisle 18	Location 43
1	Aisle 15	Location 20
2	Aisle 16	Location 31
3	Aisle 8	Location 22
4	Aisle 8	Location 23
5	Aisle 0	Location 36
6	Aisle 10	Location 21
7	Aisle 1	Location 8
8	Aisle 1	Location 25
9	Aisle 1	Location 10
10	Aisle 0	Location 9
11	Aisle 1	Location 35
12	Aisle 0	Location 42
13	Aisle 1	Location 41
14	Aisle 0	Location 43
15	Aisle 11	Location 6
16	Aisle 17	Location 28
17	Aisle 0	Location 44
18	Aisle 9	Location 4
19	Aisle 16	Location 29
Order 16	number of articles 6
0	Aisle 1	Location 7
1	Aisle 17	Location 34
2	Aisle 1	Location 19
3	Aisle 13	Location 10
4	Aisle 12	Location 20
5	Aisle 1	Location 10
Order 17	number of articles 9
0	Aisle 17	Location 26
1	Aisle 1	Location 26
2	Aisle 0	Location 13
3	Aisle 14	Location 1
4	Aisle 0	Location 33
5	Aisle 13	Location 28
6	Aisle 1	Location 32
7	Aisle 7	Location 30
8	Aisle 18	Location 39
Order 18	number of articles 24
0	Aisle 12	Location 7
1	Aisle 1	Location 13
2	Aisle 0	Location 10
3	Aisle 1	Location 3
4	Aisle 19	Location 15
5	Aisle 1	Location 21
6	Aisle 0	Location 34
7	Aisle 1	Location 16
8	Aisle 17	Location 36
9	Aisle 14	Location 9
10	Aisle 0	Location 19
11	Aisle 1	Location 2
12	Aisle 12	Location 36
13	Aisle 0	Location 37
14	Aisle 11	Location 4
15	Aisle 1	Location 22
16	Aisle 7	Location 37
17	Aisle 0	Location 42
18	Aisle 0	Location 38
19	Aisle 13	Location 32
20	Aisle 11	Location 7
21	Aisle 18	Location 17
22	Aisle 1	Location 0
23	Aisle 1	Location 5
Order 19	number of articles 11
0	Aisle 18	Location 7
1	Aisle 0	Location 34
2	Aisle 18	Location 35
3	Aisle 1	Location 26
4	Aisle 13	Location 43
5	Aisle 6	Location 36
6	Aisle 10	Location 4
7	Aisle 1	Location 37
8	Aisle 0	Location 36
9	Aisle 14	Location 28
10	Aisle 11	Location 39
