Order 0	number of articles 6
0	Aisle 0	Location 35
1	Aisle 8	Location 40
2	Aisle 18	Location 6
3	Aisle 1	Location 19
4	Aisle 0	Location 14
5	Aisle 11	Location 19
Order 1	number of articles 12
0	Aisle 15	Location 40
1	Aisle 15	Location 37
2	Aisle 1	Location 25
3	Aisle 1	Location 36
4	Aisle 0	Location 18
5	Aisle 0	Location 29
6	Aisle 0	Location 1
7	Aisle 16	Location 5
8	Aisle 10	Location 28
9	Aisle 1	Location 3
10	Aisle 0	Location 33
11	Aisle 1	Location 34
Order 2	number of articles 23
0	Aisle 9	Location 24
1	Aisle 0	Location 17
2	Aisle 16	Location 18
3	Aisle 0	Location 33
4	Aisle 18	Location 3
5	Aisle 13	Location 26
6	Aisle 16	Location 19
7	Aisle 1	Location 30
8	Aisle 0	Location 6
9	Aisle 14	Location 29
10	Aisle 1	Location 15
11	Aisle 10	Location 18
12	Aisle 16	Location 16
13	Aisle 1	Location 4
14	Aisle 18	Location 32
15	Aisle 1	Location 20
16	Aisle 0	Location 4
17	Aisle 10	Location 43
18	Aisle 1	Location 17
19	Aisle 9	Location 17
20	Aisle 1	Location 42
21	Aisle 14	Location 39
22	Aisle 1	Location 3
Order 3	number of articles 21
0	Aisle 6	Location 3
1	Aisle 1	Location 43
2	Aisle 13	Location 6
3	Aisle 18	Location 16
4	Aisle 0	Location 23
5	Aisle 12	Location 5
6	Aisle 15	Location 22
7	Aisle 1	Location 42
8	Aisle 1	Location 38
9	Aisle 0	Location 22
10	Aisle 0	Location 38
11	Aisle 1	Location 3
12	Aisle 13	Location 16
13	Aisle 14	Location 33
14	Aisle 0	Location 29
15	Aisle 17	Location 41
16	Aisle 0	Location 20
17	Aisle 1	Location 26
18	Aisle 0	Location 5
19	Aisle 9	Location 15
20	Aisle 14	Location 30
Order 4	number of articles 9
0	Aisle 1	Location 33
1	Aisle 13	Location 35
2	Aisle 11	Location 37
3	Aisle 14	Location 31
4	Aisle 13	Location 41
5	Aisle 0	Location 0
6	Aisle 8	Location 21
7	Aisle 0	Location 17
8	Aisle 0	Location 25
Order 5	number of articles 6
0	Aisle 13	Location 14
1	Aisle 18	Location 35
2	Aisle 0	Location 10
3	Aisle 0	Location 23
4	Aisle 8	Location 10
5	Aisle 15	Location 1
Order 6	number of articles 22
0	Aisle 9	Location 17
1	Aisle 0	Location 20
2	Aisle 10	Location 40
3	Aisle 15	Location 30
4	Aisle 16	Location 26
5	Aisle 10	Location 4
6	Aisle 15	Location 4
7	Aisle 11	Location 21
8	Aisle 15	Location 32
9	Aisle 1	Location 20
10	Aisle 6	Location 32
11	Aisle 12	Location 41
12	Aisle 1	Location 35
13	Aisle 0	Location 31
14	Aisle 1	Location 29
15	Aisle 16	Location 1
16	Aisle 0	Location 27
17	Aisle 1	Location 28
18	Aisle 0	Location 17
19	Aisle 6	Location 33
20	Aisle 8	Location 5
21	Aisle 7	Location 4
Order 7	number of articles 12
0	Aisle 0	Location 39
1	Aisle 0	Location 32
2	Aisle 16	Location 6
3	Aisle 1	Location 16
4	Aisle 10	Location 3
5	Aisle 15	Location 34
6	Aisle 1	Location 18
7	Aisle 1	Location 15
8	Aisle 9	Location 44
9	Aisle 1	Location 37
10	Aisle 0	Location 30
11	Aisle 0	Location 10
Order 8	number of articles 17
0	Aisle 10	Location 6
1	Aisle 6	Location 35
2	Aisle 11	Location 26
3	Aisle 6	Location 17
4	Aisle 12	Location 25
5	Aisle 11	Location 3
6	Aisle 1	Location 23
7	Aisle 14	Location 10
8	Aisle 1	Location 39
9	Aisle 6	Location 27
10	Aisle 9	Location 1
11	Aisle 1	Location 10
12	Aisle 1	Location 4
13	Aisle 0	Location 26
14	Aisle 1	Location 12
15	Aisle 1	Location 19
16	Aisle 12	Location 22
Order 9	number of articles 14
0	Aisle 0	Location 2
1	Aisle 15	Location 20
2	Aisle 11	Location 33
3	Aisle 12	Location 29
4	Aisle 0	Location 40
5	Aisle 17	Location 15
6	Aisle 8	Location 22
7	Aisle 11	Location 1
8	Aisle 7	Location 24
9	Aisle 0	Location 39
10	Aisle 0	Location 13
11	Aisle 1	Location 10
12	Aisle 1	Location 34
13	Aisle 0	Location 24
Order 10	number of articles 13
0	Aisle 14	Location 44
1	Aisle 1	Location 39
2	Aisle 14	Location 4
3	Aisle 17	Location 25
4	Aisle 0	Location 27
5	Aisle 1	Location 6
6	Aisle 19	Location 26
7	Aisle 1	Location 12
8	Aisle 0	Location 0
9	Aisle 1	Location 44
10	Aisle 14	Location 18
11	Aisle 1	Location 23
12	Aisle 10	Location 40
Order 11	number of articles 21
0	Aisle 14	Location 4
1	Aisle 19	Location 6
2	Aisle 17	Location 31
3	Aisle 12	Location 32
4	Aisle 18	Location 18
5	Aisle 0	Location 39
6	Aisle 1	Location 17
7	Aisle 0	Location 14
8	Aisle 16	Location 21
9	Aisle 7	Location 21
10	Aisle 1	Location 24
11	Aisle 0	Location 41
12	Aisle 0	Location 9
13	Aisle 1	Location 16
14	Aisle 1	Location 39
15	Aisle 8	Location 43
16	Aisle 8	Location 26
17	Aisle 16	Location 41
18	Aisle 0	Location 38
19	Aisle 1	Location 5
20	Aisle 6	Location 19
Order 12	number of articles 17
0	Aisle 0	Location 25
1	Aisle 0	Location 21
2	Aisle 1	Location 43
3	Aisle 0	Location 13
4	Aisle 0	Location 31
5	Aisle 11	Location 24
6	Aisle 11	Location 34
7	Aisle 8	Location 44
8	Aisle 10	Location 35
9	Aisle 1	Location 17
10	Aisle 15	Location 8
11	Aisle 1	Location 35
12	Aisle 10	Location 2
13	Aisle 16	Location 32
14	Aisle 0	Location 41
15	Aisle 0	Location 42
16	Aisle 9	Location 37
Order 13	number of articles 11
0	Aisle 9	Location 2
1	Aisle 18	Location 13
2	Aisle 18	Location 21
3	Aisle 0	Location 23
4	Aisle 15	Location 24
5	Aisle 0	Location 35
6	Aisle 1	Location 6
7	Aisle 0	Location 29
8	Aisle 13	Location 24
9	Aisle 0	Location 39
10	Aisle 12	Location 12
Order 14	number of articles 22
0	Aisle 1	Location 13
1	Aisle 0	Location 0
2	Aisle 0	Location 3
3	Aisle 0	Location 32
4	Aisle 18	Location 1
5	Aisle 7	Location 36
6	Aisle 18	Location 42
7	Aisle 1	Location 22
8	Aisle 1	Location 35
9	Aisle 0	Location 44
10	Aisle 7	Location 7
11	Aisle 12	Location 36
12	Aisle 0	Location 9
13	Aisle 16	Location 30
14	Aisle 0	Location 7
15	Aisle 0	Location 26
16	Aisle 16	Location 32
17	Aisle 8	Location 9
18	Aisle 13	Location 34
19	Aisle 10	Location 30
20	Aisle 13	Location 12
21	Aisle 6	Location 17
Order 15	number of articles 11
0	Aisle 6	Location 6
1	Aisle 0	Location 14
2	Aisle 0	Location 38
3	Aisle 1	Location 27
4	Aisle 1	Location 42
5	Aisle 9	Location 29
6	Aisle 11	Location 11
7	Aisle 12	Location 33
8	Aisle 0	Location 21
9	Aisle 17	Location 32
10	Aisle 1	Location 41
Order 16	number of articles 9
0	Aisle 0	Location 9
1	Aisle 18	Location 3
2	Aisle 1	Location 5
3	Aisle 0	Location 26
4	Aisle 12	Location 32
5	Aisle 1	Location 40
6	Aisle 15	Location 8
7	Aisle 12	Location 15
8	Aisle 1	Location 21
Order 17	number of articles 11
0	Aisle 0	Location 0
1	Aisle 12	Location 23
2	Aisle 1	Location 31
3	Aisle 13	Location 38
4	Aisle 19	Location 15
5	Aisle 7	Location 2
6	Aisle 1	Location 41
7	Aisle 1	Location 16
8	Aisle 12	Location 32
9	Aisle 17	Location 1
10	Aisle 0	Location 26
Order 18	number of articles 24
0	Aisle 1	Location 1
1	Aisle 12	Location 25
2	Aisle 8	Location 17
3	Aisle 1	Location 6
4	Aisle 0	Location 36
5	Aisle 1	Location 28
6	Aisle 0	Location 10
7	Aisle 7	Location 40
8	Aisle 1	Location 22
9	Aisle 17	Location 37
10	Aisle 0	Location 9
11	Aisle 7	Location 28
12	Aisle 17	Location 7
13	Aisle 1	Location 18
14	Aisle 18	Location 20
15	Aisle 0	Location 7
16	Aisle 13	Location 0
17	Aisle 16	Location 43
18	Aisle 10	Location 40
19	Aisle 17	Location 25
20	Aisle 19	Location 22
21	Aisle 17	Location 14
22	Aisle 13	Location 12
23	Aisle 7	Location 18
Order 19	number of articles 22
0	Aisle 0	Location 22
1	Aisle 1	Location 17
2	Aisle 0	Location 2
3	Aisle 0	Location 36
4	Aisle 0	Location 23
5	Aisle 16	Location 25
6	Aisle 14	Location 5
7	Aisle 1	Location 32
8	Aisle 0	Location 26
9	Aisle 0	Location 12
10	Aisle 6	Location 33
11	Aisle 1	Location 16
12	Aisle 1	Location 24
13	Aisle 1	Location 1
14	Aisle 14	Location 23
15	Aisle 14	Location 19
16	Aisle 12	Location 0
17	Aisle 1	Location 40
18	Aisle 1	Location 0
19	Aisle 7	Location 37
20	Aisle 16	Location 34
21	Aisle 1	Location 35
