Order 0	number of articles 19
0	Aisle 19	Location 43
1	Aisle 18	Location 33
2	Aisle 7	Location 35
3	Aisle 1	Location 28
4	Aisle 1	Location 5
5	Aisle 17	Location 0
6	Aisle 19	Location 32
7	Aisle 11	Location 44
8	Aisle 17	Location 35
9	Aisle 1	Location 23
10	Aisle 12	Location 1
11	Aisle 1	Location 19
12	Aisle 0	Location 12
13	Aisle 0	Location 29
14	Aisle 0	Location 15
15	Aisle 19	Location 2
16	Aisle 1	Location 29
17	Aisle 19	Location 18
18	Aisle 11	Location 8
Order 1	number of articles 23
0	Aisle 0	Location 1
1	Aisle 1	Location 9
2	Aisle 9	Location 3
3	Aisle 8	Location 42
4	Aisle 17	Location 15
5	Aisle 0	Location 39
6	Aisle 1	Location 8
7	Aisle 18	Location 41
8	Aisle 14	Location 18
9	Aisle 1	Location 23
10	Aisle 0	Location 13
11	Aisle 14	Location 5
12	Aisle 0	Location 5
13	Aisle 0	Location 21
14	Aisle 11	Location 44
15	Aisle 0	Location 10
16	Aisle 1	Location 20
17	Aisle 16	Location 29
18	Aisle 1	Location 33
19	Aisle 0	Location 2
20	Aisle 10	Location 0
21	Aisle 15	Location 15
22	Aisle 12	Location 8
Order 2	number of articles 18
0	Aisle 0	Location 20
1	Aisle 16	Location 37
2	Aisle 16	Location 10
3	Aisle 16	Location 5
4	Aisle 0	Location 40
5	Aisle 0	Location 24
6	Aisle 11	Location 38
7	Aisle 17	Location 27
8	Aisle 18	Location 39
9	Aisle 1	Location 24
10	Aisle 1	Location 25
11	Aisle 1	Location 42
12	Aisle 15	Location 16
13	Aisle 11	Location 43
14	Aisle 17	Location 22
15	Aisle 0	Location 25
16	Aisle 0	Location 16
17	Aisle 1	Location 44
Order 3	number of articles 7
0	Aisle 17	Location 12
1	Aisle 7	Location 8
2	Aisle 14	Location 27
3	Aisle 0	Location 41
4	Aisle 0	Location 0
5	Aisle 18	Location 42
6	Aisle 11	Location 44
Order 4	number of articles 14
0	Aisle 1	Location 29
1	Aisle 9	Location 43
2	Aisle 1	Location 44
3	Aisle 18	Location 29
4	Aisle 8	Location 23
5	Aisle 0	Location 44
6	Aisle 1	Location 16
7	Aisle 1	Location 41
8	Aisle 0	Location 10
9	Aisle 1	Location 39
10	Aisle 19	Location 43
11	Aisle 1	Location 8
12	Aisle 9	Location 37
13	Aisle 0	Location 27
Order 5	number of articles 16
0	Aisle 0	Location 16
1	Aisle 0	Location 39
2	Aisle 1	Location 5
3	Aisle 0	Location 9
4	Aisle 1	Location 31
5	Aisle 16	Location 9
6	Aisle 0	Location 32
7	Aisle 0	Location 11
8	Aisle 15	Location 28
9	Aisle 0	Location 38
10	Aisle 13	Location 19
11	Aisle 0	Location 44
12	Aisle 17	Location 1
13	Aisle 6	Location 30
14	Aisle 1	Location 17
15	Aisle 13	Location 9
Order 6	number of articles 16
0	Aisle 1	Location 34
1	Aisle 1	Location 19
2	Aisle 0	Location 19
3	Aisle 10	Location 39
4	Aisle 0	Location 12
5	Aisle 0	Location 17
6	Aisle 6	Location 35
7	Aisle 0	Location 4
8	Aisle 15	Location 28
9	Aisle 0	Location 41
10	Aisle 17	Location 7
11	Aisle 18	Location 38
12	Aisle 0	Location 13
13	Aisle 7	Location 38
14	Aisle 1	Location 10
15	Aisle 0	Location 29
Order 7	number of articles 19
0	Aisle 0	Location 42
1	Aisle 1	Location 44
2	Aisle 9	Location 35
3	Aisle 0	Location 22
4	Aisle 1	Location 3
5	Aisle 11	Location 33
6	Aisle 1	Location 24
7	Aisle 14	Location 41
8	Aisle 6	Location 14
9	Aisle 8	Location 0
10	Aisle 12	Location 20
11	Aisle 10	Location 30
12	Aisle 0	Location 14
13	Aisle 7	Location 19
14	Aisle 0	Location 28
15	Aisle 0	Location 39
16	Aisle 15	Location 30
17	Aisle 1	Location 14
18	Aisle 0	Location 4
Order 8	number of articles 11
0	Aisle 1	Location 10
1	Aisle 0	Location 22
2	Aisle 1	Location 3
3	Aisle 17	Location 33
4	Aisle 1	Location 43
5	Aisle 0	Location 41
6	Aisle 1	Location 6
7	Aisle 12	Location 27
8	Aisle 17	Location 23
9	Aisle 8	Location 41
10	Aisle 0	Location 5
Order 9	number of articles 16
0	Aisle 16	Location 35
1	Aisle 0	Location 8
2	Aisle 18	Location 41
3	Aisle 10	Location 44
4	Aisle 1	Location 38
5	Aisle 15	Location 3
6	Aisle 19	Location 35
7	Aisle 14	Location 44
8	Aisle 1	Location 10
9	Aisle 1	Location 0
10	Aisle 18	Location 17
11	Aisle 19	Location 3
12	Aisle 14	Location 7
13	Aisle 9	Location 42
14	Aisle 1	Location 27
15	Aisle 14	Location 1
Order 10	number of articles 17
0	Aisle 0	Location 44
1	Aisle 11	Location 15
2	Aisle 1	Location 18
3	Aisle 19	Location 4
4	Aisle 0	Location 4
5	Aisle 0	Location 43
6	Aisle 0	Location 42
7	Aisle 1	Location 2
8	Aisle 1	Location 39
9	Aisle 16	Location 12
10	Aisle 19	Location 22
11	Aisle 8	Location 8
12	Aisle 15	Location 30
13	Aisle 14	Location 35
14	Aisle 0	Location 25
15	Aisle 1	Location 15
16	Aisle 0	Location 21
Order 11	number of articles 22
0	Aisle 15	Location 19
1	Aisle 6	Location 23
2	Aisle 0	Location 2
3	Aisle 1	Location 8
4	Aisle 9	Location 33
5	Aisle 13	Location 42
6	Aisle 1	Location 31
7	Aisle 11	Location 3
8	Aisle 18	Location 9
9	Aisle 10	Location 27
10	Aisle 0	Location 14
11	Aisle 1	Location 25
12	Aisle 1	Location 11
13	Aisle 11	Location 40
14	Aisle 1	Location 3
15	Aisle 1	Location 21
16	Aisle 0	Location 10
17	Aisle 15	Location 31
18	Aisle 19	Location 44
19	Aisle 18	Location 1
20	Aisle 0	Location 11
21	Aisle 18	Location 21
Order 12	number of articles 14
0	Aisle 1	Location 2
1	Aisle 1	Location 15
2	Aisle 0	Location 9
3	Aisle 13	Location 12
4	Aisle 8	Location 16
5	Aisle 6	Location 39
6	Aisle 18	Location 31
7	Aisle 7	Location 24
8	Aisle 1	Location 18
9	Aisle 9	Location 6
10	Aisle 13	Location 36
11	Aisle 14	Location 29
12	Aisle 6	Location 18
13	Aisle 0	Location 34
Order 13	number of articles 6
0	Aisle 1	Location 23
1	Aisle 10	Location 4
2	Aisle 0	Location 4
3	Aisle 0	Location 37
4	Aisle 0	Location 6
5	Aisle 0	Location 43
Order 14	number of articles 21
0	Aisle 1	Location 11
1	Aisle 12	Location 26
2	Aisle 7	Location 13
3	Aisle 0	Location 38
4	Aisle 0	Location 28
5	Aisle 0	Location 23
6	Aisle 6	Location 2
7	Aisle 16	Location 26
8	Aisle 0	Location 10
9	Aisle 8	Location 33
10	Aisle 18	Location 34
11	Aisle 18	Location 19
12	Aisle 8	Location 18
13	Aisle 18	Location 33
14	Aisle 10	Location 0
15	Aisle 1	Location 5
16	Aisle 16	Location 17
17	Aisle 0	Location 14
18	Aisle 16	Location 15
19	Aisle 19	Location 15
20	Aisle 16	Location 28
Order 15	number of articles 14
0	Aisle 13	Location 40
1	Aisle 1	Location 13
2	Aisle 0	Location 8
3	Aisle 0	Location 4
4	Aisle 0	Location 30
5	Aisle 1	Location 31
6	Aisle 9	Location 0
7	Aisle 0	Location 19
8	Aisle 18	Location 4
9	Aisle 1	Location 34
10	Aisle 14	Location 16
11	Aisle 1	Location 35
12	Aisle 0	Location 27
13	Aisle 19	Location 40
Order 16	number of articles 6
0	Aisle 0	Location 27
1	Aisle 0	Location 23
2	Aisle 8	Location 13
3	Aisle 10	Location 1
4	Aisle 1	Location 34
5	Aisle 0	Location 37
Order 17	number of articles 15
0	Aisle 0	Location 37
1	Aisle 13	Location 8
2	Aisle 10	Location 25
3	Aisle 18	Location 0
4	Aisle 18	Location 10
5	Aisle 1	Location 40
6	Aisle 17	Location 27
7	Aisle 7	Location 3
8	Aisle 0	Location 7
9	Aisle 15	Location 36
10	Aisle 0	Location 41
11	Aisle 17	Location 25
12	Aisle 6	Location 20
13	Aisle 13	Location 16
14	Aisle 1	Location 34
Order 18	number of articles 5
0	Aisle 7	Location 37
1	Aisle 0	Location 29
2	Aisle 1	Location 11
3	Aisle 18	Location 41
4	Aisle 0	Location 6
Order 19	number of articles 19
