Order 0	number of articles 10
0	Aisle 0	Location 20
1	Aisle 15	Location 12
2	Aisle 1	Location 42
3	Aisle 1	Location 2
4	Aisle 1	Location 20
5	Aisle 11	Location 8
6	Aisle 19	Location 1
7	Aisle 0	Location 22
8	Aisle 0	Location 29
9	Aisle 10	Location 11
Order 1	number of articles 5
0	Aisle 9	Location 15
1	Aisle 0	Location 39
2	Aisle 0	Location 11
3	Aisle 1	Location 7
4	Aisle 18	Location 1
Order 2	number of articles 7
0	Aisle 0	Location 5
1	Aisle 15	Location 26
2	Aisle 1	Location 27
3	Aisle 10	Location 43
4	Aisle 1	Location 13
5	Aisle 0	Location 36
6	Aisle 1	Location 23
Order 3	number of articles 24
0	Aisle 0	Location 31
1	Aisle 6	Location 39
2	Aisle 1	Location 6
3	Aisle 11	Location 6
4	Aisle 0	Location 9
5	Aisle 12	Location 23
6	Aisle 1	Location 30
7	Aisle 9	Location 31
8	Aisle 14	Location 22
9	Aisle 0	Location 12
10	Aisle 1	Location 5
11	Aisle 0	Location 13
12	Aisle 17	Location 15
13	Aisle 1	Location 31
14	Aisle 13	Location 22
15	Aisle 1	Location 43
16	Aisle 1	Location 44
17	Aisle 9	Location 10
18	Aisle 18	Location 18
19	Aisle 0	Location 8
20	Aisle 1	Location 9
21	Aisle 0	Location 36
22	Aisle 1	Location 8
23	Aisle 0	Location 5
Order 4	number of articles 9
0	Aisle 7	Location 18
1	Aisle 0	Location 16
2	Aisle 18	Location 12
3	Aisle 0	Location 10
4	Aisle 0	Location 14
5	Aisle 1	Location 32
6	Aisle 1	Location 28
7	Aisle 13	Location 4
8	Aisle 13	Location 18
Order 5	number of articles 9
0	Aisle 8	Location 0
1	Aisle 1	Location 13
2	Aisle 6	Location 26
3	Aisle 1	Location 3
4	Aisle 0	Location 14
5	Aisle 16	Location 33
6	Aisle 16	Location 12
7	Aisle 12	Location 9
8	Aisle 1	Location 1
Order 6	number of articles 20
0	Aisle 16	Location 24
1	Aisle 1	Location 29
2	Aisle 12	Location 23
3	Aisle 17	Location 10
4	Aisle 14	Location 31
5	Aisle 14	Location 0
6	Aisle 1	Location 4
7	Aisle 11	Location 7
8	Aisle 0	Location 4
9	Aisle 1	Location 34
10	Aisle 19	Location 15
11	Aisle 9	Location 1
12	Aisle 17	Location 18
13	Aisle 1	Location 9
14	Aisle 1	Location 16
15	Aisle 19	Location 21
16	Aisle 15	Location 37
17	Aisle 6	Location 21
18	Aisle 1	Location 44
19	Aisle 9	Location 10
Order 7	number of articles 17
0	Aisle 9	Location 17
1	Aisle 14	Location 42
2	Aisle 16	Location 17
3	Aisle 0	Location 43
4	Aisle 0	Location 24
5	Aisle 0	Location 39
6	Aisle 1	Location 33
7	Aisle 1	Location 14
8	Aisle 18	Location 34
9	Aisle 8	Location 28
10	Aisle 15	Location 2
11	Aisle 1	Location 6
12	Aisle 13	Location 30
13	Aisle 1	Location 34
14	Aisle 1	Location 8
15	Aisle 0	Location 26
16	Aisle 1	Location 44
Order 8	number of articles 23
0	Aisle 14	Location 31
1	Aisle 13	Location 39
2	Aisle 13	Location 7
3	Aisle 17	Location 28
4	Aisle 15	Location 9
5	Aisle 16	Location 9
6	Aisle 1	Location 2
7	Aisle 12	Location 21
8	Aisle 1	Location 14
9	Aisle 1	Location 32
10	Aisle 0	Location 37
11	Aisle 1	Location 28
12	Aisle 8	Location 3
13	Aisle 15	Location 39
14	Aisle 0	Location 2
15	Aisle 1	Location 43
16	Aisle 18	Location 20
17	Aisle 1	Location 38
18	Aisle 0	Location 33
19	Aisle 0	Location 36
20	Aisle 1	Location 24
21	Aisle 0	Location 13
22	Aisle 0	Location 15
Order 9	number of articles 21
0	Aisle 9	Location 0
1	Aisle 0	Location 32
2	Aisle 8	Location 8
3	Aisle 0	Location 42
4	Aisle 15	Location 43
5	Aisle 1	Location 12
6	Aisle 16	Location 4
7	Aisle 13	Location 42
8	Aisle 8	Location 19
9	Aisle 1	Location 31
10	Aisle 1	Location 7
11	Aisle 12	Location 40
12	Aisle 6	Location 36
13	Aisle 11	Location 36
14	Aisle 0	Location 28
15	Aisle 0	Location 0
16	Aisle 1	Location 22
17	Aisle 1	Location 20
18	Aisle 0	Location 40
19	Aisle 0	Location 1
20	Aisle 12	Location 20
Order 10	number of articles 9
0	Aisle 1	Location 5
1	Aisle 9	Location 26
