Order 0	number of articles 13
0	Aisle 3	Location 32
1	Aisle 18	Location 36
2	Aisle 13	Location 9
3	Aisle 19	Location 21
4	Aisle 19	Location 1
5	Aisle 11	Location 25
6	Aisle 12	Location 21
7	Aisle 17	Location 14
8	Aisle 6	Location 13
9	Aisle 16	Location 22
10	Aisle 12	Location 22
11	Aisle 9	Location 4
12	Aisle 0	Location 11
Order 1	number of articles 17
0	Aisle 12	Location 1
1	Aisle 16	Location 10
2	Aisle 4	Location 2
3	Aisle 4	Location 29
4	Aisle 2	Location 18
5	Aisle 18	Location 14
6	Aisle 10	Location 23
7	Aisle 7	Location 22
8	Aisle 7	Location 10
9	Aisle 15	Location 19
10	Aisle 17	Location 25
11	Aisle 18	Location 8
12	Aisle 11	Location 26
13	Aisle 18	Location 33
14	Aisle 6	Location 6
15	Aisle 13	Location 20
16	Aisle 19	Location 22
Order 2	number of articles 22
0	Aisle 14	Location 0
1	Aisle 11	Location 24
2	Aisle 6	Location 1
3	Aisle 5	Location 43
4	Aisle 13	Location 0
5	Aisle 9	Location 10
6	Aisle 15	Location 20
7	Aisle 12	Location 17
8	Aisle 8	Location 24
9	Aisle 4	Location 2
10	Aisle 2	Location 35
11	Aisle 15	Location 17
12	Aisle 17	Location 15
13	Aisle 10	Location 27
14	Aisle 2	Location 10
15	Aisle 19	Location 9
16	Aisle 1	Location 35
17	Aisle 14	Location 10
18	Aisle 7	Location 39
19	Aisle 12	Location 39
20	Aisle 7	Location 10
21	Aisle 7	Location 5
Order 3	number of articles 8
0	Aisle 8	Location 40
1	Aisle 14	Location 35
2	Aisle 3	Location 20
3	Aisle 1	Location 31
4	Aisle 9	Location 4
5	Aisle 9	Location 15
6	Aisle 5	Location 33
7	Aisle 1	Location 38
Order 4	number of articles 15
0	Aisle 2	Location 5
1	Aisle 3	Location 44
2	Aisle 0	Location 27
3	Aisle 5	Location 9
4	Aisle 17	Location 15
5	Aisle 8	Location 29
6	Aisle 5	Location 7
7	Aisle 6	Location 16
8	Aisle 15	Location 37
9	Aisle 14	Location 24
10	Aisle 7	Location 44
11	Aisle 8	Location 37
12	Aisle 4	Location 0
13	Aisle 6	Location 44
14	Aisle 5	Location 6
Order 5	number of articles 6
0	Aisle 18	Location 25
1	Aisle 15	Location 16
2	Aisle 19	Location 40
3	Aisle 0	Location 39
4	Aisle 7	Location 37
5	Aisle 7	Location 22
Order 6	number of articles 9
0	Aisle 0	Location 25
1	Aisle 11	Location 23
2	Aisle 17	Location 32
3	Aisle 7	Location 7
4	Aisle 12	Location 4
5	Aisle 4	Location 15
6	Aisle 8	Location 29
7	Aisle 10	Location 43
8	Aisle 16	Location 19
Order 7	number of articles 11
0	Aisle 5	Location 14
1	Aisle 9	Location 41
2	Aisle 7	Location 5
3	Aisle 0	Location 43
4	Aisle 8	Location 27
5	Aisle 9	Location 39
6	Aisle 7	Location 27
7	Aisle 2	Location 14
8	Aisle 10	Location 16
9	Aisle 2	Location 36
10	Aisle 5	Location 12
Order 8	number of articles 15
0	Aisle 16	Location 8
1	Aisle 5	Location 2
2	Aisle 3	Location 24
3	Aisle 8	Location 18
4	Aisle 19	Location 33
5	Aisle 9	Location 36
6	Aisle 5	Location 23
7	Aisle 12	Location 34
8	Aisle 6	Location 22
9	Aisle 15	Location 19
10	Aisle 11	Location 23
11	Aisle 10	Location 30
12	Aisle 15	Location 14
13	Aisle 12	Location 14
14	Aisle 14	Location 0
Order 9	number of articles 6
0	Aisle 14	Location 1
1	Aisle 0	Location 15
2	Aisle 11	Location 42
3	Aisle 15	Location 40
4	Aisle 14	Location 15
5	Aisle 14	Location 21
Order 10	number of articles 13
0	Aisle 16	Location 33
1	Aisle 14	Location 17
2	Aisle 2	Location 20
3	Aisle 12	Location 39
4	Aisle 8	Location 27
5	Aisle 0	Location 2
6	Aisle 9	Location 40
7	Aisle 9	Location 15
8	Aisle 18	Location 12
9	Aisle 16	Location 5
