Order 0	number of articles 12
0	Aisle 0	Location 42
1	Aisle 10	Location 15
2	Aisle 16	Location 30
3	Aisle 13	Location 3
4	Aisle 5	Location 7
5	Aisle 11	Location 20
6	Aisle 19	Location 19
7	Aisle 2	Location 4
8	Aisle 1	Location 9
9	Aisle 13	Location 22
10	Aisle 18	Location 16
11	Aisle 5	Location 17
Order 1	number of articles 17
0	Aisle 6	Location 38
1	Aisle 16	Location 35
2	Aisle 1	Location 36
3	Aisle 10	Location 15
4	Aisle 7	Location 9
5	Aisle 1	Location 3
6	Aisle 2	Location 14
7	Aisle 14	Location 43
8	Aisle 8	Location 11
9	Aisle 6	Location 13
10	Aisle 7	Location 4
11	Aisle 11	Location 26
12	Aisle 13	Location 1
13	Aisle 8	Location 22
14	Aisle 18	Location 38
15	Aisle 18	Location 19
16	Aisle 10	Location 42
Order 2	number of articles 13
0	Aisle 18	Location 17
1	Aisle 4	Location 20
2	Aisle 0	Location 19
3	Aisle 12	Location 29
4	Aisle 9	Location 0
5	Aisle 4	Location 30
6	Aisle 6	Location 27
7	Aisle 10	Location 42
8	Aisle 4	Location 38
9	Aisle 12	Location 18
10	Aisle 0	Location 3
11	Aisle 1	Location 2
12	Aisle 19	Location 26
Order 3	number of articles 19
0	Aisle 4	Location 8
1	Aisle 5	Location 40
2	Aisle 5	Location 0
3	Aisle 8	Location 25
4	Aisle 17	Location 44
5	Aisle 18	Location 6
6	Aisle 6	Location 1
7	Aisle 10	Location 27
8	Aisle 14	Location 13
9	Aisle 0	Location 7
10	Aisle 8	Location 24
11	Aisle 3	Location 34
12	Aisle 16	Location 41
13	Aisle 2	Location 15
14	Aisle 18	Location 17
15	Aisle 4	Location 9
16	Aisle 17	Location 35
17	Aisle 18	Location 10
18	Aisle 8	Location 13
Order 4	number of articles 7
0	Aisle 15	Location 21
1	Aisle 15	Location 31
2	Aisle 4	Location 44
3	Aisle 8	Location 42
4	Aisle 11	Location 29
5	Aisle 5	Location 34
6	Aisle 16	Location 9
Order 5	number of articles 14
0	Aisle 3	Location 20
1	Aisle 17	Location 32
2	Aisle 3	Location 23
3	Aisle 8	Location 6
4	Aisle 19	Location 20
