Order 0	number of articles 24
0	Aisle 3	Location 37
1	Aisle 13	Location 26
2	Aisle 12	Location 39
3	Aisle 16	Location 0
4	Aisle 9	Location 23
5	Aisle 9	Location 29
6	Aisle 3	Location 25
7	Aisle 11	Location 21
8	Aisle 4	Location 19
9	Aisle 1	Location 29
10	Aisle 6	Location 13
11	Aisle 3	Location 13
12	Aisle 5	Location 3
13	Aisle 15	Location 1
14	Aisle 7	Location 21
15	Aisle 14	Location 30
16	Aisle 2	Location 42
17	Aisle 10	Location 17
18	Aisle 10	Location 14
19	Aisle 6	Location 37
20	Aisle 6	Location 8
21	Aisle 13	Location 21
22	Aisle 17	Location 30
23	Aisle 14	Location 42
Order 1	number of articles 12
0	Aisle 10	Location 40
1	Aisle 9	Location 21
2	Aisle 16	Location 11
3	Aisle 18	Location 33
4	Aisle 10	Location 12
5	Aisle 11	Location 6
6	Aisle 15	Location 31
7	Aisle 0	Location 6
8	Aisle 3	Location 21
9	Aisle 18	Location 7
10	Aisle 10	Location 43
11	Aisle 19	Location 2
Order 2	number of articles 17
0	Aisle 19	Location 21
1	Aisle 2	Location 10
2	Aisle 15	Location 44
3	Aisle 7	Location 21
4	Aisle 5	Location 25
5	Aisle 4	Location 33
6	Aisle 4	Location 37
7	Aisle 18	Location 15
8	Aisle 4	Location 14
9	Aisle 8	Location 35
10	Aisle 7	Location 12
11	Aisle 10	Location 4
12	Aisle 15	Location 29
13	Aisle 15	Location 9
14	Aisle 18	Location 43
15	Aisle 0	Location 15
16	Aisle 5	Location 29
Order 3	number of articles 13
0	Aisle 8	Location 4
1	Aisle 7	Location 26
2	Aisle 2	Location 25
3	Aisle 1	Location 17
4	Aisle 9	Location 18
5	Aisle 7	Location 29
6	Aisle 9	Location 39
7	Aisle 12	Location 12
8	Aisle 13	Location 26
9	Aisle 6	Location 37
10	Aisle 6	Location 40
11	Aisle 18	Location 41
12	Aisle 14	Location 8
Order 4	number of articles 12
0	Aisle 13	Location 32
1	Aisle 4	Location 15
2	Aisle 18	Location 31
3	Aisle 13	Location 12
4	Aisle 12	Location 6
5	Aisle 5	Location 39
6	Aisle 16	Location 17
7	Aisle 16	Location 15
8	Aisle 4	Location 0
9	Aisle 13	Location 36
10	Aisle 9	Location 0
11	Aisle 2	Location 3
Order 5	number of articles 12
0	Aisle 16	Location 7
1	Aisle 8	Location 24
2	Aisle 0	Location 40
3	Aisle 12	Location 7
4	Aisle 1	Location 32
5	Aisle 7	Location 22
6	Aisle 4	Location 3
7	Aisle 4	Location 6
8	Aisle 13	Location 0
9	Aisle 0	Location 29
10	Aisle 18	Location 22
11	Aisle 1	Location 30
Order 6	number of articles 23
0	Aisle 11	Location 7
1	Aisle 7	Location 16
2	Aisle 5	Location 12
3	Aisle 18	Location 28
4	Aisle 15	Location 27
5	Aisle 16	Location 12
6	Aisle 9	Location 11
7	Aisle 2	Location 29
8	Aisle 2	Location 17
9	Aisle 6	Location 31
10	Aisle 14	Location 3
11	Aisle 9	Location 38
12	Aisle 12	Location 14
13	Aisle 1	Location 27
14	Aisle 17	Location 21
15	Aisle 4	Location 20
16	Aisle 19	Location 22
17	Aisle 13	Location 34
18	Aisle 0	Location 18
19	Aisle 3	Location 26
20	Aisle 12	Location 29
21	Aisle 17	Location 23
22	Aisle 5	Location 4
Order 7	number of articles 6
0	Aisle 15	Location 23
1	Aisle 16	Location 12
2	Aisle 4	Location 29
3	Aisle 14	Location 1
4	Aisle 19	Location 6
5	Aisle 9	Location 36
Order 8	number of articles 8
0	Aisle 3	Location 34
1	Aisle 13	Location 32
2	Aisle 14	Location 42
3	Aisle 1	Location 34
4	Aisle 2	Location 34
5	Aisle 10	Location 37
6	Aisle 14	Location 5
7	Aisle 10	Location 40
Order 9	number of articles 11
0	Aisle 6	Location 33
1	Aisle 1	Location 11
2	Aisle 12	Location 11
3	Aisle 17	Location 38
4	Aisle 18	Location 44
5	Aisle 18	Location 27
6	Aisle 3	Location 31
7	Aisle 5	Location 7
8	Aisle 10	Location 30
9	Aisle 17	Location 28
10	Aisle 16	Location 34
Order 10	number of articles 9
0	Aisle 16	Location 29
1	Aisle 14	Location 39
2	Aisle 7	Location 34
3	Aisle 16	Location 1
4	Aisle 11	Location 19
5	Aisle 2	Location 32
6	Aisle 8	Location 40
7	Aisle 18	Location 9
8	Aisle 3	Location 17
Order 11	number of articles 6
0	Aisle 6	Location 41
1	Aisle 7	Location 3
2	Aisle 17	Location 40
3	Aisle 10	Location 24
4	Aisle 17	Location 9
5	Aisle 3	Location 42
Order 12	number of articles 11
0	Aisle 8	Location 0
1	Aisle 18	Location 0
2	Aisle 15	Location 17
3	Aisle 9	Location 44
4	Aisle 8	Location 2
5	Aisle 19	Location 7
6	Aisle 2	Location 14
7	Aisle 17	Location 27
8	Aisle 19	Location 12
9	Aisle 9	Location 32
10	Aisle 11	Location 40
Order 13	number of articles 23
0	Aisle 10	Location 10
1	Aisle 2	Location 34
2	Aisle 12	Location 2
3	Aisle 8	Location 28
4	Aisle 1	Location 18
5	Aisle 4	Location 36
6	Aisle 9	Location 25
7	Aisle 12	Location 16
8	Aisle 1	Location 27
9	Aisle 8	Location 14
10	Aisle 15	Location 11
11	Aisle 3	Location 1
12	Aisle 18	Location 20
13	Aisle 4	Location 43
14	Aisle 9	Location 0
15	Aisle 8	Location 35
16	Aisle 15	Location 3
17	Aisle 18	Location 13
18	Aisle 2	Location 6
19	Aisle 12	Location 7
20	Aisle 15	Location 13
21	Aisle 9	Location 8
22	Aisle 12	Location 28
Order 14	number of articles 5
0	Aisle 16	Location 44
1	Aisle 5	Location 0
2	Aisle 3	Location 9
3	Aisle 4	Location 4
4	Aisle 17	Location 1
Order 15	number of articles 17
0	Aisle 17	Location 6
1	Aisle 8	Location 23
2	Aisle 12	Location 33
3	Aisle 5	Location 4
4	Aisle 6	Location 43
5	Aisle 12	Location 32
6	Aisle 11	Location 36
7	Aisle 11	Location 42
8	Aisle 19	Location 43
9	Aisle 18	Location 38
10	Aisle 19	Location 17
11	Aisle 11	Location 43
12	Aisle 19	Location 39
13	Aisle 14	Location 20
14	Aisle 12	Location 35
15	Aisle 6	Location 19
16	Aisle 8	Location 43
Order 16	number of articles 17
0	Aisle 7	Location 7
1	Aisle 19	Location 42
2	Aisle 12	Location 43
3	Aisle 15	Location 7
4	Aisle 3	Location 37
5	Aisle 9	Location 14
6	Aisle 0	Location 16
7	Aisle 6	Location 17
8	Aisle 0	Location 22
9	Aisle 18	Location 27
10	Aisle 10	Location 5
11	Aisle 12	Location 33
12	Aisle 15	Location 27
13	Aisle 0	Location 21
14	Aisle 0	Location 6
15	Aisle 5	Location 11
16	Aisle 8	Location 25
Order 17	number of articles 23
0	Aisle 8	Location 21
1	Aisle 19	Location 25
2	Aisle 19	Location 24
3	Aisle 10	Location 24
4	Aisle 8	Location 5
5	Aisle 19	Location 16
6	Aisle 6	Location 2
7	Aisle 1	Location 7
8	Aisle 10	Location 18
9	Aisle 12	Location 24
10	Aisle 16	Location 5
11	Aisle 14	Location 12
12	Aisle 17	Location 30
13	Aisle 5	Location 13
14	Aisle 0	Location 38
15	Aisle 3	Location 21
16	Aisle 10	Location 11
17	Aisle 3	Location 8
18	Aisle 2	Location 6
19	Aisle 11	Location 3
20	Aisle 0	Location 6
21	Aisle 16	Location 21
22	Aisle 1	Location 9
Order 18	number of articles 5
0	Aisle 12	Location 5
1	Aisle 0	Location 13
2	Aisle 16	Location 10
3	Aisle 6	Location 12
4	Aisle 12	Location 32
Order 19	number of articles 5
0	Aisle 1	Location 3
1	Aisle 8	Location 41
2	Aisle 15	Location 3
3	Aisle 6	Location 24
4	Aisle 2	Location 30
