Order 0	number of articles 10
0	Aisle 9	Location 25
1	Aisle 15	Location 7
2	Aisle 10	Location 28
3	Aisle 14	Location 20
4	Aisle 4	Location 13
5	Aisle 10	Location 6
6	Aisle 16	Location 44
7	Aisle 6	Location 15
8	Aisle 15	Location 43
9	Aisle 5	Location 14
Order 1	number of articles 12
0	Aisle 17	Location 15
1	Aisle 18	Location 24
2	Aisle 4	Location 21
3	Aisle 16	Location 36
4	Aisle 5	Location 39
5	Aisle 8	Location 38
6	Aisle 6	Location 3
7	Aisle 12	Location 2
8	Aisle 9	Location 4
9	Aisle 6	Location 4
10	Aisle 9	Location 23
11	Aisle 18	Location 1
Order 2	number of articles 7
0	Aisle 8	Location 42
1	Aisle 5	Location 6
2	Aisle 7	Location 26
3	Aisle 16	Location 15
4	Aisle 8	Location 22
5	Aisle 9	Location 26
6	Aisle 17	Location 14
Order 3	number of articles 17
0	Aisle 5	Location 31
1	Aisle 18	Location 19
2	Aisle 19	Location 31
3	Aisle 17	Location 11
4	Aisle 12	Location 14
5	Aisle 3	Location 43
6	Aisle 12	Location 0
7	Aisle 16	Location 35
8	Aisle 0	Location 5
9	Aisle 15	Location 17
10	Aisle 15	Location 19
11	Aisle 3	Location 31
12	Aisle 6	Location 30
13	Aisle 9	Location 19
14	Aisle 5	Location 10
15	Aisle 9	Location 9
16	Aisle 13	Location 4
Order 4	number of articles 13
0	Aisle 9	Location 36
1	Aisle 11	Location 34
2	Aisle 5	Location 6
3	Aisle 9	Location 4
4	Aisle 14	Location 21
5	Aisle 11	Location 5
6	Aisle 19	Location 25
7	Aisle 19	Location 5
8	Aisle 13	Location 43
9	Aisle 17	Location 40
10	Aisle 10	Location 8
11	Aisle 8	Location 3
12	Aisle 6	Location 44
Order 5	number of articles 13
0	Aisle 4	Location 37
1	Aisle 16	Location 25
2	Aisle 11	Location 32
3	Aisle 10	Location 35
4	Aisle 4	Location 10
5	Aisle 2	Location 43
6	Aisle 5	Location 30
7	Aisle 5	Location 1
8	Aisle 15	Location 3
9	Aisle 3	Location 1
10	Aisle 0	Location 25
11	Aisle 15	Location 2
12	Aisle 6	Location 20
Order 6	number of articles 10
0	Aisle 4	Location 28
1	Aisle 11	Location 42
2	Aisle 12	Location 41
3	Aisle 9	Location 4
4	Aisle 1	Location 14
5	Aisle 19	Location 31
6	Aisle 16	Location 39
7	Aisle 12	Location 42
8	Aisle 10	Location 7
9	Aisle 11	Location 19
Order 7	number of articles 14
0	Aisle 13	Location 11
1	Aisle 6	Location 34
2	Aisle 15	Location 42
3	Aisle 4	Location 3
4	Aisle 15	Location 22
