Order 0	number of articles 17
0	Aisle 13	Location 3
1	Aisle 0	Location 39
2	Aisle 3	Location 32
3	Aisle 14	Location 22
4	Aisle 11	Location 41
5	Aisle 11	Location 10
6	Aisle 12	Location 31
7	Aisle 7	Location 33
8	Aisle 12	Location 33
9	Aisle 12	Location 32
10	Aisle 1	Location 18
11	Aisle 4	Location 7
12	Aisle 10	Location 28
13	Aisle 11	Location 43
14	Aisle 11	Location 5
15	Aisle 5	Location 29
16	Aisle 11	Location 33
Order 1	number of articles 7
0	Aisle 10	Location 31
1	Aisle 5	Location 15
2	Aisle 15	Location 25
3	Aisle 9	Location 38
4	Aisle 8	Location 38
5	Aisle 9	Location 36
6	Aisle 4	Location 38
Order 2	number of articles 10
0	Aisle 1	Location 42
1	Aisle 5	Location 34
2	Aisle 10	Location 43
3	Aisle 18	Location 42
4	Aisle 2	Location 1
5	Aisle 8	Location 32
6	Aisle 11	Location 29
7	Aisle 4	Location 40
8	Aisle 11	Location 10
9	Aisle 6	Location 3
Order 3	number of articles 8
0	Aisle 5	Location 4
1	Aisle 2	Location 23
2	Aisle 8	Location 3
3	Aisle 5	Location 12
4	Aisle 6	Location 31
5	Aisle 16	Location 44
6	Aisle 8	Location 23
7	Aisle 7	Location 15
Order 4	number of articles 20
0	Aisle 19	Location 37
1	Aisle 5	Location 18
2	Aisle 1	Location 28
3	Aisle 7	Location 9
4	Aisle 19	Location 20
5	Aisle 17	Location 37
6	Aisle 9	Location 14
7	Aisle 10	Location 5
8	Aisle 2	Location 27
9	Aisle 9	Location 33
10	Aisle 16	Location 41
11	Aisle 1	Location 7
12	Aisle 8	Location 38
13	Aisle 18	Location 18
14	Aisle 6	Location 2
15	Aisle 17	Location 24
16	Aisle 12	Location 17
17	Aisle 17	Location 14
18	Aisle 9	Location 34
19	Aisle 13	Location 22
Order 5	number of articles 10
0	Aisle 9	Location 14
1	Aisle 3	Location 9
2	Aisle 5	Location 35
3	Aisle 7	Location 36
4	Aisle 16	Location 3
5	Aisle 9	Location 36
6	Aisle 15	Location 27
7	Aisle 10	Location 27
8	Aisle 9	Location 39
9	Aisle 5	Location 42
Order 6	number of articles 9
0	Aisle 9	Location 42
1	Aisle 7	Location 3
2	Aisle 4	Location 22
