Order 0	number of articles 18
0	Aisle 0	Location 3
1	Aisle 13	Location 16
2	Aisle 8	Location 39
3	Aisle 1	Location 30
4	Aisle 1	Location 15
5	Aisle 14	Location 3
6	Aisle 12	Location 29
7	Aisle 0	Location 24
8	Aisle 16	Location 39
9	Aisle 8	Location 0
10	Aisle 14	Location 13
11	Aisle 16	Location 44
12	Aisle 15	Location 25
13	Aisle 4	Location 33
14	Aisle 16	Location 36
15	Aisle 12	Location 34
16	Aisle 11	Location 38
17	Aisle 6	Location 10
Order 1	number of articles 13
0	Aisle 7	Location 1
1	Aisle 0	Location 10
2	Aisle 1	Location 8
3	Aisle 11	Location 44
4	Aisle 14	Location 26
5	Aisle 13	Location 11
6	Aisle 15	Location 0
7	Aisle 12	Location 29
8	Aisle 16	Location 14
9	Aisle 0	Location 13
10	Aisle 11	Location 31
11	Aisle 4	Location 22
12	Aisle 5	Location 26
Order 2	number of articles 11
0	Aisle 1	Location 34
1	Aisle 10	Location 44
2	Aisle 9	Location 23
3	Aisle 11	Location 18
4	Aisle 4	Location 4
5	Aisle 2	Location 23
6	Aisle 7	Location 17
7	Aisle 8	Location 24
8	Aisle 7	Location 23
9	Aisle 9	Location 28
10	Aisle 8	Location 25
Order 3	number of articles 6
0	Aisle 8	Location 18
1	Aisle 19	Location 5
2	Aisle 5	Location 41
3	Aisle 19	Location 14
4	Aisle 19	Location 4
5	Aisle 13	Location 33
Order 4	number of articles 11
0	Aisle 17	Location 21
1	Aisle 13	Location 29
2	Aisle 13	Location 0
3	Aisle 8	Location 2
4	Aisle 5	Location 29
5	Aisle 17	Location 13
6	Aisle 7	Location 18
7	Aisle 11	Location 22
8	Aisle 9	Location 1
9	Aisle 6	Location 13
10	Aisle 4	Location 4
Order 5	number of articles 20
0	Aisle 11	Location 27
1	Aisle 18	Location 41
2	Aisle 9	Location 33
3	Aisle 9	Location 24
4	Aisle 3	Location 7
5	Aisle 2	Location 11
6	Aisle 5	Location 2
7	Aisle 18	Location 43
8	Aisle 2	Location 39
9	Aisle 1	Location 22
10	Aisle 12	Location 32
11	Aisle 3	Location 2
12	Aisle 3	Location 14
13	Aisle 0	Location 3
14	Aisle 8	Location 15
15	Aisle 11	Location 30
16	Aisle 19	Location 40
17	Aisle 0	Location 43
18	Aisle 3	Location 12
19	Aisle 12	Location 31
Order 6	number of articles 18
0	Aisle 16	Location 17
1	Aisle 18	Location 34
2	Aisle 6	Location 1
3	Aisle 10	Location 16
4	Aisle 0	Location 26
5	Aisle 18	Location 31
6	Aisle 18	Location 8
7	Aisle 13	Location 25
8	Aisle 9	Location 44
9	Aisle 5	Location 0
10	Aisle 16	Location 24
11	Aisle 10	Location 17
12	Aisle 13	Location 44
13	Aisle 1	Location 16
14	Aisle 7	Location 25
15	Aisle 17	Location 8
16	Aisle 2	Location 19
17	Aisle 5	Location 6
Order 7	number of articles 12
0	Aisle 6	Location 0
1	Aisle 8	Location 32
2	Aisle 1	Location 9
3	Aisle 18	Location 42
4	Aisle 1	Location 27
5	Aisle 17	Location 32
6	Aisle 10	Location 30
7	Aisle 9	Location 27
8	Aisle 3	Location 38
9	Aisle 8	Location 13
10	Aisle 8	Location 37
11	Aisle 13	Location 2
Order 8	number of articles 7
0	Aisle 16	Location 17
1	Aisle 8	Location 4
2	Aisle 19	Location 12
3	Aisle 4	Location 12
4	Aisle 5	Location 10
5	Aisle 11	Location 5
6	Aisle 0	Location 5
Order 9	number of articles 15
0	Aisle 2	Location 0
1	Aisle 3	Location 19
2	Aisle 12	Location 28
3	Aisle 6	Location 43
4	Aisle 13	Location 26
5	Aisle 16	Location 16
6	Aisle 0	Location 38
7	Aisle 5	Location 23
8	Aisle 12	Location 35
9	Aisle 8	Location 13
10	Aisle 4	Location 5
11	Aisle 19	Location 35
12	Aisle 6	Location 10
13	Aisle 18	Location 39
14	Aisle 10	Location 30
Order 10	number of articles 17
0	Aisle 2	Location 6
1	Aisle 6	Location 42
2	Aisle 3	Location 25
3	Aisle 0	Location 41
4	Aisle 13	Location 30
5	Aisle 14	Location 2
6	Aisle 14	Location 19
7	Aisle 5	Location 34
8	Aisle 0	Location 21
9	Aisle 16	Location 39
10	Aisle 8	Location 38
11	Aisle 18	Location 31
12	Aisle 19	Location 36
13	Aisle 11	Location 41
14	Aisle 19	Location 19
15	Aisle 15	Location 34
16	Aisle 15	Location 12
Order 11	number of articles 7
0	Aisle 5	Location 6
1	Aisle 1	Location 37
2	Aisle 7	Location 28
3	Aisle 7	Location 2
4	Aisle 14	Location 2
5	Aisle 0	Location 2
6	Aisle 10	Location 5
Order 12	number of articles 23
0	Aisle 13	Location 2
1	Aisle 11	Location 26
2	Aisle 5	Location 15
3	Aisle 0	Location 6
4	Aisle 19	Location 24
5	Aisle 6	Location 16
6	Aisle 18	Location 8
7	Aisle 16	Location 11
8	Aisle 14	Location 6
9	Aisle 7	Location 36
10	Aisle 6	Location 27
11	Aisle 11	Location 18
12	Aisle 10	Location 12
13	Aisle 19	Location 43
14	Aisle 11	Location 4
15	Aisle 7	Location 23
16	Aisle 5	Location 20
17	Aisle 0	Location 35
18	Aisle 10	Location 29
19	Aisle 17	Location 19
20	Aisle 8	Location 13
21	Aisle 2	Location 6
22	Aisle 14	Location 32
Order 13	number of articles 23
0	Aisle 6	Location 19
1	Aisle 18	Location 1
2	Aisle 0	Location 34
3	Aisle 16	Location 20
4	Aisle 19	Location 30
5	Aisle 19	Location 0
6	Aisle 6	Location 17
7	Aisle 11	Location 36
8	Aisle 2	Location 20
9	Aisle 13	Location 3
10	Aisle 8	Location 26
11	Aisle 14	Location 23
12	Aisle 17	Location 2
13	Aisle 5	Location 17
14	Aisle 11	Location 13
15	Aisle 19	Location 43
16	Aisle 0	Location 21
17	Aisle 15	Location 32
18	Aisle 6	Location 23
19	Aisle 0	Location 27
20	Aisle 17	Location 41
21	Aisle 14	Location 17
22	Aisle 1	Location 38
Order 14	number of articles 20
0	Aisle 14	Location 8
1	Aisle 19	Location 4
2	Aisle 19	Location 34
3	Aisle 9	Location 29
4	Aisle 17	Location 7
5	Aisle 15	Location 37
6	Aisle 19	Location 35
7	Aisle 17	Location 40
8	Aisle 8	Location 11
9	Aisle 13	Location 24
10	Aisle 12	Location 27
11	Aisle 3	Location 13
12	Aisle 12	Location 23
13	Aisle 18	Location 29
14	Aisle 13	Location 40
15	Aisle 7	Location 13
16	Aisle 14	Location 29
17	Aisle 2	Location 34
18	Aisle 19	Location 0
19	Aisle 2	Location 30
Order 15	number of articles 16
