Order 0	number of articles 6
0	Aisle 18	Location 42
1	Aisle 2	Location 4
2	Aisle 14	Location 16
3	Aisle 13	Location 32
4	Aisle 10	Location 23
5	Aisle 16	Location 23
Order 1	number of articles 22
0	Aisle 18	Location 29
1	Aisle 1	Location 37
2	Aisle 5	Location 44
3	Aisle 0	Location 38
4	Aisle 18	Location 24
5	Aisle 5	Location 10
6	Aisle 15	Location 40
7	Aisle 5	Location 32
8	Aisle 1	Location 14
9	Aisle 2	Location 31
10	Aisle 6	Location 1
11	Aisle 7	Location 29
12	Aisle 14	Location 8
13	Aisle 9	Location 29
14	Aisle 7	Location 40
15	Aisle 0	Location 17
16	Aisle 18	Location 21
17	Aisle 15	Location 1
18	Aisle 18	Location 35
19	Aisle 9	Location 36
20	Aisle 10	Location 14
21	Aisle 2	Location 20
Order 2	number of articles 23
0	Aisle 0	Location 31
1	Aisle 5	Location 31
2	Aisle 9	Location 41
3	Aisle 6	Location 14
4	Aisle 19	Location 10
5	Aisle 12	Location 8
6	Aisle 12	Location 9
7	Aisle 15	Location 14
8	Aisle 11	Location 10
9	Aisle 8	Location 20
10	Aisle 16	Location 35
11	Aisle 18	Location 19
12	Aisle 10	Location 7
13	Aisle 5	Location 11
14	Aisle 0	Location 35
15	Aisle 9	Location 24
16	Aisle 18	Location 1
17	Aisle 1	Location 11
18	Aisle 12	Location 24
19	Aisle 18	Location 40
20	Aisle 14	Location 3
21	Aisle 14	Location 26
22	Aisle 12	Location 18
Order 3	number of articles 20
0	Aisle 14	Location 20
1	Aisle 4	Location 11
2	Aisle 7	Location 3
3	Aisle 10	Location 14
4	Aisle 16	Location 35
5	Aisle 6	Location 37
6	Aisle 1	Location 11
7	Aisle 5	Location 25
8	Aisle 0	Location 9
9	Aisle 16	Location 42
10	Aisle 16	Location 7
11	Aisle 16	Location 8
12	Aisle 10	Location 3
13	Aisle 16	Location 26
14	Aisle 14	Location 37
15	Aisle 1	Location 24
16	Aisle 18	Location 9
17	Aisle 11	Location 30
18	Aisle 9	Location 32
19	Aisle 13	Location 13
Order 4	number of articles 23
0	Aisle 0	Location 25
1	Aisle 5	Location 5
2	Aisle 18	Location 18
3	Aisle 5	Location 16
4	Aisle 3	Location 33
5	Aisle 4	Location 38
6	Aisle 11	Location 10
7	Aisle 19	Location 26
8	Aisle 7	Location 13
9	Aisle 11	Location 20
10	Aisle 4	Location 0
11	Aisle 14	Location 22
12	Aisle 7	Location 24
13	Aisle 8	Location 6
14	Aisle 16	Location 33
15	Aisle 11	Location 39
16	Aisle 0	Location 29
17	Aisle 3	Location 34
18	Aisle 11	Location 44
19	Aisle 9	Location 9
20	Aisle 19	Location 13
21	Aisle 4	Location 32
22	Aisle 2	Location 2
Order 5	number of articles 15
0	Aisle 6	Location 35
1	Aisle 7	Location 27
2	Aisle 3	Location 13
3	Aisle 17	Location 37
4	Aisle 0	Location 3
5	Aisle 10	Location 19
6	Aisle 6	Location 0
7	Aisle 15	Location 28
8	Aisle 12	Location 23
9	Aisle 7	Location 6
10	Aisle 16	Location 42
11	Aisle 6	Location 42
12	Aisle 5	Location 16
13	Aisle 16	Location 37
14	Aisle 13	Location 30
Order 6	number of articles 12
0	Aisle 0	Location 5
1	Aisle 18	Location 18
2	Aisle 12	Location 31
3	Aisle 10	Location 41
4	Aisle 15	Location 18
5	Aisle 0	Location 32
6	Aisle 19	Location 4
7	Aisle 5	Location 26
8	Aisle 0	Location 38
9	Aisle 17	Location 31
10	Aisle 18	Location 30
11	Aisle 17	Location 38
Order 7	number of articles 15
0	Aisle 8	Location 34
1	Aisle 0	Location 42
2	Aisle 8	Location 17
3	Aisle 18	Location 31
4	Aisle 6	Location 10
5	Aisle 12	Location 2
6	Aisle 13	Location 9
7	Aisle 0	Location 27
8	Aisle 1	Location 40
9	Aisle 12	Location 36
10	Aisle 2	Location 39
11	Aisle 0	Location 24
12	Aisle 10	Location 41
13	Aisle 1	Location 9
14	Aisle 6	Location 16
Order 8	number of articles 12
0	Aisle 17	Location 23
1	Aisle 8	Location 29
2	Aisle 2	Location 31
3	Aisle 5	Location 32
4	Aisle 16	Location 13
5	Aisle 17	Location 18
6	Aisle 19	Location 30
7	Aisle 2	Location 8
8	Aisle 9	Location 4
9	Aisle 18	Location 11
10	Aisle 9	Location 38
11	Aisle 15	Location 11
Order 9	number of articles 24
0	Aisle 14	Location 29
1	Aisle 17	Location 4
2	Aisle 10	Location 38
3	Aisle 9	Location 17
4	Aisle 0	Location 36
5	Aisle 1	Location 29
6	Aisle 19	Location 30
7	Aisle 8	Location 22
8	Aisle 0	Location 26
9	Aisle 15	Location 11
10	Aisle 16	Location 0
11	Aisle 11	Location 16
12	Aisle 8	Location 16
13	Aisle 5	Location 15
14	Aisle 3	Location 36
15	Aisle 14	Location 0
16	Aisle 17	Location 11
17	Aisle 0	Location 33
18	Aisle 6	Location 40
19	Aisle 4	Location 26
20	Aisle 19	Location 33
21	Aisle 5	Location 29
22	Aisle 7	Location 41
23	Aisle 12	Location 44
Order 10	number of articles 19
0	Aisle 7	Location 34
1	Aisle 4	Location 7
2	Aisle 6	Location 41
3	Aisle 5	Location 39
4	Aisle 17	Location 18
5	Aisle 3	Location 5
6	Aisle 1	Location 35
7	Aisle 5	Location 22
8	Aisle 14	Location 13
9	Aisle 0	Location 35
10	Aisle 11	Location 40
11	Aisle 16	Location 32
12	Aisle 8	Location 3
13	Aisle 4	Location 16
14	Aisle 10	Location 21
15	Aisle 8	Location 9
16	Aisle 19	Location 20
17	Aisle 9	Location 7
18	Aisle 17	Location 43
Order 11	number of articles 5
0	Aisle 6	Location 29
1	Aisle 10	Location 18
2	Aisle 15	Location 21
3	Aisle 17	Location 29
4	Aisle 4	Location 25
Order 12	number of articles 22
0	Aisle 15	Location 40
1	Aisle 5	Location 20
2	Aisle 14	Location 22
3	Aisle 5	Location 18
4	Aisle 13	Location 24
5	Aisle 14	Location 6
6	Aisle 5	Location 28
7	Aisle 3	Location 42
8	Aisle 18	Location 18
9	Aisle 5	Location 3
10	Aisle 18	Location 7
11	Aisle 2	Location 8
12	Aisle 12	Location 35
13	Aisle 3	Location 31
14	Aisle 14	Location 8
15	Aisle 17	Location 21
16	Aisle 14	Location 4
17	Aisle 8	Location 28
18	Aisle 9	Location 22
19	Aisle 2	Location 11
20	Aisle 6	Location 36
21	Aisle 11	Location 18
Order 13	number of articles 6
0	Aisle 8	Location 22
1	Aisle 10	Location 25
2	Aisle 5	Location 26
3	Aisle 5	Location 3
4	Aisle 14	Location 38
5	Aisle 2	Location 34
Order 14	number of articles 20
0	Aisle 17	Location 43
1	Aisle 19	Location 34
2	Aisle 1	Location 29
3	Aisle 17	Location 8
4	Aisle 18	Location 13
5	Aisle 1	Location 16
6	Aisle 12	Location 0
7	Aisle 16	Location 23
8	Aisle 19	Location 16
9	Aisle 16	Location 9
10	Aisle 1	Location 31
11	Aisle 6	Location 28
12	Aisle 3	Location 19
13	Aisle 10	Location 24
14	Aisle 15	Location 42
15	Aisle 10	Location 38
16	Aisle 7	Location 26
17	Aisle 4	Location 41
18	Aisle 3	Location 25
19	Aisle 18	Location 1
Order 15	number of articles 23
0	Aisle 18	Location 13
1	Aisle 17	Location 17
2	Aisle 4	Location 14
3	Aisle 12	Location 22
4	Aisle 14	Location 25
5	Aisle 0	Location 20
6	Aisle 1	Location 19
7	Aisle 0	Location 35
8	Aisle 12	Location 27
9	Aisle 7	Location 44
10	Aisle 0	Location 36
11	Aisle 8	Location 1
12	Aisle 17	Location 28
13	Aisle 14	Location 13
14	Aisle 9	Location 5
15	Aisle 19	Location 27
16	Aisle 4	Location 27
17	Aisle 5	Location 30
18	Aisle 17	Location 1
19	Aisle 8	Location 9
20	Aisle 17	Location 35
21	Aisle 9	Location 32
22	Aisle 8	Location 20
Order 16	number of articles 15
0	Aisle 8	Location 5
1	Aisle 0	Location 43
2	Aisle 15	Location 0
3	Aisle 0	Location 5
4	Aisle 13	Location 7
5	Aisle 7	Location 36
6	Aisle 2	Location 12
7	Aisle 3	Location 13
8	Aisle 11	Location 18
9	Aisle 16	Location 16
10	Aisle 19	Location 34
11	Aisle 14	Location 34
12	Aisle 1	Location 31
13	Aisle 14	Location 5
14	Aisle 16	Location 27
Order 17	number of articles 7
0	Aisle 12	Location 14
1	Aisle 3	Location 37
2	Aisle 12	Location 29
3	Aisle 7	Location 27
4	Aisle 2	Location 14
5	Aisle 5	Location 39
6	Aisle 9	Location 19
Order 18	number of articles 21
0	Aisle 11	Location 1
1	Aisle 12	Location 44
2	Aisle 9	Location 6
3	Aisle 9	Location 32
4	Aisle 16	Location 17
5	Aisle 18	Location 23
6	Aisle 4	Location 35
7	Aisle 3	Location 39
8	Aisle 17	Location 14
9	Aisle 14	Location 31
10	Aisle 6	Location 18
11	Aisle 7	Location 4
12	Aisle 2	Location 18
13	Aisle 16	Location 22
14	Aisle 0	Location 9
15	Aisle 8	Location 39
16	Aisle 6	Location 9
17	Aisle 9	Location 44
18	Aisle 18	Location 1
19	Aisle 16	Location 14
20	Aisle 17	Location 12
Order 19	number of articles 16
0	Aisle 16	Location 41
1	Aisle 0	Location 9
2	Aisle 0	Location 18
3	Aisle 16	Location 26
4	Aisle 9	Location 6
5	Aisle 6	Location 28
6	Aisle 12	Location 22
7	Aisle 5	Location 24
8	Aisle 1	Location 28
9	Aisle 6	Location 2
10	Aisle 4	Location 17
11	Aisle 10	Location 6
12	Aisle 13	Location 24
13	Aisle 10	Location 17
14	Aisle 7	Location 28
15	Aisle 3	Location 25
