Order 0	number of articles 23
0	Aisle 9	Location 17
1	Aisle 3	Location 12
2	Aisle 8	Location 8
3	Aisle 7	Location 33
4	Aisle 4	Location 29
5	Aisle 17	Location 18
6	Aisle 12	Location 10
7	Aisle 15	Location 30
8	Aisle 5	Location 17
9	Aisle 8	Location 20
10	Aisle 9	Location 9
11	Aisle 8	Location 34
12	Aisle 15	Location 4
13	Aisle 7	Location 13
14	Aisle 1	Location 12
15	Aisle 4	Location 11
16	Aisle 9	Location 33
17	Aisle 3	Location 4
18	Aisle 1	Location 40
19	Aisle 17	Location 37
20	Aisle 12	Location 27
21	Aisle 3	Location 38
22	Aisle 3	Location 41
Order 1	number of articles 16
0	Aisle 0	Location 34
1	Aisle 8	Location 12
2	Aisle 0	Location 11
3	Aisle 14	Location 30
4	Aisle 10	Location 16
5	Aisle 2	Location 2
6	Aisle 13	Location 35
7	Aisle 11	Location 40
8	Aisle 3	Location 5
9	Aisle 6	Location 10
10	Aisle 19	Location 38
11	Aisle 5	Location 33
12	Aisle 3	Location 14
13	Aisle 6	Location 35
14	Aisle 7	Location 43
15	Aisle 6	Location 2
Order 2	number of articles 15
0	Aisle 18	Location 34
1	Aisle 0	Location 19
2	Aisle 9	Location 17
3	Aisle 13	Location 29
4	Aisle 3	Location 11
5	Aisle 16	Location 20
6	Aisle 16	Location 43
7	Aisle 7	Location 21
8	Aisle 11	Location 25
9	Aisle 15	Location 16
10	Aisle 6	Location 39
11	Aisle 3	Location 23
12	Aisle 6	Location 14
13	Aisle 14	Location 25
14	Aisle 6	Location 32
Order 3	number of articles 5
0	Aisle 9	Location 10
1	Aisle 6	Location 23
2	Aisle 12	Location 34
3	Aisle 7	Location 14
4	Aisle 7	Location 4
Order 4	number of articles 12
0	Aisle 9	Location 3
1	Aisle 14	Location 21
2	Aisle 8	Location 40
3	Aisle 7	Location 11
4	Aisle 13	Location 40
5	Aisle 14	Location 2
6	Aisle 17	Location 39
7	Aisle 9	Location 13
8	Aisle 0	Location 15
9	Aisle 2	Location 34
10	Aisle 13	Location 14
11	Aisle 12	Location 43
Order 5	number of articles 10
0	Aisle 12	Location 12
1	Aisle 6	Location 34
2	Aisle 12	Location 11
3	Aisle 6	Location 25
4	Aisle 18	Location 2
5	Aisle 16	Location 20
6	Aisle 13	Location 27
7	Aisle 16	Location 10
8	Aisle 13	Location 42
9	Aisle 15	Location 15
Order 6	number of articles 17
0	Aisle 16	Location 35
1	Aisle 9	Location 23
2	Aisle 19	Location 30
3	Aisle 8	Location 2
4	Aisle 12	Location 43
5	Aisle 0	Location 35
6	Aisle 3	Location 30
7	Aisle 5	Location 21
8	Aisle 1	Location 26
9	Aisle 3	Location 5
10	Aisle 5	Location 12
11	Aisle 8	Location 26
12	Aisle 3	Location 33
13	Aisle 17	Location 8
14	Aisle 17	Location 17
15	Aisle 6	Location 24
16	Aisle 1	Location 37
Order 7	number of articles 17
0	Aisle 19	Location 27
1	Aisle 17	Location 15
2	Aisle 11	Location 9
3	Aisle 1	Location 42
4	Aisle 9	Location 14
5	Aisle 3	Location 9
6	Aisle 3	Location 31
7	Aisle 7	Location 36
8	Aisle 4	Location 6
9	Aisle 8	Location 27
10	Aisle 1	Location 43
11	Aisle 14	Location 5
12	Aisle 9	Location 41
13	Aisle 19	Location 12
14	Aisle 3	Location 38
15	Aisle 16	Location 35
16	Aisle 13	Location 30
Order 8	number of articles 9
0	Aisle 9	Location 28
1	Aisle 16	Location 1
2	Aisle 14	Location 41
3	Aisle 1	Location 18
4	Aisle 5	Location 35
5	Aisle 3	Location 19
6	Aisle 19	Location 24
7	Aisle 0	Location 43
8	Aisle 4	Location 15
Order 9	number of articles 10
0	Aisle 5	Location 27
1	Aisle 3	Location 38
2	Aisle 15	Location 33
3	Aisle 7	Location 15
4	Aisle 4	Location 19
5	Aisle 2	Location 26
6	Aisle 19	Location 32
7	Aisle 8	Location 20
8	Aisle 6	Location 38
9	Aisle 7	Location 7
Order 10	number of articles 18
0	Aisle 1	Location 41
1	Aisle 0	Location 12
2	Aisle 7	Location 15
3	Aisle 4	Location 19
4	Aisle 10	Location 32
5	Aisle 13	Location 32
6	Aisle 2	Location 44
7	Aisle 14	Location 20
8	Aisle 2	Location 12
9	Aisle 8	Location 41
10	Aisle 14	Location 38
11	Aisle 2	Location 31
12	Aisle 6	Location 9
13	Aisle 12	Location 26
14	Aisle 18	Location 11
15	Aisle 13	Location 22
16	Aisle 13	Location 40
17	Aisle 16	Location 39
Order 11	number of articles 13
0	Aisle 16	Location 31
1	Aisle 9	Location 36
2	Aisle 11	Location 38
3	Aisle 4	Location 4
4	Aisle 14	Location 13
5	Aisle 2	Location 0
6	Aisle 1	Location 19
7	Aisle 19	Location 12
8	Aisle 3	Location 17
9	Aisle 17	Location 29
10	Aisle 8	Location 43
11	Aisle 5	Location 19
12	Aisle 0	Location 17
Order 12	number of articles 13
0	Aisle 0	Location 38
1	Aisle 8	Location 42
2	Aisle 2	Location 30
3	Aisle 19	Location 9
4	Aisle 5	Location 8
5	Aisle 0	Location 26
6	Aisle 10	Location 11
7	Aisle 8	Location 35
8	Aisle 12	Location 26
9	Aisle 13	Location 30
10	Aisle 9	Location 43
11	Aisle 14	Location 42
12	Aisle 7	Location 2
Order 13	number of articles 7
0	Aisle 9	Location 40
1	Aisle 4	Location 7
2	Aisle 9	Location 16
3	Aisle 16	Location 22
4	Aisle 12	Location 14
5	Aisle 1	Location 36
6	Aisle 10	Location 17
Order 14	number of articles 11
0	Aisle 15	Location 2
1	Aisle 1	Location 13
2	Aisle 2	Location 10
3	Aisle 17	Location 33
4	Aisle 15	Location 11
5	Aisle 0	Location 33
6	Aisle 6	Location 28
7	Aisle 18	Location 24
8	Aisle 17	Location 1
9	Aisle 15	Location 16
10	Aisle 11	Location 17
Order 15	number of articles 6
0	Aisle 13	Location 29
1	Aisle 8	Location 3
2	Aisle 8	Location 38
3	Aisle 7	Location 10
4	Aisle 15	Location 14
5	Aisle 8	Location 10
Order 16	number of articles 20
0	Aisle 0	Location 15
1	Aisle 12	Location 14
