Order 0	number of articles 7
0	Aisle 5	Location 19
1	Aisle 5	Location 4
2	Aisle 15	Location 40
3	Aisle 10	Location 42
4	Aisle 6	Location 28
5	Aisle 12	Location 34
6	Aisle 5	Location 21
Order 1	number of articles 5
0	Aisle 3	Location 12
1	Aisle 18	Location 31
2	Aisle 19	Location 15
3	Aisle 13	Location 19
4	Aisle 19	Location 44
Order 2	number of articles 15
0	Aisle 1	Location 37
1	Aisle 4	Location 1
2	Aisle 0	Location 40
3	Aisle 13	Location 12
4	Aisle 10	Location 6
5	Aisle 15	Location 26
6	Aisle 13	Location 41
7	Aisle 9	Location 29
8	Aisle 11	Location 9
9	Aisle 8	Location 11
10	Aisle 8	Location 35
11	Aisle 9	Location 28
12	Aisle 16	Location 35
13	Aisle 0	Location 11
14	Aisle 8	Location 31
Order 3	number of articles 14
0	Aisle 10	Location 8
1	Aisle 16	Location 36
2	Aisle 16	Location 7
3	Aisle 9	Location 43
4	Aisle 17	Location 28
5	Aisle 7	Location 42
6	Aisle 12	Location 5
7	Aisle 13	Location 25
8	Aisle 18	Location 16
9	Aisle 18	Location 7
10	Aisle 8	Location 3
11	Aisle 1	Location 9
12	Aisle 19	Location 34
13	Aisle 15	Location 40
Order 4	number of articles 20
0	Aisle 6	Location 36
1	Aisle 14	Location 38
2	Aisle 19	Location 1
3	Aisle 14	Location 10
4	Aisle 10	Location 8
5	Aisle 5	Location 1
6	Aisle 17	Location 35
7	Aisle 0	Location 4
8	Aisle 11	Location 8
9	Aisle 4	Location 29
10	Aisle 7	Location 0
11	Aisle 7	Location 7
12	Aisle 1	Location 18
13	Aisle 10	Location 12
14	Aisle 10	Location 2
15	Aisle 19	Location 12
16	Aisle 15	Location 8
17	Aisle 17	Location 10
18	Aisle 5	Location 30
19	Aisle 16	Location 1
Order 5	number of articles 13
0	Aisle 8	Location 8
1	Aisle 17	Location 37
2	Aisle 19	Location 19
3	Aisle 12	Location 42
4	Aisle 17	Location 23
5	Aisle 7	Location 34
6	Aisle 5	Location 15
7	Aisle 1	Location 4
8	Aisle 1	Location 8
9	Aisle 14	Location 37
10	Aisle 10	Location 7
11	Aisle 7	Location 23
12	Aisle 19	Location 35
Order 6	number of articles 15
0	Aisle 15	Location 38
1	Aisle 16	Location 7
2	Aisle 7	Location 23
