Order 0	number of articles 14
0	Aisle 11	Location 17
1	Aisle 5	Location 25
2	Aisle 13	Location 11
3	Aisle 16	Location 21
4	Aisle 5	Location 36
5	Aisle 16	Location 26
6	Aisle 16	Location 41
7	Aisle 15	Location 15
8	Aisle 11	Location 28
9	Aisle 2	Location 37
10	Aisle 14	Location 31
11	Aisle 0	Location 18
12	Aisle 12	Location 43
13	Aisle 12	Location 5
Order 1	number of articles 9
0	Aisle 7	Location 40
1	Aisle 9	Location 0
2	Aisle 6	Location 22
3	Aisle 6	Location 13
4	Aisle 17	Location 42
5	Aisle 17	Location 28
6	Aisle 0	Location 33
7	Aisle 13	Location 20
8	Aisle 16	Location 32
Order 2	number of articles 9
0	Aisle 17	Location 10
1	Aisle 12	Location 20
2	Aisle 8	Location 44
3	Aisle 17	Location 33
4	Aisle 6	Location 30
5	Aisle 7	Location 39
6	Aisle 4	Location 28
7	Aisle 10	Location 5
8	Aisle 11	Location 32
Order 3	number of articles 23
0	Aisle 18	Location 42
1	Aisle 12	Location 34
2	Aisle 15	Location 5
3	Aisle 1	Location 6
4	Aisle 14	Location 18
5	Aisle 3	Location 33
6	Aisle 4	Location 21
7	Aisle 17	Location 9
8	Aisle 19	Location 29
9	Aisle 13	Location 28
10	Aisle 3	Location 4
11	Aisle 0	Location 26
12	Aisle 19	Location 31
13	Aisle 18	Location 26
14	Aisle 19	Location 35
15	Aisle 0	Location 27
16	Aisle 17	Location 11
17	Aisle 16	Location 20
18	Aisle 4	Location 27
19	Aisle 12	Location 38
20	Aisle 13	Location 43
21	Aisle 17	Location 31
22	Aisle 1	Location 35
Order 4	number of articles 9
0	Aisle 12	Location 35
1	Aisle 5	Location 11
2	Aisle 4	Location 14
3	Aisle 18	Location 8
4	Aisle 19	Location 2
5	Aisle 17	Location 4
6	Aisle 1	Location 14
7	Aisle 13	Location 37
8	Aisle 7	Location 14
Order 5	number of articles 10
0	Aisle 4	Location 4
1	Aisle 3	Location 26
2	Aisle 8	Location 35
3	Aisle 19	Location 40
4	Aisle 13	Location 4
5	Aisle 6	Location 25
6	Aisle 15	Location 5
7	Aisle 17	Location 28
8	Aisle 9	Location 5
9	Aisle 0	Location 31
Order 6	number of articles 14
0	Aisle 19	Location 32
1	Aisle 4	Location 10
2	Aisle 7	Location 44
3	Aisle 17	Location 11
4	Aisle 12	Location 37
5	Aisle 18	Location 19
6	Aisle 6	Location 1
7	Aisle 9	Location 16
8	Aisle 9	Location 12
9	Aisle 9	Location 40
10	Aisle 10	Location 20
11	Aisle 9	Location 35
12	Aisle 14	Location 34
13	Aisle 8	Location 43
Order 7	number of articles 9
0	Aisle 7	Location 23
1	Aisle 2	Location 7
2	Aisle 10	Location 26
3	Aisle 14	Location 15
4	Aisle 3	Location 11
5	Aisle 9	Location 15
6	Aisle 2	Location 29
7	Aisle 8	Location 28
8	Aisle 11	Location 26
Order 8	number of articles 24
0	Aisle 14	Location 15
1	Aisle 12	Location 11
2	Aisle 10	Location 38
3	Aisle 6	Location 12
4	Aisle 15	Location 40
5	Aisle 1	Location 22
6	Aisle 10	Location 0
7	Aisle 1	Location 37
8	Aisle 14	Location 12
9	Aisle 13	Location 24
10	Aisle 18	Location 31
11	Aisle 10	Location 44
12	Aisle 8	Location 34
13	Aisle 19	Location 43
14	Aisle 12	Location 25
15	Aisle 2	Location 0
16	Aisle 5	Location 41
17	Aisle 18	Location 39
18	Aisle 13	Location 10
19	Aisle 13	Location 41
20	Aisle 11	Location 13
21	Aisle 15	Location 3
22	Aisle 11	Location 21
23	Aisle 7	Location 25
Order 9	number of articles 24
0	Aisle 5	Location 23
1	Aisle 15	Location 32
2	Aisle 15	Location 41
3	Aisle 4	Location 0
4	Aisle 1	Location 6
5	Aisle 9	Location 27
6	Aisle 11	Location 40
7	Aisle 0	Location 37
8	Aisle 10	Location 8
9	Aisle 12	Location 11
10	Aisle 13	Location 31
11	Aisle 9	Location 10
12	Aisle 19	Location 34
13	Aisle 19	Location 41
14	Aisle 16	Location 7
15	Aisle 0	Location 25
16	Aisle 18	Location 10
17	Aisle 12	Location 14
18	Aisle 10	Location 29
19	Aisle 0	Location 22
20	Aisle 19	Location 9
21	Aisle 13	Location 9
22	Aisle 12	Location 9
23	Aisle 13	Location 6
Order 10	number of articles 15
0	Aisle 11	Location 4
1	Aisle 11	Location 8
2	Aisle 12	Location 29
3	Aisle 7	Location 5
4	Aisle 12	Location 3
5	Aisle 8	Location 6
6	Aisle 14	Location 15
7	Aisle 1	Location 26
8	Aisle 16	Location 37
9	Aisle 19	Location 19
10	Aisle 0	Location 37
11	Aisle 19	Location 24
12	Aisle 8	Location 16
13	Aisle 13	Location 20
14	Aisle 2	Location 22
Order 11	number of articles 20
0	Aisle 10	Location 14
1	Aisle 8	Location 3
2	Aisle 7	Location 23
3	Aisle 10	Location 18
4	Aisle 15	Location 5
5	Aisle 7	Location 44
6	Aisle 0	Location 29
7	Aisle 11	Location 9
8	Aisle 17	Location 39
9	Aisle 4	Location 27
10	Aisle 18	Location 29
11	Aisle 10	Location 7
12	Aisle 2	Location 24
13	Aisle 14	Location 1
14	Aisle 17	Location 7
15	Aisle 19	Location 10
16	Aisle 14	Location 11
17	Aisle 3	Location 19
18	Aisle 15	Location 37
19	Aisle 13	Location 8
Order 12	number of articles 20
0	Aisle 5	Location 30
1	Aisle 12	Location 15
2	Aisle 16	Location 6
3	Aisle 3	Location 29
4	Aisle 3	Location 30
5	Aisle 6	Location 37
6	Aisle 13	Location 14
7	Aisle 5	Location 3
8	Aisle 0	Location 19
9	Aisle 2	Location 5
10	Aisle 7	Location 43
11	Aisle 5	Location 21
12	Aisle 7	Location 10
13	Aisle 4	Location 2
14	Aisle 9	Location 23
15	Aisle 6	Location 9
16	Aisle 13	Location 43
17	Aisle 9	Location 10
18	Aisle 7	Location 44
19	Aisle 19	Location 24
Order 13	number of articles 9
0	Aisle 0	Location 16
1	Aisle 17	Location 40
2	Aisle 15	Location 5
3	Aisle 11	Location 31
4	Aisle 14	Location 33
5	Aisle 4	Location 39
6	Aisle 9	Location 24
7	Aisle 17	Location 32
8	Aisle 13	Location 6
Order 14	number of articles 17
0	Aisle 18	Location 33
1	Aisle 14	Location 8
2	Aisle 3	Location 18
3	Aisle 14	Location 1
4	Aisle 16	Location 34
5	Aisle 12	Location 8
6	Aisle 4	Location 11
7	Aisle 8	Location 32
8	Aisle 0	Location 39
9	Aisle 10	Location 34
10	Aisle 13	Location 22
11	Aisle 15	Location 27
12	Aisle 14	Location 43
13	Aisle 7	Location 30
14	Aisle 16	Location 0
15	Aisle 11	Location 39
16	Aisle 5	Location 27
Order 15	number of articles 15
0	Aisle 7	Location 37
1	Aisle 15	Location 36
2	Aisle 3	Location 26
3	Aisle 17	Location 2
4	Aisle 4	Location 38
5	Aisle 6	Location 3
6	Aisle 9	Location 15
7	Aisle 3	Location 0
8	Aisle 2	Location 5
9	Aisle 17	Location 42
10	Aisle 4	Location 35
11	Aisle 6	Location 4
12	Aisle 15	Location 39
13	Aisle 16	Location 4
14	Aisle 2	Location 14
Order 16	number of articles 18
0	Aisle 11	Location 5
1	Aisle 0	Location 33
2	Aisle 14	Location 6
3	Aisle 9	Location 19
4	Aisle 11	Location 15
5	Aisle 6	Location 13
6	Aisle 19	Location 5
7	Aisle 13	Location 21
8	Aisle 5	Location 17
9	Aisle 10	Location 3
10	Aisle 0	Location 37
11	Aisle 14	Location 15
12	Aisle 7	Location 27
13	Aisle 0	Location 2
14	Aisle 19	Location 38
15	Aisle 10	Location 13
16	Aisle 9	Location 33
17	Aisle 6	Location 32
Order 17	number of articles 6
0	Aisle 11	Location 13
1	Aisle 7	Location 39
2	Aisle 0	Location 4
3	Aisle 5	Location 4
4	Aisle 4	Location 6
5	Aisle 19	Location 7
Order 18	number of articles 6
0	Aisle 19	Location 5
1	Aisle 6	Location 41
2	Aisle 7	Location 3
3	Aisle 19	Location 2
4	Aisle 2	Location 2
5	Aisle 8	Location 24
Order 19	number of articles 6
0	Aisle 2	Location 5
1	Aisle 8	Location 12
2	Aisle 5	Location 11
3	Aisle 6	Location 32
4	Aisle 16	Location 36
5	Aisle 9	Location 10
