Order 0	number of articles 19
0	Aisle 11	Location 23
1	Aisle 16	Location 9
2	Aisle 16	Location 33
3	Aisle 12	Location 9
4	Aisle 3	Location 27
5	Aisle 11	Location 15
6	Aisle 4	Location 43
7	Aisle 13	Location 33
8	Aisle 19	Location 17
9	Aisle 5	Location 27
10	Aisle 2	Location 23
11	Aisle 9	Location 31
12	Aisle 16	Location 25
13	Aisle 5	Location 26
14	Aisle 16	Location 41
15	Aisle 19	Location 36
16	Aisle 9	Location 14
17	Aisle 19	Location 15
18	Aisle 6	Location 36
Order 1	number of articles 18
0	Aisle 17	Location 19
1	Aisle 8	Location 10
2	Aisle 2	Location 0
3	Aisle 6	Location 33
4	Aisle 3	Location 19
5	Aisle 19	Location 14
6	Aisle 8	Location 7
7	Aisle 8	Location 20
8	Aisle 7	Location 35
9	Aisle 1	Location 7
10	Aisle 0	Location 39
11	Aisle 6	Location 40
12	Aisle 15	Location 23
13	Aisle 11	Location 26
14	Aisle 1	Location 9
15	Aisle 5	Location 23
16	Aisle 8	Location 22
17	Aisle 6	Location 14
Order 2	number of articles 18
0	Aisle 15	Location 9
1	Aisle 14	Location 6
2	Aisle 9	Location 25
3	Aisle 16	Location 30
4	Aisle 2	Location 43
5	Aisle 15	Location 10
6	Aisle 9	Location 28
7	Aisle 4	Location 32
8	Aisle 0	Location 28
9	Aisle 11	Location 22
10	Aisle 2	Location 1
11	Aisle 3	Location 35
12	Aisle 7	Location 35
13	Aisle 5	Location 8
14	Aisle 18	Location 20
15	Aisle 6	Location 27
16	Aisle 1	Location 17
17	Aisle 5	Location 9
Order 3	number of articles 17
0	Aisle 5	Location 22
1	Aisle 9	Location 44
2	Aisle 14	Location 33
3	Aisle 13	Location 13
4	Aisle 19	Location 17
5	Aisle 10	Location 8
6	Aisle 2	Location 17
7	Aisle 1	Location 31
8	Aisle 15	Location 18
9	Aisle 6	Location 5
10	Aisle 10	Location 35
11	Aisle 16	Location 31
12	Aisle 7	Location 32
13	Aisle 19	Location 32
14	Aisle 4	Location 31
15	Aisle 14	Location 26
16	Aisle 13	Location 16
Order 4	number of articles 21
0	Aisle 12	Location 16
1	Aisle 19	Location 2
2	Aisle 13	Location 43
3	Aisle 15	Location 21
4	Aisle 15	Location 17
5	Aisle 18	Location 30
6	Aisle 0	Location 17
7	Aisle 5	Location 40
8	Aisle 15	Location 3
9	Aisle 5	Location 6
10	Aisle 2	Location 12
11	Aisle 17	Location 15
12	Aisle 4	Location 8
13	Aisle 6	Location 8
14	Aisle 11	Location 7
15	Aisle 5	Location 1
16	Aisle 7	Location 7
17	Aisle 14	Location 35
18	Aisle 18	Location 2
19	Aisle 16	Location 30
20	Aisle 15	Location 36
Order 5	number of articles 11
0	Aisle 1	Location 32
1	Aisle 7	Location 23
2	Aisle 7	Location 41
3	Aisle 9	Location 2
4	Aisle 1	Location 14
5	Aisle 0	Location 28
6	Aisle 17	Location 39
7	Aisle 1	Location 26
8	Aisle 6	Location 7
9	Aisle 18	Location 15
10	Aisle 3	Location 27
Order 6	number of articles 13
0	Aisle 18	Location 8
1	Aisle 17	Location 40
2	Aisle 8	Location 24
3	Aisle 5	Location 36
4	Aisle 4	Location 30
5	Aisle 9	Location 6
6	Aisle 8	Location 25
7	Aisle 15	Location 1
8	Aisle 17	Location 30
9	Aisle 16	Location 27
10	Aisle 9	Location 2
11	Aisle 9	Location 16
12	Aisle 14	Location 16
Order 7	number of articles 21
0	Aisle 8	Location 7
1	Aisle 16	Location 35
2	Aisle 13	Location 27
3	Aisle 11	Location 6
4	Aisle 16	Location 11
5	Aisle 9	Location 24
6	Aisle 6	Location 18
7	Aisle 19	Location 30
8	Aisle 18	Location 10
9	Aisle 12	Location 24
10	Aisle 11	Location 44
11	Aisle 10	Location 16
12	Aisle 16	Location 8
13	Aisle 2	Location 19
14	Aisle 18	Location 17
15	Aisle 12	Location 38
16	Aisle 6	Location 9
17	Aisle 11	Location 28
18	Aisle 8	Location 0
19	Aisle 4	Location 25
20	Aisle 18	Location 40
Order 8	number of articles 22
0	Aisle 6	Location 21
1	Aisle 16	Location 32
2	Aisle 7	Location 22
3	Aisle 0	Location 11
4	Aisle 7	Location 4
5	Aisle 6	Location 16
6	Aisle 6	Location 35
7	Aisle 0	Location 14
8	Aisle 3	Location 42
9	Aisle 15	Location 4
10	Aisle 2	Location 15
11	Aisle 10	Location 39
12	Aisle 11	Location 4
13	Aisle 19	Location 13
14	Aisle 13	Location 37
15	Aisle 13	Location 3
16	Aisle 13	Location 10
17	Aisle 19	Location 36
18	Aisle 15	Location 9
19	Aisle 1	Location 17
20	Aisle 3	Location 27
21	Aisle 9	Location 22
Order 9	number of articles 20
0	Aisle 16	Location 25
1	Aisle 2	Location 26
2	Aisle 0	Location 13
3	Aisle 19	Location 4
4	Aisle 1	Location 7
5	Aisle 16	Location 35
6	Aisle 6	Location 11
7	Aisle 10	Location 43
8	Aisle 12	Location 44
9	Aisle 15	Location 41
10	Aisle 7	Location 19
11	Aisle 18	Location 24
12	Aisle 2	Location 41
13	Aisle 10	Location 7
14	Aisle 13	Location 42
15	Aisle 17	Location 11
16	Aisle 12	Location 22
17	Aisle 14	Location 38
18	Aisle 14	Location 39
19	Aisle 13	Location 23
Order 10	number of articles 23
0	Aisle 11	Location 12
1	Aisle 8	Location 2
2	Aisle 15	Location 42
3	Aisle 7	Location 13
4	Aisle 3	Location 1
5	Aisle 18	Location 36
6	Aisle 7	Location 27
7	Aisle 8	Location 22
8	Aisle 19	Location 40
9	Aisle 11	Location 20
10	Aisle 9	Location 29
11	Aisle 19	Location 4
12	Aisle 12	Location 9
13	Aisle 14	Location 28
