Order 0	number of articles 21
0	Aisle 1	Location 24
1	Aisle 12	Location 13
2	Aisle 0	Location 42
3	Aisle 9	Location 36
4	Aisle 1	Location 7
5	Aisle 1	Location 1
6	Aisle 15	Location 34
7	Aisle 0	Location 13
8	Aisle 0	Location 21
9	Aisle 18	Location 6
10	Aisle 0	Location 32
11	Aisle 1	Location 29
12	Aisle 19	Location 42
13	Aisle 10	Location 26
14	Aisle 1	Location 8
15	Aisle 0	Location 38
16	Aisle 8	Location 21
17	Aisle 13	Location 38
18	Aisle 0	Location 18
19	Aisle 10	Location 3
20	Aisle 0	Location 31
Order 1	number of articles 11
0	Aisle 9	Location 20
1	Aisle 0	Location 23
2	Aisle 0	Location 36
3	Aisle 0	Location 33
4	Aisle 13	Location 10
5	Aisle 15	Location 6
6	Aisle 11	Location 15
7	Aisle 1	Location 29
8	Aisle 1	Location 27
9	Aisle 0	Location 29
10	Aisle 17	Location 6
Order 2	number of articles 11
0	Aisle 0	Location 20
1	Aisle 7	Location 27
2	Aisle 1	Location 38
3	Aisle 8	Location 9
4	Aisle 0	Location 4
5	Aisle 0	Location 8
6	Aisle 0	Location 11
7	Aisle 1	Location 23
8	Aisle 1	Location 36
9	Aisle 11	Location 38
10	Aisle 14	Location 20
Order 3	number of articles 13
0	Aisle 13	Location 40
1	Aisle 1	Location 18
2	Aisle 7	Location 7
3	Aisle 0	Location 22
4	Aisle 13	Location 8
5	Aisle 1	Location 31
6	Aisle 0	Location 24
7	Aisle 1	Location 44
8	Aisle 0	Location 36
9	Aisle 10	Location 24
10	Aisle 6	Location 42
11	Aisle 0	Location 1
12	Aisle 0	Location 17
Order 4	number of articles 11
0	Aisle 0	Location 29
1	Aisle 11	Location 36
2	Aisle 18	Location 34
3	Aisle 11	Location 24
4	Aisle 18	Location 41
5	Aisle 11	Location 43
6	Aisle 18	Location 12
7	Aisle 1	Location 0
8	Aisle 1	Location 32
9	Aisle 0	Location 44
10	Aisle 0	Location 42
Order 5	number of articles 21
0	Aisle 12	Location 19
1	Aisle 18	Location 14
2	Aisle 0	Location 19
3	Aisle 1	Location 18
4	Aisle 19	Location 38
5	Aisle 0	Location 28
6	Aisle 1	Location 17
7	Aisle 19	Location 42
8	Aisle 1	Location 9
9	Aisle 18	Location 7
10	Aisle 19	Location 23
11	Aisle 7	Location 25
12	Aisle 15	Location 1
13	Aisle 1	Location 36
14	Aisle 12	Location 29
15	Aisle 0	Location 8
16	Aisle 19	Location 0
17	Aisle 13	Location 44
18	Aisle 12	Location 13
19	Aisle 0	Location 23
20	Aisle 13	Location 3
Order 6	number of articles 19
0	Aisle 1	Location 17
1	Aisle 0	Location 15
2	Aisle 8	Location 44
3	Aisle 0	Location 26
4	Aisle 1	Location 44
5	Aisle 16	Location 29
6	Aisle 12	Location 3
7	Aisle 0	Location 23
8	Aisle 0	Location 2
9	Aisle 1	Location 3
10	Aisle 14	Location 43
11	Aisle 6	Location 2
12	Aisle 1	Location 31
13	Aisle 0	Location 13
14	Aisle 18	Location 22
15	Aisle 0	Location 10
16	Aisle 19	Location 15
17	Aisle 1	Location 0
18	Aisle 13	Location 23
Order 7	number of articles 6
0	Aisle 1	Location 13
1	Aisle 0	Location 8
2	Aisle 0	Location 34
3	Aisle 9	Location 6
4	Aisle 7	Location 22
5	Aisle 18	Location 11
Order 8	number of articles 7
0	Aisle 17	Location 39
1	Aisle 0	Location 17
2	Aisle 1	Location 16
3	Aisle 0	Location 27
4	Aisle 0	Location 30
5	Aisle 15	Location 0
6	Aisle 11	Location 19
Order 9	number of articles 10
0	Aisle 1	Location 36
1	Aisle 0	Location 40
2	Aisle 0	Location 10
3	Aisle 1	Location 43
4	Aisle 11	Location 8
5	Aisle 9	Location 10
6	Aisle 14	Location 7
7	Aisle 14	Location 40
8	Aisle 1	Location 19
9	Aisle 10	Location 11
Order 10	number of articles 13
0	Aisle 7	Location 31
1	Aisle 1	Location 9
2	Aisle 0	Location 39
3	Aisle 0	Location 34
4	Aisle 0	Location 1
5	Aisle 17	Location 27
6	Aisle 0	Location 11
7	Aisle 11	Location 11
8	Aisle 6	Location 27
9	Aisle 19	Location 39
10	Aisle 0	Location 25
11	Aisle 0	Location 15
12	Aisle 9	Location 11
Order 11	number of articles 7
0	Aisle 0	Location 5
1	Aisle 13	Location 19
2	Aisle 1	Location 29
3	Aisle 1	Location 43
4	Aisle 0	Location 11
5	Aisle 0	Location 37
6	Aisle 8	Location 3
Order 12	number of articles 12
0	Aisle 0	Location 20
1	Aisle 8	Location 26
2	Aisle 0	Location 15
3	Aisle 11	Location 41
4	Aisle 11	Location 11
5	Aisle 19	Location 30
6	Aisle 19	Location 6
7	Aisle 12	Location 30
8	Aisle 0	Location 28
9	Aisle 0	Location 41
10	Aisle 1	Location 28
11	Aisle 10	Location 8
Order 13	number of articles 22
0	Aisle 13	Location 38
1	Aisle 0	Location 28
2	Aisle 0	Location 40
3	Aisle 1	Location 35
4	Aisle 7	Location 34
5	Aisle 13	Location 42
6	Aisle 19	Location 4
7	Aisle 1	Location 21
8	Aisle 1	Location 18
9	Aisle 0	Location 33
10	Aisle 11	Location 30
11	Aisle 10	Location 10
12	Aisle 0	Location 5
13	Aisle 0	Location 14
14	Aisle 6	Location 29
15	Aisle 1	Location 38
16	Aisle 0	Location 42
17	Aisle 0	Location 31
18	Aisle 9	Location 18
19	Aisle 0	Location 44
20	Aisle 14	Location 10
21	Aisle 0	Location 16
Order 14	number of articles 16
0	Aisle 7	Location 17
1	Aisle 0	Location 6
2	Aisle 18	Location 36
3	Aisle 1	Location 37
4	Aisle 10	Location 34
5	Aisle 1	Location 38
