Order 0	number of articles 13
0	Aisle 16	Location 36
1	Aisle 18	Location 42
2	Aisle 15	Location 7
3	Aisle 1	Location 32
4	Aisle 1	Location 36
5	Aisle 6	Location 25
6	Aisle 0	Location 0
7	Aisle 1	Location 29
8	Aisle 13	Location 44
9	Aisle 0	Location 19
10	Aisle 0	Location 42
11	Aisle 1	Location 2
12	Aisle 0	Location 4
Order 1	number of articles 17
0	Aisle 0	Location 11
1	Aisle 0	Location 16
2	Aisle 0	Location 7
3	Aisle 1	Location 10
4	Aisle 0	Location 13
5	Aisle 1	Location 4
6	Aisle 15	Location 22
7	Aisle 11	Location 34
8	Aisle 1	Location 25
9	Aisle 0	Location 27
10	Aisle 0	Location 41
11	Aisle 1	Location 9
12	Aisle 1	Location 24
13	Aisle 1	Location 12
14	Aisle 0	Location 26
15	Aisle 14	Location 39
16	Aisle 17	Location 3
Order 2	number of articles 6
0	Aisle 18	Location 7
1	Aisle 18	Location 35
2	Aisle 0	Location 23
3	Aisle 0	Location 42
4	Aisle 0	Location 29
5	Aisle 1	Location 19
Order 3	number of articles 21
0	Aisle 6	Location 17
1	Aisle 0	Location 40
2	Aisle 13	Location 13
3	Aisle 11	Location 41
4	Aisle 19	Location 34
5	Aisle 1	Location 11
6	Aisle 9	Location 17
7	Aisle 1	Location 2
8	Aisle 1	Location 26
9	Aisle 1	Location 42
10	Aisle 0	Location 24
11	Aisle 9	Location 9
12	Aisle 0	Location 21
13	Aisle 11	Location 0
14	Aisle 8	Location 18
15	Aisle 17	Location 15
16	Aisle 11	Location 32
17	Aisle 14	Location 28
18	Aisle 8	Location 17
19	Aisle 7	Location 40
20	Aisle 0	Location 2
Order 4	number of articles 16
0	Aisle 12	Location 33
1	Aisle 19	Location 17
2	Aisle 1	Location 20
3	Aisle 1	Location 26
4	Aisle 11	Location 5
5	Aisle 1	Location 12
6	Aisle 1	Location 34
7	Aisle 12	Location 42
8	Aisle 1	Location 32
9	Aisle 14	Location 36
10	Aisle 13	Location 35
11	Aisle 1	Location 33
12	Aisle 1	Location 41
13	Aisle 0	Location 3
14	Aisle 1	Location 1
15	Aisle 19	Location 8
Order 5	number of articles 21
0	Aisle 6	Location 8
1	Aisle 12	Location 18
2	Aisle 1	Location 20
3	Aisle 16	Location 5
4	Aisle 6	Location 20
5	Aisle 12	Location 39
6	Aisle 10	Location 19
7	Aisle 10	Location 15
8	Aisle 0	Location 22
9	Aisle 17	Location 28
10	Aisle 17	Location 19
11	Aisle 7	Location 11
12	Aisle 0	Location 23
13	Aisle 11	Location 2
14	Aisle 19	Location 26
15	Aisle 12	Location 30
16	Aisle 1	Location 17
17	Aisle 0	Location 40
18	Aisle 16	Location 29
19	Aisle 13	Location 9
20	Aisle 12	Location 31
Order 6	number of articles 8
0	Aisle 17	Location 17
1	Aisle 1	Location 16
2	Aisle 0	Location 24
3	Aisle 18	Location 26
4	Aisle 1	Location 21
5	Aisle 1	Location 25
6	Aisle 1	Location 22
7	Aisle 1	Location 37
Order 7	number of articles 17
0	Aisle 1	Location 22
1	Aisle 0	Location 16
2	Aisle 7	Location 23
3	Aisle 0	Location 32
4	Aisle 15	Location 3
5	Aisle 10	Location 6
6	Aisle 14	Location 40
7	Aisle 0	Location 44
8	Aisle 13	Location 36
9	Aisle 17	Location 41
10	Aisle 1	Location 21
11	Aisle 7	Location 29
12	Aisle 8	Location 5
13	Aisle 8	Location 14
14	Aisle 0	Location 24
15	Aisle 0	Location 42
16	Aisle 13	Location 40
Order 8	number of articles 20
0	Aisle 11	Location 3
1	Aisle 11	Location 31
2	Aisle 1	Location 18
3	Aisle 0	Location 27
4	Aisle 0	Location 44
5	Aisle 13	Location 6
6	Aisle 0	Location 31
7	Aisle 14	Location 36
8	Aisle 0	Location 43
9	Aisle 7	Location 21
10	Aisle 14	Location 9
11	Aisle 1	Location 7
12	Aisle 19	Location 11
13	Aisle 15	Location 41
14	Aisle 8	Location 30
15	Aisle 11	Location 39
16	Aisle 1	Location 10
17	Aisle 0	Location 21
18	Aisle 7	Location 22
