Order 0	number of articles 14
0	Aisle 0	Location 29
1	Aisle 1	Location 9
2	Aisle 1	Location 40
3	Aisle 0	Location 9
4	Aisle 11	Location 31
5	Aisle 18	Location 36
6	Aisle 17	Location 37
7	Aisle 1	Location 27
8	Aisle 19	Location 17
9	Aisle 1	Location 42
10	Aisle 9	Location 42
11	Aisle 7	Location 42
12	Aisle 16	Location 6
13	Aisle 15	Location 24
Order 1	number of articles 19
0	Aisle 13	Location 24
1	Aisle 0	Location 12
2	Aisle 13	Location 18
3	Aisle 19	Location 22
4	Aisle 0	Location 9
5	Aisle 10	Location 41
6	Aisle 10	Location 1
7	Aisle 18	Location 12
8	Aisle 12	Location 35
9	Aisle 1	Location 38
10	Aisle 9	Location 19
11	Aisle 11	Location 16
12	Aisle 0	Location 2
13	Aisle 1	Location 9
14	Aisle 10	Location 0
15	Aisle 1	Location 27
16	Aisle 0	Location 1
17	Aisle 8	Location 27
18	Aisle 6	Location 36
Order 2	number of articles 18
0	Aisle 1	Location 24
1	Aisle 13	Location 32
2	Aisle 7	Location 34
3	Aisle 16	Location 10
4	Aisle 9	Location 13
5	Aisle 6	Location 44
6	Aisle 8	Location 1
7	Aisle 10	Location 6
8	Aisle 1	Location 1
9	Aisle 0	Location 23
10	Aisle 0	Location 35
11	Aisle 0	Location 31
12	Aisle 0	Location 2
13	Aisle 0	Location 14
14	Aisle 0	Location 1
15	Aisle 1	Location 42
16	Aisle 6	Location 12
17	Aisle 10	Location 16
Order 3	number of articles 7
0	Aisle 14	Location 22
1	Aisle 7	Location 5
2	Aisle 1	Location 14
3	Aisle 1	Location 44
4	Aisle 13	Location 32
5	Aisle 0	Location 43
6	Aisle 16	Location 25
Order 4	number of articles 14
0	Aisle 13	Location 10
1	Aisle 18	Location 8
2	Aisle 0	Location 4
3	Aisle 1	Location 34
4	Aisle 0	Location 8
5	Aisle 0	Location 33
6	Aisle 1	Location 25
7	Aisle 1	Location 44
8	Aisle 0	Location 43
9	Aisle 0	Location 7
10	Aisle 1	Location 40
11	Aisle 16	Location 40
12	Aisle 12	Location 4
13	Aisle 1	Location 41
Order 5	number of articles 20
0	Aisle 8	Location 25
1	Aisle 7	Location 1
2	Aisle 0	Location 12
3	Aisle 12	Location 8
4	Aisle 1	Location 26
5	Aisle 7	Location 6
6	Aisle 0	Location 44
7	Aisle 1	Location 20
8	Aisle 14	Location 26
9	Aisle 0	Location 14
10	Aisle 1	Location 41
11	Aisle 11	Location 19
12	Aisle 1	Location 0
13	Aisle 16	Location 2
14	Aisle 19	Location 27
15	Aisle 1	Location 44
16	Aisle 1	Location 37
17	Aisle 13	Location 14
18	Aisle 17	Location 40
19	Aisle 1	Location 42
Order 6	number of articles 17
0	Aisle 0	Location 21
1	Aisle 7	Location 10
2	Aisle 1	Location 10
3	Aisle 0	Location 25
4	Aisle 0	Location 0
5	Aisle 0	Location 2
6	Aisle 15	Location 26
7	Aisle 0	Location 19
8	Aisle 0	Location 29
9	Aisle 1	Location 20
10	Aisle 1	Location 32
11	Aisle 1	Location 15
12	Aisle 0	Location 43
13	Aisle 12	Location 12
14	Aisle 14	Location 21
15	Aisle 17	Location 28
16	Aisle 1	Location 23
Order 7	number of articles 16
0	Aisle 12	Location 20
1	Aisle 1	Location 40
2	Aisle 6	Location 19
3	Aisle 7	Location 14
4	Aisle 0	Location 40
5	Aisle 0	Location 25
6	Aisle 16	Location 44
7	Aisle 0	Location 42
8	Aisle 0	Location 5
9	Aisle 8	Location 41
10	Aisle 12	Location 25
11	Aisle 12	Location 14
12	Aisle 16	Location 5
13	Aisle 13	Location 43
14	Aisle 1	Location 37
15	Aisle 6	Location 43
Order 8	number of articles 11
0	Aisle 0	Location 4
1	Aisle 13	Location 20
2	Aisle 1	Location 31
3	Aisle 0	Location 39
4	Aisle 1	Location 19
5	Aisle 17	Location 29
6	Aisle 12	Location 18
7	Aisle 1	Location 20
8	Aisle 15	Location 33
9	Aisle 18	Location 36
10	Aisle 1	Location 15
Order 9	number of articles 12
0	Aisle 19	Location 13
1	Aisle 6	Location 19
2	Aisle 7	Location 38
3	Aisle 1	Location 37
4	Aisle 0	Location 35
5	Aisle 1	Location 9
6	Aisle 19	Location 27
7	Aisle 8	Location 33
8	Aisle 1	Location 23
9	Aisle 0	Location 32
10	Aisle 0	Location 20
11	Aisle 0	Location 38
Order 10	number of articles 8
0	Aisle 10	Location 9
1	Aisle 6	Location 13
2	Aisle 7	Location 0
3	Aisle 0	Location 26
4	Aisle 1	Location 4
5	Aisle 6	Location 0
6	Aisle 1	Location 2
7	Aisle 1	Location 32
Order 11	number of articles 13
