Order 0	number of articles 7
0	Aisle 0	Location 39
1	Aisle 8	Location 1
2	Aisle 8	Location 28
3	Aisle 7	Location 33
4	Aisle 1	Location 24
5	Aisle 0	Location 18
6	Aisle 14	Location 27
Order 1	number of articles 17
0	Aisle 9	Location 39
1	Aisle 1	Location 3
2	Aisle 1	Location 25
3	Aisle 17	Location 5
4	Aisle 12	Location 11
5	Aisle 16	Location 40
6	Aisle 14	Location 9
7	Aisle 11	Location 26
8	Aisle 0	Location 28
9	Aisle 0	Location 12
10	Aisle 1	Location 31
11	Aisle 19	Location 43
12	Aisle 1	Location 22
13	Aisle 11	Location 13
14	Aisle 0	Location 24
15	Aisle 1	Location 36
16	Aisle 9	Location 21
Order 2	number of articles 14
0	Aisle 0	Location 1
1	Aisle 1	Location 7
2	Aisle 0	Location 23
3	Aisle 0	Location 26
4	Aisle 0	Location 10
5	Aisle 0	Location 13
6	Aisle 1	Location 22
7	Aisle 18	Location 21
8	Aisle 12	Location 24
9	Aisle 0	Location 39
10	Aisle 1	Location 18
11	Aisle 6	Location 34
12	Aisle 0	Location 44
13	Aisle 11	Location 24
Order 3	number of articles 6
0	Aisle 1	Location 8
1	Aisle 7	Location 43
2	Aisle 11	Location 12
3	Aisle 0	Location 27
4	Aisle 1	Location 14
5	Aisle 0	Location 19
Order 4	number of articles 17
0	Aisle 0	Location 6
1	Aisle 1	Location 4
2	Aisle 11	Location 27
3	Aisle 1	Location 23
4	Aisle 1	Location 44
5	Aisle 12	Location 42
6	Aisle 0	Location 8
7	Aisle 0	Location 15
8	Aisle 12	Location 34
9	Aisle 0	Location 31
10	Aisle 10	Location 9
11	Aisle 1	Location 29
12	Aisle 0	Location 17
13	Aisle 12	Location 43
14	Aisle 0	Location 7
15	Aisle 12	Location 12
16	Aisle 18	Location 24
Order 5	number of articles 22
0	Aisle 8	Location 8
1	Aisle 19	Location 26
2	Aisle 15	Location 20
3	Aisle 0	Location 27
4	Aisle 0	Location 30
5	Aisle 0	Location 31
6	Aisle 1	Location 9
7	Aisle 9	Location 31
8	Aisle 17	Location 1
9	Aisle 0	Location 43
10	Aisle 0	Location 14
11	Aisle 1	Location 44
12	Aisle 1	Location 32
13	Aisle 1	Location 20
14	Aisle 13	Location 43
15	Aisle 1	Location 3
16	Aisle 9	Location 14
17	Aisle 1	Location 42
18	Aisle 9	Location 3
19	Aisle 1	Location 23
20	Aisle 12	Location 26
21	Aisle 17	Location 39
Order 6	number of articles 5
0	Aisle 8	Location 44
1	Aisle 13	Location 36
2	Aisle 1	Location 21
3	Aisle 11	Location 22
4	Aisle 16	Location 30
Order 7	number of articles 6
0	Aisle 19	Location 0
1	Aisle 9	Location 16
2	Aisle 12	Location 9
3	Aisle 10	Location 16
4	Aisle 10	Location 44
5	Aisle 1	Location 23
Order 8	number of articles 21
0	Aisle 13	Location 44
1	Aisle 8	Location 43
2	Aisle 19	Location 39
3	Aisle 1	Location 41
4	Aisle 17	Location 11
5	Aisle 12	Location 23
6	Aisle 0	Location 36
7	Aisle 1	Location 24
8	Aisle 0	Location 19
9	Aisle 0	Location 37
10	Aisle 18	Location 40
11	Aisle 14	Location 23
12	Aisle 1	Location 37
13	Aisle 1	Location 34
14	Aisle 1	Location 13
15	Aisle 6	Location 8
16	Aisle 1	Location 28
17	Aisle 1	Location 35
18	Aisle 9	Location 15
19	Aisle 0	Location 6
20	Aisle 1	Location 29
Order 9	number of articles 17
0	Aisle 19	Location 36
1	Aisle 19	Location 1
2	Aisle 16	Location 0
3	Aisle 8	Location 27
4	Aisle 7	Location 19
5	Aisle 18	Location 44
6	Aisle 0	Location 23
7	Aisle 1	Location 20
8	Aisle 0	Location 24
9	Aisle 0	Location 30
10	Aisle 1	Location 3
11	Aisle 13	Location 18
12	Aisle 18	Location 16
13	Aisle 9	Location 6
14	Aisle 1	Location 16
15	Aisle 7	Location 3
16	Aisle 1	Location 37
Order 10	number of articles 18
0	Aisle 6	Location 39
1	Aisle 1	Location 19
2	Aisle 15	Location 30
3	Aisle 1	Location 5
4	Aisle 1	Location 11
5	Aisle 0	Location 12
6	Aisle 15	Location 8
7	Aisle 1	Location 15
8	Aisle 1	Location 24
9	Aisle 12	Location 19
10	Aisle 1	Location 43
11	Aisle 0	Location 19
12	Aisle 14	Location 15
13	Aisle 18	Location 26
14	Aisle 1	Location 25
15	Aisle 19	Location 5
16	Aisle 1	Location 27
17	Aisle 1	Location 9
Order 11	number of articles 19
0	Aisle 13	Location 39
1	Aisle 7	Location 20
2	Aisle 1	Location 41
3	Aisle 7	Location 3
4	Aisle 0	Location 1
5	Aisle 1	Location 35
6	Aisle 9	Location 39
7	Aisle 0	Location 39
8	Aisle 10	Location 43
9	Aisle 0	Location 23
10	Aisle 0	Location 36
11	Aisle 7	Location 16
12	Aisle 16	Location 37
13	Aisle 0	Location 2
14	Aisle 9	Location 11
15	Aisle 8	Location 32
16	Aisle 1	Location 36
17	Aisle 17	Location 15
18	Aisle 8	Location 7
Order 12	number of articles 17
0	Aisle 10	Location 35
1	Aisle 1	Location 4
2	Aisle 6	Location 21
3	Aisle 12	Location 12
4	Aisle 11	Location 14
5	Aisle 11	Location 29
6	Aisle 1	Location 27
7	Aisle 8	Location 41
8	Aisle 9	Location 1
9	Aisle 0	Location 20
10	Aisle 0	Location 42
11	Aisle 0	Location 23
12	Aisle 1	Location 35
13	Aisle 6	Location 41
14	Aisle 15	Location 10
15	Aisle 1	Location 22
16	Aisle 1	Location 5
Order 13	number of articles 8
0	Aisle 0	Location 10
1	Aisle 6	Location 36
2	Aisle 0	Location 11
3	Aisle 0	Location 5
4	Aisle 1	Location 30
5	Aisle 0	Location 14
6	Aisle 14	Location 12
7	Aisle 0	Location 18
Order 14	number of articles 15
0	Aisle 1	Location 11
1	Aisle 11	Location 44
2	Aisle 0	Location 4
3	Aisle 0	Location 39
4	Aisle 17	Location 0
5	Aisle 17	Location 5
6	Aisle 1	Location 29
7	Aisle 16	Location 40
8	Aisle 1	Location 5
9	Aisle 17	Location 7
10	Aisle 1	Location 44
11	Aisle 0	Location 20
12	Aisle 1	Location 7
13	Aisle 0	Location 17
14	Aisle 1	Location 17
Order 15	number of articles 19
0	Aisle 9	Location 21
1	Aisle 6	Location 3
2	Aisle 15	Location 29
3	Aisle 10	Location 41
4	Aisle 1	Location 25
5	Aisle 1	Location 11
6	Aisle 0	Location 38
7	Aisle 6	Location 33
8	Aisle 0	Location 36
9	Aisle 0	Location 23
10	Aisle 10	Location 17
11	Aisle 0	Location 27
12	Aisle 1	Location 27
13	Aisle 1	Location 38
14	Aisle 1	Location 18
15	Aisle 1	Location 17
16	Aisle 1	Location 41
17	Aisle 19	Location 32
18	Aisle 14	Location 17
Order 16	number of articles 11
0	Aisle 13	Location 32
1	Aisle 18	Location 7
2	Aisle 12	Location 13
3	Aisle 16	Location 29
4	Aisle 11	Location 26
5	Aisle 10	Location 8
6	Aisle 9	Location 43
7	Aisle 1	Location 21
8	Aisle 0	Location 26
9	Aisle 14	Location 9
10	Aisle 13	Location 20
Order 17	number of articles 5
0	Aisle 0	Location 0
1	Aisle 0	Location 28
2	Aisle 18	Location 12
3	Aisle 8	Location 7
4	Aisle 0	Location 22
Order 18	number of articles 17
0	Aisle 0	Location 33
1	Aisle 0	Location 41
2	Aisle 11	Location 1
3	Aisle 0	Location 23
