Order 0	number of articles 11
0	Aisle 1	Location 29
1	Aisle 17	Location 42
2	Aisle 0	Location 33
3	Aisle 15	Location 39
4	Aisle 0	Location 44
5	Aisle 17	Location 8
6	Aisle 15	Location 29
7	Aisle 11	Location 17
8	Aisle 1	Location 24
9	Aisle 17	Location 14
10	Aisle 1	Location 12
Order 1	number of articles 23
0	Aisle 16	Location 20
1	Aisle 15	Location 3
2	Aisle 1	Location 43
3	Aisle 1	Location 8
4	Aisle 13	Location 3
5	Aisle 7	Location 9
6	Aisle 18	Location 30
7	Aisle 7	Location 25
8	Aisle 0	Location 19
9	Aisle 1	Location 9
10	Aisle 14	Location 36
11	Aisle 17	Location 20
12	Aisle 15	Location 29
13	Aisle 0	Location 5
14	Aisle 10	Location 13
15	Aisle 0	Location 38
16	Aisle 6	Location 15
17	Aisle 0	Location 28
18	Aisle 0	Location 27
19	Aisle 0	Location 12
20	Aisle 12	Location 9
21	Aisle 19	Location 24
22	Aisle 13	Location 15
Order 2	number of articles 16
0	Aisle 11	Location 7
1	Aisle 0	Location 5
2	Aisle 17	Location 20
3	Aisle 0	Location 2
4	Aisle 8	Location 1
5	Aisle 16	Location 28
6	Aisle 9	Location 11
7	Aisle 0	Location 9
8	Aisle 14	Location 36
9	Aisle 12	Location 17
10	Aisle 1	Location 39
11	Aisle 1	Location 35
12	Aisle 10	Location 19
13	Aisle 0	Location 26
14	Aisle 1	Location 29
15	Aisle 19	Location 17
Order 3	number of articles 5
0	Aisle 8	Location 35
1	Aisle 0	Location 37
2	Aisle 0	Location 3
3	Aisle 0	Location 19
4	Aisle 0	Location 16
Order 4	number of articles 18
0	Aisle 1	Location 19
1	Aisle 10	Location 12
2	Aisle 11	Location 24
3	Aisle 10	Location 31
4	Aisle 8	Location 5
5	Aisle 0	Location 35
6	Aisle 0	Location 5
7	Aisle 6	Location 4
8	Aisle 10	Location 14
9	Aisle 19	Location 30
10	Aisle 0	Location 12
11	Aisle 14	Location 29
12	Aisle 8	Location 0
13	Aisle 18	Location 3
14	Aisle 6	Location 12
15	Aisle 0	Location 17
16	Aisle 0	Location 3
17	Aisle 15	Location 26
Order 5	number of articles 20
0	Aisle 6	Location 31
1	Aisle 13	Location 8
2	Aisle 10	Location 3
3	Aisle 1	Location 31
4	Aisle 15	Location 44
5	Aisle 0	Location 34
6	Aisle 6	Location 15
7	Aisle 1	Location 11
8	Aisle 0	Location 22
9	Aisle 1	Location 33
10	Aisle 1	Location 4
11	Aisle 11	Location 26
12	Aisle 1	Location 0
13	Aisle 0	Location 36
14	Aisle 17	Location 26
15	Aisle 1	Location 24
16	Aisle 0	Location 42
17	Aisle 1	Location 40
18	Aisle 1	Location 15
19	Aisle 6	Location 19
Order 6	number of articles 10
0	Aisle 10	Location 28
1	Aisle 7	Location 30
2	Aisle 18	Location 5
3	Aisle 0	Location 4
4	Aisle 13	Location 3
5	Aisle 0	Location 25
6	Aisle 0	Location 27
7	Aisle 1	Location 39
8	Aisle 19	Location 9
9	Aisle 13	Location 28
Order 7	number of articles 22
0	Aisle 8	Location 13
1	Aisle 1	Location 20
2	Aisle 14	Location 0
3	Aisle 12	Location 8
4	Aisle 12	Location 36
5	Aisle 1	Location 38
6	Aisle 1	Location 26
7	Aisle 14	Location 41
8	Aisle 7	Location 36
9	Aisle 13	Location 9
10	Aisle 0	Location 18
11	Aisle 17	Location 20
12	Aisle 19	Location 34
13	Aisle 0	Location 31
14	Aisle 1	Location 9
15	Aisle 1	Location 40
16	Aisle 16	Location 29
17	Aisle 0	Location 10
18	Aisle 1	Location 42
19	Aisle 12	Location 31
20	Aisle 0	Location 24
21	Aisle 1	Location 1
Order 8	number of articles 12
0	Aisle 1	Location 33
1	Aisle 9	Location 27
2	Aisle 1	Location 39
3	Aisle 13	Location 39
4	Aisle 6	Location 14
5	Aisle 19	Location 36
6	Aisle 0	Location 33
7	Aisle 1	Location 30
8	Aisle 12	Location 11
9	Aisle 16	Location 1
10	Aisle 0	Location 28
11	Aisle 18	Location 10
Order 9	number of articles 18
0	Aisle 0	Location 14
1	Aisle 10	Location 22
2	Aisle 1	Location 38
3	Aisle 0	Location 42
4	Aisle 8	Location 20
5	Aisle 18	Location 22
6	Aisle 1	Location 40
7	Aisle 8	Location 23
