Order 0	number of articles 13
0	Aisle 17	Location 34
1	Aisle 12	Location 13
2	Aisle 8	Location 31
3	Aisle 1	Location 15
4	Aisle 17	Location 24
5	Aisle 1	Location 8
6	Aisle 12	Location 37
7	Aisle 0	Location 16
8	Aisle 1	Location 16
9	Aisle 18	Location 18
10	Aisle 0	Location 27
11	Aisle 0	Location 6
12	Aisle 0	Location 8
Order 1	number of articles 22
0	Aisle 11	Location 9
1	Aisle 12	Location 31
2	Aisle 0	Location 16
3	Aisle 0	Location 33
4	Aisle 0	Location 4
5	Aisle 12	Location 19
6	Aisle 1	Location 12
7	Aisle 1	Location 29
8	Aisle 1	Location 20
9	Aisle 0	Location 9
10	Aisle 1	Location 41
11	Aisle 1	Location 27
12	Aisle 12	Location 17
13	Aisle 0	Location 36
14	Aisle 8	Location 9
15	Aisle 0	Location 6
16	Aisle 15	Location 28
17	Aisle 11	Location 17
18	Aisle 9	Location 32
19	Aisle 15	Location 6
20	Aisle 0	Location 44
21	Aisle 1	Location 25
Order 2	number of articles 19
0	Aisle 8	Location 18
1	Aisle 1	Location 7
2	Aisle 9	Location 25
3	Aisle 13	Location 1
4	Aisle 12	Location 24
5	Aisle 17	Location 3
6	Aisle 7	Location 19
7	Aisle 6	Location 27
8	Aisle 6	Location 23
9	Aisle 1	Location 8
10	Aisle 9	Location 44
11	Aisle 11	Location 20
12	Aisle 1	Location 37
13	Aisle 0	Location 12
14	Aisle 12	Location 19
15	Aisle 1	Location 34
16	Aisle 10	Location 9
17	Aisle 16	Location 5
18	Aisle 11	Location 39
Order 3	number of articles 14
0	Aisle 0	Location 32
1	Aisle 1	Location 27
2	Aisle 1	Location 22
3	Aisle 18	Location 28
4	Aisle 0	Location 10
5	Aisle 17	Location 39
6	Aisle 1	Location 13
7	Aisle 16	Location 38
8	Aisle 6	Location 2
9	Aisle 0	Location 31
10	Aisle 1	Location 11
11	Aisle 0	Location 11
12	Aisle 1	Location 14
13	Aisle 13	Location 33
Order 4	number of articles 15
0	Aisle 7	Location 5
1	Aisle 0	Location 26
2	Aisle 18	Location 36
3	Aisle 9	Location 8
4	Aisle 10	Location 42
5	Aisle 1	Location 29
6	Aisle 17	Location 6
7	Aisle 6	Location 4
8	Aisle 13	Location 33
9	Aisle 13	Location 6
10	Aisle 11	Location 34
11	Aisle 0	Location 37
12	Aisle 13	Location 25
13	Aisle 13	Location 23
14	Aisle 0	Location 28
Order 5	number of articles 12
0	Aisle 11	Location 43
1	Aisle 10	Location 30
2	Aisle 8	Location 24
3	Aisle 16	Location 3
4	Aisle 0	Location 2
5	Aisle 1	Location 1
6	Aisle 1	Location 37
7	Aisle 11	Location 3
8	Aisle 11	Location 20
9	Aisle 6	Location 36
10	Aisle 7	Location 20
11	Aisle 0	Location 43
Order 6	number of articles 18
0	Aisle 6	Location 4
1	Aisle 0	Location 15
2	Aisle 1	Location 9
