Order 0	number of articles 13
0	Aisle 16	Location 10
1	Aisle 1	Location 40
2	Aisle 0	Location 33
3	Aisle 0	Location 7
4	Aisle 0	Location 4
5	Aisle 0	Location 23
6	Aisle 10	Location 43
7	Aisle 1	Location 4
8	Aisle 9	Location 39
9	Aisle 15	Location 27
10	Aisle 1	Location 21
11	Aisle 0	Location 2
12	Aisle 18	Location 18
Order 1	number of articles 20
0	Aisle 0	Location 1
1	Aisle 0	Location 7
2	Aisle 0	Location 31
3	Aisle 0	Location 40
4	Aisle 1	Location 16
5	Aisle 1	Location 24
6	Aisle 15	Location 27
7	Aisle 0	Location 4
8	Aisle 11	Location 33
9	Aisle 0	Location 14
10	Aisle 17	Location 28
11	Aisle 0	Location 15
12	Aisle 1	Location 44
13	Aisle 11	Location 8
14	Aisle 10	Location 40
15	Aisle 18	Location 14
16	Aisle 1	Location 0
17	Aisle 1	Location 21
18	Aisle 16	Location 17
19	Aisle 0	Location 27
Order 2	number of articles 24
0	Aisle 0	Location 31
1	Aisle 8	Location 19
2	Aisle 14	Location 28
3	Aisle 0	Location 14
4	Aisle 12	Location 20
5	Aisle 6	Location 15
6	Aisle 1	Location 9
7	Aisle 17	Location 11
8	Aisle 1	Location 26
9	Aisle 11	Location 38
10	Aisle 8	Location 35
11	Aisle 1	Location 7
12	Aisle 0	Location 7
13	Aisle 0	Location 23
14	Aisle 16	Location 17
15	Aisle 0	Location 13
16	Aisle 0	Location 18
17	Aisle 1	Location 31
18	Aisle 10	Location 14
19	Aisle 14	Location 5
20	Aisle 7	Location 22
21	Aisle 1	Location 16
22	Aisle 15	Location 32
23	Aisle 0	Location 32
Order 3	number of articles 22
0	Aisle 1	Location 31
1	Aisle 1	Location 36
2	Aisle 17	Location 12
3	Aisle 18	Location 10
4	Aisle 0	Location 32
5	Aisle 1	Location 15
6	Aisle 10	Location 44
7	Aisle 1	Location 40
8	Aisle 10	Location 18
9	Aisle 19	Location 29
10	Aisle 15	Location 28
11	Aisle 17	Location 38
12	Aisle 1	Location 39
