Order 0	number of articles 13
0	Aisle 14	Location 44
1	Aisle 0	Location 26
2	Aisle 1	Location 18
3	Aisle 0	Location 13
4	Aisle 11	Location 16
5	Aisle 0	Location 23
6	Aisle 7	Location 30
7	Aisle 9	Location 33
8	Aisle 7	Location 13
9	Aisle 0	Location 24
10	Aisle 0	Location 37
11	Aisle 18	Location 7
12	Aisle 18	Location 44
Order 1	number of articles 5
0	Aisle 16	Location 29
1	Aisle 1	Location 12
2	Aisle 6	Location 26
3	Aisle 7	Location 19
4	Aisle 1	Location 15
Order 2	number of articles 16
0	Aisle 1	Location 12
1	Aisle 0	Location 31
2	Aisle 7	Location 11
3	Aisle 18	Location 32
4	Aisle 0	Location 41
5	Aisle 17	Location 11
6	Aisle 0	Location 30
7	Aisle 0	Location 1
8	Aisle 0	Location 20
9	Aisle 9	Location 36
10	Aisle 8	Location 41
11	Aisle 1	Location 40
12	Aisle 1	Location 9
13	Aisle 19	Location 35
14	Aisle 14	Location 9
15	Aisle 1	Location 7
Order 3	number of articles 21
0	Aisle 0	Location 19
1	Aisle 0	Location 12
2	Aisle 8	Location 33
3	Aisle 11	Location 27
4	Aisle 6	Location 17
5	Aisle 8	Location 43
6	Aisle 6	Location 29
7	Aisle 18	Location 39
8	Aisle 1	Location 4
9	Aisle 13	Location 27
10	Aisle 8	Location 34
11	Aisle 18	Location 36
12	Aisle 7	Location 4
13	Aisle 9	Location 2
14	Aisle 1	Location 0
15	Aisle 19	Location 4
16	Aisle 15	Location 16
17	Aisle 12	Location 42
18	Aisle 0	Location 44
19	Aisle 15	Location 26
20	Aisle 0	Location 24
Order 4	number of articles 18
0	Aisle 15	Location 4
1	Aisle 0	Location 0
2	Aisle 0	Location 41
3	Aisle 1	Location 17
4	Aisle 17	Location 36
5	Aisle 8	Location 5
6	Aisle 6	Location 18
7	Aisle 14	Location 9
8	Aisle 0	Location 4
9	Aisle 14	Location 43
10	Aisle 1	Location 30
11	Aisle 1	Location 10
12	Aisle 1	Location 22
13	Aisle 0	Location 25
14	Aisle 13	Location 28
15	Aisle 15	Location 15
16	Aisle 0	Location 42
17	Aisle 10	Location 22
Order 5	number of articles 20
0	Aisle 0	Location 10
1	Aisle 0	Location 30
2	Aisle 0	Location 23
3	Aisle 0	Location 19
4	Aisle 15	Location 1
5	Aisle 15	Location 21
6	Aisle 1	Location 28
7	Aisle 1	Location 32
8	Aisle 10	Location 24
9	Aisle 0	Location 22
10	Aisle 1	Location 16
11	Aisle 9	Location 24
12	Aisle 12	Location 13
13	Aisle 7	Location 0
14	Aisle 1	Location 9
15	Aisle 8	Location 14
16	Aisle 0	Location 13
17	Aisle 1	Location 0
18	Aisle 0	Location 1
19	Aisle 14	Location 17
Order 6	number of articles 20
0	Aisle 0	Location 19
1	Aisle 0	Location 27
2	Aisle 10	Location 20
3	Aisle 0	Location 7
4	Aisle 0	Location 8
5	Aisle 13	Location 31
6	Aisle 0	Location 28
7	Aisle 19	Location 42
8	Aisle 8	Location 3
9	Aisle 0	Location 33
10	Aisle 12	Location 19
11	Aisle 1	Location 32
12	Aisle 14	Location 17
13	Aisle 12	Location 16
14	Aisle 0	Location 9
15	Aisle 11	Location 30
16	Aisle 19	Location 9
17	Aisle 9	Location 41
18	Aisle 1	Location 36
19	Aisle 1	Location 3
Order 7	number of articles 8
0	Aisle 18	Location 6
1	Aisle 12	Location 3
2	Aisle 12	Location 23
3	Aisle 1	Location 15
4	Aisle 14	Location 24
5	Aisle 9	Location 43
6	Aisle 14	Location 28
7	Aisle 0	Location 25
Order 8	number of articles 12
0	Aisle 9	Location 23
1	Aisle 1	Location 20
2	Aisle 9	Location 7
3	Aisle 0	Location 16
4	Aisle 1	Location 33
5	Aisle 19	Location 21
6	Aisle 0	Location 6
7	Aisle 14	Location 14
8	Aisle 1	Location 5
9	Aisle 7	Location 33
10	Aisle 17	Location 41
