Order 0	number of articles 12
0	Aisle 16	Location 6
1	Aisle 19	Location 13
2	Aisle 0	Location 35
3	Aisle 10	Location 0
4	Aisle 10	Location 24
5	Aisle 6	Location 7
6	Aisle 1	Location 13
7	Aisle 0	Location 0
8	Aisle 8	Location 36
9	Aisle 1	Location 42
10	Aisle 0	Location 17
11	Aisle 8	Location 4
Order 1	number of articles 6
0	Aisle 10	Location 20
1	Aisle 0	Location 35
2	Aisle 7	Location 19
3	Aisle 0	Location 29
4	Aisle 7	Location 5
5	Aisle 11	Location 36
Order 2	number of articles 7
0	Aisle 0	Location 31
1	Aisle 1	Location 1
2	Aisle 14	Location 43
3	Aisle 7	Location 17
4	Aisle 17	Location 12
5	Aisle 1	Location 27
6	Aisle 0	Location 28
Order 3	number of articles 5
0	Aisle 6	Location 4
1	Aisle 13	Location 43
2	Aisle 10	Location 23
3	Aisle 0	Location 2
4	Aisle 0	Location 44
Order 4	number of articles 15
0	Aisle 0	Location 15
1	Aisle 6	Location 27
2	Aisle 0	Location 3
3	Aisle 1	Location 28
4	Aisle 11	Location 27
5	Aisle 1	Location 6
6	Aisle 15	Location 1
7	Aisle 1	Location 14
8	Aisle 13	Location 36
9	Aisle 1	Location 35
10	Aisle 18	Location 34
11	Aisle 1	Location 39
12	Aisle 7	Location 26
13	Aisle 1	Location 21
14	Aisle 16	Location 11
Order 5	number of articles 13
0	Aisle 1	Location 9
1	Aisle 17	Location 17
2	Aisle 19	Location 15
3	Aisle 0	Location 15
4	Aisle 1	Location 1
5	Aisle 0	Location 7
6	Aisle 7	Location 10
7	Aisle 1	Location 16
8	Aisle 0	Location 8
9	Aisle 1	Location 21
10	Aisle 17	Location 44
11	Aisle 13	Location 5
12	Aisle 0	Location 33
Order 6	number of articles 16
0	Aisle 10	Location 36
1	Aisle 18	Location 4
2	Aisle 19	Location 16
3	Aisle 14	Location 1
4	Aisle 9	Location 38
5	Aisle 17	Location 24
6	Aisle 0	Location 31
7	Aisle 9	Location 26
8	Aisle 15	Location 12
9	Aisle 1	Location 30
10	Aisle 9	Location 5
11	Aisle 1	Location 39
12	Aisle 0	Location 9
13	Aisle 1	Location 7
14	Aisle 16	Location 10
15	Aisle 11	Location 25
Order 7	number of articles 19
0	Aisle 7	Location 5
1	Aisle 1	Location 38
2	Aisle 0	Location 6
3	Aisle 18	Location 16
4	Aisle 1	Location 17
5	Aisle 8	Location 14
6	Aisle 12	Location 8
7	Aisle 11	Location 24
8	Aisle 0	Location 25
9	Aisle 0	Location 8
10	Aisle 1	Location 37
11	Aisle 1	Location 21
12	Aisle 0	Location 30
13	Aisle 14	Location 37
