Order 0	number of articles 13
0	Aisle 0	Location 31
1	Aisle 0	Location 12
2	Aisle 10	Location 8
3	Aisle 19	Location 33
4	Aisle 9	Location 20
5	Aisle 12	Location 14
6	Aisle 8	Location 20
7	Aisle 18	Location 30
8	Aisle 13	Location 40
9	Aisle 5	Location 20
10	Aisle 4	Location 30
11	Aisle 11	Location 22
12	Aisle 5	Location 13
Order 1	number of articles 23
0	Aisle 10	Location 4
1	Aisle 6	Location 34
2	Aisle 12	Location 27
3	Aisle 2	Location 27
4	Aisle 11	Location 6
5	Aisle 14	Location 42
6	Aisle 10	Location 32
7	Aisle 15	Location 14
8	Aisle 8	Location 15
9	Aisle 3	Location 39
10	Aisle 15	Location 17
11	Aisle 16	Location 30
12	Aisle 13	Location 14
13	Aisle 4	Location 24
14	Aisle 4	Location 43
15	Aisle 9	Location 35
16	Aisle 8	Location 33
17	Aisle 16	Location 3
18	Aisle 6	Location 8
19	Aisle 7	Location 39
20	Aisle 2	Location 32
21	Aisle 6	Location 28
22	Aisle 16	Location 43
Order 2	number of articles 23
0	Aisle 13	Location 29
1	Aisle 14	Location 28
2	Aisle 8	Location 4
3	Aisle 14	Location 1
4	Aisle 17	Location 33
5	Aisle 0	Location 29
6	Aisle 1	Location 22
7	Aisle 16	Location 27
8	Aisle 11	Location 5
9	Aisle 2	Location 39
10	Aisle 4	Location 8
11	Aisle 7	Location 37
12	Aisle 7	Location 28
13	Aisle 10	Location 26
14	Aisle 11	Location 31
15	Aisle 12	Location 21
16	Aisle 3	Location 36
17	Aisle 18	Location 3
18	Aisle 18	Location 19
19	Aisle 9	Location 14
20	Aisle 1	Location 21
21	Aisle 14	Location 23
22	Aisle 11	Location 44
Order 3	number of articles 20
0	Aisle 14	Location 40
1	Aisle 19	Location 23
2	Aisle 7	Location 14
3	Aisle 3	Location 29
4	Aisle 3	Location 32
5	Aisle 1	Location 25
6	Aisle 18	Location 36
7	Aisle 5	Location 32
8	Aisle 6	Location 9
9	Aisle 8	Location 10
10	Aisle 14	Location 37
11	Aisle 10	Location 38
12	Aisle 15	Location 31
13	Aisle 6	Location 1
14	Aisle 14	Location 18
15	Aisle 8	Location 4
16	Aisle 13	Location 34
17	Aisle 6	Location 5
18	Aisle 8	Location 22
19	Aisle 11	Location 16
Order 4	number of articles 11
0	Aisle 6	Location 39
1	Aisle 3	Location 19
2	Aisle 10	Location 2
3	Aisle 14	Location 40
4	Aisle 12	Location 3
5	Aisle 7	Location 24
6	Aisle 3	Location 26
7	Aisle 15	Location 24
8	Aisle 0	Location 0
9	Aisle 13	Location 4
10	Aisle 7	Location 39
Order 5	number of articles 13
0	Aisle 3	Location 7
1	Aisle 8	Location 2
2	Aisle 4	Location 4
3	Aisle 18	Location 38
4	Aisle 19	Location 41
5	Aisle 0	Location 14
6	Aisle 7	Location 0
7	Aisle 16	Location 16
8	Aisle 14	Location 28
9	Aisle 2	Location 1
10	Aisle 0	Location 18
11	Aisle 11	Location 26
12	Aisle 5	Location 23
Order 6	number of articles 22
0	Aisle 19	Location 19
1	Aisle 2	Location 9
2	Aisle 2	Location 30
3	Aisle 4	Location 37
4	Aisle 4	Location 8
5	Aisle 10	Location 15
6	Aisle 11	Location 30
7	Aisle 15	Location 14
8	Aisle 11	Location 6
9	Aisle 19	Location 7
10	Aisle 9	Location 4
11	Aisle 11	Location 39
12	Aisle 8	Location 24
13	Aisle 3	Location 31
14	Aisle 19	Location 38
