Order 0	number of articles 16
0	Aisle 0	Location 40
1	Aisle 0	Location 24
2	Aisle 1	Location 6
3	Aisle 1	Location 14
4	Aisle 1	Location 41
5	Aisle 0	Location 41
6	Aisle 17	Location 2
7	Aisle 9	Location 35
8	Aisle 12	Location 34
9	Aisle 19	Location 43
10	Aisle 1	Location 33
11	Aisle 11	Location 32
12	Aisle 6	Location 17
13	Aisle 1	Location 23
14	Aisle 18	Location 27
15	Aisle 0	Location 21
Order 1	number of articles 17
0	Aisle 0	Location 31
1	Aisle 6	Location 21
2	Aisle 1	Location 32
3	Aisle 18	Location 19
4	Aisle 13	Location 10
5	Aisle 8	Location 31
6	Aisle 1	Location 20
7	Aisle 1	Location 19
8	Aisle 17	Location 31
9	Aisle 11	Location 19
10	Aisle 1	Location 34
11	Aisle 1	Location 25
12	Aisle 0	Location 14
13	Aisle 18	Location 13
14	Aisle 9	Location 14
15	Aisle 1	Location 33
16	Aisle 0	Location 19
Order 2	number of articles 12
0	Aisle 13	Location 19
1	Aisle 1	Location 21
2	Aisle 1	Location 39
3	Aisle 0	Location 6
4	Aisle 1	Location 6
5	Aisle 18	Location 0
6	Aisle 1	Location 10
7	Aisle 1	Location 17
8	Aisle 0	Location 27
9	Aisle 15	Location 27
10	Aisle 9	Location 19
11	Aisle 19	Location 11
Order 3	number of articles 12
0	Aisle 8	Location 26
1	Aisle 6	Location 12
2	Aisle 14	Location 1
3	Aisle 0	Location 41
4	Aisle 0	Location 23
5	Aisle 0	Location 24
6	Aisle 1	Location 0
7	Aisle 0	Location 22
8	Aisle 1	Location 28
9	Aisle 0	Location 21
10	Aisle 19	Location 26
11	Aisle 1	Location 15
Order 4	number of articles 20
0	Aisle 0	Location 17
1	Aisle 1	Location 25
2	Aisle 0	Location 6
3	Aisle 1	Location 3
4	Aisle 6	Location 44
5	Aisle 0	Location 22
6	Aisle 18	Location 13
7	Aisle 12	Location 13
8	Aisle 1	Location 28
9	Aisle 1	Location 34
10	Aisle 12	Location 9
11	Aisle 0	Location 5
12	Aisle 0	Location 39
13	Aisle 0	Location 33
14	Aisle 1	Location 35
15	Aisle 1	Location 8
16	Aisle 1	Location 19
17	Aisle 0	Location 14
18	Aisle 7	Location 2
19	Aisle 10	Location 36
Order 5	number of articles 19
0	Aisle 1	Location 12
1	Aisle 17	Location 27
2	Aisle 1	Location 19
3	Aisle 7	Location 11
4	Aisle 0	Location 42
5	Aisle 7	Location 17
6	Aisle 17	Location 24
7	Aisle 15	Location 6
8	Aisle 0	Location 30
9	Aisle 0	Location 35
10	Aisle 0	Location 5
11	Aisle 1	Location 9
12	Aisle 0	Location 19
13	Aisle 0	Location 21
14	Aisle 9	Location 42
15	Aisle 0	Location 9
16	Aisle 14	Location 25
17	Aisle 14	Location 37
18	Aisle 10	Location 17
Order 6	number of articles 19
0	Aisle 0	Location 20
1	Aisle 19	Location 36
2	Aisle 1	Location 26
3	Aisle 19	Location 1
4	Aisle 7	Location 25
5	Aisle 7	Location 44
6	Aisle 0	Location 0
7	Aisle 1	Location 28
8	Aisle 14	Location 25
9	Aisle 7	Location 0
10	Aisle 0	Location 44
11	Aisle 8	Location 11
12	Aisle 18	Location 21
13	Aisle 1	Location 35
14	Aisle 12	Location 43
15	Aisle 11	Location 44
16	Aisle 0	Location 38
17	Aisle 1	Location 29
18	Aisle 13	Location 41
Order 7	number of articles 19
0	Aisle 13	Location 6
1	Aisle 1	Location 7
2	Aisle 0	Location 17
3	Aisle 0	Location 37
4	Aisle 0	Location 12
5	Aisle 6	Location 22
6	Aisle 14	Location 1
7	Aisle 0	Location 11
8	Aisle 1	Location 30
9	Aisle 1	Location 16
10	Aisle 0	Location 9
11	Aisle 0	Location 18
12	Aisle 19	Location 17
13	Aisle 0	Location 10
14	Aisle 15	Location 6
15	Aisle 1	Location 42
16	Aisle 12	Location 5
17	Aisle 0	Location 25
18	Aisle 8	Location 8
Order 8	number of articles 20
0	Aisle 15	Location 29
1	Aisle 8	Location 36
2	Aisle 12	Location 27
3	Aisle 0	Location 26
4	Aisle 0	Location 39
5	Aisle 11	Location 20
6	Aisle 0	Location 30
7	Aisle 0	Location 41
8	Aisle 16	Location 24
9	Aisle 1	Location 20
10	Aisle 6	Location 7
11	Aisle 1	Location 8
12	Aisle 0	Location 16
13	Aisle 0	Location 15
14	Aisle 10	Location 38
15	Aisle 0	Location 36
16	Aisle 1	Location 4
17	Aisle 13	Location 30
18	Aisle 16	Location 41
19	Aisle 1	Location 34
Order 9	number of articles 16
0	Aisle 0	Location 5
1	Aisle 7	Location 34
2	Aisle 16	Location 27
3	Aisle 0	Location 22
4	Aisle 0	Location 30
5	Aisle 1	Location 15
6	Aisle 9	Location 36
7	Aisle 9	Location 39
8	Aisle 13	Location 44
9	Aisle 1	Location 1
10	Aisle 12	Location 42
11	Aisle 12	Location 5
12	Aisle 12	Location 43
13	Aisle 0	Location 18
14	Aisle 0	Location 27
15	Aisle 1	Location 27
Order 10	number of articles 5
0	Aisle 1	Location 34
1	Aisle 9	Location 9
2	Aisle 1	Location 11
3	Aisle 1	Location 0
4	Aisle 6	Location 0
Order 11	number of articles 8
0	Aisle 14	Location 20
1	Aisle 0	Location 36
2	Aisle 7	Location 1
3	Aisle 0	Location 16
4	Aisle 11	Location 30
5	Aisle 11	Location 36
6	Aisle 0	Location 15
7	Aisle 0	Location 8
Order 12	number of articles 16
0	Aisle 1	Location 1
1	Aisle 0	Location 22
2	Aisle 0	Location 30
3	Aisle 0	Location 36
4	Aisle 1	Location 26
5	Aisle 0	Location 43
6	Aisle 7	Location 16
7	Aisle 1	Location 22
8	Aisle 19	Location 14
9	Aisle 19	Location 36
10	Aisle 13	Location 37
11	Aisle 10	Location 13
12	Aisle 0	Location 20
13	Aisle 12	Location 32
14	Aisle 1	Location 41
15	Aisle 0	Location 24
Order 13	number of articles 16
0	Aisle 1	Location 10
1	Aisle 0	Location 15
2	Aisle 0	Location 9
3	Aisle 16	Location 26
4	Aisle 1	Location 30
5	Aisle 17	Location 4
6	Aisle 18	Location 9
7	Aisle 1	Location 14
8	Aisle 9	Location 16
9	Aisle 1	Location 44
10	Aisle 0	Location 39
11	Aisle 1	Location 24
12	Aisle 1	Location 31
13	Aisle 19	Location 32
14	Aisle 1	Location 2
15	Aisle 1	Location 29
Order 14	number of articles 19
0	Aisle 8	Location 13
1	Aisle 12	Location 42
2	Aisle 1	Location 37
3	Aisle 18	Location 31
4	Aisle 14	Location 18
5	Aisle 1	Location 36
6	Aisle 1	Location 39
7	Aisle 12	Location 36
8	Aisle 15	Location 39
9	Aisle 0	Location 12
10	Aisle 19	Location 40
11	Aisle 15	Location 30
12	Aisle 0	Location 43
13	Aisle 1	Location 9
14	Aisle 1	Location 38
15	Aisle 12	Location 30
16	Aisle 1	Location 19
17	Aisle 15	Location 20
18	Aisle 0	Location 42
Order 15	number of articles 20
0	Aisle 13	Location 40
1	Aisle 10	Location 10
2	Aisle 16	Location 39
3	Aisle 0	Location 31
4	Aisle 1	Location 19
5	Aisle 9	Location 32
6	Aisle 17	Location 15
7	Aisle 12	Location 11
8	Aisle 18	Location 11
9	Aisle 9	Location 5
10	Aisle 0	Location 38
11	Aisle 1	Location 18
12	Aisle 12	Location 24
13	Aisle 7	Location 23
14	Aisle 0	Location 3
15	Aisle 18	Location 44
16	Aisle 6	Location 29
17	Aisle 1	Location 34
18	Aisle 19	Location 25
19	Aisle 1	Location 42
Order 16	number of articles 21
0	Aisle 14	Location 39
1	Aisle 0	Location 5
2	Aisle 13	Location 30
3	Aisle 9	Location 10
4	Aisle 0	Location 22
5	Aisle 18	Location 11
6	Aisle 0	Location 35
7	Aisle 1	Location 39
8	Aisle 11	Location 26
9	Aisle 0	Location 25
10	Aisle 7	Location 34
11	Aisle 0	Location 7
12	Aisle 8	Location 11
13	Aisle 0	Location 44
14	Aisle 1	Location 31
15	Aisle 0	Location 28
16	Aisle 1	Location 0
17	Aisle 1	Location 20
18	Aisle 7	Location 22
19	Aisle 19	Location 43
20	Aisle 0	Location 9
Order 17	number of articles 10
0	Aisle 0	Location 37
1	Aisle 6	Location 23
2	Aisle 1	Location 12
3	Aisle 6	Location 28
4	Aisle 0	Location 43
5	Aisle 13	Location 26
6	Aisle 1	Location 41
7	Aisle 1	Location 29
8	Aisle 1	Location 6
9	Aisle 16	Location 3
Order 18	number of articles 24
0	Aisle 7	Location 31
1	Aisle 9	Location 0
2	Aisle 11	Location 43
3	Aisle 0	Location 9
4	Aisle 10	Location 0
5	Aisle 0	Location 35
6	Aisle 0	Location 15
7	Aisle 16	Location 11
8	Aisle 18	Location 21
9	Aisle 1	Location 9
10	Aisle 8	Location 42
11	Aisle 14	Location 18
12	Aisle 10	Location 24
13	Aisle 0	Location 38
14	Aisle 0	Location 18
15	Aisle 10	Location 21
16	Aisle 1	Location 44
17	Aisle 16	Location 5
18	Aisle 1	Location 37
19	Aisle 1	Location 15
20	Aisle 1	Location 22
21	Aisle 1	Location 34
22	Aisle 1	Location 29
23	Aisle 17	Location 2
Order 19	number of articles 17
0	Aisle 11	Location 8
1	Aisle 14	Location 4
2	Aisle 17	Location 24
3	Aisle 0	Location 4
4	Aisle 1	Location 7
5	Aisle 10	Location 25
6	Aisle 1	Location 40
7	Aisle 0	Location 9
8	Aisle 17	Location 4
