Order 0	number of articles 9
0	Aisle 0	Location 29
1	Aisle 14	Location 1
2	Aisle 1	Location 28
3	Aisle 10	Location 12
4	Aisle 11	Location 33
5	Aisle 1	Location 20
6	Aisle 1	Location 37
7	Aisle 10	Location 16
8	Aisle 18	Location 2
Order 1	number of articles 22
0	Aisle 1	Location 1
1	Aisle 16	Location 3
2	Aisle 1	Location 36
3	Aisle 0	Location 8
4	Aisle 0	Location 25
5	Aisle 1	Location 0
6	Aisle 18	Location 31
7	Aisle 0	Location 18
8	Aisle 0	Location 14
9	Aisle 10	Location 31
10	Aisle 1	Location 4
11	Aisle 0	Location 27
12	Aisle 1	Location 2
13	Aisle 0	Location 1
14	Aisle 1	Location 41
15	Aisle 0	Location 39
16	Aisle 0	Location 19
17	Aisle 13	Location 19
18	Aisle 14	Location 35
19	Aisle 17	Location 14
20	Aisle 17	Location 7
21	Aisle 16	Location 39
Order 2	number of articles 19
0	Aisle 1	Location 21
1	Aisle 1	Location 28
2	Aisle 1	Location 9
3	Aisle 11	Location 17
4	Aisle 0	Location 0
5	Aisle 0	Location 6
6	Aisle 10	Location 7
7	Aisle 1	Location 15
8	Aisle 0	Location 13
9	Aisle 13	Location 39
10	Aisle 1	Location 2
11	Aisle 0	Location 16
12	Aisle 19	Location 40
13	Aisle 18	Location 20
14	Aisle 16	Location 22
15	Aisle 0	Location 36
16	Aisle 14	Location 31
17	Aisle 0	Location 35
18	Aisle 15	Location 26
Order 3	number of articles 6
0	Aisle 0	Location 34
1	Aisle 0	Location 22
2	Aisle 0	Location 15
3	Aisle 9	Location 32
4	Aisle 0	Location 33
5	Aisle 11	Location 40
Order 4	number of articles 5
0	Aisle 0	Location 31
1	Aisle 0	Location 43
2	Aisle 1	Location 39
3	Aisle 1	Location 23
4	Aisle 15	Location 33
Order 5	number of articles 14
0	Aisle 1	Location 33
1	Aisle 0	Location 13
2	Aisle 12	Location 0
3	Aisle 1	Location 11
4	Aisle 11	Location 12
5	Aisle 1	Location 34
6	Aisle 0	Location 37
7	Aisle 19	Location 6
8	Aisle 1	Location 13
9	Aisle 0	Location 18
10	Aisle 1	Location 12
11	Aisle 0	Location 29
12	Aisle 11	Location 31
13	Aisle 1	Location 37
Order 6	number of articles 14
0	Aisle 15	Location 0
1	Aisle 10	Location 31
2	Aisle 0	Location 3
3	Aisle 17	Location 28
4	Aisle 16	Location 27
5	Aisle 0	Location 42
6	Aisle 8	Location 20
7	Aisle 0	Location 38
8	Aisle 1	Location 8
9	Aisle 0	Location 23
10	Aisle 1	Location 28
11	Aisle 18	Location 15
12	Aisle 11	Location 43
13	Aisle 0	Location 5
Order 7	number of articles 20
0	Aisle 14	Location 3
1	Aisle 0	Location 30
2	Aisle 12	Location 13
3	Aisle 19	Location 13
4	Aisle 1	Location 29
5	Aisle 1	Location 42
6	Aisle 1	Location 24
7	Aisle 16	Location 41
8	Aisle 16	Location 4
9	Aisle 7	Location 14
10	Aisle 7	Location 12
11	Aisle 17	Location 18
12	Aisle 12	Location 39
13	Aisle 1	Location 32
14	Aisle 11	Location 23
15	Aisle 1	Location 25
16	Aisle 1	Location 43
17	Aisle 0	Location 35
18	Aisle 0	Location 8
19	Aisle 19	Location 10
Order 8	number of articles 13
0	Aisle 0	Location 44
1	Aisle 1	Location 3
2	Aisle 0	Location 32
3	Aisle 0	Location 22
4	Aisle 1	Location 42
5	Aisle 18	Location 36
6	Aisle 12	Location 11
7	Aisle 1	Location 40
8	Aisle 1	Location 14
9	Aisle 19	Location 3
10	Aisle 19	Location 19
11	Aisle 11	Location 38
12	Aisle 8	Location 21
Order 9	number of articles 15
0	Aisle 1	Location 43
1	Aisle 1	Location 0
2	Aisle 6	Location 39
3	Aisle 11	Location 0
4	Aisle 0	Location 24
5	Aisle 13	Location 17
6	Aisle 0	Location 36
7	Aisle 7	Location 3
8	Aisle 16	Location 30
9	Aisle 1	Location 1
10	Aisle 0	Location 19
11	Aisle 13	Location 27
12	Aisle 1	Location 23
13	Aisle 8	Location 28
14	Aisle 12	Location 7
Order 10	number of articles 17
0	Aisle 0	Location 5
1	Aisle 0	Location 3
2	Aisle 9	Location 44
3	Aisle 0	Location 11
4	Aisle 15	Location 7
5	Aisle 0	Location 29
6	Aisle 9	Location 40
7	Aisle 0	Location 44
8	Aisle 16	Location 36
9	Aisle 0	Location 42
10	Aisle 18	Location 41
11	Aisle 0	Location 26
12	Aisle 15	Location 4
13	Aisle 1	Location 42
14	Aisle 19	Location 27
15	Aisle 9	Location 20
16	Aisle 15	Location 29
Order 11	number of articles 15
0	Aisle 8	Location 17
1	Aisle 1	Location 34
2	Aisle 13	Location 28
3	Aisle 13	Location 17
4	Aisle 9	Location 44
5	Aisle 0	Location 21
6	Aisle 10	Location 33
7	Aisle 19	Location 29
8	Aisle 11	Location 19
9	Aisle 1	Location 36
10	Aisle 1	Location 5
11	Aisle 1	Location 42
12	Aisle 11	Location 5
13	Aisle 1	Location 44
14	Aisle 0	Location 14
Order 12	number of articles 9
0	Aisle 1	Location 5
1	Aisle 1	Location 13
2	Aisle 17	Location 37
3	Aisle 10	Location 16
4	Aisle 1	Location 6
5	Aisle 18	Location 31
6	Aisle 0	Location 17
7	Aisle 18	Location 41
8	Aisle 11	Location 11
Order 13	number of articles 21
0	Aisle 0	Location 38
1	Aisle 16	Location 39
2	Aisle 0	Location 13
3	Aisle 18	Location 16
4	Aisle 0	Location 25
5	Aisle 9	Location 38
6	Aisle 0	Location 20
7	Aisle 8	Location 41
8	Aisle 9	Location 29
9	Aisle 1	Location 12
10	Aisle 15	Location 34
11	Aisle 1	Location 40
12	Aisle 0	Location 39
13	Aisle 0	Location 12
14	Aisle 1	Location 35
15	Aisle 1	Location 6
16	Aisle 1	Location 8
17	Aisle 6	Location 29
18	Aisle 6	Location 18
19	Aisle 19	Location 21
20	Aisle 1	Location 11
Order 14	number of articles 23
0	Aisle 0	Location 12
1	Aisle 1	Location 3
2	Aisle 1	Location 6
3	Aisle 0	Location 3
4	Aisle 12	Location 29
5	Aisle 16	Location 32
6	Aisle 1	Location 4
7	Aisle 8	Location 21
8	Aisle 18	Location 24
9	Aisle 1	Location 11
10	Aisle 1	Location 41
11	Aisle 19	Location 8
12	Aisle 1	Location 34
13	Aisle 0	Location 18
14	Aisle 14	Location 21
15	Aisle 1	Location 8
16	Aisle 0	Location 8
17	Aisle 19	Location 6
18	Aisle 0	Location 10
19	Aisle 0	Location 0
20	Aisle 18	Location 27
21	Aisle 0	Location 9
22	Aisle 8	Location 1
Order 15	number of articles 12
0	Aisle 8	Location 25
1	Aisle 18	Location 11
2	Aisle 1	Location 26
3	Aisle 1	Location 31
4	Aisle 0	Location 38
5	Aisle 17	Location 8
6	Aisle 6	Location 25
7	Aisle 0	Location 1
8	Aisle 10	Location 24
9	Aisle 1	Location 43
10	Aisle 18	Location 21
11	Aisle 16	Location 18
Order 16	number of articles 6
0	Aisle 13	Location 24
1	Aisle 0	Location 6
2	Aisle 7	Location 0
3	Aisle 7	Location 37
4	Aisle 1	Location 40
5	Aisle 0	Location 41
Order 17	number of articles 7
0	Aisle 11	Location 42
1	Aisle 1	Location 18
2	Aisle 12	Location 15
3	Aisle 19	Location 18
4	Aisle 0	Location 39
5	Aisle 0	Location 16
6	Aisle 0	Location 4
Order 18	number of articles 5
0	Aisle 6	Location 30
1	Aisle 1	Location 10
2	Aisle 0	Location 44
3	Aisle 0	Location 8
4	Aisle 12	Location 30
Order 19	number of articles 9
0	Aisle 13	Location 28
1	Aisle 7	Location 37
2	Aisle 0	Location 27
3	Aisle 0	Location 16
4	Aisle 1	Location 0
5	Aisle 1	Location 10
6	Aisle 8	Location 26
7	Aisle 1	Location 38
8	Aisle 1	Location 9
Order 20	number of articles 17
0	Aisle 0	Location 35
1	Aisle 19	Location 22
2	Aisle 15	Location 2
3	Aisle 0	Location 31
4	Aisle 1	Location 41
5	Aisle 1	Location 19
6	Aisle 0	Location 20
7	Aisle 1	Location 13
8	Aisle 19	Location 5
9	Aisle 1	Location 40
10	Aisle 0	Location 18
11	Aisle 0	Location 16
12	Aisle 1	Location 16
13	Aisle 0	Location 23
14	Aisle 0	Location 21
15	Aisle 1	Location 11
16	Aisle 0	Location 15
Order 21	number of articles 15
0	Aisle 1	Location 37
1	Aisle 17	Location 35
2	Aisle 1	Location 19
3	Aisle 0	Location 17
4	Aisle 15	Location 28
5	Aisle 10	Location 13
6	Aisle 9	Location 32
7	Aisle 0	Location 26
8	Aisle 1	Location 23
9	Aisle 1	Location 16
10	Aisle 17	Location 33
11	Aisle 9	Location 14
12	Aisle 1	Location 31
13	Aisle 1	Location 13
14	Aisle 1	Location 32
Order 22	number of articles 16
0	Aisle 6	Location 38
1	Aisle 6	Location 22
2	Aisle 11	Location 16
3	Aisle 0	Location 18
4	Aisle 18	Location 14
5	Aisle 17	Location 9
6	Aisle 10	Location 32
7	Aisle 8	Location 22
8	Aisle 1	Location 25
9	Aisle 0	Location 12
10	Aisle 6	Location 18
11	Aisle 0	Location 6
12	Aisle 6	Location 4
13	Aisle 1	Location 6
14	Aisle 1	Location 8
15	Aisle 11	Location 44
Order 23	number of articles 4
0	Aisle 1	Location 21
1	Aisle 16	Location 8
2	Aisle 19	Location 22
3	Aisle 0	Location 0
Order 24	number of articles 6
