Order 0	number of articles 11
0	Aisle 7	Location 38
1	Aisle 1	Location 38
2	Aisle 0	Location 7
3	Aisle 1	Location 7
4	Aisle 7	Location 40
5	Aisle 17	Location 6
6	Aisle 12	Location 15
7	Aisle 12	Location 7
8	Aisle 0	Location 20
9	Aisle 12	Location 4
10	Aisle 18	Location 28
Order 1	number of articles 7
0	Aisle 14	Location 20
1	Aisle 0	Location 32
2	Aisle 9	Location 38
3	Aisle 0	Location 6
4	Aisle 7	Location 9
5	Aisle 18	Location 11
6	Aisle 14	Location 30
Order 2	number of articles 23
0	Aisle 8	Location 17
1	Aisle 1	Location 20
2	Aisle 0	Location 39
3	Aisle 17	Location 12
4	Aisle 1	Location 5
5	Aisle 17	Location 0
6	Aisle 8	Location 14
7	Aisle 1	Location 29
8	Aisle 1	Location 15
9	Aisle 0	Location 14
10	Aisle 0	Location 21
11	Aisle 1	Location 38
12	Aisle 15	Location 16
13	Aisle 1	Location 1
14	Aisle 1	Location 26
15	Aisle 9	Location 8
16	Aisle 6	Location 3
17	Aisle 12	Location 6
18	Aisle 11	Location 43
19	Aisle 0	Location 13
20	Aisle 1	Location 32
21	Aisle 10	Location 2
22	Aisle 0	Location 26
Order 3	number of articles 15
0	Aisle 1	Location 32
1	Aisle 1	Location 17
2	Aisle 19	Location 9
3	Aisle 0	Location 32
4	Aisle 1	Location 20
5	Aisle 18	Location 42
6	Aisle 1	Location 5
7	Aisle 1	Location 23
8	Aisle 9	Location 14
9	Aisle 14	Location 40
10	Aisle 14	Location 18
11	Aisle 0	Location 23
12	Aisle 1	Location 33
13	Aisle 9	Location 12
14	Aisle 18	Location 2
Order 4	number of articles 17
0	Aisle 0	Location 35
1	Aisle 17	Location 28
2	Aisle 0	Location 4
3	Aisle 1	Location 2
4	Aisle 1	Location 18
5	Aisle 1	Location 33
6	Aisle 0	Location 38
7	Aisle 1	Location 20
8	Aisle 10	Location 9
9	Aisle 12	Location 36
10	Aisle 18	Location 26
11	Aisle 6	Location 41
12	Aisle 1	Location 4
13	Aisle 1	Location 34
14	Aisle 1	Location 44
15	Aisle 12	Location 41
16	Aisle 7	Location 40
Order 5	number of articles 7
0	Aisle 1	Location 34
1	Aisle 17	Location 36
2	Aisle 18	Location 44
3	Aisle 16	Location 41
4	Aisle 9	Location 41
5	Aisle 1	Location 3
6	Aisle 1	Location 41
Order 6	number of articles 7
0	Aisle 1	Location 9
1	Aisle 11	Location 39
2	Aisle 7	Location 1
3	Aisle 1	Location 10
4	Aisle 1	Location 36
5	Aisle 1	Location 37
6	Aisle 11	Location 19
Order 7	number of articles 24
0	Aisle 0	Location 6
1	Aisle 1	Location 43
2	Aisle 1	Location 18
3	Aisle 1	Location 6
4	Aisle 14	Location 34
5	Aisle 19	Location 25
6	Aisle 1	Location 10
7	Aisle 16	Location 20
8	Aisle 1	Location 29
9	Aisle 0	Location 11
10	Aisle 17	Location 1
11	Aisle 0	Location 8
12	Aisle 0	Location 26
13	Aisle 0	Location 30
14	Aisle 12	Location 16
15	Aisle 1	Location 20
16	Aisle 1	Location 13
17	Aisle 0	Location 42
18	Aisle 0	Location 3
19	Aisle 8	Location 26
20	Aisle 0	Location 15
21	Aisle 19	Location 37
22	Aisle 14	Location 32
23	Aisle 0	Location 40
Order 8	number of articles 18
0	Aisle 1	Location 29
1	Aisle 1	Location 35
2	Aisle 1	Location 10
3	Aisle 19	Location 31
4	Aisle 0	Location 11
5	Aisle 10	Location 43
6	Aisle 1	Location 6
7	Aisle 1	Location 1
8	Aisle 13	Location 5
9	Aisle 1	Location 21
10	Aisle 12	Location 9
11	Aisle 0	Location 27
12	Aisle 19	Location 41
13	Aisle 14	Location 40
14	Aisle 9	Location 24
15	Aisle 0	Location 28
16	Aisle 6	Location 25
17	Aisle 1	Location 36
Order 9	number of articles 22
0	Aisle 0	Location 19
1	Aisle 11	Location 13
2	Aisle 0	Location 31
3	Aisle 1	Location 16
4	Aisle 1	Location 32
5	Aisle 0	Location 40
6	Aisle 6	Location 15
7	Aisle 8	Location 39
8	Aisle 15	Location 22
9	Aisle 0	Location 43
10	Aisle 1	Location 31
11	Aisle 18	Location 24
12	Aisle 8	Location 8
13	Aisle 18	Location 14
14	Aisle 19	Location 21
15	Aisle 7	Location 20
16	Aisle 14	Location 22
17	Aisle 14	Location 39
18	Aisle 0	Location 38
19	Aisle 1	Location 22
20	Aisle 1	Location 13
21	Aisle 1	Location 5
Order 10	number of articles 23
0	Aisle 15	Location 40
1	Aisle 11	Location 21
2	Aisle 15	Location 21
3	Aisle 10	Location 22
4	Aisle 0	Location 31
5	Aisle 1	Location 42
6	Aisle 1	Location 35
7	Aisle 1	Location 2
8	Aisle 14	Location 3
9	Aisle 0	Location 9
10	Aisle 18	Location 26
11	Aisle 1	Location 26
12	Aisle 8	Location 44
13	Aisle 1	Location 21
14	Aisle 0	Location 2
15	Aisle 7	Location 39
16	Aisle 11	Location 36
17	Aisle 0	Location 34
18	Aisle 15	Location 24
19	Aisle 0	Location 28
20	Aisle 13	Location 37
21	Aisle 16	Location 29
22	Aisle 19	Location 38
Order 11	number of articles 8
0	Aisle 1	Location 6
1	Aisle 12	Location 26
2	Aisle 6	Location 38
3	Aisle 14	Location 21
4	Aisle 0	Location 6
5	Aisle 7	Location 30
6	Aisle 7	Location 26
7	Aisle 12	Location 20
Order 12	number of articles 15
0	Aisle 0	Location 44
1	Aisle 0	Location 39
2	Aisle 13	Location 30
3	Aisle 0	Location 12
4	Aisle 0	Location 15
5	Aisle 0	Location 31
6	Aisle 0	Location 1
7	Aisle 1	Location 39
8	Aisle 8	Location 12
9	Aisle 11	Location 18
10	Aisle 1	Location 35
11	Aisle 6	Location 26
12	Aisle 10	Location 29
13	Aisle 10	Location 31
14	Aisle 10	Location 19
Order 13	number of articles 15
0	Aisle 9	Location 37
1	Aisle 19	Location 13
2	Aisle 0	Location 31
3	Aisle 1	Location 15
4	Aisle 1	Location 27
5	Aisle 0	Location 16
6	Aisle 9	Location 21
7	Aisle 0	Location 11
8	Aisle 0	Location 7
9	Aisle 1	Location 29
10	Aisle 13	Location 9
11	Aisle 18	Location 21
12	Aisle 0	Location 44
13	Aisle 0	Location 23
14	Aisle 0	Location 43
Order 14	number of articles 23
0	Aisle 0	Location 3
1	Aisle 0	Location 9
2	Aisle 0	Location 43
3	Aisle 15	Location 13
4	Aisle 16	Location 16
