Order 0	number of articles 12
0	Aisle 9	Location 2
1	Aisle 16	Location 9
2	Aisle 14	Location 5
3	Aisle 8	Location 26
4	Aisle 19	Location 14
5	Aisle 1	Location 0
6	Aisle 9	Location 16
7	Aisle 16	Location 17
8	Aisle 14	Location 23
9	Aisle 0	Location 36
10	Aisle 1	Location 38
11	Aisle 0	Location 37
Order 1	number of articles 22
0	Aisle 9	Location 12
1	Aisle 8	Location 44
2	Aisle 6	Location 10
3	Aisle 15	Location 17
4	Aisle 6	Location 15
5	Aisle 9	Location 42
6	Aisle 0	Location 0
7	Aisle 1	Location 17
8	Aisle 0	Location 34
9	Aisle 13	Location 7
10	Aisle 0	Location 17
11	Aisle 10	Location 11
12	Aisle 0	Location 28
13	Aisle 8	Location 38
14	Aisle 0	Location 15
15	Aisle 6	Location 24
16	Aisle 1	Location 25
17	Aisle 0	Location 22
18	Aisle 7	Location 37
19	Aisle 17	Location 37
20	Aisle 19	Location 19
21	Aisle 0	Location 4
Order 2	number of articles 9
0	Aisle 0	Location 3
1	Aisle 11	Location 17
2	Aisle 8	Location 4
3	Aisle 1	Location 24
4	Aisle 0	Location 4
5	Aisle 1	Location 39
6	Aisle 1	Location 44
7	Aisle 9	Location 20
8	Aisle 1	Location 4
Order 3	number of articles 18
0	Aisle 12	Location 10
1	Aisle 13	Location 7
2	Aisle 1	Location 1
3	Aisle 0	Location 29
4	Aisle 0	Location 36
5	Aisle 1	Location 30
6	Aisle 0	Location 27
7	Aisle 1	Location 11
8	Aisle 0	Location 7
9	Aisle 0	Location 40
10	Aisle 1	Location 2
11	Aisle 0	Location 42
12	Aisle 16	Location 21
13	Aisle 10	Location 11
14	Aisle 0	Location 19
15	Aisle 1	Location 8
16	Aisle 1	Location 28
17	Aisle 1	Location 16
Order 4	number of articles 15
0	Aisle 19	Location 35
1	Aisle 14	Location 20
2	Aisle 0	Location 32
3	Aisle 1	Location 18
4	Aisle 0	Location 9
5	Aisle 1	Location 1
6	Aisle 0	Location 35
7	Aisle 0	Location 30
8	Aisle 12	Location 34
9	Aisle 11	Location 38
10	Aisle 16	Location 13
11	Aisle 13	Location 36
12	Aisle 7	Location 11
13	Aisle 0	Location 10
14	Aisle 0	Location 15
Order 5	number of articles 14
0	Aisle 0	Location 38
1	Aisle 8	Location 2
2	Aisle 0	Location 17
3	Aisle 0	Location 21
4	Aisle 1	Location 9
5	Aisle 9	Location 36
6	Aisle 18	Location 5
7	Aisle 15	Location 6
8	Aisle 0	Location 13
9	Aisle 0	Location 27
10	Aisle 0	Location 12
11	Aisle 12	Location 5
12	Aisle 6	Location 13
13	Aisle 19	Location 40
Order 6	number of articles 17
0	Aisle 0	Location 31
1	Aisle 18	Location 34
2	Aisle 11	Location 4
3	Aisle 13	Location 40
4	Aisle 10	Location 42
5	Aisle 0	Location 16
6	Aisle 10	Location 30
7	Aisle 15	Location 28
8	Aisle 10	Location 16
9	Aisle 15	Location 5
10	Aisle 12	Location 13
11	Aisle 1	Location 0
12	Aisle 0	Location 14
13	Aisle 0	Location 3
14	Aisle 16	Location 6
15	Aisle 6	Location 43
16	Aisle 0	Location 0
Order 7	number of articles 12
0	Aisle 1	Location 43
1	Aisle 18	Location 26
2	Aisle 13	Location 18
3	Aisle 1	Location 26
4	Aisle 0	Location 2
5	Aisle 1	Location 19
6	Aisle 0	Location 25
7	Aisle 18	Location 22
8	Aisle 18	Location 3
9	Aisle 0	Location 9
10	Aisle 1	Location 40
11	Aisle 19	Location 40
Order 8	number of articles 15
0	Aisle 9	Location 19
1	Aisle 0	Location 17
2	Aisle 1	Location 37
3	Aisle 13	Location 10
4	Aisle 0	Location 24
5	Aisle 15	Location 42
6	Aisle 6	Location 7
7	Aisle 0	Location 7
8	Aisle 18	Location 26
9	Aisle 1	Location 23
10	Aisle 17	Location 36
