Order 0	number of articles 19
0	Aisle 6	Location 19
1	Aisle 19	Location 33
2	Aisle 1	Location 28
3	Aisle 0	Location 39
4	Aisle 0	Location 9
5	Aisle 6	Location 39
6	Aisle 14	Location 39
7	Aisle 0	Location 3
8	Aisle 0	Location 35
9	Aisle 12	Location 20
10	Aisle 1	Location 40
11	Aisle 10	Location 27
12	Aisle 1	Location 16
13	Aisle 1	Location 25
14	Aisle 12	Location 37
15	Aisle 1	Location 15
16	Aisle 1	Location 39
17	Aisle 1	Location 44
18	Aisle 13	Location 41
Order 1	number of articles 9
0	Aisle 11	Location 8
1	Aisle 11	Location 16
2	Aisle 0	Location 42
3	Aisle 15	Location 15
4	Aisle 13	Location 8
5	Aisle 0	Location 34
6	Aisle 0	Location 10
7	Aisle 16	Location 29
8	Aisle 0	Location 8
Order 2	number of articles 19
0	Aisle 1	Location 30
1	Aisle 19	Location 3
2	Aisle 10	Location 15
3	Aisle 1	Location 17
4	Aisle 9	Location 24
5	Aisle 1	Location 6
6	Aisle 10	Location 25
7	Aisle 13	Location 23
8	Aisle 14	Location 32
9	Aisle 0	Location 18
10	Aisle 11	Location 1
11	Aisle 1	Location 5
12	Aisle 1	Location 11
13	Aisle 1	Location 34
14	Aisle 0	Location 17
15	Aisle 19	Location 6
16	Aisle 8	Location 33
17	Aisle 6	Location 22
18	Aisle 8	Location 0
Order 3	number of articles 5
0	Aisle 12	Location 2
1	Aisle 17	Location 13
2	Aisle 0	Location 37
3	Aisle 9	Location 44
4	Aisle 6	Location 25
Order 4	number of articles 20
0	Aisle 0	Location 31
1	Aisle 1	Location 0
2	Aisle 0	Location 40
3	Aisle 0	Location 34
4	Aisle 13	Location 32
5	Aisle 17	Location 29
6	Aisle 1	Location 3
7	Aisle 15	Location 0
8	Aisle 6	Location 19
9	Aisle 0	Location 28
10	Aisle 0	Location 18
11	Aisle 7	Location 15
12	Aisle 12	Location 41
13	Aisle 1	Location 43
14	Aisle 11	Location 37
15	Aisle 1	Location 30
16	Aisle 0	Location 42
17	Aisle 13	Location 19
18	Aisle 0	Location 2
19	Aisle 1	Location 23
Order 5	number of articles 11
0	Aisle 17	Location 11
1	Aisle 1	Location 7
2	Aisle 1	Location 13
3	Aisle 6	Location 26
4	Aisle 1	Location 2
5	Aisle 0	Location 20
6	Aisle 19	Location 11
7	Aisle 7	Location 39
8	Aisle 17	Location 42
9	Aisle 0	Location 39
10	Aisle 0	Location 36
Order 6	number of articles 15
0	Aisle 1	Location 24
1	Aisle 1	Location 41
2	Aisle 8	Location 14
3	Aisle 14	Location 23
4	Aisle 13	Location 3
5	Aisle 1	Location 44
6	Aisle 14	Location 14
7	Aisle 15	Location 38
8	Aisle 19	Location 10
9	Aisle 11	Location 9
10	Aisle 0	Location 17
11	Aisle 1	Location 32
12	Aisle 0	Location 37
13	Aisle 12	Location 36
14	Aisle 0	Location 8
Order 7	number of articles 19
0	Aisle 16	Location 2
1	Aisle 17	Location 1
2	Aisle 6	Location 14
3	Aisle 15	Location 30
4	Aisle 16	Location 12
5	Aisle 18	Location 6
6	Aisle 0	Location 4
7	Aisle 1	Location 18
8	Aisle 0	Location 2
9	Aisle 6	Location 20
10	Aisle 17	Location 41
11	Aisle 7	Location 1
12	Aisle 15	Location 43
13	Aisle 17	Location 34
14	Aisle 0	Location 42
15	Aisle 8	Location 39
16	Aisle 15	Location 44
17	Aisle 0	Location 25
18	Aisle 9	Location 14
Order 8	number of articles 17
0	Aisle 10	Location 38
1	Aisle 9	Location 42
2	Aisle 9	Location 40
3	Aisle 7	Location 23
4	Aisle 7	Location 14
5	Aisle 11	Location 32
6	Aisle 10	Location 21
7	Aisle 1	Location 20
8	Aisle 7	Location 22
9	Aisle 0	Location 41
10	Aisle 0	Location 21
11	Aisle 1	Location 15
12	Aisle 1	Location 23
13	Aisle 1	Location 22
14	Aisle 6	Location 38
15	Aisle 13	Location 26
16	Aisle 1	Location 34
Order 9	number of articles 16
0	Aisle 9	Location 27
1	Aisle 13	Location 38
2	Aisle 12	Location 10
3	Aisle 19	Location 5
4	Aisle 1	Location 31
5	Aisle 7	Location 27
6	Aisle 7	Location 25
7	Aisle 9	Location 15
8	Aisle 12	Location 29
9	Aisle 6	Location 13
10	Aisle 9	Location 13
11	Aisle 17	Location 34
12	Aisle 0	Location 40
13	Aisle 16	Location 2
14	Aisle 0	Location 38
15	Aisle 16	Location 18
Order 10	number of articles 7
0	Aisle 1	Location 23
1	Aisle 1	Location 6
2	Aisle 8	Location 35
3	Aisle 1	Location 11
4	Aisle 12	Location 22
5	Aisle 0	Location 31
6	Aisle 1	Location 14
Order 11	number of articles 7
0	Aisle 1	Location 10
1	Aisle 0	Location 28
2	Aisle 1	Location 33
3	Aisle 0	Location 19
4	Aisle 0	Location 44
5	Aisle 0	Location 29
6	Aisle 0	Location 25
Order 12	number of articles 11
0	Aisle 0	Location 20
1	Aisle 0	Location 18
2	Aisle 13	Location 19
3	Aisle 14	Location 41
4	Aisle 8	Location 2
5	Aisle 0	Location 28
6	Aisle 11	Location 43
7	Aisle 0	Location 35
8	Aisle 7	Location 8
9	Aisle 10	Location 21
10	Aisle 0	Location 40
Order 13	number of articles 9
0	Aisle 0	Location 1
1	Aisle 0	Location 43
2	Aisle 0	Location 27
3	Aisle 10	Location 36
4	Aisle 15	Location 9
5	Aisle 17	Location 0
6	Aisle 15	Location 25
7	Aisle 1	Location 14
8	Aisle 12	Location 44
Order 14	number of articles 19
0	Aisle 13	Location 17
1	Aisle 10	Location 19
2	Aisle 1	Location 10
3	Aisle 17	Location 24
4	Aisle 1	Location 1
5	Aisle 1	Location 29
6	Aisle 0	Location 24
7	Aisle 8	Location 14
8	Aisle 9	Location 6
9	Aisle 17	Location 25
10	Aisle 8	Location 36
11	Aisle 1	Location 11
12	Aisle 0	Location 32
13	Aisle 1	Location 12
14	Aisle 10	Location 10
15	Aisle 0	Location 8
16	Aisle 13	Location 15
17	Aisle 0	Location 37
18	Aisle 8	Location 40
Order 15	number of articles 22
0	Aisle 7	Location 5
1	Aisle 1	Location 34
2	Aisle 19	Location 14
3	Aisle 0	Location 25
4	Aisle 1	Location 38
5	Aisle 0	Location 5
6	Aisle 12	Location 10
7	Aisle 1	Location 15
