Order 0	number of articles 23
0	Aisle 0	Location 24
1	Aisle 11	Location 43
2	Aisle 0	Location 36
3	Aisle 8	Location 28
4	Aisle 0	Location 17
5	Aisle 1	Location 9
6	Aisle 0	Location 42
7	Aisle 0	Location 18
8	Aisle 1	Location 31
9	Aisle 0	Location 25
10	Aisle 1	Location 1
11	Aisle 11	Location 24
12	Aisle 0	Location 0
13	Aisle 0	Location 31
14	Aisle 15	Location 12
15	Aisle 1	Location 28
16	Aisle 19	Location 0
17	Aisle 6	Location 15
18	Aisle 10	Location 37
19	Aisle 10	Location 36
20	Aisle 1	Location 29
21	Aisle 1	Location 4
22	Aisle 10	Location 39
Order 1	number of articles 16
0	Aisle 12	Location 24
1	Aisle 10	Location 4
2	Aisle 0	Location 22
3	Aisle 11	Location 13
4	Aisle 1	Location 35
5	Aisle 7	Location 32
6	Aisle 14	Location 7
7	Aisle 8	Location 28
8	Aisle 9	Location 40
9	Aisle 1	Location 33
10	Aisle 1	Location 29
11	Aisle 1	Location 0
12	Aisle 0	Location 39
13	Aisle 0	Location 23
14	Aisle 8	Location 9
15	Aisle 0	Location 10
Order 2	number of articles 6
0	Aisle 1	Location 31
1	Aisle 1	Location 32
2	Aisle 1	Location 10
3	Aisle 6	Location 33
4	Aisle 14	Location 9
5	Aisle 0	Location 39
Order 3	number of articles 16
0	Aisle 13	Location 9
1	Aisle 14	Location 11
2	Aisle 0	Location 10
3	Aisle 1	Location 41
4	Aisle 1	Location 29
5	Aisle 17	Location 11
6	Aisle 1	Location 9
7	Aisle 7	Location 39
8	Aisle 0	Location 22
9	Aisle 1	Location 25
10	Aisle 1	Location 38
11	Aisle 7	Location 6
12	Aisle 1	Location 33
13	Aisle 0	Location 9
14	Aisle 1	Location 11
15	Aisle 1	Location 42
Order 4	number of articles 10
0	Aisle 0	Location 39
1	Aisle 7	Location 16
2	Aisle 17	Location 32
3	Aisle 13	Location 19
4	Aisle 1	Location 27
5	Aisle 0	Location 3
6	Aisle 11	Location 43
7	Aisle 0	Location 24
8	Aisle 13	Location 23
9	Aisle 1	Location 24
Order 5	number of articles 13
0	Aisle 17	Location 39
1	Aisle 0	Location 26
2	Aisle 11	Location 7
3	Aisle 13	Location 6
4	Aisle 13	Location 32
5	Aisle 11	Location 31
6	Aisle 1	Location 14
7	Aisle 0	Location 33
8	Aisle 1	Location 2
9	Aisle 0	Location 34
10	Aisle 1	Location 3
11	Aisle 6	Location 2
12	Aisle 9	Location 22
Order 6	number of articles 19
0	Aisle 0	Location 17
1	Aisle 1	Location 15
2	Aisle 0	Location 3
3	Aisle 18	Location 0
4	Aisle 11	Location 35
5	Aisle 0	Location 37
6	Aisle 1	Location 36
7	Aisle 1	Location 34
8	Aisle 7	Location 10
9	Aisle 7	Location 14
10	Aisle 0	Location 18
11	Aisle 19	Location 8
12	Aisle 0	Location 33
13	Aisle 10	Location 11
14	Aisle 0	Location 27
15	Aisle 12	Location 32
16	Aisle 1	Location 37
17	Aisle 19	Location 10
18	Aisle 0	Location 43
Order 7	number of articles 7
0	Aisle 1	Location 11
1	Aisle 1	Location 20
2	Aisle 18	Location 41
3	Aisle 13	Location 13
4	Aisle 0	Location 41
5	Aisle 15	Location 2
6	Aisle 8	Location 20
Order 8	number of articles 19
0	Aisle 1	Location 21
1	Aisle 11	Location 15
2	Aisle 15	Location 12
3	Aisle 1	Location 32
4	Aisle 0	Location 31
5	Aisle 0	Location 4
6	Aisle 1	Location 11
7	Aisle 0	Location 36
8	Aisle 16	Location 14
9	Aisle 18	Location 33
10	Aisle 11	Location 37
11	Aisle 0	Location 0
12	Aisle 16	Location 28
13	Aisle 11	Location 23
14	Aisle 1	Location 13
15	Aisle 9	Location 28
16	Aisle 16	Location 20
17	Aisle 1	Location 10
18	Aisle 1	Location 43
Order 9	number of articles 10
0	Aisle 15	Location 4
1	Aisle 13	Location 43
2	Aisle 0	Location 43
3	Aisle 13	Location 23
4	Aisle 19	Location 38
5	Aisle 0	Location 34
6	Aisle 14	Location 24
7	Aisle 17	Location 8
8	Aisle 12	Location 13
9	Aisle 16	Location 33
Order 10	number of articles 6
0	Aisle 14	Location 39
1	Aisle 1	Location 24
2	Aisle 7	Location 33
3	Aisle 1	Location 25
4	Aisle 17	Location 44
5	Aisle 7	Location 4
Order 11	number of articles 14
0	Aisle 1	Location 40
1	Aisle 18	Location 8
2	Aisle 1	Location 8
3	Aisle 0	Location 36
4	Aisle 0	Location 42
5	Aisle 12	Location 0
6	Aisle 0	Location 31
7	Aisle 9	Location 44
8	Aisle 13	Location 17
9	Aisle 19	Location 7
10	Aisle 0	Location 13
11	Aisle 18	Location 15
12	Aisle 14	Location 16
13	Aisle 1	Location 10
Order 12	number of articles 18
0	Aisle 1	Location 11
1	Aisle 0	Location 16
2	Aisle 9	Location 14
3	Aisle 0	Location 40
