Order 0	number of articles 5
0	Aisle 14	Location 12
1	Aisle 11	Location 6
2	Aisle 1	Location 17
3	Aisle 1	Location 35
4	Aisle 1	Location 20
Order 1	number of articles 17
0	Aisle 0	Location 22
1	Aisle 1	Location 37
2	Aisle 11	Location 6
3	Aisle 1	Location 18
4	Aisle 6	Location 18
5	Aisle 1	Location 3
6	Aisle 1	Location 36
7	Aisle 10	Location 40
8	Aisle 1	Location 39
9	Aisle 0	Location 28
10	Aisle 8	Location 7
11	Aisle 1	Location 29
12	Aisle 1	Location 21
13	Aisle 1	Location 34
14	Aisle 1	Location 40
15	Aisle 10	Location 43
16	Aisle 11	Location 13
Order 2	number of articles 5
0	Aisle 9	Location 27
1	Aisle 8	Location 9
2	Aisle 11	Location 36
3	Aisle 1	Location 17
4	Aisle 18	Location 13
Order 3	number of articles 17
0	Aisle 18	Location 24
1	Aisle 0	Location 25
2	Aisle 1	Location 24
3	Aisle 0	Location 35
4	Aisle 11	Location 35
5	Aisle 1	Location 39
6	Aisle 16	Location 10
7	Aisle 0	Location 17
8	Aisle 17	Location 8
9	Aisle 0	Location 22
10	Aisle 1	Location 7
11	Aisle 1	Location 25
12	Aisle 1	Location 12
13	Aisle 8	Location 13
14	Aisle 0	Location 4
15	Aisle 0	Location 8
16	Aisle 1	Location 36
Order 4	number of articles 13
0	Aisle 6	Location 40
1	Aisle 1	Location 16
2	Aisle 7	Location 29
3	Aisle 9	Location 5
4	Aisle 11	Location 25
5	Aisle 9	Location 44
6	Aisle 0	Location 39
7	Aisle 7	Location 24
8	Aisle 1	Location 6
9	Aisle 0	Location 19
10	Aisle 15	Location 43
11	Aisle 1	Location 34
12	Aisle 12	Location 39
Order 5	number of articles 23
0	Aisle 17	Location 32
1	Aisle 1	Location 5
2	Aisle 13	Location 12
3	Aisle 1	Location 44
4	Aisle 1	Location 23
5	Aisle 11	Location 34
6	Aisle 15	Location 33
7	Aisle 15	Location 2
8	Aisle 10	Location 17
9	Aisle 19	Location 7
10	Aisle 0	Location 21
11	Aisle 12	Location 3
12	Aisle 13	Location 19
13	Aisle 0	Location 13
14	Aisle 0	Location 22
15	Aisle 1	Location 36
16	Aisle 13	Location 23
17	Aisle 1	Location 21
18	Aisle 0	Location 23
19	Aisle 1	Location 18
20	Aisle 1	Location 31
21	Aisle 6	Location 37
22	Aisle 1	Location 42
Order 6	number of articles 9
0	Aisle 1	Location 17
1	Aisle 0	Location 7
2	Aisle 1	Location 41
3	Aisle 1	Location 1
4	Aisle 0	Location 1
5	Aisle 16	Location 9
6	Aisle 0	Location 22
7	Aisle 14	Location 41
8	Aisle 16	Location 43
Order 7	number of articles 14
0	Aisle 8	Location 15
1	Aisle 17	Location 30
2	Aisle 1	Location 11
3	Aisle 16	Location 44
4	Aisle 11	Location 3
5	Aisle 11	Location 23
6	Aisle 16	Location 10
7	Aisle 18	Location 22
8	Aisle 0	Location 5
9	Aisle 15	Location 36
10	Aisle 0	Location 34
11	Aisle 0	Location 43
12	Aisle 0	Location 9
13	Aisle 1	Location 16
Order 8	number of articles 8
0	Aisle 15	Location 24
1	Aisle 14	Location 5
2	Aisle 11	Location 12
3	Aisle 1	Location 20
4	Aisle 15	Location 3
5	Aisle 0	Location 40
6	Aisle 1	Location 4
7	Aisle 0	Location 36
Order 9	number of articles 17
0	Aisle 16	Location 11
1	Aisle 15	Location 25
2	Aisle 15	Location 26
3	Aisle 0	Location 4
4	Aisle 17	Location 4
5	Aisle 16	Location 31
6	Aisle 1	Location 4
7	Aisle 16	Location 17
8	Aisle 8	Location 23
9	Aisle 1	Location 15
10	Aisle 0	Location 28
11	Aisle 11	Location 2
12	Aisle 0	Location 14
13	Aisle 17	Location 29
14	Aisle 1	Location 19
15	Aisle 15	Location 1
