Order 0	number of articles 16
0	Aisle 0	Location 21
1	Aisle 1	Location 39
2	Aisle 0	Location 23
3	Aisle 1	Location 21
4	Aisle 0	Location 5
5	Aisle 0	Location 26
6	Aisle 9	Location 42
7	Aisle 1	Location 29
8	Aisle 1	Location 23
9	Aisle 1	Location 11
10	Aisle 1	Location 6
11	Aisle 17	Location 37
12	Aisle 10	Location 25
13	Aisle 0	Location 0
14	Aisle 1	Location 17
15	Aisle 0	Location 39
Order 1	number of articles 15
0	Aisle 11	Location 26
1	Aisle 0	Location 18
2	Aisle 17	Location 14
3	Aisle 1	Location 35
4	Aisle 9	Location 6
5	Aisle 14	Location 42
6	Aisle 11	Location 4
7	Aisle 1	Location 38
8	Aisle 16	Location 36
9	Aisle 13	Location 14
10	Aisle 16	Location 10
11	Aisle 1	Location 4
12	Aisle 0	Location 10
13	Aisle 12	Location 25
14	Aisle 1	Location 17
Order 2	number of articles 10
0	Aisle 0	Location 9
1	Aisle 0	Location 21
2	Aisle 0	Location 23
3	Aisle 0	Location 15
4	Aisle 8	Location 44
5	Aisle 9	Location 40
6	Aisle 11	Location 12
7	Aisle 0	Location 29
8	Aisle 11	Location 22
9	Aisle 1	Location 7
Order 3	number of articles 11
0	Aisle 0	Location 24
1	Aisle 1	Location 17
2	Aisle 7	Location 37
3	Aisle 12	Location 9
4	Aisle 0	Location 4
5	Aisle 7	Location 36
6	Aisle 1	Location 0
7	Aisle 15	Location 36
8	Aisle 0	Location 33
9	Aisle 9	Location 11
10	Aisle 8	Location 14
Order 4	number of articles 14
0	Aisle 19	Location 10
1	Aisle 15	Location 8
2	Aisle 7	Location 2
3	Aisle 11	Location 32
4	Aisle 0	Location 42
5	Aisle 19	Location 21
6	Aisle 7	Location 20
7	Aisle 7	Location 17
8	Aisle 19	Location 6
9	Aisle 0	Location 20
10	Aisle 10	Location 37
11	Aisle 0	Location 24
12	Aisle 1	Location 10
13	Aisle 12	Location 3
Order 5	number of articles 11
0	Aisle 18	Location 1
1	Aisle 14	Location 38
2	Aisle 11	Location 21
3	Aisle 16	Location 1
4	Aisle 0	Location 21
5	Aisle 0	Location 0
6	Aisle 8	Location 12
7	Aisle 11	Location 24
8	Aisle 0	Location 23
9	Aisle 0	Location 35
10	Aisle 1	Location 33
Order 6	number of articles 23
0	Aisle 19	Location 26
1	Aisle 10	Location 36
2	Aisle 1	Location 37
3	Aisle 15	Location 1
4	Aisle 0	Location 1
5	Aisle 0	Location 2
6	Aisle 8	Location 11
7	Aisle 10	Location 10
8	Aisle 7	Location 17
9	Aisle 0	Location 37
10	Aisle 1	Location 14
11	Aisle 0	Location 14
12	Aisle 18	Location 1
13	Aisle 17	Location 7
14	Aisle 1	Location 32
15	Aisle 17	Location 42
16	Aisle 15	Location 8
17	Aisle 0	Location 32
18	Aisle 14	Location 42
19	Aisle 9	Location 44
20	Aisle 14	Location 2
21	Aisle 0	Location 34
22	Aisle 14	Location 30
Order 7	number of articles 12
0	Aisle 0	Location 0
1	Aisle 15	Location 13
2	Aisle 14	Location 31
3	Aisle 19	Location 37
4	Aisle 1	Location 9
5	Aisle 6	Location 9
6	Aisle 12	Location 18
7	Aisle 0	Location 36
8	Aisle 16	Location 43
9	Aisle 8	Location 16
10	Aisle 6	Location 28
11	Aisle 11	Location 11
Order 8	number of articles 23
0	Aisle 0	Location 10
1	Aisle 1	Location 32
2	Aisle 1	Location 30
3	Aisle 0	Location 34
4	Aisle 0	Location 30
5	Aisle 1	Location 42
6	Aisle 1	Location 7
7	Aisle 0	Location 6
8	Aisle 10	Location 43
9	Aisle 1	Location 44
10	Aisle 0	Location 13
11	Aisle 15	Location 24
12	Aisle 1	Location 17
13	Aisle 1	Location 25
14	Aisle 1	Location 18
15	Aisle 0	Location 28
16	Aisle 12	Location 0
17	Aisle 9	Location 41
18	Aisle 6	Location 37
19	Aisle 12	Location 23
20	Aisle 1	Location 36
21	Aisle 0	Location 22
22	Aisle 1	Location 15
Order 9	number of articles 9
0	Aisle 8	Location 24
1	Aisle 0	Location 22
2	Aisle 1	Location 33
3	Aisle 16	Location 11
4	Aisle 1	Location 5
5	Aisle 12	Location 20
6	Aisle 14	Location 0
7	Aisle 1	Location 11
8	Aisle 0	Location 12
Order 10	number of articles 11
0	Aisle 7	Location 5
1	Aisle 0	Location 25
2	Aisle 0	Location 32
3	Aisle 1	Location 11
4	Aisle 14	Location 44
5	Aisle 7	Location 15
6	Aisle 0	Location 40
7	Aisle 1	Location 23
8	Aisle 1	Location 17
9	Aisle 15	Location 14
10	Aisle 1	Location 27
Order 11	number of articles 5
0	Aisle 18	Location 8
1	Aisle 10	Location 30
2	Aisle 1	Location 35
3	Aisle 1	Location 6
4	Aisle 15	Location 0
Order 12	number of articles 8
0	Aisle 6	Location 29
1	Aisle 6	Location 27
2	Aisle 1	Location 42
3	Aisle 10	Location 32
4	Aisle 7	Location 39
5	Aisle 16	Location 19
6	Aisle 18	Location 33
7	Aisle 1	Location 18
Order 13	number of articles 13
0	Aisle 1	Location 26
1	Aisle 6	Location 23
2	Aisle 8	Location 26
3	Aisle 0	Location 18
4	Aisle 0	Location 20
5	Aisle 6	Location 6
6	Aisle 16	Location 11
7	Aisle 10	Location 35
8	Aisle 1	Location 1
9	Aisle 18	Location 1
10	Aisle 13	Location 42
11	Aisle 13	Location 36
12	Aisle 10	Location 24
Order 14	number of articles 9
0	Aisle 1	Location 6
1	Aisle 17	Location 22
2	Aisle 1	Location 3
3	Aisle 7	Location 10
4	Aisle 1	Location 9
5	Aisle 1	Location 2
6	Aisle 6	Location 40
7	Aisle 17	Location 12
8	Aisle 1	Location 24
Order 15	number of articles 22
0	Aisle 8	Location 24
1	Aisle 12	Location 44
2	Aisle 0	Location 23
3	Aisle 18	Location 20
4	Aisle 0	Location 3
5	Aisle 1	Location 11
6	Aisle 1	Location 6
7	Aisle 9	Location 18
