Order 0	number of articles 6
0	Aisle 1	Location 36
1	Aisle 17	Location 11
2	Aisle 18	Location 9
3	Aisle 16	Location 38
4	Aisle 0	Location 39
5	Aisle 7	Location 4
Order 1	number of articles 11
0	Aisle 0	Location 25
1	Aisle 17	Location 23
2	Aisle 0	Location 23
3	Aisle 16	Location 10
4	Aisle 17	Location 36
5	Aisle 1	Location 39
6	Aisle 0	Location 31
7	Aisle 0	Location 8
8	Aisle 7	Location 24
9	Aisle 18	Location 41
10	Aisle 10	Location 34
Order 2	number of articles 16
0	Aisle 19	Location 6
1	Aisle 12	Location 38
2	Aisle 8	Location 33
3	Aisle 17	Location 22
4	Aisle 7	Location 19
5	Aisle 13	Location 14
6	Aisle 11	Location 34
7	Aisle 1	Location 31
8	Aisle 0	Location 34
9	Aisle 0	Location 28
10	Aisle 1	Location 44
11	Aisle 14	Location 21
12	Aisle 10	Location 4
13	Aisle 1	Location 0
14	Aisle 17	Location 0
15	Aisle 9	Location 35
Order 3	number of articles 20
0	Aisle 0	Location 36
1	Aisle 1	Location 18
2	Aisle 0	Location 2
3	Aisle 0	Location 38
4	Aisle 1	Location 0
5	Aisle 1	Location 15
6	Aisle 11	Location 35
7	Aisle 1	Location 36
8	Aisle 8	Location 4
9	Aisle 0	Location 31
10	Aisle 10	Location 41
11	Aisle 8	Location 7
12	Aisle 0	Location 39
13	Aisle 1	Location 20
14	Aisle 18	Location 12
15	Aisle 1	Location 3
16	Aisle 0	Location 42
17	Aisle 18	Location 7
18	Aisle 19	Location 30
19	Aisle 9	Location 41
Order 4	number of articles 20
0	Aisle 1	Location 42
1	Aisle 0	Location 11
2	Aisle 18	Location 8
3	Aisle 0	Location 4
4	Aisle 17	Location 40
5	Aisle 19	Location 15
6	Aisle 8	Location 9
7	Aisle 18	Location 10
8	Aisle 0	Location 38
9	Aisle 13	Location 14
10	Aisle 0	Location 16
11	Aisle 13	Location 16
12	Aisle 18	Location 9
13	Aisle 10	Location 12
14	Aisle 0	Location 1
15	Aisle 0	Location 40
16	Aisle 13	Location 31
17	Aisle 8	Location 39
18	Aisle 17	Location 25
19	Aisle 11	Location 23
Order 5	number of articles 21
0	Aisle 13	Location 24
1	Aisle 14	Location 23
2	Aisle 0	Location 27
3	Aisle 16	Location 39
4	Aisle 9	Location 41
5	Aisle 0	Location 40
6	Aisle 8	Location 23
7	Aisle 0	Location 42
8	Aisle 19	Location 27
9	Aisle 10	Location 14
10	Aisle 19	Location 5
11	Aisle 1	Location 34
12	Aisle 16	Location 2
13	Aisle 1	Location 21
14	Aisle 12	Location 16
15	Aisle 1	Location 7
16	Aisle 9	Location 38
17	Aisle 6	Location 44
18	Aisle 7	Location 37
19	Aisle 1	Location 38
20	Aisle 0	Location 14
Order 6	number of articles 8
0	Aisle 0	Location 10
1	Aisle 7	Location 20
2	Aisle 1	Location 7
